"","site.ID","datetimeAK","Discharge","NO3","fDOM","SPC","Turb","day","DateTime","SpCond"
"9779","CARI",2019-08-16 04:30:00,649.094666666667,31.5,82.958,61.6046666666667,1.50766666666667,2019-08-16,2019-08-16 04:30:00,61.6046666666667
"9780","CARI",2019-08-16 04:45:00,656.132,31.3,82.932,61.628,1.58,2019-08-16,2019-08-16 04:45:00,61.628
"9781","CARI",2019-08-16 05:00:00,650.255333333333,31.3,83.0166666666667,61.6233333333333,1.58333333333333,2019-08-16,2019-08-16 05:00:00,61.6233333333333
"9782","CARI",2019-08-16 05:15:00,650.869333333333,31.4,83.014,61.6246666666667,1.593,2019-08-16,2019-08-16 05:15:00,61.6246666666667
"9783","CARI",2019-08-16 05:30:00,647.636666666667,31.2,83.0873333333333,61.6273333333333,1.622,2019-08-16,2019-08-16 05:30:00,61.6273333333333
"9784","CARI",2019-08-16 05:45:00,658.044,31.2,83.128,61.6166666666667,1.64366666666667,2019-08-16,2019-08-16 05:45:00,61.6166666666667
"9785","CARI",2019-08-16 06:00:00,668.804,31.1,83.2553333333333,61.5836666666667,1.68633333333333,2019-08-16,2019-08-16 06:00:00,61.5836666666667
"9786","CARI",2019-08-16 06:15:00,662.953333333333,31,83.306,61.5496666666667,1.70166666666667,2019-08-16,2019-08-16 06:15:00,61.5496666666667
"9787","CARI",2019-08-16 06:30:00,673.377333333333,31,83.4886666666667,61.4796666666667,1.796,2019-08-16,2019-08-16 06:30:00,61.4796666666667
"9788","CARI",2019-08-16 06:45:00,674.569333333333,30.9,83.5786666666667,61.4056666666667,1.91766666666667,2019-08-16,2019-08-16 06:45:00,61.4056666666667
"9789","CARI",2019-08-16 07:00:00,691.117333333333,30.8,83.8166666666667,61.3106666666667,2.00466666666667,2019-08-16,2019-08-16 07:00:00,61.3106666666667
"9790","CARI",2019-08-16 07:15:00,695.293333333333,30.7,84.0073333333333,61.1866666666667,2.16866666666667,2019-08-16,2019-08-16 07:15:00,61.1866666666667
"9791","CARI",2019-08-16 07:30:00,700.158,30.6,84.378,61.0666666666667,2.336,2019-08-16,2019-08-16 07:30:00,61.0666666666667
