"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","POKE",2019-07-12 15:30:00,251.59674727157,2019-07-12,32.7345454545455,139.872727272727,10.7463636363636,18.5119918570971,2019-07-12 15:30:00,251.59674727157,18.5119918570971,32.7345454545455,139.872727272727,10.7463636363636
"2","POKE",2019-07-12 15:45:00,256.074856632963,2019-07-12,32.3390909090909,139.809090909091,12.5490909090909,18.4661670353152,2019-07-12 15:45:00,256.074856632963,18.4661670353152,32.3390909090909,139.809090909091,12.5490909090909
"3","POKE",2019-07-12 16:00:00,256.861924106458,2019-07-12,31.9063636363636,139.863636363636,14.6890909090909,18.4503912769968,2019-07-12 16:00:00,256.861924106458,18.4503912769968,31.9063636363636,139.863636363636,14.6890909090909
"4","POKE",2019-07-12 16:15:00,259.297745655528,2019-07-12,31.6590909090909,139.818181818182,15.4472727272727,18.5217578027228,2019-07-12 16:15:00,259.297745655528,18.5217578027228,31.6590909090909,139.818181818182,15.4472727272727
"5","POKE",2019-07-12 16:30:00,259.297745655528,2019-07-12,31.7027272727273,139.781818181818,15.5463636363636,18.5811047030633,2019-07-12 16:30:00,259.297745655528,18.5811047030633,31.7027272727273,139.781818181818,15.5463636363636
"6","POKE",2019-07-12 16:45:00,259.297745655528,2019-07-12,31.7509090909091,139.863636363636,13.5236363636364,18.6960423708114,2019-07-12 16:45:00,259.297745655528,18.6960423708114,31.7509090909091,139.863636363636,13.5236363636364
"7","POKE",2019-07-12 17:00:00,261.733567204598,2019-07-12,31.7618181818182,139.890909090909,12.8036363636364,18.8169898512523,2019-07-12 17:00:00,261.733567204598,18.8169898512523,31.7618181818182,139.890909090909,12.8036363636364
"8","POKE",2019-07-12 17:15:00,262.951477979133,2019-07-12,31.8045454545455,139.763636363636,11.9909090909091,18.8192435310121,2019-07-12 17:15:00,262.951477979133,18.8192435310121,31.8045454545455,139.763636363636,11.9909090909091
"9","POKE",2019-07-12 17:30:00,265.387299528204,2019-07-12,31.1990909090909,139.5,15.4163636363636,18.826755796878,2019-07-12 17:30:00,265.387299528204,18.826755796878,31.1990909090909,139.5,15.4163636363636
"10","POKE",2019-07-12 17:45:00,265.387299528204,2019-07-12,31.5545454545455,139.172727272727,13.5981818181818,18.8132337183194,2019-07-12 17:45:00,265.387299528204,18.8132337183194,31.5545454545455,139.172727272727,13.5981818181818
"11","POKE",2019-07-12 18:00:00,267.429587340527,2019-07-12,31.4945454545455,138.772727272727,12.5590909090909,18.7914481473083,2019-07-12 18:00:00,267.429587340527,18.7914481473083,31.4945454545455,138.772727272727,12.5590909090909
"12","POKE",2019-07-12 18:15:00,267.429587340527,2019-07-12,31.6863636363636,138.6,11.4172727272727,18.7696625762972,2019-07-12 18:15:00,267.429587340527,18.7696625762972,31.6863636363636,138.6,11.4172727272727
"13","POKE",2019-07-12 18:30:00,269.078341416102,2019-07-12,31.5018181818182,138.490909090909,12.1081818181818,18.7561404977386,2019-07-12 18:30:00,269.078341416102,18.7561404977386,31.5018181818182,138.490909090909,12.1081818181818
"14","POKE",2019-07-12 18:45:00,269.47187515285,2019-07-12,31.3327272727273,138.372727272727,12.6772727272727,18.7140718088896,2019-07-12 18:45:00,269.47187515285,18.7140718088896,31.3327272727273,138.372727272727,12.6772727272727
"15","POKE",2019-07-12 19:00:00,269.078341416102,2019-07-12,31.2336363636364,138.272727272727,12.4318181818182,18.7313500203812,2019-07-12 19:00:00,269.078341416102,18.7313500203812,31.2336363636364,138.272727272727,12.4318181818182
"16","POKE",2019-07-12 19:15:00,269.865408889597,2019-07-12,31.3345454545455,138.263636363636,12.5354545454545,18.6900325581188,2019-07-12 19:15:00,269.865408889597,18.6900325581188,31.3345454545455,138.263636363636,12.5354545454545
"17","POKE",2019-07-12 19:30:00,271.514162965172,2019-07-12,31.1236363636364,138.163636363636,15.3254545454545,18.7050570898506,2019-07-12 19:30:00,271.514162965172,18.7050570898506,31.1236363636364,138.163636363636,15.3254545454545
"18","POKE",2019-07-12 19:45:00,274.77436155203,2019-07-12,31.0436363636364,138.072727272727,16.5554545454545,18.6930374644651,2019-07-12 19:45:00,274.77436155203,18.6930374644651,31.0436363636364,138.072727272727,16.5554545454545
"19","POKE",2019-07-12 20:00:00,279.252470913424,2019-07-12,31.0227272727273,137.8,18.5527272727273,18.6795153859066,2019-07-12 20:00:00,279.252470913424,18.6795153859066,31.0227272727273,137.8,18.5527272727273
