"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-06-22 18:45:00,274.846425125161,2019-06-22,114.323636363636,95.9727272727273,21.6836363636364,12.4805526090389,2019-06-22 18:45:00,274.846425125161,12.4805526090389,114.323636363636,114.323636363636,95.9727272727273,21.6836363636364
"2","FRCH",2019-06-22 19:00:00,280.136515154519,2019-06-22,111.949090909091,95.8727272727273,24.2590909090909,12.394182377715,2019-06-22 19:00:00,280.136515154519,12.394182377715,111.949090909091,111.949090909091,95.8727272727273,24.2590909090909
"3","FRCH",2019-06-22 19:15:00,280.630106714005,2019-06-22,110.623636363636,95.8636363636364,26.6318181818182,12.3964355141844,2019-06-22 19:15:00,280.630106714005,12.3964355141844,110.623636363636,110.623636363636,95.8636363636364,26.6318181818182
"4","FRCH",2019-06-22 19:30:00,281.138015427458,2019-06-22,109.930909090909,95.8545454545455,25.0645454545455,12.2830276452287,2019-06-22 19:30:00,281.138015427458,12.2830276452287,109.930909090909,109.930909090909,95.8545454545455,25.0645454545455
"5","FRCH",2019-06-22 19:45:00,285.934513897331,2019-06-22,110.299090909091,95.8363636363636,24.4845454545455,12.4219710608367,2019-06-22 19:45:00,285.934513897331,12.4219710608367,110.299090909091,110.299090909091,95.8363636363636,24.4845454545455
"6","FRCH",2019-06-22 20:00:00,287.712194394419,2019-06-22,110.914545454545,95.8,24.5427272727273,12.3776593769401,2019-06-22 20:00:00,287.712194394419,12.3776593769401,110.914545454545,110.914545454545,95.8,24.5427272727273
"7","FRCH",2019-06-22 20:15:00,290.745329521172,2019-06-22,109.345454545455,95.7636363636364,29.3872727272727,12.3078121463912,2019-06-22 20:15:00,290.745329521172,12.3078121463912,109.345454545455,109.345454545455,95.7636363636364,29.3872727272727
"8","FRCH",2019-06-22 20:30:00,293.390374535851,2019-06-22,109.131818181818,95.7090909090909,32.6472727272727,12.2777703268003,2019-06-22 20:30:00,293.390374535851,12.2777703268003,109.131818181818,109.131818181818,95.7090909090909,32.6472727272727
"9","FRCH",2019-06-22 20:45:00,295.915600949151,2019-06-22,109.630909090909,95.6545454545455,30.4636363636364,12.2514837346583,2019-06-22 20:45:00,295.915600949151,12.2514837346583,109.630909090909,109.630909090909,95.6545454545455,30.4636363636364
"10","FRCH",2019-06-22 21:00:00,299.950236348843,2019-06-22,110.561818181818,95.6454545454545,28.0936363636364,12.24547537074,2019-06-22 21:00:00,299.950236348843,12.24547537074,110.561818181818,110.561818181818,95.6454545454545,28.0936363636364
"11","FRCH",2019-06-22 21:15:00,303.850735993188,2019-06-22,111.170909090909,95.5818181818182,28.7745454545455,12.1786323221503,2019-06-22 21:15:00,303.850735993188,12.1786323221503,111.170909090909,111.170909090909,95.5818181818182,28.7745454545455
"12","FRCH",2019-06-22 21:30:00,306.002189448382,2019-06-22,111.446363636364,95.5363636363636,29.3563636363636,12.1673666398037,2019-06-22 21:30:00,306.002189448382,12.1673666398037,111.446363636364,111.446363636364,95.5363636363636,29.3563636363636
"13","FRCH",2019-06-22 21:45:00,312.562051261374,2019-06-22,112.011818181818,95.4454545454545,36.6363636363636,12.1147934555196,2019-06-22 21:45:00,312.562051261374,12.1147934555196,112.011818181818,112.011818181818,95.4454545454545,36.6363636363636
"14","FRCH",2019-06-22 22:00:00,318.106095647459,2019-06-22,113.026363636364,95.3727272727273,32.4736363636364,11.9773521308912,2019-06-22 22:00:00,318.106095647459,11.9773521308912,113.026363636364,113.026363636364,95.3727272727273,32.4736363636364
"15","FRCH",2019-06-22 22:15:00,321.513003732318,2019-06-22,114.120909090909,95.2454545454545,33.7790909090909,11.8774630807515,2019-06-22 22:15:00,321.513003732318,11.8774630807515,114.120909090909,114.120909090909,95.2454545454545,33.7790909090909
"16","FRCH",2019-06-22 22:30:00,327.564956831857,2019-06-22,114.779090909091,95.1727272727273,33.8018181818182,11.951816584239,2019-06-22 22:30:00,327.564956831857,11.951816584239,114.779090909091,114.779090909091,95.1727272727273,33.8018181818182
"17","FRCH",2019-06-22 22:45:00,333.751045686743,2019-06-22,114.918181818182,95.0545454545455,38.02,11.8992433999549,2019-06-22 22:45:00,333.751045686743,11.8992433999549,114.918181818182,114.918181818182,95.0545454545455,38.02
"18","FRCH",2019-06-22 23:00:00,339.429225828175,2019-06-22,115.29,94.9727272727273,34.0390909090909,11.7520384839594,2019-06-22 23:00:00,339.429225828175,11.7520384839594,115.29,115.29,94.9727272727273,34.0390909090909
"19","FRCH",2019-06-22 23:15:00,342.582179556308,2019-06-22,115.815454545455,94.9,35.2709090909091,11.6964611177163,2019-06-22 23:15:00,342.582179556308,11.6964611177163,115.815454545455,115.815454545455,94.9,35.2709090909091
"20","FRCH",2019-06-22 23:30:00,346.496996354621,2019-06-22,116.757272727273,94.8363636363636,43.8518181818182,11.6731787075333,2019-06-22 23:30:00,346.496996354621,11.6731787075333,116.757272727273,116.757272727273,94.8363636363636,43.8518181818182
"21","FRCH",2019-06-22 23:45:00,350.665767509661,2019-06-22,117.478181818182,94.7545454545455,35.9127272727273,11.6483942063708,2019-06-22 23:45:00,350.665767509661,11.6483942063708,117.478181818182,117.478181818182,94.7545454545455,35.9127272727273
"22","FRCH",2019-06-23 00:00:00,353.698902636414,2019-06-23,118.204545454545,94.6636363636364,41.1627272727273,11.5492562017208,2019-06-23 00:00:00,353.698902636414,11.5492562017208,118.204545454545,118.204545454545,94.6636363636364,41.1627272727273
"23","FRCH",2019-06-23 00:15:00,354.206811349868,2019-06-23,118.565454545455,94.5636363636364,36.4281818181818,11.4749026982333,2019-06-23 00:15:00,354.206811349868,11.4749026982333,118.565454545455,118.565454545455,94.5636363636364,36.4281818181818
"24","FRCH",2019-06-23 00:30:00,358.495401106287,2019-06-23,118.512727272727,94.5363636363636,33.9763636363636,11.5274758825174,2019-06-23 00:30:00,358.495401106287,11.5274758825174,118.512727272727,118.512727272727,94.5363636363636,33.9763636363636
"25","FRCH",2019-06-23 00:45:00,363.037945219433,2019-06-23,119.098181818182,94.5,39.6836363636364,11.4501181970708,2019-06-23 00:45:00,363.037945219433,11.4501181970708,119.098181818182,119.098181818182,94.5,39.6836363636364
"26","FRCH",2019-06-23 01:00:00,364.681489961173,2019-06-23,117.876363636364,94.4545454545455,40.5563636363636,11.3997981492561,2019-06-23 01:00:00,364.681489961173,11.3997981492561,117.876363636364,117.876363636364,94.4545454545455,40.5563636363636
"27","FRCH",2019-06-23 01:15:00,366.952762017746,2019-06-23,116.769090909091,94.3818181818182,38.9627272727273,11.5237206550685,2019-06-23 01:15:00,366.952762017746,11.5237206550685,116.769090909091,116.769090909091,94.3818181818182,38.9627272727273
"28","FRCH",2019-06-23 01:30:00,366.832943416367,2019-06-23,116.769090909091,94.3636363636364,48.6172727272727,11.4208274229697,2019-06-23 01:30:00,366.832943416367,11.4208274229697,116.769090909091,116.769090909091,94.3636363636364,48.6172727272727
"29","FRCH",2019-06-23 01:45:00,368.22253380138,2019-06-23,116.876363636364,94.3181818181818,44.76,11.4373504237447,2019-06-23 01:45:00,368.22253380138,11.4373504237447,116.876363636364,116.876363636364,94.3181818181818,44.76
"30","FRCH",2019-06-23 02:00:00,368.984396871561,2019-06-23,117.577272727273,94.2818181818182,45.6345454545455,11.3757646935833,2019-06-23 02:00:00,368.984396871561,11.3757646935833,117.577272727273,117.577272727273,94.2818181818182,45.6345454545455
"31","FRCH",2019-06-23 02:15:00,369.492305585014,2019-06-23,117.386363636364,94.2818181818182,42.5918181818182,11.3870303759299,2019-06-23 02:15:00,369.492305585014,11.3870303759299,117.386363636364,117.386363636364,94.2818181818182,42.5918181818182
