"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-06-18 13:45:00,180.334680420656,2019-06-18,68.5109090909091,100.672727272727,7.27636363636364,14.0074280897467,2019-06-18 13:45:00,180.334680420656,14.0074280897467,68.5109090909091,68.5109090909091,100.672727272727,7.27636363636364
"2","FRCH",2019-06-18 14:00:00,182.351998120502,2019-06-18,67.5781818181818,100.709090909091,8.80636363636364,14.0149385446445,2019-06-18 14:00:00,182.351998120502,14.0149385446445,67.5781818181818,67.5781818181818,100.709090909091,8.80636363636364
"3","FRCH",2019-06-18 14:15:00,181.72427080567,2019-06-18,67.9845454545455,100.690909090909,7.34909090909091,14.0104322717059,2019-06-18 14:15:00,181.72427080567,14.0104322717059,67.9845454545455,67.9845454545455,100.690909090909,7.34909090909091
"4","FRCH",2019-06-18 14:30:00,184.369315820349,2019-06-18,67.8118181818182,100.672727272727,7.21636363636364,13.966871633299,2019-06-18 14:30:00,184.369315820349,13.966871633299,67.8118181818182,67.8118181818182,100.672727272727,7.21636363636364
"5","FRCH",2019-06-18 14:45:00,186.640587876922,2019-06-18,67.6254545454545,100.663636363636,7.20272727272727,13.8925181298115,2019-06-18 14:45:00,186.640587876922,13.8925181298115,67.6254545454545,67.6254545454545,100.663636363636,7.20272727272727
"6","FRCH",2019-06-18 15:00:00,187.148496590375,2019-06-18,67.5909090909091,100.654545454545,7.25090909090909,13.8925181298115,2019-06-18 15:00:00,187.148496590375,13.8925181298115,67.5909090909091,67.5909090909091,100.654545454545,7.25090909090909
"7","FRCH",2019-06-18 15:15:00,188.030178261935,2019-06-18,67.6990909090909,100.645454545454,7.08818181818182,13.860974219241,2019-06-18 15:15:00,188.030178261935,13.860974219241,67.6990909090909,67.6990909090909,100.645454545454,7.08818181818182
"8","FRCH",2019-06-18 15:30:00,189.165814290221,2019-06-18,67.4263636363636,100.627272727273,7.21363636363636,13.7959063690817,2019-06-18 15:30:00,189.165814290221,13.7959063690817,67.4263636363636,67.4263636363636,100.627272727273,7.21363636363636
"9","FRCH",2019-06-18 15:45:00,190.809359031961,2019-06-18,67.1754545454545,100.636363636364,7.22818181818182,13.7746039879172,2019-06-18 15:45:00,190.809359031961,13.7746039879172,67.1754545454545,67.1754545454545,100.636363636364,7.22818181818182
"10","FRCH",2019-06-18 16:00:00,190.555404675235,2019-06-18,66.9381818181818,100.636363636364,7.02454545454545,13.6795625950297,2019-06-18 16:00:00,190.555404675235,13.6795625950297,66.9381818181818,66.9381818181818,100.636363636364,7.02454545454545
"11","FRCH",2019-06-18 16:15:00,191.944995060248,2019-06-18,66.8718181818182,100.645454545454,7.27818181818182,13.6769680742468,2019-06-18 16:15:00,191.944995060248,13.6769680742468,66.8718181818182,66.8718181818182,100.645454545454,7.27818181818182
"12","FRCH",2019-06-18 16:30:00,191.825176458869,2019-06-18,66.7527272727273,100.581818181818,7.19181818181818,13.5920999339025,2019-06-18 16:30:00,191.825176458869,13.5920999339025,66.7527272727273,66.7527272727273,100.581818181818,7.19181818181818
"13","FRCH",2019-06-18 16:45:00,195.351903145107,2019-06-18,66.9090909090909,100.572727272727,7.28363636363636,13.6289011629013,2019-06-18 16:45:00,195.351903145107,13.6289011629013,66.9090909090909,66.9090909090909,100.572727272727,7.28363636363636
"14","FRCH",2019-06-18 17:00:00,198.131083915134,2019-06-18,67.6581818181818,100.545454545455,7.37454545454545,13.4839493833752,2019-06-18 17:00:00,198.131083915134,13.4839493833752,67.6581818181818,67.6581818181818,100.545454545455,7.37454545454545
"15","FRCH",2019-06-18 17:15:00,200.014265859633,2019-06-18,68.5254545454546,100.490909090909,7.32727272727273,13.5124891119866,2019-06-18 17:15:00,200.014265859633,13.5124891119866,68.5254545454546,68.5254545454546,100.490909090909,7.32727272727273
"16","FRCH",2019-06-18 17:30:00,203.540992545871,2019-06-18,69.0854545454545,100.454545454545,7.27272727272727,13.4771899739672,2019-06-18 17:30:00,203.540992545871,13.4771899739672,69.0854545454545,69.0854545454545,100.454545454545,7.27272727272727
"17","FRCH",2019-06-18 17:45:00,208.323173861775,2019-06-18,69.8236363636364,100.436363636364,7.52181818181818,13.4629201096616,2019-06-18 17:45:00,208.323173861775,13.4629201096616,69.8236363636364,69.8236363636364,100.436363636364,7.52181818181818
"18","FRCH",2019-06-18 18:00:00,214.001354003208,2019-06-18,70.2463636363636,100.381818181818,7.51,13.4388866539888,2019-06-18 18:00:00,214.001354003208,13.4388866539888,70.2463636363636,70.2463636363636,100.381818181818,7.51
"19","FRCH",2019-06-18 18:15:00,220.053307102746,2019-06-18,70.6272727272727,100.4,7.84363636363636,13.4524054728047,2019-06-18 18:15:00,220.053307102746,13.4524054728047,70.6272727272727,70.6272727272727,100.4,7.84363636363636
