"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-08-21 08:15:00,1458.93727525516,2019-08-21,83.8518181818182,60.7727272727273,31.6690909090909,43.786,2019-08-21 08:15:00,1458.93727525516,43.786,83.8518181818182,60.7727272727273,31.6690909090909
"2","FRCH",2019-08-21 08:30:00,1457.13096045013,2019-08-21,84.2845454545455,60.8090909090909,31.12,43.7813333333333,2019-08-21 08:30:00,1457.13096045013,43.7813333333333,84.2845454545455,60.8090909090909,31.12
"3","FRCH",2019-08-21 08:45:00,1454.24627823269,2019-08-21,84.2581818181818,60.8545454545455,33.3418181818182,43.8006666666667,2019-08-21 08:45:00,1454.24627823269,43.8006666666667,84.2581818181818,60.8545454545455,33.3418181818182
"4","FRCH",2019-08-21 09:00:00,1447.58091497229,2019-08-21,84.4818181818182,60.8636363636364,33.9890909090909,43.734,2019-08-21 09:00:00,1447.58091497229,43.734,84.4818181818182,60.8636363636364,33.9890909090909
"5","FRCH",2019-08-21 09:15:00,1461.06009440241,2019-08-21,84.5272727272727,60.8727272727273,32.4654545454545,43.714,2019-08-21 09:15:00,1461.06009440241,43.714,84.5272727272727,60.8727272727273,32.4654545454545
"6","FRCH",2019-08-21 09:30:00,1459.43086681464,2019-08-21,84.8654545454545,60.9272727272727,32.4754545454545,43.654,2019-08-21 09:30:00,1459.43086681464,43.654,84.8654545454545,60.9272727272727,32.4754545454545
"7","FRCH",2019-08-21 09:45:00,1461.68782171724,2019-08-21,85.1209090909091,60.9272727272727,29.9172727272727,43.6666666666667,2019-08-21 09:45:00,1461.68782171724,43.6666666666667,85.1209090909091,60.9272727272727,29.9172727272727
"8","FRCH",2019-08-21 10:00:00,1458.52055083514,2019-08-21,85.2390909090909,60.9636363636364,32.3754545454545,43.6586666666667,2019-08-21 10:00:00,1458.52055083514,43.6586666666667,85.2390909090909,60.9636363636364,32.3754545454545
"9","FRCH",2019-08-21 10:15:00,1469.38331955852,2019-08-21,85.6927272727273,60.9727272727273,33.5436363636364,43.5593333333333,2019-08-21 10:15:00,1469.38331955852,43.5593333333333,85.6927272727273,60.9727272727273,33.5436363636364
"10","FRCH",2019-08-21 10:30:00,1464.21304813054,2019-08-21,85.54,61.0545454545455,33.4245454545455,43.5373333333333,2019-08-21 10:30:00,1464.21304813054,43.5373333333333,85.54,61.0545454545455,33.4245454545455
"11","FRCH",2019-08-21 10:45:00,1461.70213887121,2019-08-21,84.7836363636364,61.1454545454545,34.0818181818182,43.5253333333333,2019-08-21 10:45:00,1461.70213887121,43.5253333333333,84.7836363636364,61.1454545454545,34.0818181818182
"12","FRCH",2019-08-21 11:00:00,1455.27641281357,2019-08-21,84.6290909090909,61.1818181818182,36.4390909090909,43.478125,2019-08-21 11:00:00,1455.27641281357,43.478125,84.6290909090909,61.1818181818182,36.4390909090909
"13","FRCH",2019-08-21 11:15:00,1469.65159106922,2019-08-21,85.1636363636364,61.1818181818182,36.3681818181818,43.4466666666667,2019-08-21 11:15:00,1469.65159106922,43.4466666666667,85.1636363636364,61.1818181818182,36.3681818181818
"14","FRCH",2019-08-21 11:30:00,1467.50013761402,2019-08-21,85.3945454545455,61.1818181818182,35.9981818181818,43.4586666666667,2019-08-21 11:30:00,1467.50013761402,43.4586666666667,85.3945454545455,61.1818181818182,35.9981818181818
"15","FRCH",2019-08-21 11:45:00,1452.37741344216,2019-08-21,85.5072727272727,61.2,39.3154545454545,43.4433333333333,2019-08-21 11:45:00,1452.37741344216,43.4433333333333,85.5072727272727,61.2,39.3154545454545
"16","FRCH",2019-08-21 12:00:00,1461.17991300379,2019-08-21,85.7609090909091,61.2545454545455,40.9054545454545,43.4325,2019-08-21 12:00:00,1461.17991300379,43.4325,85.7609090909091,61.2545454545455,40.9054545454545
"17","FRCH",2019-08-21 12:15:00,1477.96049907136,2019-08-21,86.2136363636364,61.2636363636364,40.6136363636364,43.4393333333333,2019-08-21 12:15:00,1477.96049907136,43.4393333333333,86.2136363636364,61.2636363636364,40.6136363636364
"18","FRCH",2019-08-21 12:30:00,1473.29813635684,2019-08-21,86.33,61.2636363636364,39.8681818181818,43.4606666666667,2019-08-21 12:30:00,1473.29813635684,43.4606666666667,86.33,61.2636363636364,39.8681818181818
"19","FRCH",2019-08-21 12:45:00,1465.70813996297,2019-08-21,86.4763636363636,61.2636363636364,37.2109090909091,43.442,2019-08-21 12:45:00,1465.70813996297,43.442,86.4763636363636,61.2636363636364,37.2109090909091
"20","FRCH",2019-08-21 13:00:00,1459.93877552809,2019-08-21,86.87,61.2636363636364,37.3009090909091,43.4466666666667,2019-08-21 13:00:00,1459.93877552809,43.4466666666667,86.87,61.2636363636364,37.3009090909091
"21","FRCH",2019-08-21 13:15:00,1473.44658926615,2019-08-21,87.0609090909091,61.2636363636364,37.6845454545455,43.3773333333333,2019-08-21 13:15:00,1473.44658926615,43.3773333333333,87.0609090909091,61.2636363636364,37.6845454545455
"22","FRCH",2019-08-21 13:30:00,1480.11195252656,2019-08-21,87.2636363636364,61.2727272727273,37.0681818181818,43.3186666666667,2019-08-21 13:30:00,1480.11195252656,43.3186666666667,87.2636363636364,61.2727272727273,37.0681818181818
"23","FRCH",2019-08-21 13:45:00,1471.16100005561,2019-08-21,87.3472727272727,61.3090909090909,37.7709090909091,43.2546666666667,2019-08-21 13:45:00,1471.16100005561,43.2546666666667,87.3472727272727,61.3090909090909,37.7709090909091
"24","FRCH",2019-08-21 14:00:00,1474.79322818926,2019-08-21,87.2527272727273,61.3272727272727,38.3809090909091,43.2933333333333,2019-08-21 14:00:00,1474.79322818926,43.2933333333333,87.2527272727273,61.3272727272727,38.3809090909091
"25","FRCH",2019-08-21 14:15:00,1481.11345279949,2019-08-21,87.1627272727273,61.3,43.1245454545455,43.2453333333333,2019-08-21 14:15:00,1481.11345279949,43.2453333333333,87.1627272727273,61.3,43.1245454545455
"26","FRCH",2019-08-21 14:30:00,1483.39904201004,2019-08-21,87.3563636363636,61.2818181818182,38.8454545454545,43.2086666666667,2019-08-21 14:30:00,1483.39904201004,43.2086666666667,87.3563636363636,61.2818181818182,38.8454545454545
"27","FRCH",2019-08-21 14:45:00,1481.11345279949,2019-08-21,87.4472727272727,61.2909090909091,39.0072727272727,43.2053333333333,2019-08-21 14:45:00,1481.11345279949,43.2053333333333,87.4472727272727,61.2909090909091,39.0072727272727
"28","FRCH",2019-08-21 15:00:00,1483.77281496814,2019-08-21,87.1145454545454,61.2545454545455,41.1563636363636,43.164,2019-08-21 15:00:00,1483.77281496814,43.164,87.1145454545454,61.2545454545455,41.1563636363636
"29","FRCH",2019-08-21 15:15:00,1490.07872242441,2019-08-21,87.7454545454545,61.1818181818182,37.6690909090909,43.272,2019-08-21 15:15:00,1490.07872242441,43.272,87.7454545454545,61.1818181818182,37.6690909090909
"30","FRCH",2019-08-21 15:30:00,1471.56340732165,2019-08-21,87.8345454545454,61.1545454545455,37.6354545454545,43.2446666666667,2019-08-21 15:30:00,1471.56340732165,43.2446666666667,87.8345454545454,61.1545454545455,37.6354545454545
"31","FRCH",2019-08-21 15:45:00,1468.91836230698,2019-08-21,87.7081818181818,61.0727272727273,39.0736363636364,43.2306666666667,2019-08-21 15:45:00,1468.91836230698,43.2306666666667,87.7081818181818,61.0727272727273,39.0736363636364
"32","FRCH",2019-08-21 16:00:00,1491.21435845269,2019-08-21,87.7627272727273,61.0636363636364,39.1381818181818,43.25875,2019-08-21 16:00:00,1491.21435845269,43.25875,87.7627272727273,61.0636363636364,39.1381818181818
"33","FRCH",2019-08-21 16:15:00,1490.97472124994,2019-08-21,87.8972727272727,61.0272727272727,42.5454545454545,43.299375,2019-08-21 16:15:00,1490.97472124994,43.299375,87.8972727272727,61.0272727272727,42.5454545454545
"34","FRCH",2019-08-21 16:30:00,1489.16840644491,2019-08-21,88.0518181818182,60.9727272727273,38.3336363636364,43.261875,2019-08-21 16:30:00,1489.16840644491,43.261875,88.0518181818182,60.9727272727273,38.3336363636364
"35","FRCH",2019-08-21 16:45:00,1486.64318003161,2019-08-21,87.9309090909091,60.9636363636364,36.8627272727273,43.211875,2019-08-21 16:45:00,1486.64318003161,43.211875,87.9309090909091,60.9636363636364,36.8627272727273
"36","FRCH",2019-08-21 17:00:00,1497.40044730758,2019-08-21,88.1263636363636,60.9272727272727,36.8009090909091,43.135625,2019-08-21 17:00:00,1497.40044730758,43.135625,88.1263636363636,60.9272727272727,36.8009090909091
"37","FRCH",2019-08-21 17:15:00,1492.48413023633,2019-08-21,88.2063636363636,60.9090909090909,39.1672727272727,42.990625,2019-08-21 17:15:00,1492.48413023633,42.990625,88.2063636363636,60.9090909090909,39.1672727272727
"38","FRCH",2019-08-21 17:30:00,1495.26331100635,2019-08-21,88.0763636363636,60.8818181818182,36.5081818181818,42.969375,2019-08-21 17:30:00,1495.26331100635,42.969375,88.0763636363636,60.8818181818182,36.5081818181818
"39","FRCH",2019-08-21 17:45:00,1493.87372062134,2019-08-21,88.57,60.8818181818182,36.2727272727273,42.89875,2019-08-21 17:45:00,1493.87372062134,42.89875,88.57,60.8818181818182,36.2727272727273
"40","FRCH",2019-08-21 18:00:00,1500.43358243433,2019-08-21,88.6890909090909,60.8818181818182,34.9309090909091,42.835625,2019-08-21 18:00:00,1500.43358243433,42.835625,88.6890909090909,60.8818181818182,34.9309090909091
"41","FRCH",2019-08-21 18:15:00,1488.58363059198,2019-08-21,88.9381818181818,60.8727272727273,37.2045454545455,42.6925,2019-08-21 18:15:00,1488.58363059198,42.6925,88.9381818181818,60.8727272727273,37.2045454545455
"42","FRCH",2019-08-21 18:30:00,1486.44649429076,2019-08-21,89.0109090909091,60.8727272727273,36.2236363636364,42.596875,2019-08-21 18:30:00,1486.44649429076,42.596875,89.0109090909091,60.8727272727273,36.2236363636364
"43","FRCH",2019-08-21 18:45:00,1479.13908656155,2019-08-21,89.3281818181818,60.8727272727273,34.9054545454545,42.590625,2019-08-21 18:45:00,1479.13908656155,42.590625,89.3281818181818,60.8727272727273,34.9054545454545
"44","FRCH",2019-08-21 19:00:00,1500.94149114779,2019-08-21,89.1872727272727,60.8727272727273,33.7554545454545,42.42625,2019-08-21 19:00:00,1500.94149114779,42.42625,89.1872727272727,60.8727272727273,33.7554545454545
"45","FRCH",2019-08-21 19:15:00,1503.18412889642,2019-08-21,89.74,60.8727272727273,36.3118181818182,42.385,2019-08-21 19:15:00,1503.18412889642,42.385,89.74,60.8727272727273,36.3118181818182
"46","FRCH",2019-08-21 19:30:00,1496.25049412532,2019-08-21,89.8190909090909,60.8818181818182,36.0236363636364,42.321875,2019-08-21 19:30:00,1496.25049412532,42.321875,89.8190909090909,60.8818181818182,36.0236363636364
"47","FRCH",2019-08-21 19:45:00,1495.10054094307,2019-08-21,89.8545454545455,60.8818181818182,34.9263636363636,42.27625,2019-08-21 19:45:00,1495.10054094307,42.27625,89.8545454545455,60.8818181818182,34.9263636363636
"48","FRCH",2019-08-21 20:00:00,1503.58653616247,2019-08-21,90.07,60.9272727272727,35.8336363636364,42.232,2019-08-21 20:00:00,1503.58653616247,42.232,90.07,60.9272727272727,35.8336363636364
"49","FRCH",2019-08-21 20:15:00,1497.17512725879,2019-08-21,90.1518181818182,60.9363636363636,35.1763636363636,42.11125,2019-08-21 20:15:00,1497.17512725879,42.11125,90.1518181818182,60.9363636363636,35.1763636363636
"50","FRCH",2019-08-21 20:30:00,1493.63408341858,2019-08-21,90.2054545454545,60.9090909090909,33.2063636363636,42.06625,2019-08-21 20:30:00,1493.63408341858,42.06625,90.2054545454545,60.9090909090909,33.2063636363636
"51","FRCH",2019-08-21 20:45:00,1499.17812780467,2019-08-21,90.0927272727273,60.9545454545455,34.3190909090909,41.9926666666667,2019-08-21 20:45:00,1499.17812780467,41.9926666666667,90.0927272727273,60.9545454545455,34.3190909090909
"52","FRCH",2019-08-21 21:00:00,1490.24149248769,2019-08-21,90.3718181818182,60.9727272727273,34.37,41.87,2019-08-21 21:00:00,1490.24149248769,41.87,90.3718181818182,60.9727272727273,34.37
"53","FRCH",2019-08-21 21:15:00,1488.83758494871,2019-08-21,90.5863636363636,60.9818181818182,34.9981818181818,41.805,2019-08-21 21:15:00,1488.83758494871,41.805,90.5863636363636,60.9818181818182,34.9981818181818
"54","FRCH",2019-08-21 21:30:00,1493.61976626461,2019-08-21,90.4890909090909,61.0272727272727,32.0809090909091,41.7213333333333,2019-08-21 21:30:00,1493.61976626461,41.7213333333333,90.4890909090909,61.0272727272727,32.0809090909091
"55","FRCH",2019-08-21 21:45:00,1491.61676571874,2019-08-21,90.3790909090909,61.0545454545455,33.7036363636364,41.696875,2019-08-21 21:45:00,1491.61676571874,41.696875,90.3790909090909,61.0545454545455,33.7036363636364
"56","FRCH",2019-08-21 22:00:00,1484.41485943694,2019-08-21,90.2781818181818,61.0727272727273,34.4418181818182,41.658125,2019-08-21 22:00:00,1484.41485943694,41.658125,90.2781818181818,61.0727272727273,34.4418181818182
"57","FRCH",2019-08-21 22:15:00,1484.66881379367,2019-08-21,90.0745454545455,61.0727272727273,34.2454545454545,41.6433333333333,2019-08-21 22:15:00,1484.66881379367,41.6433333333333,90.0745454545455,61.0727272727273,34.2454545454545
"58","FRCH",2019-08-21 22:30:00,1487.95590327715,2019-08-21,89.9972727272727,61.1090909090909,32.3227272727273,41.61,2019-08-21 22:30:00,1487.95590327715,41.61,89.9972727272727,61.1090909090909,32.3227272727273
"59","FRCH",2019-08-21 22:45:00,1485.17672250712,2019-08-21,89.9709090909091,61.1363636363636,34.33,41.5973333333333,2019-08-21 22:45:00,1485.17672250712,41.5973333333333,89.9709090909091,61.1363636363636,34.33
"60","FRCH",2019-08-21 23:00:00,1477.73517902257,2019-08-21,90.0818181818182,61.1545454545455,33.2090909090909,41.5925,2019-08-21 23:00:00,1477.73517902257,41.5925,90.0818181818182,61.1545454545455,33.2090909090909
"61","FRCH",2019-08-21 23:15:00,1475.09013400789,2019-08-21,90.1445454545455,61.1636363636364,33.5863636363636,41.5573333333333,2019-08-21 23:15:00,1475.09013400789,41.5573333333333,90.1445454545455,61.1636363636364,33.5863636363636
"62","FRCH",2019-08-21 23:30:00,1480.8881327507,2019-08-21,90.0445454545455,61.1909090909091,33.2236363636364,41.54,2019-08-21 23:30:00,1480.8881327507,41.54,90.0445454545455,61.1909090909091,33.2236363636364
