"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf"
"1","FRCH","2019","storm1","NO3",-0.343385358602751,52.8000000000001,11.9699279233871,7.6,18.2,18.2,13.1552666170635,248,0.212903225806452,150.489583333333,"unburned","medium"
"2","FRCH","2019","storm13","NO3",0.430871994648405,13.8,2.08475300687285,15.8,19.6,263.799999999999,6.12792113095238,97.5,0.141538461538461,262.802083333333,"unburned","medium"
"3","FRCH","2019","storm14","NO3",0.139492639271715,23.2,-1.48011889596603,17.6,50.8000000000001,290.199999999997,2.60089880952381,157.5,0.147301587301587,273.885416666667,"unburned","medium"
"4","FRCH","2019","storm2","NO3",0.636451301832208,0.2,15.4373363821138,12.6,76.0000000000001,81.2000000000001,14.2420431547619,41,0.0048780487804878,165.572916666667,"unburned","medium"
"5","FRCH","2019","storm3","NO3",0.235388567758555,20.2,17.4312691666667,16.6,80.6000000000001,87,15.420759672619,50,0.404,168.489583333333,"unburned","medium"
"6","FRCH","2019","storm4","NO3",0.445013795821842,16,19.0539809027778,36.8,96.8000000000001,107.2,16.2873382936508,48,0.333333333333333,170.65625,"unburned","medium"
"7","FRCH","2019","storm5","NO3",0.0856684179801392,0,14.4626262626263,42,112.6,123.2,17.3252896825397,33,0,172.697916666667,"unburned","medium"
"8","FRCH","2019","storm6","NO3",0.16483590995387,9.4,15.128572337963,2.4,60,130.4,19.6285689484127,72,0.130555555555555,192.072916666667,"unburned","medium"
"9","FRCH","2019","storm1","fDOM",-0.322953998934797,52.8000000000001,11.9699279233871,7.6,18.2,18.2,13.1552666170635,248,0.212903225806452,150.489583333333,"unburned","medium"
"10","FRCH","2019","storm10a","fDOM",-0.353789532071454,40.4,11.7692696540881,46.8,63.8,191.799999999999,13.0089623015873,106,0.381132075471698,212.322916666667,"unburned","medium"
"11","FRCH","2019","storm11","fDOM",-0.136942639319638,39.2,12.6562913165266,57.0000000000001,104.8,232.399999999999,12.2475322420635,119.5,0.328033472803347,216.802083333333,"unburned","medium"
