"","site.ID","datetimeAK","Discharge","NO3","fDOM","SPC","Turb","day","DateTime","SpCond"
"4738","CARI",2020-06-19 13:00:00,412.131333333333,28.5,77.3433333333333,75.097,-1.34966666666667,2020-06-19,2020-06-19 13:00:00,75.097
"4739","CARI",2020-06-19 13:15:00,408.228666666667,28.5,77.5093333333333,75.0746666666667,-1.42233333333333,2020-06-19,2020-06-19 13:15:00,75.0746666666667
"4740","CARI",2020-06-19 13:30:00,409.38,28.5,76.5373333333333,75.0513333333333,-1.47633333333333,2020-06-19,2020-06-19 13:30:00,75.0513333333333
"4741","CARI",2020-06-19 13:45:00,412.376666666667,28.5,78.398,75.0286666666667,-1.49166666666667,2020-06-19,2020-06-19 13:45:00,75.0286666666667
"4742","CARI",2020-06-19 14:00:00,414.606,28.4,78.4726666666667,74.986,-1.43866666666667,2020-06-19,2020-06-19 14:00:00,74.986
"4743","CARI",2020-06-19 14:15:00,419.364,28.5,77.5233333333333,74.9566666666667,-1.50633333333333,2020-06-19,2020-06-19 14:15:00,74.9566666666667
"4744","CARI",2020-06-19 14:30:00,432.689333333333,28.4,79.002,74.923,-1.53266666666667,2020-06-19,2020-06-19 14:30:00,74.923
"4745","CARI",2020-06-19 14:45:00,449,28.4,79.2913333333333,74.8746666666667,-1.55333333333333,2020-06-19,2020-06-19 14:45:00,74.8746666666667
"4746","CARI",2020-06-19 15:00:00,462.871333333333,28.4,79.4926666666667,74.825,-1.57966666666667,2020-06-19,2020-06-19 15:00:00,74.825
"4747","CARI",2020-06-19 15:15:00,485.022666666667,28.3,79.4833333333333,74.7943333333333,-1.589,2020-06-19,2020-06-19 15:15:00,74.7943333333333
"4748","CARI",2020-06-19 15:30:00,507.352666666667,28.2,79.7313333333333,74.7253333333333,-1.599,2020-06-19,2020-06-19 15:30:00,74.7253333333333
"4749","CARI",2020-06-19 15:45:00,520.440666666667,28.2,79.8906666666667,74.6656666666667,-1.56933333333333,2020-06-19,2020-06-19 15:45:00,74.6656666666667
