"","site.ID","datetimeAK","Discharge","NO3","fDOM","SPC","Turb","day","DateTime","SpCond"
"8333","CARI",2020-07-27 08:00:00,614.354666666667,26.5,76.002,70.4603333333333,-0.680333333333333,2020-07-27,2020-07-27 08:00:00,70.4603333333333
"8334","CARI",2020-07-27 08:15:00,617.956,26.5,75.962,70.5583333333333,-0.806666666666667,2020-07-27,2020-07-27 08:15:00,70.5583333333333
"8335","CARI",2020-07-27 08:30:00,616.149333333333,26.6,75.8706666666667,70.6486666666667,-1.076,2020-07-27,2020-07-27 08:30:00,70.6486666666667
"8336","CARI",2020-07-27 08:45:00,620.172666666667,26.6,75.7046666666667,70.7263333333333,-1.346,2020-07-27,2020-07-27 08:45:00,70.7263333333333
"8337","CARI",2020-07-27 09:00:00,619.808666666667,26.7,75.508,70.821,-1.432,2020-07-27,2020-07-27 09:00:00,70.821
"8338","CARI",2020-07-27 09:15:00,620.044,26.7,75.4133333333333,70.8973333333333,-1.44,2020-07-27,2020-07-27 09:15:00,70.8973333333333
"8339","CARI",2020-07-27 09:30:00,620.547333333333,26.8,75.2106666666667,70.9486666666667,-1.44866666666667,2020-07-27,2020-07-27 09:30:00,70.9486666666667
"8340","CARI",2020-07-27 09:45:00,620.534666666667,26.8,75.0986666666667,71.0286666666667,-1.35933333333333,2020-07-27,2020-07-27 09:45:00,71.0286666666667
"8341","CARI",2020-07-27 10:00:00,620.458,26.8,74.77,71.0796666666667,-1.09666666666667,2020-07-27,2020-07-27 10:00:00,71.0796666666667
"8342","CARI",2020-07-27 10:15:00,620.596,26.8,74.506,71.1066666666667,-1.06833333333333,2020-07-27,2020-07-27 10:15:00,71.1066666666667
"8343","CARI",2020-07-27 10:30:00,621.611333333333,26.9,74.3006666666667,71.154,-0.970666666666667,2020-07-27,2020-07-27 10:30:00,71.154
"8344","CARI",2020-07-27 10:45:00,627.613333333333,27,74.202,71.2253333333333,-1.01733333333333,2020-07-27,2020-07-27 10:45:00,71.2253333333333
"8345","CARI",2020-07-27 11:00:00,629.68,27,74.214,71.2853333333333,-1.24766666666667,2020-07-27,2020-07-27 11:00:00,71.2853333333333
"8346","CARI",2020-07-27 11:15:00,629.453333333333,27,73.9113333333333,71.3226666666667,-1.12,2020-07-27,2020-07-27 11:15:00,71.3226666666667
"8347","CARI",2020-07-27 11:30:00,630.898,27.1,73.75,71.3576666666667,-1.00966666666667,2020-07-27,2020-07-27 11:30:00,71.3576666666667
"8348","CARI",2020-07-27 11:45:00,632.785333333333,27,73.6773333333333,71.4013333333333,-1.246,2020-07-27,2020-07-27 11:45:00,71.4013333333333
"8349","CARI",2020-07-27 12:00:00,635.174,27.1,73.8533333333333,71.4356666666667,-1.37533333333333,2020-07-27,2020-07-27 12:00:00,71.4356666666667
"8350","CARI",2020-07-27 12:15:00,639.676666666667,27,73.6793333333333,71.4726666666667,-1.02,2020-07-27,2020-07-27 12:15:00,71.4726666666667
"8351","CARI",2020-07-27 12:30:00,646.853333333333,27.1,73.4686666666667,71.5096666666667,-0.864,2020-07-27,2020-07-27 12:30:00,71.5096666666667
"8352","CARI",2020-07-27 12:45:00,650.597333333333,27.1,73.4266666666667,71.573,-1.20933333333333,2020-07-27,2020-07-27 12:45:00,71.573
"8353","CARI",2020-07-27 13:00:00,655.172,27.2,73.3286666666667,71.6176666666667,-1.20133333333333,2020-07-27,2020-07-27 13:00:00,71.6176666666667
"8354","CARI",2020-07-27 13:15:00,664.872666666667,27.2,73.2233333333333,71.632,-1.12266666666667,2020-07-27,2020-07-27 13:15:00,71.632
"8355","CARI",2020-07-27 13:30:00,667.704666666667,27.2,73.2326666666667,71.6763333333333,-1.13133333333333,2020-07-27,2020-07-27 13:30:00,71.6763333333333
"8356","CARI",2020-07-27 13:45:00,672.651333333333,27.2,73.1206666666667,71.7236666666667,-1.31066666666667,2020-07-27,2020-07-27 13:45:00,71.7236666666667
"8357","CARI",2020-07-27 14:00:00,678.778,27.2,72.9446666666667,71.7523333333333,-1.356,2020-07-27,2020-07-27 14:00:00,71.7523333333333
"8358","CARI",2020-07-27 14:15:00,682.776,27.1,72.8073333333333,71.7663333333333,-1.19766666666667,2020-07-27,2020-07-27 14:15:00,71.7663333333333
"8359","CARI",2020-07-27 14:30:00,690.406666666667,27.2,72.7086666666667,71.795,-1.45566666666667,2020-07-27,2020-07-27 14:30:00,71.795
"8360","CARI",2020-07-27 14:45:00,696.816,27.3,72.73,71.8156666666667,-1.57,2020-07-27,2020-07-27 14:45:00,71.8156666666667
"8361","CARI",2020-07-27 15:00:00,700.882,27.2,72.6913333333333,71.8243333333333,-1.63533333333333,2020-07-27,2020-07-27 15:00:00,71.8243333333333
"8362","CARI",2020-07-27 15:15:00,708.588666666667,27.2,72.6333333333333,71.8593333333333,-1.64066666666667,2020-07-27,2020-07-27 15:15:00,71.8593333333333
"8363","CARI",2020-07-27 15:30:00,711.328666666667,27.2,72.532,71.886,1.38566666666667,2020-07-27,2020-07-27 15:30:00,71.886
"8364","CARI",2020-07-27 15:45:00,716.500666666667,27.2,72.512,71.9016666666667,55.6613333333333,2020-07-27,2020-07-27 15:45:00,71.9016666666667
"8365","CARI",2020-07-27 16:00:00,716.121333333333,27.2,72.508,71.9053333333333,27.605,2020-07-27,2020-07-27 16:00:00,71.9053333333333
"8366","CARI",2020-07-27 16:15:00,719.286666666667,27.1,72.4406666666667,71.9036666666667,-1.249,2020-07-27,2020-07-27 16:15:00,71.9036666666667
"8367","CARI",2020-07-27 16:30:00,719.896,27.1,72.506,71.9453333333333,-1.59633333333333,2020-07-27,2020-07-27 16:30:00,71.9453333333333
"8368","CARI",2020-07-27 16:45:00,723.448,27.1,72.4433333333333,71.9736666666667,-1.58066666666667,2020-07-27,2020-07-27 16:45:00,71.9736666666667
"8369","CARI",2020-07-27 17:00:00,722.998666666667,27.1,72.4673333333333,71.9776666666667,-1.536,2020-07-27,2020-07-27 17:00:00,71.9776666666667
"8370","CARI",2020-07-27 17:15:00,726.145333333333,27,72.5593333333333,71.971,-1.48766666666667,2020-07-27,2020-07-27 17:15:00,71.971
"8371","CARI",2020-07-27 17:30:00,729.191333333333,27,72.6993333333333,71.9616666666667,-1.55266666666667,2020-07-27,2020-07-27 17:30:00,71.9616666666667
"8372","CARI",2020-07-27 17:45:00,730.034,27,72.7006666666667,71.963,-1.65133333333333,2020-07-27,2020-07-27 17:45:00,71.963
"8373","CARI",2020-07-27 18:00:00,729.395333333333,27,72.7686666666667,71.898,-1.66733333333333,2020-07-27,2020-07-27 18:00:00,71.898
"8374","CARI",2020-07-27 18:15:00,731.526666666667,27,72.796,71.7803333333333,-1.718,2020-07-27,2020-07-27 18:15:00,71.7803333333333
"8375","CARI",2020-07-27 18:30:00,734.52,26.9,72.8906666666667,71.6633333333333,-1.75333333333333,2020-07-27,2020-07-27 18:30:00,71.6633333333333
"8376","CARI",2020-07-27 18:45:00,731.972,26.8,72.976,71.5586666666667,-1.70066666666667,2020-07-27,2020-07-27 18:45:00,71.5586666666667
"8377","CARI",2020-07-27 19:00:00,733.278666666667,26.8,72.928,71.4676666666667,-1.56066666666667,2020-07-27,2020-07-27 19:00:00,71.4676666666667
"8378","CARI",2020-07-27 19:15:00,731.369333333333,26.8,73.0733333333333,71.404,-1.237,2020-07-27,2020-07-27 19:15:00,71.404
"8379","CARI",2020-07-27 19:30:00,729.830666666667,26.7,73.1113333333333,71.287,-1.03733333333333,2020-07-27,2020-07-27 19:30:00,71.287
"8380","CARI",2020-07-27 19:45:00,730.606666666667,26.7,73.308,71.2013333333333,-1.18,2020-07-27,2020-07-27 19:45:00,71.2013333333333
"8381","CARI",2020-07-27 20:00:00,731.857333333333,26.6,73.4173333333333,71.1266666666667,-1.18266666666667,2020-07-27,2020-07-27 20:00:00,71.1266666666667
"8382","CARI",2020-07-27 20:15:00,730.477333333333,26.5,73.5473333333333,71.0263333333333,-1.261,2020-07-27,2020-07-27 20:15:00,71.0263333333333
