"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"35",2020-09-07 10:30:00,"CARI",783.24,25.7,95.71,32.25,4.34,2020-09-07
"36",2020-09-07 10:45:00,"CARI",773.5,25.7,96.78,32.22,5.1,2020-09-07
"37",2020-09-07 11:00:00,"CARI",774.04,25.9,96.2,31.98,6.03,2020-09-07
"38",2020-09-07 11:15:00,"CARI",773.5,25,96.03,32.23,4.88,2020-09-07
"39",2020-09-07 11:30:00,"CARI",752.1,25.5,101.11,32.15,4.46,2020-09-07
"40",2020-09-07 11:45:00,"CARI",768.21,25.6,98.78,32.08,4.24,2020-09-07
"41",2020-09-07 12:00:00,"CARI",776.85,25.5,97.71,31.97,4.61,2020-09-07
"42",2020-09-07 12:15:00,"CARI",783.05,25.3,98.41,31.88,4.36,2020-09-07
"43",2020-09-07 12:30:00,"CARI",788.29,25.4,98.87,31.77,4.27,2020-09-07
"44",2020-09-07 12:45:00,"CARI",770.5,25,97.28,31.65,4.45,2020-09-07
"45",2020-09-07 13:00:00,"CARI",785.68,25.2,88.26,31.41,3.93,2020-09-07
"46",2020-09-07 13:15:00,"CARI",791.74,25,102.5,30.99,4.01,2020-09-07
"47",2020-09-07 13:30:00,"CARI",787.81,24.9,103.45,31.79,4.68,2020-09-07
"48",2020-09-07 13:45:00,"CARI",791.66,24.8,105.27,31.7,4.16,2020-09-07
"49",2020-09-07 14:00:00,"CARI",792.97,24.8,104.72,31.66,3.69,2020-09-07
"50",2020-09-07 14:15:00,"CARI",784.33,24.7,105.09,31.56,3.82,2020-09-07
"51",2020-09-07 14:30:00,"CARI",780.48,24.8,105.11,31.43,10.17,2020-09-07
"52",2020-09-07 14:45:00,"CARI",762.51,24.8,106.82,31.36,4.14,2020-09-07
"53",2020-09-07 15:00:00,"CARI",782.71,24.8,103.85,31.31,3.78,2020-09-07
"54",2020-09-07 15:15:00,"CARI",775.58,24.8,105.27,30.81,3.65,2020-09-07
"55",2020-09-07 15:30:00,"CARI",787.47,24.6,105.79,31.6,4.12,2020-09-07
"56",2020-09-07 15:45:00,"CARI",782.71,24.6,103.56,31.5,7.69,2020-09-07
"57",2020-09-07 16:00:00,"CARI",783.35,24.5,105.42,31.41,4.12,2020-09-07
"58",2020-09-07 16:15:00,"CARI",755.7,24.5,105.88,31.36,4.39,2020-09-07
"59",2020-09-07 16:30:00,"CARI",752.27,24.8,106.49,31.58,3.65,2020-09-07
"60",2020-09-07 16:45:00,"CARI",764.23,24.7,105.57,31.51,3.88,2020-09-07
"61",2020-09-07 17:00:00,"CARI",752.69,24.8,106,31.47,6.03,2020-09-07
"62",2020-09-07 17:15:00,"CARI",767.08,24.6,106.69,31.42,3.58,2020-09-07
"63",2020-09-07 17:30:00,"CARI",758.49,24.9,106.93,31.37,4.38,2020-09-07
"64",2020-09-07 17:45:00,"CARI",769.91,24.6,106.46,31.36,7.47,2020-09-07
"65",2020-09-07 18:00:00,"CARI",764.09,24.7,107.42,31.36,3.5,2020-09-07
"66",2020-09-07 18:15:00,"CARI",762.96,24.8,105.68,31.28,3.16,2020-09-07
"67",2020-09-07 18:30:00,"CARI",755.81,24.7,104.93,31.2,3.99,2020-09-07
"68",2020-09-07 18:45:00,"CARI",736.97,24.9,105.69,31.13,3.5,2020-09-07
"69",2020-09-07 19:00:00,"CARI",753.12,24.9,105.76,31.21,3.51,2020-09-07
"70",2020-09-07 19:15:00,"CARI",755.28,24.9,104.61,31.1,2.96,2020-09-07
"71",2020-09-07 19:30:00,"CARI",769.33,25.1,104.79,31.59,2.89,2020-09-07
"72",2020-09-07 19:45:00,"CARI",754.07,25,104.41,31.6,2.96,2020-09-07
"73",2020-09-07 20:00:00,"CARI",738,25.2,103.85,31.59,5.22,2020-09-07
"74",2020-09-07 20:15:00,"CARI",746.32,25.3,103.26,31.62,2.91,2020-09-07
"75",2020-09-07 20:30:00,"CARI",752.08,25.4,100.67,31.56,2.85,2020-09-07
"76",2020-09-07 20:45:00,"CARI",729.25,25.6,101.63,31.54,3.22,2020-09-07
"77",2020-09-07 21:00:00,"CARI",744.88,25.6,101.82,31.45,2.62,2020-09-07
"78",2020-09-07 21:15:00,"CARI",738.13,25.5,101.05,31.31,2.61,2020-09-07
"79",2020-09-07 21:30:00,"CARI",733.9,25.7,100.1,30.96,2.76,2020-09-07
"80",2020-09-07 21:45:00,"CARI",731.88,25.7,100.3,31.83,2.99,2020-09-07
"81",2020-09-07 22:00:00,"CARI",726.18,26,99.42,31.83,3.21,2020-09-07
"82",2020-09-07 22:15:00,"CARI",739.78,25.9,99.39,31.76,3.06,2020-09-07
"83",2020-09-07 22:30:00,"CARI",729.04,26,99.25,31.7,3.26,2020-09-07
"84",2020-09-07 22:45:00,"CARI",727.41,26,96.73,31.6,2.94,2020-09-07
"85",2020-09-07 23:00:00,"CARI",731.52,26.2,97.28,31.49,2.81,2020-09-07
"86",2020-09-07 23:15:00,"CARI",735.7,26.2,96.78,31.42,2.88,2020-09-07
"87",2020-09-07 23:30:00,"CARI",721.48,26.4,97.29,32.05,2.96,2020-09-07
"88",2020-09-07 23:45:00,"CARI",741.27,26.4,97.32,32.05,2.76,2020-09-07
"89",2020-09-08 00:00:00,"CARI",731.74,26.3,97.56,32.02,2.72,2020-09-08
"90",2020-09-08 00:15:00,"CARI",727.15,26.4,97.3,31.96,2.8,2020-09-08
"91",2020-09-08 00:30:00,"CARI",738.31,26.3,97.77,31.79,3.15,2020-09-08
"92",2020-09-08 00:45:00,"CARI",726.89,26.5,95.34,32.09,2.73,2020-09-08
"93",2020-09-08 01:00:00,"CARI",716.74,26.2,96.86,32.04,3.43,2020-09-08
"94",2020-09-08 01:15:00,"CARI",725.3,26.5,96.59,31.93,2.7,2020-09-08
"95",2020-09-08 01:30:00,"CARI",727.66,26.3,97.32,31.81,2.69,2020-09-08
"96",2020-09-08 01:45:00,"CARI",726.1,26.4,96.92,31.73,3.05,2020-09-08
"97",2020-09-08 02:00:00,"CARI",738.29,26.4,97.22,31.58,2.73,2020-09-08
"98",2020-09-08 02:15:00,"CARI",727.77,26.3,97.33,32.08,2.73,2020-09-08
"99",2020-09-08 02:30:00,"CARI",732.39,26.4,97.61,32.03,2.63,2020-09-08
