"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"31",2020-08-02 09:30:00,"CARI",802.53,24,82.81,72.91,-0.54,2020-08-02
"32",2020-08-02 09:45:00,"CARI",826.11,23.9,84.77,72.37,0.18,2020-08-02
"33",2020-08-02 10:00:00,"CARI",832.96,23.9,86.21,71.82,0.46,2020-08-02
"34",2020-08-02 10:15:00,"CARI",823.64,23.7,87.72,71.37,0.71,2020-08-02
"35",2020-08-02 10:30:00,"CARI",849.44,23.7,76.34,70.89,1.09,2020-08-02
"36",2020-08-02 10:45:00,"CARI",851.64,23.6,90.5,70.38,1.98,2020-08-02
"37",2020-08-02 11:00:00,"CARI",871.71,23.5,92.3,69.89,1.7,2020-08-02
"38",2020-08-02 11:15:00,"CARI",887.57,23.4,93.09,69.45,1.72,2020-08-02
"39",2020-08-02 11:30:00,"CARI",862.66,23.3,95.21,68.96,1.98,2020-08-02
"40",2020-08-02 11:45:00,"CARI",890.92,23.1,96.58,68.49,2.23,2020-08-02
"41",2020-08-02 12:00:00,"CARI",897.15,23.1,97.48,68.06,2.53,2020-08-02
"42",2020-08-02 12:15:00,"CARI",916.26,23,81.31,67.6,2.51,2020-08-02
"43",2020-08-02 12:30:00,"CARI",897.35,22.9,101.33,67.16,2.59,2020-08-02
"44",2020-08-02 12:45:00,"CARI",931.26,22.8,102.98,66.72,2.12,2020-08-02
"45",2020-08-02 13:00:00,"CARI",926.59,22.8,103.49,66.29,1.86,2020-08-02
"46",2020-08-02 13:15:00,"CARI",931.89,22.8,105.65,65.96,1.97,2020-08-02
"47",2020-08-02 13:30:00,"CARI",934.13,22.7,106.9,65.61,1.39,2020-08-02
"48",2020-08-02 13:45:00,"CARI",934.36,22.7,107.49,65.37,0.8,2020-08-02
"49",2020-08-02 14:00:00,"CARI",927.88,22.7,109.07,65.11,0.89,2020-08-02
"50",2020-08-02 14:15:00,"CARI",929.99,22.7,110.15,64.92,0.47,2020-08-02
"51",2020-08-02 14:30:00,"CARI",936.72,22.7,109.48,64.76,0.31,2020-08-02
"52",2020-08-02 14:45:00,"CARI",922.32,22.7,111.37,64.62,-0.09,2020-08-02
"53",2020-08-02 15:00:00,"CARI",937.64,22.8,111.48,64.51,-0.53,2020-08-02
"54",2020-08-02 15:15:00,"CARI",909.55,22.7,111.97,64.42,-0.78,2020-08-02
"55",2020-08-02 15:30:00,"CARI",917.23,22.6,112.64,64.37,-0.98,2020-08-02
"56",2020-08-02 15:45:00,"CARI",916.41,22.7,112.86,64.31,-1.09,2020-08-02
"57",2020-08-02 16:00:00,"CARI",914.04,22.7,110.6,64.25,-1.25,2020-08-02
"58",2020-08-02 16:15:00,"CARI",907.08,22.7,113.56,64.25,-1.49,2020-08-02
"59",2020-08-02 16:30:00,"CARI",922.83,22.6,113.84,64.2,-1.82,2020-08-02
"60",2020-08-02 16:45:00,"CARI",912.9,22.7,113.93,64.17,-1.89,2020-08-02
"61",2020-08-02 17:00:00,"CARI",908.13,22.7,113.96,64.16,-1.69,2020-08-02
"62",2020-08-02 17:15:00,"CARI",894.12,22.5,113.93,64.11,-1.7,2020-08-02
"63",2020-08-02 17:30:00,"CARI",913.55,22.7,111.33,64.08,-1.7,2020-08-02
"64",2020-08-02 17:45:00,"CARI",892.91,22.6,113.63,64.12,-2.15,2020-08-02
"65",2020-08-02 18:00:00,"CARI",882.82,22.7,113.56,64.07,-2.08,2020-08-02
"66",2020-08-02 18:15:00,"CARI",897.35,22.6,113.56,64.09,-2.03,2020-08-02
"67",2020-08-02 18:30:00,"CARI",889.2,22.7,113.41,64.1,-2.3,2020-08-02
"68",2020-08-02 18:45:00,"CARI",886.38,22.7,113.7,64.13,-2.54,2020-08-02
"69",2020-08-02 19:00:00,"CARI",880.01,22.8,113.68,64.15,-2.62,2020-08-02
"70",2020-08-02 19:15:00,"CARI",871.82,22.8,113.54,64.19,-2.53,2020-08-02
"71",2020-08-02 19:30:00,"CARI",877.54,22.8,113.11,64.22,-2.71,2020-08-02
"72",2020-08-02 19:45:00,"CARI",871.16,22.8,113.38,64.28,-2.63,2020-08-02
"73",2020-08-02 20:00:00,"CARI",854.77,22.9,113.17,64.34,-2.8,2020-08-02
"74",2020-08-02 20:15:00,"CARI",871.12,23,109.63,64.37,-3,2020-08-02
"75",2020-08-02 20:30:00,"CARI",883.88,23,113.13,64.47,-3.18,2020-08-02
"76",2020-08-02 20:45:00,"CARI",858.36,23.1,113.58,64.56,-2.92,2020-08-02
"77",2020-08-02 21:00:00,"CARI",869.21,23.2,113.03,64.62,-3.09,2020-08-02
"78",2020-08-02 21:15:00,"CARI",863.93,23.2,112.93,64.68,-3.05,2020-08-02
"79",2020-08-02 21:30:00,"CARI",855,23.3,112.86,64.8,-3.47,2020-08-02
"80",2020-08-02 21:45:00,"CARI",841.12,23.3,112.36,64.9,-3.35,2020-08-02
"81",2020-08-02 22:00:00,"CARI",839.27,23.3,112.59,64.98,-3.28,2020-08-02
"82",2020-08-02 22:15:00,"CARI",848.26,23.5,112,65.07,-3.41,2020-08-02
"83",2020-08-02 22:30:00,"CARI",849.14,23.6,111.39,65.16,-3.06,2020-08-02
"84",2020-08-02 22:45:00,"CARI",838.12,23.6,110.63,65.29,-3.7,2020-08-02
"85",2020-08-02 23:00:00,"CARI",845.58,23.7,97.03,65.37,-3.2,2020-08-02
"86",2020-08-02 23:15:00,"CARI",829.05,23.8,110.46,65.49,-3.27,2020-08-02
"87",2020-08-02 23:30:00,"CARI",831.75,23.9,110.35,65.62,-3.24,2020-08-02
"88",2020-08-02 23:45:00,"CARI",833.51,24,109.45,65.68,-3.54,2020-08-02
"89",2020-08-03 00:00:00,"CARI",832.5,24,109.77,65.83,-3.73,2020-08-03
"90",2020-08-03 00:15:00,"CARI",811.37,24,109.52,65.95,-3.65,2020-08-03
"91",2020-08-03 00:30:00,"CARI",815.78,24.2,109.37,66.06,-3.62,2020-08-03
"92",2020-08-03 00:45:00,"CARI",812.3,24.3,55.77,66.15,-3.73,2020-08-03
"93",2020-08-03 01:00:00,"CARI",817.52,24.2,62.65,66.21,-3.08,2020-08-03
"94",2020-08-03 01:15:00,"CARI",806.63,24.4,42.41,66.34,-3.32,2020-08-03
"95",2020-08-03 01:30:00,"CARI",817.89,24.4,59.16,66.42,-3.53,2020-08-03
"96",2020-08-03 01:45:00,"CARI",812.53,24.5,91.45,66.51,-3.37,2020-08-03
"97",2020-08-03 02:00:00,"CARI",811.6,24.6,64.2,66.62,-3.16,2020-08-03
"98",2020-08-03 02:15:00,"CARI",811.82,24.6,55.48,66.72,-2.79,2020-08-03
"99",2020-08-03 02:30:00,"CARI",803.58,24.7,55.01,66.79,-3.02,2020-08-03
"100",2020-08-03 02:45:00,"CARI",817.97,24.7,55.33,66.88,-2.63,2020-08-03
"101",2020-08-03 03:00:00,"CARI",800.3,24.8,55.45,66.94,-2.46,2020-08-03
"102",2020-08-03 03:15:00,"CARI",802.31,24.9,54.94,67.1,-2.83,2020-08-03
"103",2020-08-03 03:30:00,"CARI",812.24,24.9,61.69,67.15,-3.27,2020-08-03
"104",2020-08-03 03:45:00,"CARI",806.67,25,63.61,67.21,-3.06,2020-08-03
"105",2020-08-03 04:00:00,"CARI",795.05,25.1,61.11,67.27,-3.48,2020-08-03
"106",2020-08-03 04:15:00,"CARI",797.18,25,59.81,67.34,-3.5,2020-08-03
"107",2020-08-03 04:30:00,"CARI",796.18,25.1,60.43,67.41,-3.87,2020-08-03
"108",2020-08-03 04:45:00,"CARI",801.6,25.1,55.78,67.48,-3.78,2020-08-03
"109",2020-08-03 05:00:00,"CARI",811.9,25.1,55.84,67.51,-3.91,2020-08-03
"110",2020-08-03 05:15:00,"CARI",812.49,25.2,53.9,67.58,-4.06,2020-08-03
"111",2020-08-03 05:30:00,"CARI",798.74,25.2,50.17,67.61,-4.1,2020-08-03
