DateTime,Site,Discharge,NO3,fDOM,SpCond,Turb
2020-06-18T19:30:00Z,CARI,382.07,28.6,81.01,73.64,-3.7
2020-06-18T19:45:00Z,CARI,376.83,28.6,80.83,73.59,-3.63
2020-06-18T20:00:00Z,CARI,380.77,28.6,80.78,73.63,-3.69
2020-06-18T20:15:00Z,CARI,380.67,28.6,80.72,73.58,-3.63
2020-06-18T20:30:00Z,CARI,381.73,28.6,80.41,73.6,-3.67
2020-06-18T20:45:00Z,CARI,375.47,28.5,80.19,73.62,-3.69
2020-06-18T21:00:00Z,CARI,377.54,28.5,74.93,73.55,-3.76
2020-06-18T21:15:00Z,CARI,376.79,28.5,79.31,73.57,-3.7
2020-06-18T21:30:00Z,CARI,378.12,28.5,78.94,73.56,-3.7
2020-06-18T21:45:00Z,CARI,369.59,28.5,79.57,73.57,-3.52
2020-06-18T22:00:00Z,CARI,378.11,28.5,79.2,73.57,-3.63
2020-06-18T22:15:00Z,CARI,380.29,28.4,78.9,73.56,-3.72
2020-06-18T22:30:00Z,CARI,377.36,28.4,78.71,73.56,-3.61
2020-06-18T22:45:00Z,CARI,379.47,28.4,78.5,73.6,-3.66
2020-06-18T23:00:00Z,CARI,373.28,28.4,78.23,73.61,-3.59
2020-06-18T23:15:00Z,CARI,372.37,28.3,75.5,73.6,-3.63
2020-06-18T23:30:00Z,CARI,372.21,28.3,76.67,73.64,-3.71
2020-06-18T23:45:00Z,CARI,374.65,28.3,77.75,73.66,-3.66
2020-06-19T00:00:00Z,CARI,371.67,28.3,77.28,73.72,-3.56
2020-06-19T00:15:00Z,CARI,368.34,28.3,76.84,73.76,-3.65
2020-06-19T00:30:00Z,CARI,370.44,28.2,76.76,73.84,-3.61
2020-06-19T00:45:00Z,CARI,373.65,28.2,77.08,73.88,-3.58
2020-06-19T01:00:00Z,CARI,369.26,28.2,76.43,73.9,-3.53
2020-06-19T01:15:00Z,CARI,367.62,28.2,76.49,73.96,-3.58
2020-06-19T01:30:00Z,CARI,366.55,28.2,75.12,74.01,-3.66
2020-06-19T01:45:00Z,CARI,368.57,28.1,76.34,74.07,-3.52
2020-06-19T02:00:00Z,CARI,369.98,28.1,67.21,74.14,-3.57
2020-06-19T02:15:00Z,CARI,367.79,28.1,76.22,74.22,-3.53
2020-06-19T02:30:00Z,CARI,365.66,28.1,76.48,74.24,-3.52
2020-06-19T02:45:00Z,CARI,363.55,28.1,76.74,74.3,-3.54
2020-06-19T03:00:00Z,CARI,368.23,28.1,76.54,74.38,-3.47
2020-06-19T03:15:00Z,CARI,359.63,28.1,76.31,74.42,-3.48
2020-06-19T03:30:00Z,CARI,359.95,28.1,76.33,74.49,-3.28
2020-06-19T03:45:00Z,CARI,363.7,28.1,76.13,74.54,-3.45
2020-06-19T04:00:00Z,CARI,365.15,28.2,76.23,74.65,-3.47
2020-06-19T04:15:00Z,CARI,363.28,28.1,76.12,74.7,-3.51
2020-06-19T04:30:00Z,CARI,358.06,28.1,76.04,74.8,-3.55
2020-06-19T04:45:00Z,CARI,357.9,28.1,76.13,74.86,-3.31
2020-06-19T05:00:00Z,CARI,359.05,28.2,75.79,75.01,-3.43
2020-06-19T05:15:00Z,CARI,361.26,28.3,75.86,75.11,-3.34
2020-06-19T05:30:00Z,CARI,357.97,28.2,74.67,75.17,-3.37
2020-06-19T05:45:00Z,CARI,359.42,28.3,75.46,75.25,-3.55
2020-06-19T06:00:00Z,CARI,355.05,28.3,75.33,75.29,-3.54
2020-06-19T06:15:00Z,CARI,354.38,28.3,75.03,75.31,-3.52
2020-06-19T06:30:00Z,CARI,358.3,28.3,74.84,75.38,-3.62
2020-06-19T06:45:00Z,CARI,363.13,28.3,66.48,75.54,-3.52
2020-06-19T07:00:00Z,CARI,354.31,28.4,74.85,75.59,-3.57
2020-06-19T07:15:00Z,CARI,359.42,28.4,74.74,75.62,-3.56
2020-06-19T07:30:00Z,CARI,367.28,28.4,74.61,75.68,-3.57
2020-06-19T07:45:00Z,CARI,363.86,28.4,74.52,75.67,-3.41
2020-06-19T08:00:00Z,CARI,364.28,28.4,74.19,75.54,-3.32
2020-06-19T08:15:00Z,CARI,376.11,28.4,74.28,75.57,-3.3
2020-06-19T08:30:00Z,CARI,374.75,28.4,73.95,75.73,-3.27
2020-06-19T08:45:00Z,CARI,379.82,28.4,73.21,75.75,-3.24
2020-06-19T09:00:00Z,CARI,383.75,28.4,73.69,75.75,-3.2
2020-06-19T09:15:00Z,CARI,381.02,28.4,74.56,75.81,-3.36
2020-06-19T09:30:00Z,CARI,381.55,28.4,74.68,75.71,-3.56
2020-06-19T09:45:00Z,CARI,383.58,28.4,74.9,75.73,-3.34
2020-06-19T10:00:00Z,CARI,389.7,28.4,74.97,75.75,-3.33
2020-06-19T10:15:00Z,CARI,395.03,28.4,75.05,75.85,-3.43
2020-06-19T10:30:00Z,CARI,385.21,28.4,75.44,75.79,-3.42
2020-06-19T10:45:00Z,CARI,395.03,28.5,75.75,75.81,-3.35
2020-06-19T11:00:00Z,CARI,389.97,28.5,75.78,75.77,-3.41
2020-06-19T11:15:00Z,CARI,396.2,28.5,76.13,75.75,-3.36
2020-06-19T11:30:00Z,CARI,394.85,28.5,76.21,75.67,-3.37
2020-06-19T11:45:00Z,CARI,395.1,28.5,76.55,75.64,-2.89
2020-06-19T12:00:00Z,CARI,394.95,28.5,76.36,75.63,-3.13
2020-06-19T12:15:00Z,CARI,400.08,28.5,74.38,75.61,-3.15
2020-06-19T12:30:00Z,CARI,409.19,28.5,75.69,75.63,-3.38
2020-06-19T12:45:00Z,CARI,398.72,28.6,77.38,75.63,-3.28
2020-06-19T13:00:00Z,CARI,403.19,28.5,77.6,75.55,-3.3
2020-06-19T13:15:00Z,CARI,404.36,28.5,77.83,75.55,-3.35
2020-06-19T13:30:00Z,CARI,411.79,28.5,78.2,75.53,-3.45
2020-06-19T13:45:00Z,CARI,404.18,28.5,78.38,75.53,-3.51
2020-06-19T14:00:00Z,CARI,406.4,28.4,78.64,75.47,-3.53
2020-06-19T14:15:00Z,CARI,399.8,28.5,77.2,75.45,-3.49
2020-06-19T14:30:00Z,CARI,402.45,28.4,79.1,75.44,-3.52
2020-06-19T14:45:00Z,CARI,397.87,28.4,79.41,75.4,-3.62
2020-06-19T15:00:00Z,CARI,399.54,28.4,79.49,75.34,-3.49
2020-06-19T15:15:00Z,CARI,402.53,28.3,79.73,75.26,-3.48
2020-06-19T15:30:00Z,CARI,399.22,28.2,79.48,75.25,-3.57
2020-06-19T15:45:00Z,CARI,404.43,28.2,80.1,75.17,-3.55
2020-06-19T16:00:00Z,CARI,397.73,28.2,79.93,75.11,-3.57
2020-06-19T16:15:00Z,CARI,399.5,28.2,78.38,75.04,-3.58
2020-06-19T16:30:00Z,CARI,402.22,28.1,80.49,74.99,-3.49
2020-06-19T16:45:00Z,CARI,401.34,28.1,80.55,74.88,-3.61
2020-06-19T17:00:00Z,CARI,402.91,28.1,80.14,74.79,-3.59
2020-06-19T17:15:00Z,CARI,396.09,28,79.86,74.73,-3.66
2020-06-19T17:30:00Z,CARI,405.17,28,80.8,74.64,-3.64
2020-06-19T17:45:00Z,CARI,409.63,27.9,81.05,74.56,-3.7
2020-06-19T18:00:00Z,CARI,399.79,27.9,81.15,74.44,-3.67
2020-06-19T18:15:00Z,CARI,398.83,27.9,81.06,74.41,-3.65
2020-06-19T18:30:00Z,CARI,401.76,27.8,80.99,74.32,-3.63
2020-06-19T18:45:00Z,CARI,410.5,27.8,81.31,74.24,-3.23
2020-06-19T19:00:00Z,CARI,422.48,27.8,80.98,74.15,-2.78
2020-06-19T19:15:00Z,CARI,414.11,27.7,80.9,74.1,-3.66
2020-06-19T19:30:00Z,CARI,405.8,27.7,81.57,74.02,-3.66
2020-06-19T19:45:00Z,CARI,409.16,27.7,81.28,73.94,-3.71
2020-06-19T20:00:00Z,CARI,413.74,27.6,81.42,73.91,-3.68
2020-06-19T20:15:00Z,CARI,411.35,27.6,81.79,73.85,-3.7
2020-06-19T20:30:00Z,CARI,403.02,27.6,81.81,83.52,-3.74
2020-06-19T20:45:00Z,CARI,412.07,27.6,81.87,73.82,-3.73
2020-06-19T21:00:00Z,CARI,408.62,27.5,81.95,73.76,-3.67
2020-06-19T21:15:00Z,CARI,403.31,27.5,82.28,73.72,-3.72
2020-06-19T21:30:00Z,CARI,409.14,27.5,82.23,73.56,-3.71
2020-06-19T21:45:00Z,CARI,412.46,27.4,82.38,73.48,-3.68
2020-06-19T22:00:00Z,CARI,414.19,27.4,82.55,73.37,-3.7
2020-06-19T22:15:00Z,CARI,419.97,27.4,82.59,73.21,-3.7
2020-06-19T22:30:00Z,CARI,424.63,27.3,82.82,73.14,-3.47
2020-06-19T22:45:00Z,CARI,442.75,26.8,82.38,72.55,-3.27
2020-06-19T23:00:00Z,CARI,449.5,26.7,81.66,71.95,-3.11
2020-06-19T23:15:00Z,CARI,475.08,26.6,82.17,71.68,-2.29
2020-06-19T23:30:00Z,CARI,499.47,26.4,83.67,71.54,-2.13
2020-06-19T23:45:00Z,CARI,510.52,26.2,88.06,71.11,-1.56
2020-06-20T00:00:00Z,CARI,534.52,25.9,91.38,70.79,-1.18
2020-06-20T00:15:00Z,CARI,551.35,25.8,94.65,70.03,-0.5
2020-06-20T00:30:00Z,CARI,569.52,25.5,95.84,69.11,0.15
2020-06-20T00:45:00Z,CARI,579.39,25.4,29.01,68.27,0.68
2020-06-20T01:00:00Z,CARI,602.82,25.1,107.92,67.38,0.84
2020-06-20T01:15:00Z,CARI,628.75,24.9,113.06,66.48,1.78
2020-06-20T01:30:00Z,CARI,653.16,24.8,117.56,65.56,1.96
2020-06-20T01:45:00Z,CARI,669.69,24.6,121.51,64.71,2.48
2020-06-20T02:00:00Z,CARI,687.46,24.6,124.75,63.88,3.19
2020-06-20T02:15:00Z,CARI,712.4,24.5,127.05,63.14,4.32
2020-06-20T02:30:00Z,CARI,723.62,24.4,129.85,62.43,4.48
2020-06-20T02:45:00Z,CARI,756.23,24.3,132.53,61.69,5.2
2020-06-20T03:00:00Z,CARI,763.7,24.3,133.59,60.95,6.38
2020-06-20T03:15:00Z,CARI,795.33,24.2,135.79,60.16,6.96
2020-06-20T03:30:00Z,CARI,791.44,24,136.49,59.19,8.18
2020-06-20T03:45:00Z,CARI,818.93,23.8,139.29,58.65,8.76
2020-06-20T04:00:00Z,CARI,842.37,23.8,139.28,57.88,9.98
2020-06-20T04:15:00Z,CARI,855.57,23.6,142.95,57.1,10.96
2020-06-20T04:30:00Z,CARI,868.6,23.6,142.88,56.38,12.12
2020-06-20T04:45:00Z,CARI,880.35,23.5,118.83,55.8,11.42
2020-06-20T05:00:00Z,CARI,894.93,23.5,148.55,55.34,11.4
2020-06-20T05:15:00Z,CARI,892.6,23.4,150.06,54.9,10.54
2020-06-20T05:30:00Z,CARI,910.96,23.4,150.99,54.46,9.92
2020-06-20T05:45:00Z,CARI,908.89,23.4,153.55,54.03,10.07
2020-06-20T06:00:00Z,CARI,923.66,23.4,154.99,53.84,9.69
2020-06-20T06:15:00Z,CARI,918,23.4,156.28,53.53,8.88
2020-06-20T06:30:00Z,CARI,934.1,23.4,157.46,53.37,8.61
2020-06-20T06:45:00Z,CARI,913.36,23.4,158.34,53.11,7.44
2020-06-20T07:00:00Z,CARI,927.16,23.5,159.06,53.02,7.3
2020-06-20T07:15:00Z,CARI,918.18,23.4,158.17,52.95,7
2020-06-20T07:30:00Z,CARI,927.03,23.5,159.85,52.91,6.48
2020-06-20T07:45:00Z,CARI,918.06,23.5,159.83,52.84,6.09
2020-06-20T08:00:00Z,CARI,915.23,23.5,160.31,52.76,5.37
2020-06-20T08:15:00Z,CARI,912.43,23.5,160.8,52.69,4.97
2020-06-20T08:30:00Z,CARI,907.42,23.6,160.74,52.7,4.28
2020-06-20T08:45:00Z,CARI,910.99,23.5,161.16,52.62,4.44
2020-06-20T09:00:00Z,CARI,904.74,23.6,160.86,52.68,3.99
2020-06-20T09:15:00Z,CARI,894.41,23.5,160.02,52.48,3.63
2020-06-20T09:30:00Z,CARI,893.89,23.6,161,52.65,3.4
2020-06-20T09:45:00Z,CARI,876.89,23.6,161.06,52.7,2.98
2020-06-20T10:00:00Z,CARI,870.61,23.6,161.65,52.7,2.55
2020-06-20T10:15:00Z,CARI,871.22,23.6,161.19,52.76,2.27
2020-06-20T10:30:00Z,CARI,866.7,23.6,160.48,52.81,2.01
2020-06-20T10:45:00Z,CARI,862.18,23.7,160.49,52.84,2.09
2020-06-20T11:00:00Z,CARI,856.96,23.8,160.5,52.9,1.64
2020-06-20T11:15:00Z,CARI,850.52,23.8,160.27,52.89,2.03
2020-06-20T11:30:00Z,CARI,843.74,23.8,159.97,53,1.46
2020-06-20T11:45:00Z,CARI,833.75,23.9,159.64,53.04,1.48
2020-06-20T12:00:00Z,CARI,839.95,24,159.73,53.12,1.28
2020-06-20T12:15:00Z,CARI,829.52,24,159.65,53.19,1.45
2020-06-20T12:30:00Z,CARI,824.83,23.9,159.49,53.33,0.83
2020-06-20T12:45:00Z,CARI,805.08,23.9,159.42,53.31,0.63
2020-06-20T13:00:00Z,CARI,816.65,24,159.61,53.36,0.71
2020-06-20T13:15:00Z,CARI,805.07,24.1,159.27,53.51,0.87
2020-06-20T13:30:00Z,CARI,793.19,24.1,159.2,53.58,0.34
2020-06-20T13:45:00Z,CARI,800.48,24.1,158.96,53.77,0.19
2020-06-20T14:00:00Z,CARI,788.19,24.1,158.58,53.75,0.3
2020-06-20T14:15:00Z,CARI,793.72,24.2,158.57,53.84,0.43
2020-06-20T14:30:00Z,CARI,783.96,24.3,158.71,53.86,0.48
2020-06-20T14:45:00Z,CARI,782.1,24.4,158.43,54.03,0.27
2020-06-20T15:00:00Z,CARI,788.75,24.3,158.31,54.09,0.06
2020-06-20T15:15:00Z,CARI,761.85,24.3,157.98,54.07,-0.12
2020-06-20T15:30:00Z,CARI,764.13,24.3,158.17,54.26,-0.5
2020-06-20T15:45:00Z,CARI,759.51,24.3,158.09,54.37,-0.54
2020-06-20T16:00:00Z,CARI,758.44,24.5,157.77,54.41,-0.1
2020-06-20T16:15:00Z,CARI,745.95,24.5,157.57,54.64,-0.55
2020-06-20T16:30:00Z,CARI,746.44,24.4,157.39,54.71,-0.36
2020-06-20T16:45:00Z,CARI,741.09,24.5,157.23,54.83,-0.47
2020-06-20T17:00:00Z,CARI,736.28,24.5,156.78,54.93,-0.72
2020-06-20T17:15:00Z,CARI,738.25,24.6,156.43,54.79,-0.81
2020-06-20T17:30:00Z,CARI,732.29,24.6,156.06,54.92,-0.8
2020-06-20T17:45:00Z,CARI,727.1,24.7,155.71,54.83,-1.05
2020-06-20T18:00:00Z,CARI,718.63,24.7,155.4,54.75,-1.01
2020-06-20T18:15:00Z,CARI,719.98,24.7,155.09,55.23,-1.08
2020-06-20T18:30:00Z,CARI,720.76,24.6,154.09,55.25,-1.23
2020-06-20T18:45:00Z,CARI,713.01,24.7,154.33,55.24,-0.97
2020-06-20T19:00:00Z,CARI,708.82,24.7,153.93,55.58,-1.23
2020-06-20T19:15:00Z,CARI,705.31,24.7,153.53,55.48,-1.21
2020-06-20T19:30:00Z,CARI,703.74,24.8,153.03,55.78,-1.28
2020-06-20T19:45:00Z,CARI,702.88,24.8,152.66,55.66,-1.31
2020-06-20T20:00:00Z,CARI,704.83,24.8,151.95,56,-1.29
2020-06-20T20:15:00Z,CARI,698.55,24.9,151.51,55.9,-1.37
2020-06-20T20:30:00Z,CARI,681.18,24.8,151.02,56.13,-1.42
2020-06-20T20:45:00Z,CARI,688.59,24.9,150.46,55.94,-1.51
2020-06-20T21:00:00Z,CARI,675.59,24.9,149.88,56.33,-1.52
2020-06-20T21:15:00Z,CARI,678.21,24.9,149.4,56.38,-1.66
2020-06-20T21:30:00Z,CARI,674.97,24.9,148.69,56.51,-1.38
2020-06-20T21:45:00Z,CARI,669.82,24.9,148.11,56.51,-1.52
2020-06-20T22:00:00Z,CARI,661.38,25,146.68,56.53,-1.5
2020-06-20T22:15:00Z,CARI,665.7,25.1,146.62,56.79,-1.48
2020-06-20T22:30:00Z,CARI,661.83,25.1,145.6,56.61,-1.34
2020-06-20T22:45:00Z,CARI,654.38,25.1,145.18,56.78,-1.2
2020-06-20T23:00:00Z,CARI,656.2,25,144.32,56.95,-1.65
2020-06-20T23:15:00Z,CARI,652.39,25.1,144.27,57,-1.45
2020-06-20T23:30:00Z,CARI,672.26,24.9,143.39,56.88,-1.42
2020-06-20T23:45:00Z,CARI,673.61,24.8,142.94,56.8,-1.71
2020-06-21T00:00:00Z,CARI,675.82,24.8,142.94,56.45,-1.04
2020-06-21T00:15:00Z,CARI,708.58,24.8,142.86,56.63,-0.82
2020-06-21T00:30:00Z,CARI,721.81,24.7,142.84,56.32,-0.66
2020-06-21T00:45:00Z,CARI,728.62,24.6,144.02,56.37,-0.91
2020-06-21T01:00:00Z,CARI,743.03,24.5,145.03,56.14,-0.72
2020-06-21T01:15:00Z,CARI,774.84,24.2,145.26,55.52,0.29
2020-06-21T01:30:00Z,CARI,809.66,24.1,146.75,54.79,0.65
2020-06-21T01:45:00Z,CARI,826.66,23.9,148.72,54.38,1.29
2020-06-21T02:00:00Z,CARI,854.85,23.8,149.98,53.89,2.42
2020-06-21T02:15:00Z,CARI,883.58,23.6,152.11,53.32,3.9
2020-06-21T02:30:00Z,CARI,918.17,23.5,154.21,52.44,6.81
2020-06-21T02:45:00Z,CARI,966.1,23.3,156.47,51.58,7.51
2020-06-21T03:00:00Z,CARI,996.05,23.1,159.23,50.47,11.21
2020-06-21T03:15:00Z,CARI,1035.91,22.9,161.18,49.44,12.57
2020-06-21T03:30:00Z,CARI,1085.32,22.8,163.51,48.49,14.9
2020-06-21T03:45:00Z,CARI,1126.4,22.6,120.86,47.57,12.64
2020-06-21T04:00:00Z,CARI,1174,22.7,164.68,46.7,17.63
2020-06-21T04:15:00Z,CARI,1195.44,22.7,151.53,45.83,21.84
2020-06-21T04:30:00Z,CARI,1237.08,22.6,142.57,45.12,21.39
2020-06-21T04:45:00Z,CARI,1271.87,22.5,152.43,44.4,18.85
2020-06-21T05:00:00Z,CARI,1316.34,22.5,155.24,43.57,23.4
2020-06-21T05:15:00Z,CARI,1334.31,22.5,148.92,42.81,27.41
2020-06-21T05:30:00Z,CARI,1370.26,22.4,151.74,42.46,25.85
2020-06-21T05:45:00Z,CARI,1382.46,22.4,154.23,42.23,25.03
2020-06-21T06:00:00Z,CARI,1418.03,22.5,157.03,42.02,22.77
2020-06-21T06:15:00Z,CARI,1419.39,22.4,158.65,41.81,20.39
2020-06-21T06:30:00Z,CARI,1435.97,22.5,160.45,41.62,19.46
2020-06-21T06:45:00Z,CARI,1433.27,22.4,162.65,41.44,22.23
2020-06-21T07:00:00Z,CARI,1437.29,22.4,164.67,41.37,17.5
2020-06-21T07:15:00Z,CARI,1463.22,22.5,166.16,41.22,15.57
2020-06-21T07:30:00Z,CARI,1451.57,22.5,167.88,41.23,12.64
2020-06-21T07:45:00Z,CARI,1448.32,22.5,168.32,41.23,11.2
2020-06-21T08:00:00Z,CARI,1461.2,22.5,169.3,41.22,13.09
2020-06-21T08:15:00Z,CARI,1453.12,22.5,170.22,41.25,12.32
2020-06-21T08:30:00Z,CARI,1473.11,22.6,170.43,41.3,11.81
2020-06-21T08:45:00Z,CARI,1458.39,22.6,171.32,41.33,11.15
2020-06-21T09:00:00Z,CARI,1447.28,22.6,170.8,41.4,10.79
2020-06-21T09:15:00Z,CARI,1428.08,22.6,166.21,41.42,10.36
2020-06-21T09:30:00Z,CARI,1419.1,22.6,NA,41.62,9.91
2020-06-21T09:45:00Z,CARI,1406.76,22.7,NA,41.69,9.63
2020-06-21T10:00:00Z,CARI,1383.17,22.7,NA,41.81,9.08
2020-06-21T10:15:00Z,CARI,1394.96,22.7,NA,41.91,8.73
2020-06-21T10:30:00Z,CARI,1363.71,22.8,NA,42.01,9.51
2020-06-21T10:45:00Z,CARI,1359.35,22.7,NA,42.15,8.4
2020-06-21T11:00:00Z,CARI,1350.9,22.8,NA,42.31,7.7
2020-06-21T11:15:00Z,CARI,1343.12,22.8,NA,42.43,7.61
2020-06-21T11:30:00Z,CARI,1337.51,22.9,NA,42.55,7.16
2020-06-21T11:45:00Z,CARI,1320.24,22.9,NA,42.7,7.12
2020-06-21T12:00:00Z,CARI,1297.99,22.9,NA,42.86,6.99
2020-06-21T12:15:00Z,CARI,1272.66,23,NA,42.99,6.28
2020-06-21T12:30:00Z,CARI,1279.46,23,NA,43.12,6.59
2020-06-21T12:45:00Z,CARI,1275.13,23,NA,43.24,5.63
2020-06-21T13:00:00Z,CARI,1281.25,23,NA,43.34,5.59
2020-06-21T13:15:00Z,CARI,1260.06,23.1,NA,43.51,5.53
2020-06-21T13:30:00Z,CARI,1254.25,23.1,NA,43.59,5.51
2020-06-21T13:45:00Z,CARI,1262.24,23.1,NA,43.75,5.27
2020-06-21T14:00:00Z,CARI,1241.77,23.2,NA,43.87,5.46
2020-06-21T14:15:00Z,CARI,1229.62,23.2,NA,43.99,5.12
2020-06-21T14:30:00Z,CARI,1212.04,23.3,NA,44.04,5.05
2020-06-21T14:45:00Z,CARI,1211.4,23.3,NA,44.17,5.08
2020-06-21T15:00:00Z,CARI,1204.39,23.3,NA,44.31,4.59
2020-06-21T15:15:00Z,CARI,1195.91,23.4,NA,44.46,4.36
2020-06-21T15:30:00Z,CARI,1179.86,23.4,NA,44.6,4.12
2020-06-21T15:45:00Z,CARI,1170.46,23.4,NA,44.65,3.92
