"Site","Q","DateTime"
"FRCH",385.674797672778,2020-06-16 19:45:00
"FRCH",384.705892249942,2020-06-16 20:00:00
"FRCH",384.639397442341,2020-06-16 20:15:00
"FRCH",384.472422525287,2020-06-16 20:30:00
"FRCH",383.525012753904,2020-06-16 20:45:00
"FRCH",382.754805073142,2020-06-16 21:00:00
"FRCH",381.99823364988,2020-06-16 21:15:00
"FRCH",383.026827987283,2020-06-16 21:30:00
"FRCH",382.484660234302,2020-06-16 21:45:00
"FRCH",380.731911476701,2020-06-16 22:00:00
"FRCH",382.159717001021,2020-06-16 22:15:00
"FRCH",380.731911476701,2020-06-16 22:30:00
"FRCH",380.525999598205,2020-06-16 22:45:00
"FRCH",380.267123199999,2020-06-16 23:00:00
"FRCH",378.900252852589,2020-06-16 23:15:00
"FRCH",379.909465428442,2020-06-16 23:30:00
"FRCH",381.114109341055,2020-06-16 23:45:00
"FRCH",380.010124877095,2020-06-17 00:00:00
"FRCH",380.561399292201,2020-06-17 00:15:00
"FRCH",380.586966168135,2020-06-17 00:30:00
"FRCH",378.953012961894,2020-06-17 00:45:00
"FRCH",379.712739501148,2020-06-17 01:00:00
"FRCH",379.361552771181,2020-06-17 01:15:00
"FRCH",379.337659552693,2020-06-17 01:30:00
"FRCH",378.32844697684,2020-06-17 01:45:00
"FRCH",379.429133057594,2020-06-17 02:00:00
"FRCH",379.013775110245,2020-06-17 02:15:00
"FRCH",376.491642855108,2020-06-17 02:30:00
"FRCH",378.32844697684,2020-06-17 02:45:00
"FRCH",377.656755104661,2020-06-17 03:00:00
"FRCH",378.32844697684,2020-06-17 03:15:00
"FRCH",378.577933013439,2020-06-17 03:30:00
"FRCH",377.745166618377,2020-06-17 03:45:00
"FRCH",377.990896511823,2020-06-17 04:00:00
"FRCH",378.32844697684,2020-06-17 04:15:00
"FRCH",377.730254940689,2020-06-17 04:30:00
"FRCH",376.436567697674,2020-06-17 04:45:00
"FRCH",375.80272263661,2020-06-17 05:00:00
"FRCH",376.354280147702,2020-06-17 05:15:00
"FRCH",375.723497077823,2020-06-17 05:30:00
"FRCH",375.80272263661,2020-06-17 05:45:00
"FRCH",375.490913700312,2020-06-17 06:00:00
"FRCH",375.723497077823,2020-06-17 06:15:00
"FRCH",375.883479189128,2020-06-17 06:30:00
"FRCH",375.182513818145,2020-06-17 06:45:00
"FRCH",375.106350239366,2020-06-17 07:00:00
"FRCH",375.645802505314,2020-06-17 07:15:00
"FRCH",374.729788824916,2020-06-17 07:30:00
"FRCH",375.569638926536,2020-06-17 07:45:00
"FRCH",374.202309768647,2020-06-17 08:00:00
"FRCH",374.729788824916,2020-06-17 08:15:00
"FRCH",374.958616055548,2020-06-17 08:30:00
"FRCH",374.588178612292,2020-06-17 08:45:00
"FRCH",374.277768597007,2020-06-17 09:00:00
"FRCH",374.748497229069,2020-06-17 09:15:00
"FRCH",373.84445675835,2020-06-17 09:30:00
"FRCH",373.983004983515,2020-06-17 09:45:00
"FRCH",373.40370496735,2020-06-17 10:00:00
"FRCH",373.119168542325,2020-06-17 10:15:00
"FRCH",373.144980411977,2020-06-17 10:30:00
"FRCH",372.838041186333,2020-06-17 10:45:00
"FRCH",372.165837362409,2020-06-17 11:00:00
"FRCH",371.633570097387,2020-06-17 11:15:00
"FRCH",372.155781187117,2020-06-17 11:30:00
"FRCH",371.689830780029,2020-06-17 11:45:00
"FRCH",370.620899077505,2020-06-17 12:00:00
"FRCH",371.632005698979,2020-06-17 12:15:00
"FRCH",370.315485812724,2020-06-17 12:30:00
"FRCH",370.269942067564,2020-06-17 12:45:00
"FRCH",369.711155150086,2020-06-17 13:00:00
"FRCH",369.480122532696,2020-06-17 13:15:00
"FRCH",369.099469080567,2020-06-17 13:30:00
"FRCH",369.063111290336,2020-06-17 13:45:00
"FRCH",368.840774882585,2020-06-17 14:00:00
"FRCH",368.840774882585,2020-06-17 14:15:00
"FRCH",367.721860919148,2020-06-17 14:30:00
"FRCH",368.775714274496,2020-06-17 14:45:00
"FRCH",368.109517142177,2020-06-17 15:00:00
"FRCH",367.485499184579,2020-06-17 15:15:00
"FRCH",367.142407197505,2020-06-17 15:30:00
"FRCH",367.284311331809,2020-06-17 15:45:00
"FRCH",367.231498658657,2020-06-17 16:00:00
"FRCH",367.284311331809,2020-06-17 16:15:00
"FRCH",366.350555893034,2020-06-17 16:30:00
"FRCH",367.060891695321,2020-06-17 16:45:00
"FRCH",366.422885447741,2020-06-17 17:00:00
"FRCH",366.725311998278,2020-06-17 17:15:00
"FRCH",367.357294969261,2020-06-17 17:30:00
"FRCH",366.168291434646,2020-06-17 17:45:00
"FRCH",366.657575421035,2020-06-17 18:00:00
"FRCH",366.099409881979,2020-06-17 18:15:00
"FRCH",365.797534819692,2020-06-17 18:30:00
"FRCH",365.797534819692,2020-06-17 18:45:00
"FRCH",365.971450150013,2020-06-17 19:00:00
"FRCH",366.099409881979,2020-06-17 19:15:00
"FRCH",365.627028550953,2020-06-17 19:30:00
"FRCH",365.613635640591,2020-06-17 19:45:00
"FRCH",365.769218008965,2020-06-17 20:00:00
"FRCH",365.627028550953,2020-06-17 20:15:00
"FRCH",365.627028550953,2020-06-17 20:30:00
"FRCH",366.275550376624,2020-06-17 20:45:00
"FRCH",365.782610919327,2020-06-17 21:00:00
"FRCH",366.099409881979,2020-06-17 21:15:00
"FRCH",365.038403704762,2020-06-17 21:30:00
"FRCH",365.757356092334,2020-06-17 21:45:00
"FRCH",365.954995259643,2020-06-17 22:00:00
"FRCH",366.455099929124,2020-06-17 22:15:00
"FRCH",366.130788672715,2020-06-17 22:30:00
"FRCH",366.373134747148,2020-06-17 22:45:00
"FRCH",366.148774560541,2020-06-17 23:00:00
"FRCH",365.954995259643,2020-06-17 23:15:00
"FRCH",366.114333782345,2020-06-17 23:30:00
"FRCH",366.30999115482,2020-06-17 23:45:00
"FRCH",365.831975597888,2020-06-18 00:00:00
"FRCH",366.373134747148,2020-06-18 00:15:00
"FRCH",366.868052955717,2020-06-18 00:30:00
"FRCH",366.492602691054,2020-06-18 00:45:00
"FRCH",366.492602691054,2020-06-18 01:00:00
"FRCH",366.492602691054,2020-06-18 01:15:00
"FRCH",367.014202982187,2020-06-18 01:30:00
"FRCH",367.163762081414,2020-06-18 01:45:00
"FRCH",367.163762081414,2020-06-18 02:00:00
"FRCH",367.036781836301,2020-06-18 02:15:00
"FRCH",367.207388799638,2020-06-18 02:30:00
"FRCH",367.231498658657,2020-06-18 02:45:00
"FRCH",366.678623285145,2020-06-18 03:00:00
"FRCH",366.513650555164,2020-06-18 03:15:00
"FRCH",367.207388799638,2020-06-18 03:30:00
"FRCH",366.845474101603,2020-06-18 03:45:00
"FRCH",366.560339268297,2020-06-18 04:00:00
"FRCH",366.778124671429,2020-06-18 04:15:00
"FRCH",367.429624523968,2020-06-18 04:30:00
"FRCH",366.678623285145,2020-06-18 04:45:00
"FRCH",366.973638243973,2020-06-18 05:00:00
"FRCH",366.492602691054,2020-06-18 05:15:00
"FRCH",366.168291434646,2020-06-18 05:30:00
"FRCH",366.168291434646,2020-06-18 05:45:00
"FRCH",367.14424520731,2020-06-18 06:00:00
"FRCH",366.099409881979,2020-06-18 06:15:00
"FRCH",366.114333782345,2020-06-18 06:30:00
"FRCH",365.954995259643,2020-06-18 06:45:00
"FRCH",366.47308581695,2020-06-18 07:00:00
"FRCH",366.588693868369,2020-06-18 07:15:00
"FRCH",365.797534819692,2020-06-18 07:30:00
"FRCH",365.613635640591,2020-06-18 07:45:00
"FRCH",365.613635640591,2020-06-18 08:00:00
"FRCH",365.296243198216,2020-06-18 08:15:00
"FRCH",365.296243198216,2020-06-18 08:30:00
"FRCH",365.135964140296,2020-06-18 08:45:00
"FRCH",365.119895264506,2020-06-18 09:00:00
"FRCH",364.815688282251,2020-06-18 09:15:00
"FRCH",364.24818309024,2020-06-18 09:30:00
"FRCH",364.958059351891,2020-06-18 09:45:00
"FRCH",364.24818309024,2020-06-18 10:00:00
"FRCH",364.525503575802,2020-06-18 10:15:00
"FRCH",364.24818309024,2020-06-18 10:30:00
"FRCH",363.843412403017,2020-06-18 10:45:00
"FRCH",364.678283452988,2020-06-18 11:00:00
"FRCH",363.344948161393,2020-06-18 11:15:00
"FRCH",363.488094300032,2020-06-18 11:30:00
"FRCH",363.639242488891,2020-06-18 11:45:00
"FRCH",363.525996170938,2020-06-18 12:00:00
"FRCH",362.83389095962,2020-06-18 12:15:00
"FRCH",362.738384120166,2020-06-18 12:30:00
"FRCH",363.128921449184,2020-06-18 12:45:00
"FRCH",362.365565542132,2020-06-18 13:00:00
"FRCH",362.339929807931,2020-06-18 13:15:00
"FRCH",362.369404673576,2020-06-18 13:30:00
"FRCH",361.82107937336,2020-06-18 13:45:00
"FRCH",362.043543029577,2020-06-18 14:00:00
"FRCH",361.75812323764,2020-06-18 14:15:00
"FRCH",361.802908018231,2020-06-18 14:30:00
"FRCH",361.572674419731,2020-06-18 14:45:00
"FRCH",361.701470386237,2020-06-18 15:00:00
"FRCH",361.701470386237,2020-06-18 15:15:00
"FRCH",361.739179618657,2020-06-18 15:30:00
"FRCH",361.769413217902,2020-06-18 15:45:00
"FRCH",361.448273252696,2020-06-18 16:00:00
"FRCH",361.330921076238,2020-06-18 16:15:00
"FRCH",361.661643434316,2020-06-18 16:30:00
"FRCH",361.543356031179,2020-06-18 16:45:00
"FRCH",361.635241765529,2020-06-18 17:00:00
"FRCH",361.79370598495,2020-06-18 17:15:00
"FRCH",361.976195145398,2020-06-18 17:30:00
"FRCH",361.998710568994,2020-06-18 17:45:00
"FRCH",362.087894126773,2020-06-18 18:00:00
"FRCH",361.998710568994,2020-06-18 18:15:00
"FRCH",362.16311680153,2020-06-18 18:30:00
"FRCH",362.46972065419,2020-06-18 18:45:00
"FRCH",362.531074736267,2020-06-18 19:00:00
"FRCH",362.632506228983,2020-06-18 19:15:00
"FRCH",362.71382496506,2020-06-18 19:30:00
"FRCH",363.13841952011,2020-06-18 19:45:00
"FRCH",363.246861185879,2020-06-18 20:00:00
"FRCH",363.472689040005,2020-06-18 20:15:00
"FRCH",363.136243741959,2020-06-18 20:30:00
"FRCH",363.251602269709,2020-06-18 20:45:00
"FRCH",363.03723488003,2020-06-18 21:00:00
"FRCH",362.759288247675,2020-06-18 21:15:00
"FRCH",362.863781724125,2020-06-18 21:30:00
"FRCH",362.616198997945,2020-06-18 21:45:00
"FRCH",362.735468707979,2020-06-18 22:00:00
"FRCH",362.521982081234,2020-06-18 22:15:00
"FRCH",362.542045470327,2020-06-18 22:30:00
"FRCH",362.759288247675,2020-06-18 22:45:00
"FRCH",362.531074736267,2020-06-18 23:00:00
"FRCH",362.406439106911,2020-06-18 23:15:00
"FRCH",362.759288247675,2020-06-18 23:30:00
"FRCH",362.68765758723,2020-06-18 23:45:00
"FRCH",362.759288247675,2020-06-19 00:00:00
"FRCH",362.746439442039,2020-06-19 00:15:00
"FRCH",362.936894003302,2020-06-19 00:30:00
"FRCH",362.936894003302,2020-06-19 00:45:00
"FRCH",362.936894003302,2020-06-19 01:00:00
"FRCH",363.256938781589,2020-06-19 01:15:00
"FRCH",363.249036964029,2020-06-19 01:30:00
"FRCH",363.474864818156,2020-06-19 01:45:00
"FRCH",363.358711902052,2020-06-19 02:00:00
"FRCH",363.477430123836,2020-06-19 02:15:00
"FRCH",363.47239131853,2020-06-19 02:30:00
"FRCH",363.71087051183,2020-06-19 02:45:00
"FRCH",363.484850596637,2020-06-19 03:00:00
"FRCH",363.706816658378,2020-06-19 03:15:00
"FRCH",363.71087051183,2020-06-19 03:30:00
"FRCH",363.829142909497,2020-06-19 03:45:00
"FRCH",363.825089056045,2020-06-19 04:00:00
"FRCH",364.012708988041,2020-06-19 04:15:00
"FRCH",363.997386690229,2020-06-19 04:30:00
"FRCH",364.199077993631,2020-06-19 04:45:00
"FRCH",363.822913277894,2020-06-19 05:00:00
"FRCH",364.199077993631,2020-06-19 05:15:00
"FRCH",363.835074834526,2020-06-19 05:30:00
"FRCH",363.594129096717,2020-06-19 05:45:00
"FRCH",363.724612444639,2020-06-19 06:00:00
"FRCH",363.829142909497,2020-06-19 06:15:00
"FRCH",364.118721082807,2020-06-19 06:30:00
"FRCH",363.942418951541,2020-06-19 06:45:00
"FRCH",363.600061021745,2020-06-19 07:00:00
"FRCH",363.75931089744,2020-06-19 07:15:00
"FRCH",363.852572925389,2020-06-19 07:30:00
"FRCH",363.842884842306,2020-06-19 07:45:00
"FRCH",363.962688237429,2020-06-19 08:00:00
"FRCH",364.084022630006,2020-06-19 08:15:00
"FRCH",363.587899465114,2020-06-19 08:30:00
"FRCH",363.71087051183,2020-06-19 08:45:00
"FRCH",364.070280697197,2020-06-19 09:00:00
"FRCH",363.835074834526,2020-06-19 09:15:00
"FRCH",363.246861185879,2020-06-19 09:30:00
"FRCH",363.948946304619,2020-06-19 09:45:00
"FRCH",363.822615556419,2020-06-19 10:00:00
"FRCH",363.589182108641,2020-06-19 10:15:00
"FRCH",363.363750707358,2020-06-19 10:30:00
"FRCH",363.589182108641,2020-06-19 10:45:00
"FRCH",363.589182108641,2020-06-19 11:00:00
"FRCH",363.14098482579,2020-06-19 11:15:00
"FRCH",363.077361650765,2020-06-19 11:30:00
"FRCH",362.81831844151,2020-06-19 11:45:00
"FRCH",363.077361650765,2020-06-19 12:00:00
"FRCH",362.759288247675,2020-06-19 12:15:00
"FRCH",362.406439106911,2020-06-19 12:30:00
"FRCH",362.179205104709,2020-06-19 12:45:00
"FRCH",362.334879282862,2020-06-19 13:00:00
"FRCH",362.213229358196,2020-06-19 13:15:00
"FRCH",361.89007358253,2020-06-19 13:30:00
"FRCH",362.042884752154,2020-06-19 13:45:00
"FRCH",361.635241765529,2020-06-19 14:00:00
"FRCH",361.692634295672,2020-06-19 14:15:00
"FRCH",361.80479773134,2020-06-19 14:30:00
"FRCH",361.429863531142,2020-06-19 14:45:00
"FRCH",361.704015009105,2020-06-19 15:00:00
"FRCH",361.516316991299,2020-06-19 15:15:00
"FRCH",361.653727117926,2020-06-19 15:30:00
"FRCH",361.553698014468,2020-06-19 15:45:00
"FRCH",361.872568558902,2020-06-19 16:00:00
"FRCH",361.62085442245,2020-06-19 16:15:00
"FRCH",361.428658202291,2020-06-19 16:30:00
"FRCH",361.682670693845,2020-06-19 16:45:00
"FRCH",361.800963092595,2020-06-19 17:00:00
"FRCH",361.800963092595,2020-06-19 17:15:00
"FRCH",362.259602494538,2020-06-19 17:30:00
"FRCH",362.199259333313,2020-06-19 17:45:00
"FRCH",361.785480532795,2020-06-19 18:00:00
"FRCH",362.066049940884,2020-06-19 18:15:00
"FRCH",362.474279064685,2020-06-19 18:30:00
"FRCH",362.580948546529,2020-06-19 18:45:00
"FRCH",362.828725736588,2020-06-19 19:00:00
"FRCH",362.691457163543,2020-06-19 19:15:00
"FRCH",363.309730730951,2020-06-19 19:30:00
"FRCH",363.541692111641,2020-06-19 19:45:00
"FRCH",363.782696798444,2020-06-19 20:00:00
"FRCH",363.735222950578,2020-06-19 20:15:00
"FRCH",363.727181978524,2020-06-19 20:30:00
"FRCH",364.251631096005,2020-06-19 20:45:00
"FRCH",364.960362382233,2020-06-19 21:00:00
"FRCH",364.528938490897,2020-06-19 21:15:00
"FRCH",364.832902126014,2020-06-19 21:30:00
"FRCH",365.296243198216,2020-06-19 21:45:00
"FRCH",365.904485616833,2020-06-19 22:00:00
"FRCH",365.813989710063,2020-06-19 22:15:00
"FRCH",366.275550376624,2020-06-19 22:30:00
"FRCH",365.769218008965,2020-06-19 22:45:00
"FRCH",366.603617768735,2020-06-19 23:00:00
"FRCH",365.989436037838,2020-06-19 23:15:00
"FRCH",366.30999115482,2020-06-19 23:30:00
"FRCH",366.350555893034,2020-06-19 23:45:00
"FRCH",367.70789925009,2020-06-20 00:00:00
"FRCH",367.207388799638,2020-06-20 00:15:00
"FRCH",367.257139500231,2020-06-20 00:30:00
"FRCH",367.754587963223,2020-06-20 00:45:00
"FRCH",367.357294969261,2020-06-20 01:00:00
"FRCH",367.207388799638,2020-06-20 01:15:00
"FRCH",365.739536821842,2020-06-20 01:30:00
"FRCH",366.845474101603,2020-06-20 01:45:00
"FRCH",366.513650555164,2020-06-20 02:00:00
"FRCH",366.513650555164,2020-06-20 02:15:00
"FRCH",366.536229409277,2020-06-20 02:30:00
"FRCH",366.189339298755,2020-06-20 02:45:00
"FRCH",366.030000776052,2020-06-20 03:00:00
"FRCH",366.678623285145,2020-06-20 03:15:00
"FRCH",367.014202982187,2020-06-20 03:30:00
"FRCH",366.350555893034,2020-06-20 03:45:00
"FRCH",366.008952911943,2020-06-20 04:00:00
"FRCH",366.008952911943,2020-06-20 04:15:00
"FRCH",366.455099929124,2020-06-20 04:30:00
"FRCH",366.47308581695,2020-06-20 04:45:00
"FRCH",366.438645038754,2020-06-20 05:00:00
"FRCH",365.504703044891,2020-06-20 05:15:00
"FRCH",366.235371649265,2020-06-20 05:30:00
"FRCH",365.459931343794,2020-06-20 05:45:00
"FRCH",365.971450150013,2020-06-20 06:00:00
"FRCH",365.940071359277,2020-06-20 06:15:00
"FRCH",366.260626476258,2020-06-20 06:30:00
"FRCH",365.658407341689,2020-06-20 06:45:00
"FRCH",364.998224977404,2020-06-20 07:00:00
"FRCH",365.613635640591,2020-06-20 07:15:00
"FRCH",365.437738511711,2020-06-20 07:30:00
"FRCH",365.277112353593,2020-06-20 07:45:00
"FRCH",364.961880289018,2020-06-20 08:00:00
"FRCH",364.819895233959,2020-06-20 08:15:00
"FRCH",364.392587665468,2020-06-20 08:30:00
"FRCH",364.246266081929,2020-06-20 08:45:00
"FRCH",364.109078418463,2020-06-20 09:00:00
"FRCH",364.812253367156,2020-06-20 09:15:00
"FRCH",364.109464440495,2020-06-20 09:30:00
"FRCH",363.843412403017,2020-06-20 09:45:00
"FRCH",364.263120085001,2020-06-20 10:00:00
"FRCH",363.727181978524,2020-06-20 10:15:00
"FRCH",363.478522323072,2020-06-20 10:30:00
"FRCH",363.099515978247,2020-06-20 10:45:00
"FRCH",363.744794927537,2020-06-20 11:00:00
"FRCH",363.38629802689,2020-06-20 11:15:00
"FRCH",363.050827763975,2020-06-20 11:30:00
"FRCH",362.852648880333,2020-06-20 11:45:00
"FRCH",362.702399265021,2020-06-20 12:00:00
"FRCH",362.780492950231,2020-06-20 12:15:00
"FRCH",362.716339055449,2020-06-20 12:30:00
"FRCH",362.551556672901,2020-06-20 12:45:00
"FRCH",362.339929807931,2020-06-20 13:00:00
"FRCH",362.097055803984,2020-06-20 13:15:00
"FRCH",361.858209203929,2020-06-20 13:30:00
"FRCH",362.043543029577,2020-06-20 13:45:00
"FRCH",361.510078419,2020-06-20 14:00:00
"FRCH",361.477314103395,2020-06-20 14:15:00
"FRCH",361.800963092595,2020-06-20 14:30:00
"FRCH",361.75812323764,2020-06-20 14:45:00
"FRCH",361.932188630104,2020-06-20 15:00:00
"FRCH",361.949937082827,2020-06-20 15:15:00
"FRCH",362.129592653364,2020-06-20 15:30:00
"FRCH",362.632243327796,2020-06-20 15:45:00
"FRCH",362.85513862595,2020-06-20 16:00:00
"FRCH",362.803843844682,2020-06-20 16:15:00
"FRCH",363.068054698408,2020-06-20 16:30:00
"FRCH",363.140865843743,2020-06-20 16:45:00
"FRCH",363.899699263275,2020-06-20 17:00:00
"FRCH",363.140865843743,2020-06-20 17:15:00
"FRCH",363.020966868848,2020-06-20 17:30:00
"FRCH",362.78680313006,2020-06-20 17:45:00
"FRCH",363.292503796518,2020-06-20 18:00:00
"FRCH",363.128231894225,2020-06-20 18:15:00
"FRCH",363.720671989024,2020-06-20 18:30:00
"FRCH",364.109464440495,2020-06-20 18:45:00
"FRCH",364.109464440495,2020-06-20 19:00:00
"FRCH",364.385704744607,2020-06-20 19:15:00
"FRCH",364.386862806976,2020-06-20 19:30:00
"FRCH",365.114157319069,2020-06-20 19:45:00
"FRCH",365.158156972378,2020-06-20 20:00:00
"FRCH",365.269843406975,2020-06-20 20:15:00
"FRCH",365.569635987282,2020-06-20 20:30:00
"FRCH",366.099409881979,2020-06-20 20:45:00
"FRCH",366.398466311395,2020-06-20 21:00:00
"FRCH",366.30999115482,2020-06-20 21:15:00
"FRCH",366.189339298755,2020-06-20 21:30:00
"FRCH",367.807400636375,2020-06-20 21:45:00
"FRCH",368.194220039994,2020-06-20 22:00:00
"FRCH",367.93139789626,2020-06-20 22:15:00
"FRCH",368.844587236643,2020-06-20 22:30:00
"FRCH",369.945596832782,2020-06-20 22:45:00
"FRCH",368.844587236643,2020-06-20 23:00:00
"FRCH",370.764947444201,2020-06-20 23:15:00
"FRCH",372.208979886025,2020-06-20 23:30:00
"FRCH",372.286013692617,2020-06-20 23:45:00
"FRCH",372.756662819535,2020-06-21 00:00:00
"FRCH",375.262422960252,2020-06-21 00:15:00
"FRCH",377.326472170651,2020-06-21 00:30:00
"FRCH",378.399578996003,2020-06-21 00:45:00
"FRCH",379.810336969793,2020-06-21 01:00:00
"FRCH",383.300728969276,2020-06-21 01:15:00
"FRCH",384.824923612177,2020-06-21 01:30:00
"FRCH",387.159696038812,2020-06-21 01:45:00
"FRCH",390.517838597298,2020-06-21 02:00:00
"FRCH",392.750701248646,2020-06-21 02:15:00
"FRCH",395.088631678373,2020-06-21 02:30:00
"FRCH",402.689809337258,2020-06-21 02:45:00
"FRCH",403.382748499513,2020-06-21 03:00:00
"FRCH",406.329596325755,2020-06-21 03:15:00
"FRCH",411.77563746646,2020-06-21 03:30:00
"FRCH",417.582685664296,2020-06-21 03:45:00
"FRCH",418.667759869248,2020-06-21 04:00:00
"FRCH",424.668638352305,2020-06-21 04:15:00
"FRCH",428.379305493087,2020-06-21 04:30:00
"FRCH",429.25201414898,2020-06-21 04:45:00
"FRCH",432.89044264704,2020-06-21 05:00:00
"FRCH",441.08556047827,2020-06-21 05:15:00
"FRCH",451.467829436064,2020-06-21 05:30:00
"FRCH",453.081482835114,2020-06-21 05:45:00
"FRCH",463.193543374538,2020-06-21 06:00:00
"FRCH",471.984744437039,2020-06-21 06:15:00
"FRCH",483.304250750691,2020-06-21 06:30:00
"FRCH",497.191174954176,2020-06-21 06:45:00
"FRCH",514.534404084086,2020-06-21 07:00:00
"FRCH",532.868546616286,2020-06-21 07:15:00
"FRCH",566.585043963045,2020-06-21 07:30:00
"FRCH",582.780745372176,2020-06-21 07:45:00
"FRCH",618.883842911571,2020-06-21 08:00:00
"FRCH",634.35463354364,2020-06-21 08:15:00
"FRCH",688.147759985179,2020-06-21 08:30:00
"FRCH",721.891124930233,2020-06-21 08:45:00
"FRCH",781.7802612409,2020-06-21 09:00:00
"FRCH",823.882607359439,2020-06-21 09:15:00
"FRCH",870.556391067803,2020-06-21 09:30:00
"FRCH",957.028788145632,2020-06-21 09:45:00
"FRCH",988.634344436228,2020-06-21 10:00:00
"FRCH",1036.90248920396,2020-06-21 10:15:00
"FRCH",1109.61301336065,2020-06-21 10:30:00
"FRCH",1174.42459545657,2020-06-21 10:45:00
"FRCH",1231.01015074179,2020-06-21 11:00:00
"FRCH",1308.45783760399,2020-06-21 11:15:00
"FRCH",1351.36569227651,2020-06-21 11:30:00
"FRCH",1349.94648477435,2020-06-21 11:45:00
"FRCH",1460.60988599062,2020-06-21 12:00:00
"FRCH",1494.0282141827,2020-06-21 12:15:00
"FRCH",1579.61229847744,2020-06-21 12:30:00
"FRCH",1607.01536694914,2020-06-21 12:45:00
"FRCH",1675.86982502416,2020-06-21 13:00:00
"FRCH",1731.09463276714,2020-06-21 13:15:00
"FRCH",1811.24900370464,2020-06-21 13:30:00
"FRCH",1856.9297416918,2020-06-21 13:45:00
"FRCH",1951.37138677016,2020-06-21 14:00:00
"FRCH",1990.09353047609,2020-06-21 14:15:00
"FRCH",2091.17354715243,2020-06-21 14:30:00
"FRCH",2041.23786020651,2020-06-21 14:45:00
"FRCH",2110.87798414379,2020-06-21 15:00:00
"FRCH",2221.12584509701,2020-06-21 15:15:00
"FRCH",2323.12763989344,2020-06-21 15:30:00
"FRCH",2365.66256173328,2020-06-21 15:45:00
"FRCH",2462.8814368993,2020-06-21 16:00:00
"FRCH",2459.26304066926,2020-06-21 16:15:00
"FRCH",2450.41108994931,2020-06-21 16:30:00
"FRCH",2686.4002452381,2020-06-21 16:45:00
"FRCH",2677.8316802904,2020-06-21 17:00:00
"FRCH",2906.32782419771,2020-06-21 17:15:00
"FRCH",2924.01349183545,2020-06-21 17:30:00
"FRCH",2874.34173686802,2020-06-21 17:45:00
"FRCH",3166.25921075046,2020-06-21 18:00:00
"FRCH",3193.0195773989,2020-06-21 18:15:00
"FRCH",3250.89327847213,2020-06-21 18:30:00
"FRCH",3217.98779611662,2020-06-21 18:45:00
"FRCH",3365.47988155484,2020-06-21 19:00:00
"FRCH",3411.58950724825,2020-06-21 19:15:00
"FRCH",3436.19277009368,2020-06-21 19:30:00
"FRCH",3454.53444732726,2020-06-21 19:45:00
"FRCH",3574.75250145048,2020-06-21 20:00:00
"FRCH",3511.0869522132,2020-06-21 20:15:00
"FRCH",3480.9668334499,2020-06-21 20:30:00
"FRCH",3431.35742209107,2020-06-21 20:45:00
"FRCH",3538.95135769248,2020-06-21 21:00:00
"FRCH",3467.7627207078,2020-06-21 21:15:00
"FRCH",3292.00471083075,2020-06-21 21:30:00
"FRCH",3386.89025905356,2020-06-21 21:45:00
"FRCH",3462.3200459443,2020-06-21 22:00:00
"FRCH",3394.31455649063,2020-06-21 22:15:00
"FRCH",3249.33878563717,2020-06-21 22:30:00
"FRCH",3391.65669762343,2020-06-21 22:45:00
"FRCH",3201.87498002872,2020-06-21 23:00:00
"FRCH",3378.93361443281,2020-06-21 23:15:00
"FRCH",3314.98349649832,2020-06-21 23:30:00
"FRCH",3347.22507328913,2020-06-21 23:45:00
"FRCH",3323.29201069847,2020-06-22 00:00:00
"FRCH",3283.83381840587,2020-06-22 00:15:00
"FRCH",3150.19277315587,2020-06-22 00:30:00
"FRCH",3110.62095405906,2020-06-22 00:45:00
"FRCH",3274.61719699949,2020-06-22 01:00:00
"FRCH",3090.36440039054,2020-06-22 01:15:00
"FRCH",3183.97587350011,2020-06-22 01:30:00
"FRCH",3102.61084961891,2020-06-22 01:45:00
"FRCH",3034.22669524699,2020-06-22 02:00:00
"FRCH",3131.601391837,2020-06-22 02:15:00
"FRCH",3105.39932202548,2020-06-22 02:30:00
"FRCH",3017.38731106371,2020-06-22 02:45:00
"FRCH",3023.83687596768,2020-06-22 03:00:00
"FRCH",2913.923003342,2020-06-22 03:15:00
"FRCH",2877.48675716296,2020-06-22 03:30:00
"FRCH",2968.1824933812,2020-06-22 03:45:00
"FRCH",2762.19859139249,2020-06-22 04:00:00
"FRCH",2902.6196212396,2020-06-22 04:15:00
"FRCH",2818.37863999605,2020-06-22 04:30:00
"FRCH",2915.81090333685,2020-06-22 04:45:00
"FRCH",2832.83486877382,2020-06-22 05:00:00
"FRCH",2718.44392462075,2020-06-22 05:15:00
"FRCH",2791.46560263634,2020-06-22 05:30:00
"FRCH",2810.81026248261,2020-06-22 05:45:00
"FRCH",2724.49052141607,2020-06-22 06:00:00
"FRCH",2637.2130760178,2020-06-22 06:15:00
"FRCH",2709.19494870305,2020-06-22 06:30:00
"FRCH",2593.13840546459,2020-06-22 06:45:00
"FRCH",2604.59970778972,2020-06-22 07:00:00
"FRCH",2617.05831618607,2020-06-22 07:15:00
"FRCH",2710.34573749825,2020-06-22 07:30:00
"FRCH",2538.46327891201,2020-06-22 07:45:00
"FRCH",2714.86868615076,2020-06-22 08:00:00
"FRCH",3093.9913450703,2020-06-22 08:15:00
"FRCH",2815.7434727475,2020-06-22 08:30:00
"FRCH",2968.4851122275,2020-06-22 08:45:00
"FRCH",3008.50525082648,2020-06-22 09:00:00
