"X","min","site.ID","fDOM.QSU.mn","fDOM.QSU.SD","ODO.Psat.mn","ODO.Psat.SD","ODO.Ploc.mn","ODO.Ploc.SD","ODO.mgL.mn","ODO.mgL.SD","SpCond.uScm.mn","SpCond.uScm.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","Temp.C.mn","Temp.C.SD","Battery.V.mn","Battery.V.SD","CablePwr.V.mn","CablePwr.V.SD","datetimeAK","SpCond.uScm.mn.adj","Turbidity.FNU.mn.adj","fDOM.QSU.mn.adj","ODO.Psat.mn.adj","ODO.Ploc.mn.adj","ODO.mgL.mn.adj"
36896,"2020-06-17 16:45:00","STRT",64.284,0.0510337578906778,91.4,0,94.23,0.048304589153962,10.461,0.00316227766016831,72.19,0.0316227766016865,11.734,0.0999110715697825,9.4039,0.000316227766016663,3.2,0,12.1,0,2020-06-17 16:45:00,72.19,11.734,64.284,91.4,94.23,10.461
36897,"2020-06-17 17:00:00","STRT",64.1636363636364,0.0783929495902168,91.4545454545455,0.0522232967867064,94.3,0,10.4518181818182,0.00404519917478008,72.1,0,12.58,0.181052478580107,9.47518181818182,0.000750757193529907,3.2,0,12.1,0,2020-06-17 17:00:00,72.1,12.58,64.1636363636364,91.4545454545455,94.3,10.4518181818182
36898,"2020-06-17 17:15:00","STRT",63.9027272727273,0.0210194714923608,91.2727272727273,0.0467099366496887,94.1,0,10.4127272727273,0.00467099366496904,72.0818181818182,0.0404519917477922,10.8772727272727,0.178330642857077,9.54263636363636,0.000504524979109233,3.2,0,12.1,0,2020-06-17 17:15:00,72.0818181818182,10.8772727272727,63.9027272727273,91.2727272727273,94.1,10.4127272727273
36899,"2020-06-17 17:30:00","STRT",63.69,0.0694262198308391,91.3454545454545,0.0522232967867138,94.2,0,10.4081818181818,0.00404519917477937,72.0909090909091,0.0301511344577747,10.9436363636364,0.415265522943399,9.603,0,3.2,0,12.1,0,2020-06-17 17:30:00,72.0909090909091,10.9436363636364,63.69,91.3454545454545,94.2,10.4081818181818
36900,"2020-06-17 17:45:00","STRT",63.4818181818182,0.0658510716417253,91.3818181818182,0.040451991747798,94.2,0,10.4,0,72.1,0,11.4145454545455,0.529081536936674,9.64272727272727,0.000646669790683304,3.2,0,12.1,0,2020-06-17 17:45:00,72.1,11.4145454545455,63.4818181818182,91.3818181818182,94.2,10.4
36901,"2020-06-17 18:00:00","STRT",63.3490909090909,0.0522407016519775,91.2363636363636,0.0504524979109484,94.0909090909091,0.0301511344577746,10.3763636363636,0.00504524979109592,72.1727272727273,0.0467099366496954,11.3418181818182,0.119400015227652,9.681,0,3.2,0,12.1,0,2020-06-17 18:00:00,72.1727272727273,11.3418181818182,63.3490909090909,91.2363636363636,94.0909090909091,10.3763636363636
36902,"2020-06-17 18:15:00","STRT",63.1463636363636,0.0751362398943049,91,0,93.8181818181818,0.040451991747798,10.3436363636364,0.00504524979109502,72.2545454545455,0.0522232967867064,10.2490909090909,0.361537122449536,9.69763636363636,0.00050452497911013,3.2,0,12.1,0,2020-06-17 18:15:00,72.2545454545455,10.2490909090909,63.1463636363636,91,93.8181818181818,10.3436363636364
36903,"2020-06-17 18:30:00","STRT",63.2736363636364,0.0338445644890662,90.7909090909091,0.0301511344577746,93.6,0,10.32,0,72.2272727272727,0.0467099366496887,10.7818181818182,0.306718704412306,9.69754545454545,0.000522232967867732,3.2,0,12.1,0,2020-06-17 18:30:00,72.2272727272727,10.7818181818182,63.2736363636364,90.7909090909091,93.6,10.32
36904,"2020-06-17 18:45:00","STRT",63.0163636363636,0.0571441558293986,90.7,0,93.5,0,10.3063636363636,0.00504524979109502,72.2,0,11.3636363636364,0.397775633423485,9.70990909090909,0.000539359889970893,3.2,0,12.1,0,2020-06-17 18:45:00,72.2,11.3636363636364,63.0163636363636,90.7,93.5,10.3063636363636
36905,"2020-06-17 19:00:00","STRT",62.7345454545455,0.03297381881543,90.6181818181818,0.040451991747798,93.4363636363636,0.0504524979109484,10.2945454545455,0.00522232967867175,72.2727272727273,0.0467099366496887,11.3127272727273,0.348025599894344,9.72881818181818,0.000404519917477721,3.2,0,12.1,0,2020-06-17 19:00:00,72.2727272727273,11.3127272727273,62.7345454545455,90.6181818181818,93.4363636363636,10.2945454545455
