"X","min","site.ID","fDOM.QSU.mn","fDOM.QSU.SD","ODO.Psat.mn","ODO.Psat.SD","ODO.Ploc.mn","ODO.Ploc.SD","ODO.mgL.mn","ODO.mgL.SD","SpCond.uScm.mn","SpCond.uScm.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","Temp.C.mn","Temp.C.SD","Battery.V.mn","Battery.V.SD","CablePwr.V.mn","CablePwr.V.SD","datetimeAK","SpCond.uScm.mn.adj","Turbidity.FNU.mn.adj","fDOM.QSU.mn.adj","ODO.Psat.mn.adj","ODO.Ploc.mn.adj","ODO.mgL.mn.adj"
24235,"2020-06-04 14:30:00","POKE",35.497,0.00674948557710419,97.89,0.0316227766016865,100.17,0.0483045891539689,12.064,0.00516397779494311,104.57,0.048304589153962,11.982,0.0404969134626334,6.38,0.00105409255338962,5.95,0,13.8,0,2020-06-04 14:30:00,104.57,11.982,35.497,97.89,100.17,12.064
24236,"2020-06-04 14:45:00","POKE",35.2218181818182,0.0194000937204853,97.8545454545455,0.0522232967867138,100.136363636364,0.0504524979109556,12.0045454545455,0.00522232967867082,104.581818181818,0.0404519917477922,11.5954545454545,0.128869207832099,6.56781818181818,0.00116774841624227,5.96,0,13.7,0,2020-06-04 14:45:00,104.581818181818,11.5954545454545,35.2218181818182,97.8545454545455,100.136363636364,12.0045454545455
24237,"2020-06-04 15:00:00","POKE",34.8181818181818,0.0267649703224877,97.9,0,100.2,0,11.9427272727273,0.00467099366496904,104.581818181818,0.0404519917477922,12.7327272727273,0.0400227208197813,6.79372727272727,0.00127207775634271,5.96,0,13.7,0,2020-06-04 15:00:00,104.581818181818,12.7327272727273,34.8181818181818,97.9,100.2,11.9427272727273
24238,"2020-06-04 15:15:00","POKE",34.7827272727273,0.0405193556441641,97.8636363636364,0.0504524979109556,100.154545454545,0.0522232967867138,11.9018181818182,0.00404519917477937,104.581818181818,0.0404519917477922,12.25,0.0893308457365092,6.91563636363636,0.000504524979109681,5.96,0,13.0272727272727,0.0467099366496912,2020-06-04 15:15:00,104.581818181818,12.25,34.7827272727273,97.8636363636364,100.154545454545,11.9018181818182
24239,"2020-06-04 15:30:00","POKE",34.6872727272727,0.0119087439227737,97.8,0,100.090909090909,0.0301511344577746,11.8727272727273,0.00467099366496987,104.572727272727,0.0467099366496887,11.8645454545455,0.0823849059432171,6.98863636363636,0.000924416277737082,5.96181818181818,0.00404519917477937,13.7,0,2020-06-04 15:30:00,104.572727272727,11.8645454545455,34.6872727272727,97.8,100.090909090909,11.8727272727273
24240,"2020-06-04 15:45:00","POKE",34.5190909090909,0.0314498157242751,97.8,0,100.1,0,11.81,0,104.472727272727,0.0467099366496887,11.7763636363636,0.128395695198299,7.20554545454545,0.00121355975243392,5.96090909090909,0.00301511344577757,13.7,0,2020-06-04 15:45:00,104.472727272727,11.7763636363636,34.5190909090909,97.8,100.1,11.81
24241,"2020-06-04 16:00:00","POKE",34.8081818181818,0.0263887028169941,97.4545454545455,0.0522232967867064,99.7181818181818,0.0404519917477922,11.76,0,104.427272727273,0.0467099366496887,11.3927272727273,0.046923535478672,7.23318181818182,0.00040451991747808,5.97,0,12.9909090909091,0.0301511344577763,2020-06-04 16:00:00,104.427272727273,11.3927272727273,34.8081818181818,97.4545454545455,99.7181818181818,11.76
24242,"2020-06-04 16:15:00","POKE",34.7390909090909,0.0130034960334105,97.2,0,99.5,0,11.7254545454545,0.00522232967867082,104.563636363636,0.0504524979109484,11.4527272727273,0.0402718038063628,7.24745454545455,0.000522232967867268,5.97,0,13.7818181818182,0.0404519917477951,2020-06-04 16:15:00,104.563636363636,11.4527272727273,34.7390909090909,97.2,99.5,11.7254545454545
24243,"2020-06-04 16:30:00","POKE",34.6727272727273,0.00904534033733311,97.4454545454546,0.0522232967867064,99.7,0,11.6963636363636,0.00504524979109502,104.372727272727,0.0467099366496954,11.5727272727273,0.123295653539848,7.44763636363636,0.000674199862463288,5.97,0,13.7,0,2020-06-04 16:30:00,104.372727272727,11.5727272727273,34.6727272727273,97.4454545454546,99.7,11.6963636363636
24244,"2020-06-04 16:45:00","POKE",34.8236363636364,0.0280259619898147,97.4363636363636,0.0504524979109484,99.7,0,11.6727272727273,0.00467099366496904,104.463636363636,0.0504524979109484,11.1345454545455,0.0454672709459531,7.52127272727273,0.00046709936649707,5.97,0,13.1,0,2020-06-04 16:45:00,104.463636363636,11.1345454545455,34.8236363636364,97.4363636363636,99.7,11.6727272727273
24245,"2020-06-04 17:00:00","POKE",34.8009090909091,0.0122102788293682,97.2,0,99.4363636363636,0.0504524979109484,11.65,0,104.490909090909,0.0301511344577747,11.6281818181818,0.0917407414203939,7.49236363636364,0.000504524979109681,5.97,0,13.7,0,2020-06-04 17:00:00,104.490909090909,11.6281818181818,34.8009090909091,97.2,99.4363636363636,11.65
24246,"2020-06-04 17:15:00","POKE",34.9854545454545,0.0129333958136578,97.1363636363636,0.0504524979109556,99.4,0,11.6363636363636,0.00504524979109502,104.481818181818,0.0404519917477922,10.5436363636364,0.0484298930976986,7.532,0,5.97,0,13.1,0,2020-06-04 17:15:00,104.481818181818,10.5436363636364,34.9854545454545,97.1363636363636,99.4,11.6363636363636
24247,"2020-06-04 17:30:00","POKE",35.1181818181818,0.00873862897505321,97.0090909090909,0.0301511344577747,99.3,0,11.63,0,104.481818181818,0.0404519917477922,10.1918181818182,0.02600699206682,7.50736363636364,0.000809039834955861,5.97,0,13.7,0,2020-06-04 17:30:00,104.481818181818,10.1918181818182,35.1181818181818,97.0090909090909,99.3,11.63
24248,"2020-06-04 17:45:00","POKE",34.7590909090909,0.00831209414593647,97.0363636363636,0.0504524979109484,99.3,0,11.6054545454545,0.00522232967867082,104.581818181818,0.0404519917477922,11.9354545454545,0.0520314590154144,7.595,0,5.97,0,13.7,0,2020-06-04 17:45:00,104.581818181818,11.9354545454545,34.7590909090909,97.0363636363636,99.3,11.6054545454545
24249,"2020-06-04 18:00:00","POKE",34.5145454545455,0.0103572548135474,97.0363636363636,0.0504524979109484,99.3,0,11.59,0,104.490909090909,0.0301511344577747,14.71,0.0887693640846885,7.647,0.000774596669241398,5.97,0,13.1,0,2020-06-04 18:00:00,104.490909090909,14.71,34.5145454545455,97.0363636363636,99.3,11.59
24250,"2020-06-04 18:15:00","POKE",34.8290909090909,0.0311302250086785,96.8,0,99.0636363636364,0.0504524979109484,11.59,0,104.581818181818,0.0404519917477922,12.81,0.081608823052413,7.53472727272727,0.00046709936649707,5.97,0,13,0,2020-06-04 18:15:00,104.581818181818,12.81,34.8290909090909,96.8,99.0636363636364,11.59
24251,"2020-06-04 18:30:00","POKE",34.9227272727273,0.0110371274260191,96.7363636363636,0.0504524979109484,99,0,11.5972727272727,0.00467099366496904,104.681818181818,0.040451991747798,11.9509090909091,0.0470009671080385,7.49836363636364,0.000504524979109233,5.97,0,13.8,0,2020-06-04 18:30:00,104.681818181818,11.9509090909091,34.9227272727273,96.7363636363636,99,11.5972727272727
24252,"2020-06-04 18:45:00","POKE",35,0.0154919333848298,96.7,0,99,0,11.6,0,104.654545454545,0.0522232967867138,12.5236363636364,0.176820401949137,7.48,0,5.97,0,13.2,0,2020-06-04 18:45:00,104.654545454545,12.5236363636364,35,96.7,99,11.6
24253,"2020-06-04 19:00:00","POKE",34.9618181818182,0.0321926021993199,96.6,0,98.8,0,11.61,0,104.581818181818,0.0404519917477922,12.1627272727273,0.0910044953934595,7.38654545454545,0.000522232967866804,5.97,0,13.7727272727273,0.046709936649692,2020-06-04 19:00:00,104.581818181818,12.1627272727273,34.9618181818182,96.6,98.8,11.61
24254,"2020-06-04 19:15:00","POKE",35.0390909090909,0.0211917651244764,96.5,0,98.8,0,11.61,0,104.590909090909,0.0301511344577747,12.16,0.0616441400296896,7.36090909090909,0.000301511344577597,5.96636363636364,0.00504524979109502,13.7,0,2020-06-04 19:15:00,104.590909090909,12.16,35.0390909090909,96.5,98.8,11.61
24255,"2020-06-04 19:30:00","POKE",35.1609090909091,0.0277324883321151,96.5090909090909,0.0301511344577747,98.8,0,11.6309090909091,0.00301511344577757,104.654545454545,0.0522232967867138,12.1863636363636,0.135149748595603,7.287,0,5.97,0,13.1,0,2020-06-04 19:30:00,104.654545454545,12.1863636363636,35.1609090909091,96.5090909090909,98.8,11.6309090909091
