"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",0.608980102040816,0.176311108479857,NA,0.96964285714285,6.66525148522595,11.4588788513626,850.942197529597,0.7957,0,24.1781,0,0.5584,0.6596,1275,0,"VAUL_storm1a_06_19_NO3","VAUL"
"2","2",0.43684536693315,0.188635522803141,-0.886711126614919,0.687193475167345,146.90795740521,267.917348321091,850.942197529597,0.861,0,16.2107,0,0.3827,0.491,1275,0,"VAUL_storm1a_06_19_fDOM","VAUL"
"3","3",0.821148604802077,0.120514385740681,-0.762727862662966,0.99401215267536,141.463636363636,295.563636363636,850.942197529597,0.9019,6e-04,47.6959,0,0.7866,0.8557,1275,0,"VAUL_storm1a_06_19_SPC","VAUL"
"4","4",0.022138946935112,0.0992508552019792,0.756055308918663,-0.261825468745086,26.3081818181818,344.323636363636,850.942197529597,0.9741,0.3373,1.5614,0.1249,-0.0064,0.0506,811,0.0949,"VAUL_storm1a_06_19_turb","VAUL"
"5","5",-0.273698373576636,0.340061721853274,NA,-0.965367782380522,0.647485714285714,1.196675,850.942197529597,0.8591,0,-5.6339,0,-0.3713,-0.1761,132,0,"VAUL_storm1a_06_19_abs","VAUL"
"6","6",-0.120931763654878,0.151854271510448,NA,-0.537544046553549,5.3401559204439,8.39285714285714,1055.59463097389,0.8948,3e-04,-5.5746,0,-0.1645,-0.0773,152,0,"VAUL_storm1b_06_20_NO3","VAUL"
"7","7",0.2229520631117,0.248541126904072,-0.666594305198492,0.508510564633914,191.584844001454,219.574940343389,1055.59463097389,0.8445,0,6.2793,0,0.1516,0.2943,1109,0,"VAUL_storm1b_06_20_fDOM","VAUL"
"8","8",0.536048304213772,0.216312664474654,-0.668550873586845,0.819458718739297,93,146.072727272727,1055.59463097389,0.8362,0,17.3468,0,0.4739,0.5981,1269,0,"VAUL_storm1b_06_20_SPC","VAUL"
"9","9",-0.0552805906486059,0.105549955832056,0.897210373795261,-0.312518315316488,60.6609090909091,284.020909090909,1055.59463097389,0.9131,0.0013,-3.6662,6e-04,-0.0856,-0.025,361,0.0077,"VAUL_storm1b_06_20_turb","VAUL"
"10","10",-0.144389643336815,0.128345768741591,0.982316072228025,-0.453253245784211,0.833475,1.168525,1055.59463097389,0.9116,0.0012,-7.875,0,-0.1812,-0.1075,15,0,"VAUL_storm1b_06_20_abs","VAUL"
"11","11",-0.14766439909297,0.267799373246979,-0.169501133786849,-0.836167800453513,6.8980848144383,9.91807005510437,777.675446447361,0.8817,1e-04,-3.8598,3e-04,-0.2245,-0.0708,382,0.0138,"VAUL_storm1c_06_22_NO3","VAUL"
