"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf","date","TimeSinceChena"
"21","MOOS","2020","storm1","SPC",0.708092485549133,67.4000000000001,10.8666277777778,35,41,41,14.4816976686508,180.5,0.373407202216067,172.09375,"burned","medium",2020-06-21,43.09375
"22","MOOS","2020","storm2","SPC",-0.595496894409942,7.6,8.42897016460905,49.4000000000001,112.8,112.8,10.8765168650794,81.5,0.0932515337423313,179.71875,"burned","medium",2020-06-28,50.71875
"23","MOOS","2020","storm3","SPC",-0.148571428571665,5.4,12.57908984375,28.6,179.4,211.8,13.0663514384921,32,0.16875,199.78125,"burned","medium",2020-07-18,70.78125
"24","MOOS","2020","storm4","SPC",-0.0185851318946037,38,10.982396875,33.4,126,217.6,13.480068452381,80,0.475,201.78125,"burned","medium",2020-07-20,72.78125
"25","MOOS","2020","storm5","SPC",-0.130710659898395,5.8,10.9127830687831,43,144.4,260.2,11.7164226190476,62.75,0.0924302788844622,208.28125,"burned","medium",2020-07-27,79.28125
"26","MOOS","2020","storm1","turb",0.0873531791870492,67.4000000000001,10.8666277777778,35,41,41,14.4816976686508,180.5,0.373407202216067,172.09375,"burned","medium",2020-06-21,43.09375
"27","MOOS","2020","storm2","turb",0.438741991530024,7.6,8.42897016460905,49.4000000000001,112.8,112.8,10.8765168650794,81.5,0.0932515337423313,179.71875,"burned","medium",2020-06-28,50.71875
"28","MOOS","2020","storm3","turb",0.0186886051080555,5.4,12.57908984375,28.6,179.4,211.8,13.0663514384921,32,0.16875,199.78125,"burned","medium",2020-07-18,70.78125
"29","MOOS","2020","storm4","turb",-0.252314706296001,38,10.982396875,33.4,126,217.6,13.480068452381,80,0.475,201.78125,"burned","medium",2020-07-20,72.78125
"30","MOOS","2020","storm5","turb",0.15081754477031,5.8,10.9127830687831,43,144.4,260.2,11.7164226190476,62.75,0.0924302788844622,208.28125,"burned","medium",2020-07-27,79.28125
"31","MOOS","2020","storm6a","turb",-0.0528115852719159,0.6,13.1944444444444,23.4,160,280.399999999999,13.8760243055556,26.75,0.0224299065420561,214.15625,"burned","medium",2020-08-02,85.15625
"32","MOOS","2020","storm6b","turb",-0.150223471865796,13,12.7073813657407,20.6,160.4,280.799999999999,13.9590510912698,71.75,0.181184668989547,215.28125,"burned","medium",2020-08-03,86.28125
"33","MOOS","2020","storm7a","turb",-0.0280750958731613,27,10.6358170289855,14.4,112,295.199999999999,12.5729704861111,68.75,0.392727272727272,221.739583333333,"burned","medium",2020-08-09,92.7395833333321
"34","MOOS","2020","storm7b","turb",0.0185724393164255,3.2,11.2697110507246,28.4,134,322.199999999998,11.8447638888889,46.25,0.0691891891891892,224.677083333333,"burned","medium",2020-08-12,95.6770833333321
"35","MOOS","2020","storm9","turb",0.0372306161297914,0,3.35583910891089,16.2,41.6,345.599999999998,7.1641976686508,101,0,252.645833333333,"burned","medium",2020-09-09,123.645833333332
"36","MOOS","2020","storm1","abs",-0.283610799266176,67.4000000000001,10.8666277777778,35,41,41,NA,180.5,0.373407202216067,172.09375,"burned","medium",2020-06-21,43.09375
"37","MOOS","2020","storm2","abs",0.651298089857412,7.6,8.42897016460905,49.4000000000001,112.8,112.8,NA,81.5,0.0932515337423313,179.71875,"burned","medium",2020-06-28,50.71875
"38","MOOS","2020","storm3","abs",-0.64506744247553,5.4,12.57908984375,28.6,179.4,211.8,NA,32,0.16875,199.78125,"burned","medium",2020-07-18,70.78125
"39","MOOS","2020","storm4","abs",-0.797484175301373,38,10.982396875,33.4,126,217.6,NA,80,0.475,201.78125,"burned","medium",2020-07-20,72.78125
"40","MOOS","2020","storm5","abs",-0.12454677302393,5.8,10.9127830687831,43,144.4,260.2,NA,62.75,0.0924302788844622,208.28125,"burned","medium",2020-07-27,79.28125
"41","MOOS","2020","storm6a","abs",-0.251057150179394,0.6,13.1944444444444,23.4,160,280.399999999999,NA,26.75,0.0224299065420561,214.15625,"burned","medium",2020-08-02,85.15625
"42","MOOS","2020","storm6b","abs",-0.472521902283285,13,12.7073813657407,20.6,160.4,280.799999999999,NA,71.75,0.181184668989547,215.28125,"burned","medium",2020-08-03,86.28125
"43","MOOS","2020","storm7a","abs",-0.34431727508478,27,10.6358170289855,14.4,112,295.199999999999,NA,68.75,0.392727272727272,221.739583333333,"burned","medium",2020-08-09,92.7395833333321
"44","MOOS","2020","storm7b","abs",-0.18457707852194,3.2,11.2697110507246,28.4,134,322.199999999998,NA,46.25,0.0691891891891892,224.677083333333,"burned","medium",2020-08-12,95.6770833333321
"45","MOOS","2020","storm9","abs",-0.461599598427173,0,3.35583910891089,16.2,41.6,345.599999999998,NA,101,0,252.645833333333,"burned","medium",2020-09-09,123.645833333332
"46","FRCH","2020","storm1","NO3",0.454189954109604,18,15.1629788251366,0.2,0.2,0.2,13.7757117117117,121.5,0.148148148148148,164.114583333333,"unburned","medium",2020-06-13,35.1145833333321
"47","FRCH","2020","storm10a","NO3",0.532834229585607,26.4,10.4648196614583,14.6,112,290.599999999999,12.5780052083333,63.5,0.415748031496063,221.739583333333,"unburned","medium",2020-08-09,92.7395833333321
"48","FRCH","2020","storm10b","NO3",0.284912522731526,3.2,10.4111655701754,28.4,134,317.599999999998,11.8447638888889,37.5,0.0853333333333333,224.697916666667,"unburned","medium",2020-08-12,95.6979166666679
"49","FRCH","2020","storm11","NO3",0.729666531110167,3,13.3012518115942,6,74.8000000000001,325.599999999998,13.3390716765873,22.5,0.133333333333333,232.739583333333,"unburned","medium",2020-08-20,103.739583333332
"50","FRCH","2020","storm2","NO3",0.686632578524467,8.2,11.0747956989247,18.6,18.8,18.8,15.0523107638889,30.5,0.268852459016394,169.947916666667,"unburned","medium",2020-06-18,40.9479166666679
"51","FRCH","2020","storm3a","NO3",-0.532781919833565,93.6000000000003,11.162418715847,26.6,26.8,26.8,14.5348725198413,365.5,0.25608755129959,171.239583333333,"unburned","medium",2020-06-20,42.2395833333321
"52","FRCH","2020","storm4a","NO3",0.498264906843444,47.8,13.3373546099291,7.2,124.2,124.2,13.8756421130952,46.5,1.02795698924731,188.822916666667,"unburned","medium",2020-07-07,59.8229166666679
"53","FRCH","2020","storm4b","NO3",-0.131021632430482,8,11.9906781045752,53.4,170.6,170.6,15.0014505988024,50.5,0.158415841584158,190.822916666667,"unburned","medium",2020-07-09,61.8229166666679
"54","FRCH","2020","storm5","NO3",0.0257945259633682,3.6,13.9790277777778,17.6,168.6,186.8,12.6785596307385,14.5,0.248275862068966,197.239583333333,"unburned","medium",2020-07-16,68.2395833333321
"55","FRCH","2020","storm6","NO3",0.657460252751723,5.4,12.8149503205128,28.6,180.4,207.2,13.0971704091816,25.5,0.211764705882353,199.78125,"unburned","medium",2020-07-18,70.78125
"56","FRCH","2020","storm7","NO3",0.458983250977346,38.2,10.9348916666667,33,135,212.6,13.4529106786427,84.5,0.45207100591716,201.739583333333,"unburned","medium",2020-07-20,72.7395833333321
"57","FRCH","2020","storm8","NO3",0.343235107731298,7.2,11.6578025173611,42,149.8,254.6,11.8998153692615,95.5,0.0753926701570681,207.65625,"unburned","medium",2020-07-26,78.65625
"58","FRCH","2020","storm9a","NO3",0.82478108581436,11.2,13.4902142857143,13.8,149,266.199999999999,13.6994407242064,34.5,0.32463768115942,213.822916666667,"unburned","medium",2020-08-01,84.8229166666679
"59","FRCH","2020","storm9b","NO3",0.239271597967258,13,12.7073813657407,20.6,159,276.199999999999,13.9661284722222,71.25,0.182456140350877,215.291666666667,"unburned","medium",2020-08-03,86.2916666666679
"60","FRCH","2020","storm1","fDOM",-0.437122794871111,18,15.1629788251366,0.2,0.2,0.2,13.7757117117117,121.5,0.148148148148148,164.114583333333,"unburned","medium",2020-06-13,35.1145833333321
"61","FRCH","2020","storm10a","fDOM",-0.676345830624717,26.4,10.4648196614583,14.6,112,290.599999999999,12.5780052083333,63.5,0.415748031496063,221.739583333333,"unburned","medium",2020-08-09,92.7395833333321
"62","FRCH","2020","storm10b","fDOM",-0.400627865898048,3.2,10.4111655701754,28.4,134,317.599999999998,11.8447638888889,37.5,0.0853333333333333,224.697916666667,"unburned","medium",2020-08-12,95.6979166666679
"63","FRCH","2020","storm11","fDOM",-0.649146772301263,3,13.3012518115942,6,74.8000000000001,325.599999999998,13.3390716765873,22.5,0.133333333333333,232.739583333333,"unburned","medium",2020-08-20,103.739583333332
"64","FRCH","2020","storm2","fDOM",-0.320331018793867,8.2,11.0747956989247,18.6,18.8,18.8,15.0523107638889,30.5,0.268852459016394,169.947916666667,"unburned","medium",2020-06-18,40.9479166666679
"65","FRCH","2020","storm3a","fDOM",0.174719376313617,93.6000000000003,11.162418715847,26.6,26.8,26.8,14.5348725198413,365.5,0.25608755129959,171.239583333333,"unburned","medium",2020-06-20,42.2395833333321
"66","FRCH","2020","storm4a","fDOM",-0.493476435769953,47.8,13.3373546099291,7.2,124.2,124.2,13.8756421130952,46.5,1.02795698924731,188.822916666667,"unburned","medium",2020-07-07,59.8229166666679
"67","FRCH","2020","storm4b","fDOM",0.0179982376378525,8,11.9906781045752,53.4,170.6,170.6,15.0014505988024,50.5,0.158415841584158,190.822916666667,"unburned","medium",2020-07-09,61.8229166666679
"68","FRCH","2020","storm5","fDOM",-0.176955585209729,3.6,13.9790277777778,17.6,168.6,186.8,12.6785596307385,14.5,0.248275862068966,197.239583333333,"unburned","medium",2020-07-16,68.2395833333321
"69","FRCH","2020","storm6","fDOM",-0.69673715911193,5.4,12.8149503205128,28.6,180.4,207.2,13.0971704091816,25.5,0.211764705882353,199.78125,"unburned","medium",2020-07-18,70.78125
"70","FRCH","2020","storm7","fDOM",-0.43272065647787,38.2,10.9348916666667,33,135,212.6,13.4529106786427,84.5,0.45207100591716,201.739583333333,"unburned","medium",2020-07-20,72.7395833333321
"71","FRCH","2020","storm8","fDOM",-0.379047191690426,7.2,11.6578025173611,42,149.8,254.6,11.8998153692615,95.5,0.0753926701570681,207.65625,"unburned","medium",2020-07-26,78.65625
"72","FRCH","2020","storm9a","fDOM",-0.604504777228898,11.2,13.4902142857143,13.8,149,266.199999999999,13.6994407242064,34.5,0.32463768115942,213.822916666667,"unburned","medium",2020-08-01,84.8229166666679
"73","FRCH","2020","storm9b","fDOM",-0.5577191597436,13,12.7073813657407,20.6,159,276.199999999999,13.9661284722222,71.25,0.182456140350877,215.291666666667,"unburned","medium",2020-08-03,86.2916666666679
"74","FRCH","2020","storm1","SPC",-0.333423326133909,18,15.1629788251366,0.2,0.2,0.2,13.7757117117117,121.5,0.148148148148148,164.114583333333,"unburned","medium",2020-06-13,35.1145833333321
"75","FRCH","2020","storm10a","SPC",0.664074960127594,26.4,10.4648196614583,14.6,112,290.599999999999,12.5780052083333,63.5,0.415748031496063,221.739583333333,"unburned","medium",2020-08-09,92.7395833333321
"76","FRCH","2020","storm10b","SPC",0.541254125412538,3.2,10.4111655701754,28.4,134,317.599999999998,11.8447638888889,37.5,0.0853333333333333,224.697916666667,"unburned","medium",2020-08-12,95.6979166666679
"77","FRCH","2020","storm11","SPC",0.793388429752069,3,13.3012518115942,6,74.8000000000001,325.599999999998,13.3390716765873,22.5,0.133333333333333,232.739583333333,"unburned","medium",2020-08-20,103.739583333332
"78","FRCH","2020","storm2","SPC",0.601328903654492,8.2,11.0747956989247,18.6,18.8,18.8,15.0523107638889,30.5,0.268852459016394,169.947916666667,"unburned","medium",2020-06-18,40.9479166666679
"79","FRCH","2020","storm3a","SPC",0.354196608220751,93.6000000000003,11.162418715847,26.6,26.8,26.8,14.5348725198413,365.5,0.25608755129959,171.239583333333,"unburned","medium",2020-06-20,42.2395833333321
"80","FRCH","2020","storm4a","SPC",0.585285132382891,47.8,13.3373546099291,7.2,124.2,124.2,13.8756421130952,46.5,1.02795698924731,188.822916666667,"unburned","medium",2020-07-07,59.8229166666679
"81","FRCH","2020","storm4b","SPC",-0.438995215311005,8,11.9906781045752,53.4,170.6,170.6,15.0014505988024,50.5,0.158415841584158,190.822916666667,"unburned","medium",2020-07-09,61.8229166666679
"82","FRCH","2020","storm5","SPC",0.120138888888883,3.6,13.9790277777778,17.6,168.6,186.8,12.6785596307385,14.5,0.248275862068966,197.239583333333,"unburned","medium",2020-07-16,68.2395833333321
"83","FRCH","2020","storm6","SPC",0.261764705882332,5.4,12.8149503205128,28.6,180.4,207.2,13.0971704091816,25.5,0.211764705882353,199.78125,"unburned","medium",2020-07-18,70.78125
"84","FRCH","2020","storm7","SPC",0.288919777601274,38.2,10.9348916666667,33,135,212.6,13.4529106786427,84.5,0.45207100591716,201.739583333333,"unburned","medium",2020-07-20,72.7395833333321
"85","FRCH","2020","storm8","SPC",0.38020833333334,7.2,11.6578025173611,42,149.8,254.6,11.8998153692615,95.5,0.0753926701570681,207.65625,"unburned","medium",2020-07-26,78.65625
"86","FRCH","2020","storm9a","SPC",0.73205128205127,11.2,13.4902142857143,13.8,149,266.199999999999,13.6994407242064,34.5,0.32463768115942,213.822916666667,"unburned","medium",2020-08-01,84.8229166666679
"87","FRCH","2020","storm9b","SPC",0.335538752362947,13,12.7073813657407,20.6,159,276.199999999999,13.9661284722222,71.25,0.182456140350877,215.291666666667,"unburned","medium",2020-08-03,86.2916666666679
"88","FRCH","2020","storm1","turb",-0.0045752453262658,18,15.1629788251366,0.2,0.2,0.2,13.7757117117117,121.5,0.148148148148148,164.114583333333,"unburned","medium",2020-06-13,35.1145833333321
"89","FRCH","2020","storm10a","turb",-0.036940437470516,26.4,10.4648196614583,14.6,112,290.599999999999,12.5780052083333,63.5,0.415748031496063,221.739583333333,"unburned","medium",2020-08-09,92.7395833333321
"90","FRCH","2020","storm10b","turb",-0.0916635206558073,3.2,10.4111655701754,28.4,134,317.599999999998,11.8447638888889,37.5,0.0853333333333333,224.697916666667,"unburned","medium",2020-08-12,95.6979166666679
"91","FRCH","2020","storm11","turb",-0.047193678966214,3,13.3012518115942,6,74.8000000000001,325.599999999998,13.3390716765873,22.5,0.133333333333333,232.739583333333,"unburned","medium",2020-08-20,103.739583333332
"92","FRCH","2020","storm2","turb",-0.118971583220568,8.2,11.0747956989247,18.6,18.8,18.8,15.0523107638889,30.5,0.268852459016394,169.947916666667,"unburned","medium",2020-06-18,40.9479166666679
"93","FRCH","2020","storm3a","turb",0.10445488094355,93.6000000000003,11.162418715847,26.6,26.8,26.8,14.5348725198413,365.5,0.25608755129959,171.239583333333,"unburned","medium",2020-06-20,42.2395833333321
"94","FRCH","2020","storm4a","turb",0.232428533962759,47.8,13.3373546099291,7.2,124.2,124.2,13.8756421130952,46.5,1.02795698924731,188.822916666667,"unburned","medium",2020-07-07,59.8229166666679
"95","FRCH","2020","storm4b","turb",-0.0359383631915404,8,11.9906781045752,53.4,170.6,170.6,15.0014505988024,50.5,0.158415841584158,190.822916666667,"unburned","medium",2020-07-09,61.8229166666679
"96","FRCH","2020","storm5","turb",0.152691426701569,3.6,13.9790277777778,17.6,168.6,186.8,12.6785596307385,14.5,0.248275862068966,197.239583333333,"unburned","medium",2020-07-16,68.2395833333321
"97","FRCH","2020","storm6","turb",-0.138099173553715,5.4,12.8149503205128,28.6,180.4,207.2,13.0971704091816,25.5,0.211764705882353,199.78125,"unburned","medium",2020-07-18,70.78125
"98","FRCH","2020","storm7","turb",0.181187509926387,38.2,10.9348916666667,33,135,212.6,13.4529106786427,84.5,0.45207100591716,201.739583333333,"unburned","medium",2020-07-20,72.7395833333321
"99","FRCH","2020","storm8","turb",0.0161494045470964,7.2,11.6578025173611,42,149.8,254.6,11.8998153692615,95.5,0.0753926701570681,207.65625,"unburned","medium",2020-07-26,78.65625
"100","FRCH","2020","storm9a","turb",-0.111169960694673,11.2,13.4902142857143,13.8,149,266.199999999999,13.6994407242064,34.5,0.32463768115942,213.822916666667,"unburned","medium",2020-08-01,84.8229166666679
"101","FRCH","2020","storm9b","turb",0.0255636950166338,13,12.7073813657407,20.6,159,276.199999999999,13.9661284722222,71.25,0.182456140350877,215.291666666667,"unburned","medium",2020-08-03,86.2916666666679
"102","FRCH","2020","storm1","abs",-0.338505250826519,18,15.1629788251366,0.2,0.2,0.2,NA,121.5,0.148148148148148,164.114583333333,"unburned","medium",2020-06-13,35.1145833333321
"103","FRCH","2020","storm10a","abs",-0.175773189305297,26.4,10.4648196614583,14.6,112,290.599999999999,NA,63.5,0.415748031496063,221.739583333333,"unburned","medium",2020-08-09,92.7395833333321
"104","FRCH","2020","storm10b","abs",-0.325427091500939,3.2,10.4111655701754,28.4,134,317.599999999998,NA,37.5,0.0853333333333333,224.697916666667,"unburned","medium",2020-08-12,95.6979166666679
"105","FRCH","2020","storm11","abs",-0.570710868079282,3,13.3012518115942,6,74.8000000000001,325.599999999998,NA,22.5,0.133333333333333,232.739583333333,"unburned","medium",2020-08-20,103.739583333332
"106","FRCH","2020","storm2","abs",-0.348731343283582,8.2,11.0747956989247,18.6,18.8,18.8,NA,30.5,0.268852459016394,169.947916666667,"unburned","medium",2020-06-18,40.9479166666679
"107","FRCH","2020","storm4a","abs",-0.496745779453835,47.8,13.3373546099291,7.2,124.2,124.2,NA,46.5,1.02795698924731,188.822916666667,"unburned","medium",2020-07-07,59.8229166666679
"108","FRCH","2020","storm4b","abs",-0.086597098973832,8,11.9906781045752,53.4,170.6,170.6,NA,50.5,0.158415841584158,190.822916666667,"unburned","medium",2020-07-09,61.8229166666679
"109","FRCH","2020","storm5","abs",0.162588183421528,3.6,13.9790277777778,17.6,168.6,186.8,NA,14.5,0.248275862068966,197.239583333333,"unburned","medium",2020-07-16,68.2395833333321
"110","FRCH","2020","storm6","abs",-0.589362534219798,5.4,12.8149503205128,28.6,180.4,207.2,NA,25.5,0.211764705882353,199.78125,"unburned","medium",2020-07-18,70.78125
"111","FRCH","2020","storm7","abs",-0.0486974959904318,38.2,10.9348916666667,33,135,212.6,NA,84.5,0.45207100591716,201.739583333333,"unburned","medium",2020-07-20,72.7395833333321
"112","FRCH","2020","storm8","abs",-0.0486974959904318,7.2,11.6578025173611,42,149.8,254.6,NA,95.5,0.0753926701570681,207.65625,"unburned","medium",2020-07-26,78.65625
"113","FRCH","2020","storm9a","abs",-0.545286118782115,11.2,13.4902142857143,13.8,149,266.199999999999,NA,34.5,0.32463768115942,213.822916666667,"unburned","medium",2020-08-01,84.8229166666679
"114","FRCH","2020","storm9b","abs",-0.24446697933832,13,12.7073813657407,20.6,159,276.199999999999,NA,71.25,0.182456140350877,215.291666666667,"unburned","medium",2020-08-03,86.2916666666679
"115","POKE","2020","storm11","NO3",0.0226667657874468,9.525,13.4744897959184,33.528,108.586,165.733,13.1395161210317,49.5,0.192424242424242,199.635416666667,"burned","medium",2020-07-18,70.6354166666679
"116","POKE","2020","storm13","NO3",0.534959661928529,7.366,9.29401984126983,29.718,91.314,193.038,12.1173311011905,21.5,0.342604651162791,205.635416666667,"burned","medium",2020-07-24,76.6354166666679
"117","POKE","2020","storm14","NO3",-0.309606236753992,18.034,12.2039333333333,26.416,98.426,201.674,11.7164226190476,95.5,0.188837696335078,208.260416666667,"burned","medium",2020-07-27,79.2604166666679
"118","POKE","2020","storm15","NO3",-0.122206044388477,44.069,13.4979794176707,32.258,113.157,233.932,13.9590510912698,83.5,0.52777245508982,215.260416666667,"burned","medium",2020-08-03,86.2604166666679
"119","POKE","2020","storm19","NO3",0.189196108550952,6.985,9.12798484848485,21.209,89.408,309.116000000001,12.1771579861111,33.5,0.208507462686567,239.71875,"burned","medium",2020-08-27,110.71875
"120","POKE","2020","storm20","NO3",0.509087626384206,9.779,7.4453455882353,15.875,41.91,307.848,10.214402281746,34.5,0.283449275362319,245.052083333333,"burned","medium",2020-09-02,116.052083333332
"121","POKE","2020","storm21","NO3",0.192781900885803,7.239,5.46461979166667,16.383,54.483,320.167,9.64725992063492,56.5,0.12812389380531,247.260416666667,"burned","medium",2020-09-04,118.260416666668
"122","POKE","2020","storm22a","NO3",0.453193646502193,10.795,7.07497275641026,31.242,68.3260000000001,320.931,7.583765625,26.5,0.407358490566038,251.135416666667,"burned","medium",2020-09-08,122.135416666668
"123","POKE","2020","storm22b","NO3",-0.0832481751824982,11.303,2.61348427672956,33.782,81.2800000000001,331.091,7.21255877976191,52.75,0.214274881516588,252.541666666667,"burned","medium",2020-09-09,123.541666666668
"124","POKE","2020","storm3","NO3",0.0970044634365013,6.096,15.5779885057471,21.967,25.777,25.777,14.3710210813492,29.5,0.20664406779661,166.677083333333,"burned","medium",2020-06-15,37.6770833333321
"125","POKE","2020","storm4a","NO3",-0.204586466165408,19.94,11.5764201388889,24.89,37.207,37.207,15.0955773809524,24.25,0.822268041237113,170.5625,"burned","medium",2020-06-19,41.5625
"126","POKE","2020","storm4b","NO3",0.243475274725273,16.51,12.0323007246377,33.402,57.147,57.147,14.6529307199211,23.5,0.702553191489362,171.59375,"burned","medium",2020-06-20,42.59375
"127","POKE","2020","storm4c","NO3",-0.505162169528486,11.049,9.22646794871795,49.658,73.911,73.911,14.3662144970414,39.5,0.279721518987342,172.59375,"burned","medium",2020-06-21,43.59375
"128","POKE","2020","storm5","NO3",0.0487006737247405,16.637,9.29136882716049,53.849,84.96,84.96,13.2116259861933,54.5,0.305266055045872,174.260416666667,"burned","medium",2020-06-23,45.2604166666679
"129","POKE","2020","storm7","NO3",0.411514747542068,8.256,16.4048709677419,10.795,110.106,112.519,11.193525297619,31.5,0.262095238095238,185.552083333333,"burned","medium",2020-07-04,56.5520833333321
"130","POKE","2020","storm8","NO3",0.530095013947004,11.43,12.6478585858586,8.256,108.712,120.775,15.0092594246032,33.5,0.341194029850746,190.46875,"burned","medium",2020-07-09,61.46875
"131","POKE","2020","storm9","NO3",0.474595408355287,19.939,13.2628666666667,11.43,106.428,132.205,13.7491676587302,65.5,0.304412213740458,194.135416666667,"burned","medium",2020-07-13,65.1354166666679
"132","POKE","2020","storm11","fDOM",-0.572764851418332,9.525,13.4744897959184,33.528,108.586,165.733,13.1395161210317,49.5,0.192424242424242,199.635416666667,"burned","medium",2020-07-18,70.6354166666679
"133","POKE","2020","storm13","fDOM",-0.366225331437044,7.366,9.29401984126983,29.718,91.314,193.038,12.1173311011905,21.5,0.342604651162791,205.635416666667,"burned","medium",2020-07-24,76.6354166666679
"134","POKE","2020","storm14","fDOM",-0.450249895671612,18.034,12.2039333333333,26.416,98.426,201.674,11.7164226190476,95.5,0.188837696335078,208.260416666667,"burned","medium",2020-07-27,79.2604166666679
"135","POKE","2020","storm15","fDOM",-0.625286538612926,44.069,13.4979794176707,32.258,113.157,233.932,13.9590510912698,83.5,0.52777245508982,215.260416666667,"burned","medium",2020-08-03,86.2604166666679
"136","POKE","2020","storm19","fDOM",-0.631616203223277,6.985,9.12798484848485,21.209,89.408,309.116000000001,12.1771579861111,33.5,0.208507462686567,239.71875,"burned","medium",2020-08-27,110.71875
"137","POKE","2020","storm20","fDOM",-0.787324278205838,9.779,7.4453455882353,15.875,41.91,307.848,10.214402281746,34.5,0.283449275362319,245.052083333333,"burned","medium",2020-09-02,116.052083333332
"138","POKE","2020","storm21","fDOM",-0.334422097545069,7.239,5.46461979166667,16.383,54.483,320.167,9.64725992063492,56.5,0.12812389380531,247.260416666667,"burned","medium",2020-09-04,118.260416666668
"139","POKE","2020","storm22a","fDOM",-0.504883695602927,10.795,7.07497275641026,31.242,68.3260000000001,320.931,7.583765625,26.5,0.407358490566038,251.135416666667,"burned","medium",2020-09-08,122.135416666668
"140","POKE","2020","storm22b","fDOM",-0.298454811111129,11.303,2.61348427672956,33.782,81.2800000000001,331.091,7.21255877976191,52.75,0.214274881516588,252.541666666667,"burned","medium",2020-09-09,123.541666666668
"141","POKE","2020","storm3","fDOM",-0.550166034987045,6.096,15.5779885057471,21.967,25.777,25.777,14.3710210813492,29.5,0.20664406779661,166.677083333333,"burned","medium",2020-06-15,37.6770833333321
