"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf"
"1","MOOS","2020","storm1","NO3",0.257964483980037,67.4000000000001,10.8666277777778,35,41,41,14.4816976686508,180.5,0.373407202216067,172.09375,"burned","medium"
"2","MOOS","2020","storm2","NO3",-0.135939741750357,7.6,8.42897016460905,49.4000000000001,112.8,112.8,10.8765168650794,81.5,0.0932515337423313,179.71875,"burned","medium"
"3","MOOS","2020","storm3","NO3",0.627330126277796,5.4,12.57908984375,28.6,179.4,211.8,13.0663514384921,32,0.16875,199.78125,"burned","medium"
"4","MOOS","2020","storm4","NO3",0.339987155602095,38,10.982396875,33.4,126,217.6,13.480068452381,80,0.475,201.78125,"burned","medium"
"5","MOOS","2020","storm5","NO3",-0.351177955405962,5.8,10.9127830687831,43,144.4,260.2,11.7164226190476,62.75,0.0924302788844622,208.28125,"burned","medium"
"6","MOOS","2020","storm6a","NO3",0.912781762295091,0.6,13.1944444444444,23.4,160,280.399999999999,13.8760243055556,26.75,0.0224299065420561,214.15625,"burned","medium"
"7","MOOS","2020","storm6b","NO3",-0.336298258269859,13,12.7073813657407,20.6,160.4,280.799999999999,13.9590510912698,71.75,0.181184668989547,215.28125,"burned","medium"
"8","MOOS","2020","storm7a","NO3",0.654828691644942,27,10.6358170289855,14.4,112,295.199999999999,12.5729704861111,68.75,0.392727272727272,221.739583333333,"burned","medium"
"9","MOOS","2020","storm7b","NO3",-0.136111111111142,3.2,11.2697110507246,28.4,134,322.199999999998,11.8447638888889,46.25,0.0691891891891892,224.677083333333,"burned","medium"
"10","MOOS","2020","storm9","NO3",0.16342788074059,0,3.35583910891089,16.2,41.6,345.599999999998,7.1641976686508,101,0,252.645833333333,"burned","medium"
"11","MOOS","2020","storm1","fDOM",-0.203334692547999,67.4000000000001,10.8666277777778,35,41,41,14.4816976686508,180.5,0.373407202216067,172.09375,"burned","medium"
"12","MOOS","2020","storm2","fDOM",0.1623852373171,7.6,8.42897016460905,49.4000000000001,112.8,112.8,10.8765168650794,81.5,0.0932515337423313,179.71875,"burned","medium"
"13","MOOS","2020","storm3","fDOM",-0.882601426474824,5.4,12.57908984375,28.6,179.4,211.8,13.0663514384921,32,0.16875,199.78125,"burned","medium"
"14","MOOS","2020","storm4","fDOM",-0.795216535947986,38,10.982396875,33.4,126,217.6,13.480068452381,80,0.475,201.78125,"burned","medium"
"15","MOOS","2020","storm5","fDOM",-0.273329384312219,5.8,10.9127830687831,43,144.4,260.2,11.7164226190476,62.75,0.0924302788844622,208.28125,"burned","medium"
"16","MOOS","2020","storm6a","fDOM",0.205427515193441,0.6,13.1944444444444,23.4,160,280.399999999999,13.8760243055556,26.75,0.0224299065420561,214.15625,"burned","medium"
"17","MOOS","2020","storm6b","fDOM",0.349538145841157,13,12.7073813657407,20.6,160.4,280.799999999999,13.9590510912698,71.75,0.181184668989547,215.28125,"burned","medium"
"18","MOOS","2020","storm7a","fDOM",0.230660972498231,27,10.6358170289855,14.4,112,295.199999999999,12.5729704861111,68.75,0.392727272727272,221.739583333333,"burned","medium"
"19","MOOS","2020","storm7b","fDOM",0.019255563176479,3.2,11.2697110507246,28.4,134,322.199999999998,11.8447638888889,46.25,0.0691891891891892,224.677083333333,"burned","medium"
"20","MOOS","2020","storm9","fDOM",0.210225053598436,0,3.35583910891089,16.2,41.6,345.599999999998,7.1641976686508,101,0,252.645833333333,"burned","medium"
"21","MOOS","2020","storm1","SPC",0.708092485549133,67.4000000000001,10.8666277777778,35,41,41,14.4816976686508,180.5,0.373407202216067,172.09375,"burned","medium"
"22","MOOS","2020","storm2","SPC",-0.595496894409942,7.6,8.42897016460905,49.4000000000001,112.8,112.8,10.8765168650794,81.5,0.0932515337423313,179.71875,"burned","medium"
"23","MOOS","2020","storm3","SPC",-0.148571428571665,5.4,12.57908984375,28.6,179.4,211.8,13.0663514384921,32,0.16875,199.78125,"burned","medium"
"24","MOOS","2020","storm4","SPC",-0.0185851318946037,38,10.982396875,33.4,126,217.6,13.480068452381,80,0.475,201.78125,"burned","medium"
"25","MOOS","2020","storm5","SPC",-0.130710659898395,5.8,10.9127830687831,43,144.4,260.2,11.7164226190476,62.75,0.0924302788844622,208.28125,"burned","medium"
"26","MOOS","2020","storm1","turb",0.0873531791870492,67.4000000000001,10.8666277777778,35,41,41,14.4816976686508,180.5,0.373407202216067,172.09375,"burned","medium"
"27","MOOS","2020","storm2","turb",0.438741991530024,7.6,8.42897016460905,49.4000000000001,112.8,112.8,10.8765168650794,81.5,0.0932515337423313,179.71875,"burned","medium"
"28","MOOS","2020","storm3","turb",0.0186886051080555,5.4,12.57908984375,28.6,179.4,211.8,13.0663514384921,32,0.16875,199.78125,"burned","medium"
"29","MOOS","2020","storm4","turb",-0.252314706296001,38,10.982396875,33.4,126,217.6,13.480068452381,80,0.475,201.78125,"burned","medium"
"30","MOOS","2020","storm5","turb",0.15081754477031,5.8,10.9127830687831,43,144.4,260.2,11.7164226190476,62.75,0.0924302788844622,208.28125,"burned","medium"
"31","MOOS","2020","storm6a","turb",-0.0528115852719159,0.6,13.1944444444444,23.4,160,280.399999999999,13.8760243055556,26.75,0.0224299065420561,214.15625,"burned","medium"
"32","MOOS","2020","storm6b","turb",-0.150223471865796,13,12.7073813657407,20.6,160.4,280.799999999999,13.9590510912698,71.75,0.181184668989547,215.28125,"burned","medium"
"33","MOOS","2020","storm7a","turb",-0.0280750958731613,27,10.6358170289855,14.4,112,295.199999999999,12.5729704861111,68.75,0.392727272727272,221.739583333333,"burned","medium"
"34","MOOS","2020","storm7b","turb",0.0185724393164255,3.2,11.2697110507246,28.4,134,322.199999999998,11.8447638888889,46.25,0.0691891891891892,224.677083333333,"burned","medium"
"35","MOOS","2020","storm9","turb",0.0372306161297914,0,3.35583910891089,16.2,41.6,345.599999999998,7.1641976686508,101,0,252.645833333333,"burned","medium"
"36","MOOS","2020","storm1","abs",-0.283610799266176,67.4000000000001,10.8666277777778,35,41,41,NA,180.5,0.373407202216067,172.09375,"burned","medium"
"37","MOOS","2020","storm2","abs",0.651298089857412,7.6,8.42897016460905,49.4000000000001,112.8,112.8,NA,81.5,0.0932515337423313,179.71875,"burned","medium"
"38","MOOS","2020","storm3","abs",-0.64506744247553,5.4,12.57908984375,28.6,179.4,211.8,NA,32,0.16875,199.78125,"burned","medium"
"39","MOOS","2020","storm4","abs",-0.797484175301373,38,10.982396875,33.4,126,217.6,NA,80,0.475,201.78125,"burned","medium"
"40","MOOS","2020","storm5","abs",-0.12454677302393,5.8,10.9127830687831,43,144.4,260.2,NA,62.75,0.0924302788844622,208.28125,"burned","medium"
"41","MOOS","2020","storm6a","abs",-0.251057150179394,0.6,13.1944444444444,23.4,160,280.399999999999,NA,26.75,0.0224299065420561,214.15625,"burned","medium"
"42","MOOS","2020","storm6b","abs",-0.472521902283285,13,12.7073813657407,20.6,160.4,280.799999999999,NA,71.75,0.181184668989547,215.28125,"burned","medium"
"43","MOOS","2020","storm7a","abs",-0.34431727508478,27,10.6358170289855,14.4,112,295.199999999999,NA,68.75,0.392727272727272,221.739583333333,"burned","medium"
"44","MOOS","2020","storm7b","abs",-0.18457707852194,3.2,11.2697110507246,28.4,134,322.199999999998,NA,46.25,0.0691891891891892,224.677083333333,"burned","medium"
"45","MOOS","2020","storm9","abs",-0.461599598427173,0,3.35583910891089,16.2,41.6,345.599999999998,NA,101,0,252.645833333333,"burned","medium"
