"","date_timeAK","fDOMQSU","SpConduScm","TurbidityFNU","site.ID"
"41",2018-06-20 06:15:00,51.35,78.6,5.62,"FRCH"
"42",2018-06-20 06:15:00,51.34,78.6,5.48,"FRCH"
"43",2018-06-20 06:30:00,50.85,78.6,6.93,"FRCH"
"44",2018-06-20 06:30:00,50.84,78.6,6.94,"FRCH"
"45",2018-06-20 06:30:00,50.83,78.6,6.97,"FRCH"
"46",2018-06-20 06:30:00,50.83,78.6,6.96,"FRCH"
"47",2018-06-20 06:30:00,50.82,78.6,6.95,"FRCH"
"48",2018-06-20 06:30:00,50.81,78.6,6.83,"FRCH"
"49",2018-06-20 06:45:00,50.61,78.6,5.78,"FRCH"
"50",2018-06-20 06:45:00,50.6,78.6,5.79,"FRCH"
"51",2018-06-20 06:45:00,50.6,78.6,5.75,"FRCH"
"52",2018-06-20 06:45:00,50.6,78.6,5.83,"FRCH"
"53",2018-06-20 06:45:00,50.6,78.6,5.91,"FRCH"
"54",2018-06-20 06:45:00,50.59,78.6,5.95,"FRCH"
"55",2018-06-20 07:00:00,50.4,78.6,5.78,"FRCH"
"56",2018-06-20 07:00:00,50.39,78.6,5.83,"FRCH"
"57",2018-06-20 07:00:00,50.39,78.6,5.79,"FRCH"
"58",2018-06-20 07:00:00,50.39,78.6,5.83,"FRCH"
"59",2018-06-20 07:00:00,50.4,78.6,5.74,"FRCH"
"60",2018-06-20 07:00:00,50.39,78.6,5.93,"FRCH"
"61",2018-06-20 07:15:00,50.26,78.6,5.93,"FRCH"
"62",2018-06-20 07:15:00,50.27,78.6,5.83,"FRCH"
"63",2018-06-20 07:15:00,50.25,78.6,5.91,"FRCH"
"64",2018-06-20 07:15:00,50.25,78.6,5.73,"FRCH"
"65",2018-06-20 07:15:00,50.24,78.6,5.76,"FRCH"
"66",2018-06-20 07:15:00,50.24,78.6,6.05,"FRCH"
"67",2018-06-20 07:30:00,50.22,78.6,6.03,"FRCH"
"68",2018-06-20 07:30:00,50.21,78.6,5.95,"FRCH"
"69",2018-06-20 07:30:00,50.21,78.6,5.99,"FRCH"
"70",2018-06-20 07:30:00,50.21,78.6,6.07,"FRCH"
"71",2018-06-20 07:30:00,50.19,78.6,6.13,"FRCH"
"72",2018-06-20 07:30:00,50.17,78.7,6.28,"FRCH"
"73",2018-06-20 07:45:00,50.23,78.6,5.88,"FRCH"
"74",2018-06-20 07:45:00,50.21,78.6,5.79,"FRCH"
"75",2018-06-20 07:45:00,50.19,78.6,5.92,"FRCH"
"76",2018-06-20 07:45:00,50.19,78.6,5.85,"FRCH"
"77",2018-06-20 07:45:00,50.19,78.6,5.85,"FRCH"
"78",2018-06-20 07:45:00,50.17,78.6,5.74,"FRCH"
"79",2018-06-20 08:00:00,50.13,78.6,5.16,"FRCH"
"80",2018-06-20 08:00:00,50.13,78.6,5.26,"FRCH"
"81",2018-06-20 08:00:00,50.11,78.6,5.22,"FRCH"
"82",2018-06-20 08:00:00,50.09,78.6,5.21,"FRCH"
"83",2018-06-20 08:00:00,50.09,78.6,5.29,"FRCH"
"84",2018-06-20 08:00:00,50.07,78.7,5.26,"FRCH"
"85",2018-06-20 08:15:00,50.11,78.6,5.31,"FRCH"
"86",2018-06-20 08:15:00,50.09,78.6,5.38,"FRCH"
"87",2018-06-20 08:15:00,50.08,78.6,5.36,"FRCH"
"88",2018-06-20 08:15:00,50.07,78.6,5.37,"FRCH"
"89",2018-06-20 08:15:00,50.05,78.6,5.31,"FRCH"
"90",2018-06-20 08:15:00,50.05,78.7,5.37,"FRCH"
"91",2018-06-20 08:30:00,50.06,78.6,6.05,"FRCH"
"92",2018-06-20 08:30:00,50.05,78.6,5.97,"FRCH"
"93",2018-06-20 08:30:00,50.03,78.6,5.88,"FRCH"
"94",2018-06-20 08:30:00,50.02,78.6,5.7,"FRCH"
"95",2018-06-20 08:30:00,50.01,78.7,5.68,"FRCH"
"96",2018-06-20 08:30:00,50,78.7,5.67,"FRCH"
"97",2018-06-20 08:45:00,49.99,78.6,5.95,"FRCH"
"98",2018-06-20 08:45:00,49.98,78.6,6.14,"FRCH"
"99",2018-06-20 08:45:00,49.98,78.6,6.25,"FRCH"
"100",2018-06-20 08:45:00,49.97,78.7,6.03,"FRCH"
"101",2018-06-20 08:45:00,49.96,78.7,5.89,"FRCH"
"102",2018-06-20 08:45:00,49.96,78.7,5.96,"FRCH"
"103",2018-06-20 09:00:00,50.05,78.6,5.59,"FRCH"
"104",2018-06-20 09:00:00,50.03,78.6,5.84,"FRCH"
"105",2018-06-20 09:00:00,50.04,78.6,5.85,"FRCH"
"106",2018-06-20 09:00:00,50.04,78.7,5.81,"FRCH"
"107",2018-06-20 09:00:00,50.02,78.7,5.58,"FRCH"
"108",2018-06-20 09:00:00,50.01,78.7,5.52,"FRCH"
"109",2018-06-20 09:15:00,50.12,78.6,5.14,"FRCH"
"110",2018-06-20 09:15:00,50.11,78.6,5.28,"FRCH"
"111",2018-06-20 09:15:00,50.11,78.7,5.24,"FRCH"
"112",2018-06-20 09:15:00,50.1,78.7,5.27,"FRCH"
"113",2018-06-20 09:15:00,50.08,78.7,5.35,"FRCH"
"114",2018-06-20 09:15:00,50.07,78.7,5.38,"FRCH"
"115",2018-06-20 09:30:00,50,78.7,6.22,"FRCH"
"116",2018-06-20 09:30:00,49.99,78.7,6.3,"FRCH"
"117",2018-06-20 09:30:00,49.97,78.7,6.31,"FRCH"
"118",2018-06-20 09:30:00,49.97,78.7,6.36,"FRCH"
"119",2018-06-20 09:30:00,49.97,78.7,6.38,"FRCH"
"120",2018-06-20 09:30:00,49.96,78.7,6.39,"FRCH"
"121",2018-06-20 09:45:00,50.02,78.7,5.79,"FRCH"
"122",2018-06-20 09:45:00,50,78.7,5.8,"FRCH"
"123",2018-06-20 09:45:00,49.99,78.7,5.79,"FRCH"
"124",2018-06-20 09:45:00,49.98,78.7,5.71,"FRCH"
"125",2018-06-20 09:45:00,49.98,78.7,5.56,"FRCH"
"126",2018-06-20 09:45:00,49.97,78.7,5.44,"FRCH"
"127",2018-06-20 10:00:00,50.13,78.7,5.55,"FRCH"
"128",2018-06-20 10:00:00,50.12,78.7,5.54,"FRCH"
"129",2018-06-20 10:00:00,50.1,78.7,5.9,"FRCH"
"130",2018-06-20 10:00:00,50.1,78.8,6.07,"FRCH"
"131",2018-06-20 10:00:00,50.1,78.8,6.49,"FRCH"
"132",2018-06-20 10:00:00,50.1,78.8,6.55,"FRCH"
"133",2018-06-20 10:15:00,50.28,78.7,5.8,"FRCH"
"134",2018-06-20 10:15:00,50.26,78.7,5.74,"FRCH"
"135",2018-06-20 10:15:00,50.21,78.8,5.51,"FRCH"
"136",2018-06-20 10:15:00,50.2,78.8,5.32,"FRCH"
"137",2018-06-20 10:15:00,50.18,78.8,5.2,"FRCH"
"138",2018-06-20 10:15:00,50.17,78.8,5.11,"FRCH"
"139",2018-06-20 10:30:00,50.27,78.8,5.44,"FRCH"
"140",2018-06-20 10:30:00,50.25,78.8,5.47,"FRCH"
"141",2018-06-20 10:30:00,50.24,78.8,5.36,"FRCH"
"142",2018-06-20 10:30:00,50.23,78.8,5.38,"FRCH"
"143",2018-06-20 10:30:00,50.21,78.8,5.4,"FRCH"
"144",2018-06-20 10:30:00,50.2,78.8,5.4,"FRCH"
"145",2018-06-20 10:45:00,50.23,78.8,6.43,"FRCH"
"146",2018-06-20 10:45:00,50.24,78.8,6.34,"FRCH"
"147",2018-06-20 10:45:00,50.25,78.8,6.32,"FRCH"
"148",2018-06-20 10:45:00,50.25,78.8,6.11,"FRCH"
"149",2018-06-20 10:45:00,50.26,78.8,6.21,"FRCH"
"150",2018-06-20 10:45:00,50.26,78.9,6.66,"FRCH"
"151",2018-06-20 11:00:00,50.34,78.8,6.98,"FRCH"
"152",2018-06-20 11:00:00,50.34,78.8,6.85,"FRCH"
"153",2018-06-20 11:00:00,50.32,78.8,6.95,"FRCH"
"154",2018-06-20 11:00:00,50.31,78.9,6.93,"FRCH"
"155",2018-06-20 11:00:00,50.33,78.9,6.85,"FRCH"
"156",2018-06-20 11:00:00,50.32,78.9,7,"FRCH"
"157",2018-06-20 11:15:00,50.38,78.8,6.04,"FRCH"
"158",2018-06-20 11:15:00,50.38,78.8,6.09,"FRCH"
"159",2018-06-20 11:15:00,50.37,78.9,6.24,"FRCH"
"160",2018-06-20 11:15:00,50.37,78.9,6.22,"FRCH"
"161",2018-06-20 11:15:00,50.38,78.9,6.46,"FRCH"
"162",2018-06-20 11:15:00,50.37,78.9,6.49,"FRCH"
"163",2018-06-20 11:30:00,50.51,78.8,6.3,"FRCH"
"164",2018-06-20 11:30:00,50.49,78.9,6.23,"FRCH"
"165",2018-06-20 11:30:00,50.48,78.9,6.21,"FRCH"
"166",2018-06-20 11:30:00,50.47,78.9,6.15,"FRCH"
"167",2018-06-20 11:30:00,50.46,78.9,5.92,"FRCH"
"168",2018-06-20 11:30:00,50.45,78.9,5.68,"FRCH"
"169",2018-06-20 11:45:00,50.53,78.9,6.12,"FRCH"
"170",2018-06-20 11:45:00,50.52,78.9,6.11,"FRCH"
"171",2018-06-20 11:45:00,50.52,78.9,6.02,"FRCH"
"172",2018-06-20 11:45:00,50.5,78.9,5.69,"FRCH"
"173",2018-06-20 11:45:00,50.5,78.9,5.76,"FRCH"
"174",2018-06-20 11:45:00,50.5,78.9,5.85,"FRCH"
"175",2018-06-20 12:00:00,50.72,78.9,5.82,"FRCH"
"176",2018-06-20 12:00:00,50.71,78.9,5.86,"FRCH"
"177",2018-06-20 12:00:00,50.69,78.9,5.7,"FRCH"
"178",2018-06-20 12:00:00,50.67,78.9,5.65,"FRCH"
"179",2018-06-20 12:00:00,50.64,79,5.83,"FRCH"
"180",2018-06-20 12:00:00,50.64,79,5.79,"FRCH"
"181",2018-06-20 12:15:00,50.72,78.9,6.14,"FRCH"
"182",2018-06-20 12:15:00,50.72,78.9,6.18,"FRCH"
"183",2018-06-20 12:15:00,50.71,79,6.4,"FRCH"
"184",2018-06-20 12:15:00,50.71,79,6.21,"FRCH"
"185",2018-06-20 12:15:00,50.71,79,6.1,"FRCH"
"186",2018-06-20 12:15:00,50.7,79,6.21,"FRCH"
"187",2018-06-20 12:30:00,50.79,79,6.2,"FRCH"
"188",2018-06-20 12:30:00,50.78,79,6.14,"FRCH"
"189",2018-06-20 12:30:00,50.78,79,6.17,"FRCH"
"190",2018-06-20 12:30:00,50.77,79,6.02,"FRCH"
"191",2018-06-20 12:30:00,50.76,79,6.08,"FRCH"
"192",2018-06-20 12:30:00,50.75,79,6.12,"FRCH"
"193",2018-06-20 12:45:00,50.91,79,6.52,"FRCH"
"194",2018-06-20 12:45:00,50.9,79,6.4,"FRCH"
"195",2018-06-20 12:45:00,50.88,79,6.31,"FRCH"
"196",2018-06-20 12:45:00,50.87,79,6.28,"FRCH"
"197",2018-06-20 12:45:00,50.88,79,6.19,"FRCH"
"198",2018-06-20 12:45:00,50.87,79.1,6.39,"FRCH"
"199",2018-06-20 13:00:00,50.92,79,7.03,"FRCH"
"200",2018-06-20 13:00:00,50.92,79,6.94,"FRCH"
"201",2018-06-20 13:00:00,50.91,79,6.7,"FRCH"
"202",2018-06-20 13:00:00,50.92,79,6.53,"FRCH"
"203",2018-06-20 13:00:00,50.9,79.1,6.49,"FRCH"
"204",2018-06-20 13:00:00,50.89,79.1,6.5,"FRCH"
"205",2018-06-20 13:15:00,50.72,78.9,7.26,"FRCH"
"206",2018-06-20 13:15:00,50.71,79,7.18,"FRCH"
"207",2018-06-20 13:15:00,50.71,79,7.16,"FRCH"
"208",2018-06-20 13:15:00,50.7,79,7.08,"FRCH"
"209",2018-06-20 13:15:00,50.7,79,7.27,"FRCH"
"210",2018-06-20 13:15:00,50.68,79,7.43,"FRCH"
"211",2018-06-20 13:30:00,50.71,78.9,6.65,"FRCH"
"212",2018-06-20 13:30:00,50.7,78.9,6.6,"FRCH"
"213",2018-06-20 13:30:00,50.68,79,6.55,"FRCH"
"214",2018-06-20 13:30:00,50.67,79,6.62,"FRCH"
"215",2018-06-20 13:30:00,50.67,79,6.63,"FRCH"
"216",2018-06-20 13:30:00,50.67,79,6.66,"FRCH"
"217",2018-06-20 13:45:00,50.86,79,6.68,"FRCH"
"218",2018-06-20 13:45:00,50.86,79,6.6,"FRCH"
"219",2018-06-20 13:45:00,50.85,79,6.43,"FRCH"
"220",2018-06-20 13:45:00,50.83,79,6.44,"FRCH"
"221",2018-06-20 13:45:00,50.83,79,6.47,"FRCH"
"222",2018-06-20 13:45:00,50.83,79.1,6.41,"FRCH"
"223",2018-06-20 14:00:00,50.97,79,7.84,"FRCH"
"224",2018-06-20 14:00:00,50.97,79,7.7,"FRCH"
"225",2018-06-20 14:00:00,50.97,79,7.45,"FRCH"
"226",2018-06-20 14:00:00,50.96,79,7.39,"FRCH"
"227",2018-06-20 14:00:00,50.95,79.1,7.21,"FRCH"
"228",2018-06-20 14:00:00,50.94,79.1,7.27,"FRCH"
"229",2018-06-20 14:15:00,51.05,79,6.88,"FRCH"
"230",2018-06-20 14:15:00,51.04,79,6.88,"FRCH"
"231",2018-06-20 14:15:00,51.04,79.1,6.74,"FRCH"
"232",2018-06-20 14:15:00,51.04,79.1,6.6,"FRCH"
"233",2018-06-20 14:15:00,51.05,79.1,6.5,"FRCH"
"234",2018-06-20 14:15:00,51.06,79.1,6.57,"FRCH"
"235",2018-06-20 14:30:00,51.15,79.1,6.86,"FRCH"
"236",2018-06-20 14:30:00,51.15,79.1,6.92,"FRCH"
"237",2018-06-20 14:30:00,51.14,79.1,6.98,"FRCH"
"238",2018-06-20 14:30:00,51.13,79.1,7.02,"FRCH"
"239",2018-06-20 14:30:00,51.13,79.1,7.07,"FRCH"
"240",2018-06-20 14:30:00,51.13,79.1,7.15,"FRCH"
"241",2018-06-20 14:45:00,51.2,79.1,7.34,"FRCH"
"242",2018-06-20 14:45:00,51.21,79.1,7.33,"FRCH"
"243",2018-06-20 14:45:00,51.22,79.1,7.05,"FRCH"
"244",2018-06-20 14:45:00,51.22,79.1,7.12,"FRCH"
"245",2018-06-20 14:45:00,51.22,79.2,7.51,"FRCH"
"246",2018-06-20 14:45:00,51.22,79.2,7.75,"FRCH"
"247",2018-06-20 15:00:00,51.29,79.1,7.34,"FRCH"
"248",2018-06-20 15:00:00,51.29,79.1,7.3,"FRCH"
"249",2018-06-20 15:00:00,51.28,79.2,7.4,"FRCH"
"250",2018-06-20 15:00:00,51.28,79.2,7.47,"FRCH"
"251",2018-06-20 15:00:00,51.29,79.2,7.47,"FRCH"
"252",2018-06-20 15:00:00,51.29,79.2,7.42,"FRCH"
"253",2018-06-20 15:15:00,51.29,79.2,6.87,"FRCH"
"254",2018-06-20 15:15:00,51.29,79.2,6.9,"FRCH"
"255",2018-06-20 15:15:00,51.29,79.2,6.77,"FRCH"
"256",2018-06-20 15:15:00,51.29,79.2,6.79,"FRCH"
"257",2018-06-20 15:15:00,51.29,79.2,6.77,"FRCH"
"258",2018-06-20 15:15:00,51.28,79.2,7.07,"FRCH"
"259",2018-06-20 15:30:00,51.44,79.2,6.64,"FRCH"
"260",2018-06-20 15:30:00,51.43,79.2,6.61,"FRCH"
"261",2018-06-20 15:30:00,51.42,79.2,6.61,"FRCH"
"262",2018-06-20 15:30:00,51.41,79.3,6.69,"FRCH"
"263",2018-06-20 15:30:00,51.4,79.3,6.76,"FRCH"
"264",2018-06-20 15:30:00,51.38,79.3,6.84,"FRCH"
"265",2018-06-20 15:45:00,51.27,79.2,6.74,"FRCH"
"266",2018-06-20 15:45:00,51.27,79.2,6.76,"FRCH"
"267",2018-06-20 15:45:00,51.27,79.3,6.78,"FRCH"
"268",2018-06-20 15:45:00,51.27,79.3,6.68,"FRCH"
"269",2018-06-20 15:45:00,51.26,79.3,6.57,"FRCH"
"270",2018-06-20 15:45:00,51.25,79.3,6.64,"FRCH"
"271",2018-06-20 16:00:00,51.31,79.2,8.02,"FRCH"
"272",2018-06-20 16:00:00,51.31,79.2,8.18,"FRCH"
"273",2018-06-20 16:00:00,51.32,79.3,8.07,"FRCH"
"274",2018-06-20 16:00:00,51.32,79.3,7.97,"FRCH"
"275",2018-06-20 16:00:00,51.32,79.3,7.9,"FRCH"
"276",2018-06-20 16:00:00,51.33,79.3,7.78,"FRCH"
"277",2018-06-20 16:15:00,51.62,79.3,7.4,"FRCH"
"278",2018-06-20 16:15:00,51.61,79.3,7.38,"FRCH"
"279",2018-06-20 16:15:00,51.62,79.3,7.37,"FRCH"
"280",2018-06-20 16:15:00,51.6,79.3,7.32,"FRCH"
"281",2018-06-20 16:15:00,51.59,79.3,7.24,"FRCH"
"282",2018-06-20 16:15:00,51.56,79.3,7.15,"FRCH"
"283",2018-06-20 16:30:00,51.75,79.3,7.31,"FRCH"
"284",2018-06-20 16:30:00,51.73,79.3,7.55,"FRCH"
"285",2018-06-20 16:30:00,51.71,79.3,7.62,"FRCH"
"286",2018-06-20 16:30:00,51.7,79.3,7.72,"FRCH"
"287",2018-06-20 16:30:00,51.69,79.4,7.68,"FRCH"
"288",2018-06-20 16:30:00,51.67,79.4,7.61,"FRCH"
"289",2018-06-20 16:45:00,51.91,79.3,7.75,"FRCH"
"290",2018-06-20 16:45:00,51.9,79.3,7.63,"FRCH"
"291",2018-06-20 16:45:00,51.89,79.3,7.6,"FRCH"
"292",2018-06-20 16:45:00,51.88,79.4,7.56,"FRCH"
"293",2018-06-20 16:45:00,51.86,79.4,7.48,"FRCH"
"294",2018-06-20 16:45:00,51.85,79.4,7.41,"FRCH"
"295",2018-06-20 17:00:00,51.94,79.4,8.48,"FRCH"
"296",2018-06-20 17:00:00,51.92,79.4,8.46,"FRCH"
"297",2018-06-20 17:00:00,51.93,79.4,8.32,"FRCH"
"298",2018-06-20 17:00:00,51.93,79.4,8.18,"FRCH"
"299",2018-06-20 17:00:00,51.91,79.4,8.01,"FRCH"
"300",2018-06-20 17:00:00,51.91,79.4,7.81,"FRCH"
"301",2018-06-20 17:15:00,51.86,79.4,8.32,"FRCH"
"302",2018-06-20 17:15:00,51.87,79.4,8.28,"FRCH"
"303",2018-06-20 17:15:00,51.85,79.4,8.1,"FRCH"
"304",2018-06-20 17:15:00,51.85,79.4,8.15,"FRCH"
"305",2018-06-20 17:15:00,51.84,79.5,8.13,"FRCH"
"306",2018-06-20 17:15:00,51.83,79.5,8.02,"FRCH"
"307",2018-06-20 17:30:00,51.94,79.4,7.46,"FRCH"
"308",2018-06-20 17:30:00,51.93,79.4,7.45,"FRCH"
"309",2018-06-20 17:30:00,51.93,79.4,7.34,"FRCH"
"310",2018-06-20 17:30:00,51.92,79.5,7.37,"FRCH"
"311",2018-06-20 17:30:00,51.91,79.5,7.37,"FRCH"
"312",2018-06-20 17:30:00,51.9,79.5,7.55,"FRCH"
"313",2018-06-20 17:45:00,52.05,79.5,8.56,"FRCH"
"314",2018-06-20 17:45:00,52.02,79.5,8.47,"FRCH"
"315",2018-06-20 17:45:00,52.02,79.5,8.48,"FRCH"
"316",2018-06-20 17:45:00,52,79.5,8.43,"FRCH"
"317",2018-06-20 17:45:00,52,79.5,8.2,"FRCH"
"318",2018-06-20 17:45:00,51.99,79.5,8.15,"FRCH"
"319",2018-06-20 18:00:00,52.06,79.5,8.42,"FRCH"
"320",2018-06-20 18:00:00,52.05,79.5,8.35,"FRCH"
"321",2018-06-20 18:00:00,52.07,79.5,8.45,"FRCH"
"322",2018-06-20 18:00:00,52.08,79.5,8.52,"FRCH"
"323",2018-06-20 18:00:00,52.07,79.5,8.72,"FRCH"
"324",2018-06-20 18:00:00,52.07,79.6,8.75,"FRCH"
"325",2018-06-20 18:15:00,52.3,79.5,7.46,"FRCH"
"326",2018-06-20 18:15:00,52.28,79.5,7.43,"FRCH"
"327",2018-06-20 18:15:00,52.27,79.6,7.75,"FRCH"
"328",2018-06-20 18:15:00,52.27,79.6,7.81,"FRCH"
"329",2018-06-20 18:15:00,52.27,79.6,7.8,"FRCH"
"330",2018-06-20 18:15:00,52.26,79.6,7.84,"FRCH"
"331",2018-06-20 18:30:00,52.3,79.6,7.82,"FRCH"
"332",2018-06-20 18:30:00,52.28,79.6,7.94,"FRCH"
"333",2018-06-20 18:30:00,52.25,79.6,8.06,"FRCH"
"334",2018-06-20 18:30:00,52.24,79.6,8.22,"FRCH"
"335",2018-06-20 18:30:00,52.24,79.6,8.13,"FRCH"
"336",2018-06-20 18:30:00,52.23,79.6,8.18,"FRCH"
"337",2018-06-20 18:45:00,52.36,79.6,7.52,"FRCH"
"338",2018-06-20 18:45:00,52.35,79.6,7.51,"FRCH"
"339",2018-06-20 18:45:00,52.33,79.6,7.66,"FRCH"
"340",2018-06-20 18:45:00,52.33,79.6,7.59,"FRCH"
"341",2018-06-20 18:45:00,52.32,79.6,7.6,"FRCH"
"342",2018-06-20 18:45:00,52.31,79.7,7.55,"FRCH"
"343",2018-06-20 19:00:00,52.4,79.6,7.72,"FRCH"
"344",2018-06-20 19:00:00,52.41,79.6,7.78,"FRCH"
"345",2018-06-20 19:00:00,52.4,79.6,7.79,"FRCH"
"346",2018-06-20 19:00:00,52.39,79.6,8.04,"FRCH"
"347",2018-06-20 19:00:00,52.39,79.7,8.01,"FRCH"
"348",2018-06-20 19:00:00,52.4,79.7,7.91,"FRCH"
"349",2018-06-20 19:15:00,52.54,79.6,7.65,"FRCH"
"350",2018-06-20 19:15:00,52.53,79.6,7.7,"FRCH"
"351",2018-06-20 19:15:00,52.52,79.6,7.72,"FRCH"
"352",2018-06-20 19:15:00,52.53,79.7,7.77,"FRCH"
"353",2018-06-20 19:15:00,52.53,79.7,7.85,"FRCH"
"354",2018-06-20 19:15:00,52.53,79.7,7.77,"FRCH"
"355",2018-06-20 19:30:00,52.65,79.7,7.53,"FRCH"
"356",2018-06-20 19:30:00,52.63,79.7,7.66,"FRCH"
"357",2018-06-20 19:30:00,52.64,79.7,8.32,"FRCH"
"358",2018-06-20 19:30:00,52.65,79.7,8.31,"FRCH"
"359",2018-06-20 19:30:00,52.66,79.7,8.24,"FRCH"
"360",2018-06-20 19:30:00,52.64,79.7,8.3,"FRCH"
"361",2018-06-20 19:45:00,52.55,79.7,7.45,"FRCH"
"362",2018-06-20 19:45:00,52.55,79.7,7.44,"FRCH"
"363",2018-06-20 19:45:00,52.55,79.7,7.39,"FRCH"
"364",2018-06-20 19:45:00,52.55,79.7,7.4,"FRCH"
"365",2018-06-20 19:45:00,52.56,79.8,7.29,"FRCH"
"366",2018-06-20 19:45:00,52.55,79.8,7.23,"FRCH"
"367",2018-06-20 20:00:00,52.66,79.7,7.8,"FRCH"
"368",2018-06-20 20:00:00,52.66,79.7,7.71,"FRCH"
"369",2018-06-20 20:00:00,52.66,79.8,7.82,"FRCH"
"370",2018-06-20 20:00:00,52.65,79.8,7.86,"FRCH"
"371",2018-06-20 20:00:00,52.64,79.8,8.13,"FRCH"
"372",2018-06-20 20:00:00,52.63,79.8,8.23,"FRCH"
"373",2018-06-20 20:15:00,52.69,79.7,7.24,"FRCH"
"374",2018-06-20 20:15:00,52.69,79.7,7.21,"FRCH"
"375",2018-06-20 20:15:00,52.68,79.8,7.08,"FRCH"
"376",2018-06-20 20:15:00,52.66,79.8,6.94,"FRCH"
"377",2018-06-20 20:15:00,52.66,79.8,7.11,"FRCH"
"378",2018-06-20 20:15:00,52.65,79.8,7.15,"FRCH"
"379",2018-06-20 20:30:00,52.77,79.8,8.31,"FRCH"
"380",2018-06-20 20:30:00,52.77,79.8,8.23,"FRCH"
"381",2018-06-20 20:30:00,52.77,79.8,8.2,"FRCH"
"382",2018-06-20 20:30:00,52.76,79.8,8.05,"FRCH"
"383",2018-06-20 20:30:00,52.75,79.8,7.75,"FRCH"
"384",2018-06-20 20:30:00,52.74,79.8,7.58,"FRCH"
"385",2018-06-20 20:45:00,52.85,79.8,7.4,"FRCH"
"386",2018-06-20 20:45:00,52.84,79.8,7.35,"FRCH"
"387",2018-06-20 20:45:00,52.85,79.8,7.36,"FRCH"
"388",2018-06-20 20:45:00,52.85,79.8,7.36,"FRCH"
"389",2018-06-20 20:45:00,52.84,79.8,7.31,"FRCH"
"390",2018-06-20 20:45:00,52.84,79.8,7.34,"FRCH"
"391",2018-06-20 21:00:00,52.88,79.8,7.27,"FRCH"
"392",2018-06-20 21:00:00,52.87,79.8,7.24,"FRCH"
"393",2018-06-20 21:00:00,52.86,79.8,7.25,"FRCH"
"394",2018-06-20 21:00:00,52.86,79.8,7.38,"FRCH"
"395",2018-06-20 21:00:00,52.85,79.8,7.35,"FRCH"
"396",2018-06-20 21:00:00,52.84,79.8,7.45,"FRCH"
"397",2018-06-20 21:15:00,52.89,79.8,7.47,"FRCH"
"398",2018-06-20 21:15:00,52.89,79.8,7.56,"FRCH"
"399",2018-06-20 21:15:00,52.88,79.8,7.54,"FRCH"
"400",2018-06-20 21:15:00,52.88,79.8,7.52,"FRCH"
