"valuedatetime";"datavalue"
2018-08-13 15:30:00;89,55
2018-08-13 16:00:00;89,5333333333333
2018-08-13 16:30:00;89,5333333333333
2018-08-13 17:00:00;89,55
2018-08-13 17:30:00;89,5833333333333
2018-08-13 18:00:00;89,6
2018-08-13 18:30:00;89,6
2018-08-13 19:00:00;89,6333333333333
2018-08-13 19:30:00;89,6833333333333
2018-08-13 20:00:00;89,7
2018-08-13 20:30:00;89,7333333333333
2018-08-13 21:00:00;89,7666666666667
2018-08-13 21:30:00;89,8
2018-08-13 22:00:00;89,8166666666667
2018-08-13 22:30:00;89,85
2018-08-13 23:00:00;89,8333333333333
2018-08-13 23:30:00;89,7166666666667
2018-08-14 00:00:00;89,6333333333333
2018-08-14 00:30:00;89,7
2018-08-14 01:00:00;89,75
2018-08-14 01:30:00;89,7333333333333
2018-08-14 02:00:00;89,8
2018-08-14 02:30:00;89,8833333333333
2018-08-14 03:00:00;89,9
2018-08-14 03:30:00;89,9
2018-08-14 04:00:00;89,9333333333333
2018-08-14 04:30:00;89,9833333333333
2018-08-14 05:00:00;90
2018-08-14 05:30:00;90,0333333333333
2018-08-14 06:00:00;90,1
2018-08-14 06:30:00;90,0333333333333
2018-08-14 07:00:00;90,0333333333333
2018-08-14 07:30:00;90,15
2018-08-14 08:00:00;90,2
2018-08-14 08:30:00;90,2833333333333
2018-08-14 09:00:00;90,3
2018-08-14 09:30:00;90,2666666666667
2018-08-14 10:00:00;90,2666666666667
2018-08-14 10:30:00;90,2333333333333
2018-08-14 11:00:00;90,1666666666667
2018-08-14 11:30:00;90,1
2018-08-14 12:00:00;90,0333333333333
2018-08-14 12:30:00;89,8666666666667
2018-08-14 13:00:00;89,6833333333333
2018-08-14 13:30:00;89,5166666666667
2018-08-14 14:00:00;89,3
2018-08-14 14:30:00;89,1
2018-08-14 15:00:00;88,8166666666667
2018-08-14 15:30:00;88,5166666666667
2018-08-14 16:00:00;88,25
2018-08-14 16:30:00;87,9333333333333
2018-08-14 17:00:00;87,7
2018-08-14 17:30:00;87,5
2018-08-14 18:00:00;87,3666666666667
2018-08-14 18:30:00;87,2
2018-08-14 19:00:00;87,1
2018-08-14 19:30:00;86,9
2018-08-14 20:00:00;86,6166666666667
2018-08-14 20:30:00;86,6166666666667
2018-08-14 21:00:00;86,5666666666667
2018-08-14 21:30:00;86,5333333333333
2018-08-14 22:00:00;86,35
2018-08-14 22:30:00;86,1166666666667
2018-08-14 23:00:00;86,0333333333333
2018-08-14 23:30:00;85,9
2018-08-15 00:00:00;85,85
2018-08-15 00:30:00;85,7333333333333
2018-08-15 01:00:00;85,6166666666667
2018-08-15 01:30:00;85,6
2018-08-15 02:00:00;85,4
2018-08-15 02:30:00;85,2166666666667
2018-08-15 03:00:00;85,1666666666667
2018-08-15 03:30:00;85,0333333333333
2018-08-15 04:00:00;84,9
2018-08-15 04:30:00;84,7666666666667
2018-08-15 05:00:00;84,6333333333333
2018-08-15 05:30:00;84,4666666666667
2018-08-15 06:00:00;84,2333333333333
2018-08-15 06:30:00;84,05
2018-08-15 07:00:00;83,9
2018-08-15 07:30:00;83,65
2018-08-15 08:00:00;83,4
2018-08-15 08:30:00;83,15
2018-08-15 09:00:00;83
2018-08-15 09:30:00;82,75
2018-08-15 10:00:00;82,5
2018-08-15 10:30:00;82,15
2018-08-15 11:00:00;81,85
2018-08-15 11:30:00;81,5333333333333
2018-08-15 12:00:00;81,2166666666667
2018-08-15 12:30:00;80,9
2018-08-15 13:00:00;80,5166666666667
2018-08-15 13:30:00;80,15
2018-08-15 14:00:00;79,7333333333333
2018-08-15 14:30:00;79,25
2018-08-15 15:00:00;78,8
2018-08-15 15:30:00;78,3
2018-08-15 16:00:00;77,85
2018-08-15 16:30:00;77,4
2018-08-15 17:00:00;76,9333333333333
2018-08-15 17:30:00;76,5
2018-08-15 18:00:00;76,1833333333333
2018-08-15 18:30:00;75,9
2018-08-15 19:00:00;75,7166666666667
2018-08-15 19:30:00;75,6166666666667
2018-08-15 20:00:00;75,5666666666667
2018-08-15 20:30:00;75,4833333333333
2018-08-15 21:00:00;75,4333333333333
2018-08-15 21:30:00;75,3833333333333
2018-08-15 22:00:00;75,2833333333333
2018-08-15 22:30:00;75,15
2018-08-15 23:00:00;75,0833333333333
2018-08-15 23:30:00;75
2018-08-16 00:00:00;74,9666666666667
2018-08-16 00:30:00;74,9333333333333
2018-08-16 01:00:00;74,9333333333333
2018-08-16 01:30:00;74,95
2018-08-16 02:00:00;74,95
2018-08-16 02:30:00;75
2018-08-16 03:00:00;75,1
2018-08-16 03:30:00;75,2
2018-08-16 04:00:00;75,3
2018-08-16 04:30:00;75,4166666666667
2018-08-16 05:00:00;75,5166666666667
2018-08-16 05:30:00;75,6833333333333
2018-08-16 06:00:00;75,8333333333333
2018-08-16 06:30:00;76
2018-08-16 07:00:00;76,1333333333333
2018-08-16 07:30:00;76,3
2018-08-16 08:00:00;76,4166666666667
2018-08-16 08:30:00;76,5666666666667
2018-08-16 09:00:00;76,7
2018-08-16 09:30:00;76,85
2018-08-16 10:00:00;76,9833333333333
2018-08-16 10:30:00;77,1
2018-08-16 11:00:00;77,2166666666667
2018-08-16 11:30:00;77,3666666666667
2018-08-16 12:00:00;77,4833333333333
2018-08-16 12:30:00;77,5666666666667
2018-08-16 13:00:00;77,7
2018-08-16 13:30:00;77,8
2018-08-16 14:00:00;77,9166666666667
2018-08-16 14:30:00;78
2018-08-16 15:00:00;78,1
2018-08-16 15:30:00;78,2
2018-08-16 16:00:00;78,25
2018-08-16 16:30:00;78,35
2018-08-16 17:00:00;78,4166666666667
2018-08-16 17:30:00;78,5333333333333
2018-08-16 18:00:00;78,65
2018-08-16 18:30:00;78,7333333333333
2018-08-16 19:00:00;78,85
2018-08-16 19:30:00;78,9666666666667
2018-08-16 20:00:00;79,1
2018-08-16 20:30:00;79,2
2018-08-16 21:00:00;79,3
2018-08-16 21:30:00;79,4166666666667
2018-08-16 22:00:00;79,5333333333333
2018-08-16 22:30:00;79,65
2018-08-16 23:00:00;79,7666666666667
2018-08-16 23:30:00;79,9
2018-08-17 00:00:00;80,0166666666667
2018-08-17 00:30:00;80,1333333333333
2018-08-17 01:00:00;80,2666666666667
2018-08-17 01:30:00;80,4
2018-08-17 02:00:00;80,55
2018-08-17 02:30:00;80,7
2018-08-17 03:00:00;80,8
2018-08-17 03:30:00;80,95
2018-08-17 04:00:00;81,0666666666667
2018-08-17 04:30:00;81,2
2018-08-17 05:00:00;81,3
2018-08-17 05:30:00;81,4166666666667
2018-08-17 06:00:00;81,5
2018-08-17 06:30:00;81,65
2018-08-17 07:00:00;81,7333333333333
2018-08-17 07:30:00;81,85
2018-08-17 08:00:00;81,9333333333333
2018-08-17 08:30:00;82,0666666666667
2018-08-17 09:00:00;82,2
2018-08-17 09:30:00;82,3
2018-08-17 10:00:00;NA
2018-08-17 10:30:00;NA
2018-08-17 11:00:00;82,9666666666667
2018-08-17 11:30:00;83,0166666666667
2018-08-17 12:00:00;83,1
2018-08-17 12:30:00;83,1666666666667
2018-08-17 13:00:00;83,2
2018-08-17 13:30:00;83,3
2018-08-17 14:00:00;83,3333333333333
2018-08-17 14:30:00;83,3666666666667
2018-08-17 15:00:00;83,4
2018-08-17 15:30:00;83,45
2018-08-17 16:00:00;83,5
2018-08-17 16:30:00;83,5333333333333
2018-08-17 17:00:00;83,6
2018-08-17 17:30:00;83,6
2018-08-17 18:00:00;83,6666666666667
2018-08-17 18:30:00;83,7666666666667
2018-08-17 19:00:00;83,8333333333333
2018-08-17 19:30:00;83,9
2018-08-17 20:00:00;84
2018-08-17 20:30:00;84,1
2018-08-17 21:00:00;84,2
2018-08-17 21:30:00;84,3333333333333
2018-08-17 22:00:00;84,4333333333333
2018-08-17 22:30:00;84,5
2018-08-17 23:00:00;84,6166666666667
2018-08-17 23:30:00;84,7
2018-08-18 00:00:00;84,8
2018-08-18 00:30:00;84,8
2018-08-18 01:00:00;84,8
2018-08-18 01:30:00;84,85
2018-08-18 02:00:00;84,9333333333333
2018-08-18 02:30:00;85
2018-08-18 03:00:00;85,0333333333333
2018-08-18 03:30:00;85,1333333333333
2018-08-18 04:00:00;85,2
2018-08-18 04:30:00;85,3
2018-08-18 05:00:00;85,4
2018-08-18 05:30:00;85,4666666666667
2018-08-18 06:00:00;85,5666666666667
2018-08-18 06:30:00;85,6333333333333
2018-08-18 07:00:00;85,6666666666667
2018-08-18 07:30:00;85,7166666666667
2018-08-18 08:00:00;85,7666666666667
2018-08-18 08:30:00;85,8166666666667
2018-08-18 09:00:00;85,8833333333333
2018-08-18 09:30:00;85,95
2018-08-18 10:00:00;85,9833333333333
2018-08-18 10:30:00;86
2018-08-18 11:00:00;86,0666666666667
2018-08-18 11:30:00;86,1
2018-08-18 12:00:00;86,1
2018-08-18 12:30:00;86,1166666666667
2018-08-18 13:00:00;86,1333333333333
2018-08-18 13:30:00;86,2
2018-08-18 14:00:00;86,25
2018-08-18 14:30:00;86,25
2018-08-18 15:00:00;86,2666666666667
2018-08-18 15:30:00;86,3
2018-08-18 16:00:00;86,3333333333333
2018-08-18 16:30:00;86,3166666666667
2018-08-18 17:00:00;86,3
2018-08-18 17:30:00;86,3
2018-08-18 18:00:00;86,3
2018-08-18 18:30:00;86,3
2018-08-18 19:00:00;86,2833333333333
2018-08-18 19:30:00;86,2833333333333
2018-08-18 20:00:00;86,25
2018-08-18 20:30:00;86,3
2018-08-18 21:00:00;86,3333333333333
2018-08-18 21:30:00;86,3833333333333
2018-08-18 22:00:00;86,4
2018-08-18 22:30:00;86,4333333333333
2018-08-18 23:00:00;86,5
2018-08-18 23:30:00;86,5666666666667
2018-08-19 00:00:00;86,65
2018-08-19 00:30:00;86,7333333333333
2018-08-19 01:00:00;86,8
2018-08-19 01:30:00;86,9
2018-08-19 02:00:00;86,9666666666667
2018-08-19 02:30:00;87,0666666666667
2018-08-19 03:00:00;87,1666666666667
2018-08-19 03:30:00;87,2333333333333
2018-08-19 04:00:00;87,3
2018-08-19 04:30:00;87,3666666666667
2018-08-19 05:00:00;87,4
2018-08-19 05:30:00;87,5
2018-08-19 06:00:00;87,6
2018-08-19 06:30:00;87,65
2018-08-19 07:00:00;87,7
2018-08-19 07:30:00;87,7666666666667
2018-08-19 08:00:00;87,8
2018-08-19 08:30:00;87,8666666666667
2018-08-19 09:00:00;87,95
2018-08-19 09:30:00;88
2018-08-19 10:00:00;88,05
2018-08-19 10:30:00;88,1
2018-08-19 11:00:00;88,1166666666667
2018-08-19 11:30:00;88,15
2018-08-19 12:00:00;88,2
2018-08-19 12:30:00;88,2
2018-08-19 13:00:00;88,2166666666667
2018-08-19 13:30:00;88,2166666666667
2018-08-19 14:00:00;88,25
2018-08-19 14:30:00;88,25
2018-08-19 15:00:00;88,2666666666667
2018-08-19 15:30:00;88,3
2018-08-19 16:00:00;88,3333333333333
2018-08-19 16:30:00;88,3666666666667
2018-08-19 17:00:00;88,4
2018-08-19 17:30:00;88,4166666666667
2018-08-19 18:00:00;88,4666666666667
2018-08-19 18:30:00;88,5
2018-08-19 19:00:00;88,5
2018-08-19 19:30:00;88,5
2018-08-19 20:00:00;88,5166666666667
2018-08-19 20:30:00;88,5833333333333
2018-08-19 21:00:00;88,6833333333333
2018-08-19 21:30:00;88,75
2018-08-19 22:00:00;88,7833333333333
2018-08-19 22:30:00;88,85
2018-08-13 15:45:00;89,55
2018-08-13 16:15:00;89,5166666666667
2018-08-13 16:45:00;89,55
2018-08-13 17:15:00;89,5833333333333
2018-08-13 17:45:00;89,6
2018-08-13 18:15:00;89,6
2018-08-13 18:45:00;89,6
2018-08-13 19:15:00;89,65
2018-08-13 19:45:00;89,7
2018-08-13 20:15:00;89,7
2018-08-13 20:45:00;89,75
2018-08-13 21:15:00;89,7666666666667
2018-08-13 21:45:00;89,8
2018-08-13 22:15:00;89,85
2018-08-13 22:45:00;89,85
2018-08-13 23:15:00;89,8
2018-08-13 23:45:00;89,65
2018-08-14 00:15:00;89,7
2018-08-14 00:45:00;89,7333333333333
2018-08-14 01:15:00;89,7333333333333
2018-08-14 01:45:00;89,7666666666667
2018-08-14 02:15:00;89,8333333333333
2018-08-14 02:45:00;89,9
2018-08-14 03:15:00;89,9
2018-08-14 03:45:00;89,9333333333333
2018-08-14 04:15:00;89,9333333333333
2018-08-14 04:45:00;90
2018-08-14 05:15:00;90,0166666666667
2018-08-14 05:45:00;90,0666666666667
2018-08-14 06:15:00;90,0666666666667
2018-08-14 06:45:00;90,05
2018-08-14 07:15:00;90,0833333333333
2018-08-14 07:45:00;90,2
2018-08-14 08:15:00;90,25
2018-08-14 08:45:00;90,3
2018-08-14 09:15:00;90,2666666666667
2018-08-14 09:45:00;90,2666666666667
2018-08-14 10:15:00;90,2333333333333
2018-08-14 10:45:00;90,2
2018-08-14 11:15:00;90,1333333333333
2018-08-14 11:45:00;90,0333333333333
2018-08-14 12:15:00;89,95
2018-08-14 12:45:00;89,7666666666667
2018-08-14 13:15:00;89,6
2018-08-14 13:45:00;89,4166666666667
2018-08-14 14:15:00;89,2
2018-08-14 14:45:00;88,9833333333333
2018-08-14 15:15:00;88,6666666666667
2018-08-14 15:45:00;88,4
2018-08-14 16:15:00;88,0666666666667
2018-08-14 16:45:00;87,8
2018-08-14 17:15:00;87,6
2018-08-14 17:45:00;87,4
2018-08-14 18:15:00;87,3
2018-08-14 18:45:00;87,1333333333333
2018-08-14 19:15:00;87,0333333333333
2018-08-14 19:45:00;86,7166666666667
2018-08-14 20:15:00;86,6
2018-08-14 20:45:00;86,6
2018-08-14 21:15:00;86,55
2018-08-14 21:45:00;86,4666666666667
2018-08-14 22:15:00;86,2166666666667
2018-08-14 22:45:00;86,0666666666667
2018-08-14 23:15:00;86
2018-08-14 23:45:00;85,8666666666667
2018-08-15 00:15:00;85,8
2018-08-15 00:45:00;85,6833333333333
2018-08-15 01:15:00;85,6
2018-08-15 01:45:00;85,5
2018-08-15 02:15:00;85,2833333333333
2018-08-15 02:45:00;85,2
2018-08-15 03:15:00;85,1
2018-08-15 03:45:00;84,9833333333333
2018-08-15 04:15:00;84,85
2018-08-15 04:45:00;84,7166666666667
2018-08-15 05:15:00;84,5666666666667
2018-08-15 05:45:00;84,35
2018-08-15 06:15:00;84,1166666666667
2018-08-15 06:45:00;84
2018-08-15 07:15:00;83,8
2018-08-15 07:45:00;83,5
2018-08-15 08:15:00;83,2666666666667
2018-08-15 08:45:00;83
2018-08-15 09:15:00;82,8666666666667
2018-08-15 09:45:00;82,6
2018-08-15 10:15:00;82,3166666666667
2018-08-15 10:45:00;82
2018-08-15 11:15:00;81,7
2018-08-15 11:45:00;81,4
2018-08-15 12:15:00;81,0833333333333
2018-08-15 12:45:00;80,7
2018-08-15 13:15:00;80,3333333333333
2018-08-15 13:45:00;79,9666666666667
2018-08-15 14:15:00;79,5
2018-08-15 14:45:00;79,0333333333333
2018-08-15 15:15:00;78,55
2018-08-15 15:45:00;78,0833333333333
2018-08-15 16:15:00;77,6166666666667
2018-08-15 16:45:00;77,1666666666667
2018-08-15 17:15:00;76,7
2018-08-15 17:45:00;76,3166666666667
2018-08-15 18:15:00;76,0166666666667
2018-08-15 18:45:00;75,8
2018-08-15 19:15:00;75,6666666666667
2018-08-15 19:45:00;75,6
2018-08-15 20:15:00;75,5
