"valuedatetime";"datavalue"
2018-08-26 20:30:00;13,51
2018-08-26 21:00:00;12,7333333333333
2018-08-26 21:30:00;14,6683333333333
2018-08-26 22:00:00;12,955
2018-08-26 22:30:00;13,945
2018-08-26 23:00:00;14,735
2018-08-26 23:30:00;16,835
2018-08-27 00:00:00;15,5966666666667
2018-08-27 00:30:00;16,8683333333333
2018-08-27 01:00:00;17,5533333333333
2018-08-27 01:30:00;22,1966666666667
2018-08-27 02:00:00;17,755
2018-08-27 02:30:00;32,97
2018-08-27 03:00:00;18,5283333333333
2018-08-27 03:30:00;21,2183333333333
2018-08-27 04:00:00;21,2433333333333
2018-08-27 04:30:00;19,3516666666667
2018-08-27 05:00:00;19,9816666666667
2018-08-27 05:30:00;20,9816666666667
2018-08-27 06:00:00;21,9616666666667
2018-08-27 06:30:00;19,93
2018-08-27 07:00:00;20,8333333333333
2018-08-27 07:30:00;20,3766666666667
2018-08-27 08:00:00;18,325
2018-08-27 08:30:00;20,5016666666667
2018-08-27 09:00:00;25,45
2018-08-27 09:30:00;20,9566666666667
2018-08-27 10:00:00;21,4533333333333
2018-08-27 10:30:00;23,7033333333333
2018-08-27 11:00:00;19,6333333333333
2018-08-27 11:30:00;25,435
2018-08-27 12:00:00;22,7533333333333
2018-08-27 12:30:00;28,2233333333333
2018-08-27 13:00:00;19,78
2018-08-27 13:30:00;27,7483333333333
2018-08-27 14:00:00;25,5966666666667
2018-08-27 14:30:00;26,7616666666667
2018-08-27 15:00:00;25,6166666666667
2018-08-27 15:30:00;26,3216666666667
2018-08-27 16:00:00;22,76
2018-08-27 16:30:00;30,3783333333333
2018-08-27 17:00:00;20,7483333333333
2018-08-27 17:30:00;23,3316666666667
2018-08-27 18:00:00;23,8766666666667
2018-08-27 18:30:00;29,0116666666667
2018-08-27 19:00:00;22,29
2018-08-27 19:30:00;25,5466666666667
2018-08-27 20:00:00;25,8483333333333
2018-08-27 20:30:00;25,41
2018-08-27 21:00:00;39,0433333333333
2018-08-27 21:30:00;23,7233333333333
2018-08-27 22:00:00;25,5716666666667
2018-08-27 22:30:00;36,7733333333333
2018-08-27 23:00:00;20,8333333333333
2018-08-27 23:30:00;24,2583333333333
2018-08-28 00:00:00;23,5033333333333
2018-08-28 00:30:00;22,4083333333333
2018-08-28 01:00:00;19,55
2018-08-28 01:30:00;20,9883333333333
2018-08-28 02:00:00;32,1166666666667
2018-08-28 02:30:00;27,15
