"","DateTime","Site","MeanDischarge","day","fDOM.QSU","SpCond.uScm","Turbidity.FNU","nitrateuM"
"3241",2018-08-05 01:30:00,"FRCH",301.139470941882,"2018-08-04T08:00:00Z",60.1433333333333,94.5,6.18666666666667,27.9007142857143
"3242",2018-08-05 02:00:00,"FRCH",300.134943376936,"2018-08-04T08:00:00Z",60.1466666666667,94.5333333333333,5.60666666666667,27.9233333333333
"3243",2018-08-05 02:30:00,"FRCH",302.143998506828,"2018-08-04T08:00:00Z",60.1766666666667,94.6,5.43,27.93
"3244",2018-08-05 03:00:00,"FRCH",301.139470941882,"2018-08-04T08:00:00Z",60.305,94.65,5.93,27.9564285714286
"3245",2018-08-05 03:30:00,"FRCH",301.139470941882,"2018-08-04T08:00:00Z",60.1783333333333,94.7,5.975,27.9121428571429
"3246",2018-08-05 04:00:00,"FRCH",299.130415811989,"2018-08-04T08:00:00Z",60.19,94.7333333333333,5.80333333333333,27.9492857142857
"3247",2018-08-05 04:30:00,"FRCH",303.148526071745,"2018-08-04T08:00:00Z",60.235,94.7666666666667,6.51166666666667,27.895
"3248",2018-08-05 05:00:00,"FRCH",300.134943376936,"2018-08-04T08:00:00Z",60.1833333333333,94.8,6.20166666666667,27.9592857142857
"3249",2018-08-05 05:30:00,"FRCH",302.143998506828,"2018-08-04T08:00:00Z",60.16,94.8,5.69833333333333,27.9714285714286
"3250",2018-08-05 06:00:00,"FRCH",301.139470941882,"2018-08-04T08:00:00Z",60.0966666666667,94.7833333333333,5.535,27.9557142857143
"3251",2018-08-05 06:30:00,"FRCH",299.130415811989,"2018-08-04T08:00:00Z",60.2783333333333,94.7333333333333,5.49666666666667,27.9371428571429
"3252",2018-08-05 07:00:00,"FRCH",302.143998506828,"2018-08-04T08:00:00Z",60.31,94.6666666666667,5.69333333333333,27.8866666666667
"3253",2018-08-05 07:30:00,"FRCH",298.125888247101,"2018-08-04T08:00:00Z",60.3633333333333,94.6666666666667,5.79,27.9285714285714
"3254",2018-08-05 08:00:00,"FRCH",301.139470941882,"2018-08-05T08:00:00Z",60.6133333333333,94.6,5.32833333333333,27.8914285714286
"3255",2018-08-05 08:30:00,"FRCH",302.143998506828,"2018-08-05T08:00:00Z",60.87,94.5,5.03833333333333,27.898
"3256",2018-08-05 09:00:00,"FRCH",305.157581201609,"2018-08-05T08:00:00Z",61.135,94.35,5.12666666666667,27.8514285714286
"3257",2018-08-05 09:30:00,"FRCH",309.175691461365,"2018-08-05T08:00:00Z",60.905,94.2333333333333,5.615,27.8721428571429
"3258",2018-08-05 10:00:00,"FRCH",309.175691461365,"2018-08-05T08:00:00Z",61.5683333333333,94.1666666666667,5.23166666666667,27.9021428571429
"3259",2018-08-05 10:30:00,"FRCH",309.175691461365,"2018-08-05T08:00:00Z",61.885,94.15,4.64,27.8564285714286
"3260",2018-08-05 11:00:00,"FRCH",310.180219026282,"2018-08-05T08:00:00Z",62.0266666666667,94.1,5.77833333333333,27.8185714285714
"3261",2018-08-05 11:30:00,"FRCH",314.19832928601,"2018-08-05T08:00:00Z",62.0033333333333,94.0166666666667,5.47333333333333,27.8121428571429
"3262",2018-08-05 12:00:00,"FRCH",314.19832928601,"2018-08-05T08:00:00Z",62.4166666666667,94.0333333333333,4.65666666666667,27.8078571428571
"3263",2018-08-05 12:30:00,"FRCH",314.19832928601,"2018-08-05T08:00:00Z",62.6516666666667,94.0833333333333,4.40166666666667,27.7957142857143
"3264",2018-08-05 13:00:00,"FRCH",319.220967110683,"2018-08-05T08:00:00Z",62.72,94.1,4.73666666666667,27.8014285714286
"3265",2018-08-05 13:30:00,"FRCH",319.220967110683,"2018-08-05T08:00:00Z",63.0033333333333,94.1333333333333,4.51666666666667,27.8464285714286
"3266",2018-08-05 14:00:00,"FRCH",322.234549805464,"2018-08-05T08:00:00Z",63.325,94.1333333333333,4.455,27.9085714285714
"3267",2018-08-05 14:30:00,"FRCH",322.234549805464,"2018-08-05T08:00:00Z",63.6116666666667,94.1166666666667,4.935,27.9757142857143
"3268",2018-08-05 15:00:00,"FRCH",325.248132500274,"2018-08-05T08:00:00Z",63.7933333333333,94.1,4.58833333333333,28.0221428571429
"3269",2018-08-05 15:30:00,"FRCH",330.270770324947,"2018-08-05T08:00:00Z",64.0216666666667,93.8833333333333,4.99,27.9435714285714
"3270",2018-08-05 16:00:00,"FRCH",333.284353019757,"2018-08-05T08:00:00Z",64.2866666666667,93.75,4.59833333333333,27.9542857142857
"3271",2018-08-05 16:30:00,"FRCH",336.297935714567,"2018-08-05T08:00:00Z",64.72,93.7,5.77666666666667,27.9964285714286
"3272",2018-08-05 17:00:00,"FRCH",336.297935714567,"2018-08-05T08:00:00Z",65.1866666666667,93.7333333333333,5.87666666666667,27.9771428571429
"3273",2018-08-05 17:30:00,"FRCH",341.320573539211,"2018-08-05T08:00:00Z",65.4766666666667,93.7333333333333,5.83166666666667,27.9533333333333
"3274",2018-08-05 18:00:00,"FRCH",345.338683798967,"2018-08-05T08:00:00Z",65.7466666666667,93.8,5.66833333333333,27.9442857142857
"3275",2018-08-05 18:30:00,"FRCH",347.347738928831,"2018-08-05T08:00:00Z",65.955,93.8666666666667,6.17333333333333,27.9721428571429
"3276",2018-08-05 19:00:00,"FRCH",348.352266493748,"2018-08-05T08:00:00Z",66.09,93.95,6.51666666666667,27.8978571428571
"3277",2018-08-05 19:30:00,"FRCH",353.374904318422,"2018-08-05T08:00:00Z",65.8683333333333,94.0166666666667,6.83833333333333,27.8692857142857
"3278",2018-08-05 20:00:00,"FRCH",356.388487013231,"2018-08-05T08:00:00Z",65.7533333333333,94.05,7.125,27.7857142857143
"3279",2018-08-05 20:30:00,"FRCH",364.424707532686,"2018-08-05T08:00:00Z",66.16,94,7.47833333333333,27.7642857142857
"3280",2018-08-05 21:00:00,"FRCH",370.451872922305,"2018-08-05T08:00:00Z",66.9433333333333,93.9666666666667,7.91166666666667,27.7485714285714
"3281",2018-08-05 21:30:00,"FRCH",370.451872922305,"2018-08-05T08:00:00Z",67.615,93.9333333333333,7.86,27.7678571428571
"3282",2018-08-05 22:00:00,"FRCH",375.474510746979,"2018-08-05T08:00:00Z",67.82,93.8666666666667,10.18,27.7557142857143
"3283",2018-08-05 22:30:00,"FRCH",379.492621006706,"2018-08-05T08:00:00Z",68.175,93.7166666666667,10.4583333333333,27.7307142857143
"3284",2018-08-05 23:00:00,"FRCH",383.510731266433,"2018-08-05T08:00:00Z",68.5733333333333,93.55,11.39,27.7042857142857
"3285",2018-08-05 23:30:00,"FRCH",386.524313961243,"2018-08-05T08:00:00Z",68.8616666666667,93.4166666666667,11.7766666666667,27.745
"3286",2018-08-06 00:00:00,"FRCH",389.537896656053,"2018-08-05T08:00:00Z",68.8383333333333,93.2333333333333,12.5633333333333,27.7664285714286
"3287",2018-08-06 00:30:00,"FRCH",394.560534480697,"2018-08-05T08:00:00Z",68.8966666666667,93,12.3183333333333,27.7357142857143
"3288",2018-08-06 01:00:00,"FRCH",402.596755000181,"2018-08-05T08:00:00Z",69.0416666666667,92.9333333333333,13.44,27.71
"3289",2018-08-06 01:30:00,"FRCH",401.592227435234,"2018-08-05T08:00:00Z",69.3683333333333,92.9,13.3616666666667,27.6328571428571
"3290",2018-08-06 02:00:00,"FRCH",407.619392824854,"2018-08-05T08:00:00Z",69.5216666666667,92.8,15.2783333333333,27.73
"3291",2018-08-06 02:30:00,"FRCH",415.655613344337,"2018-08-05T08:00:00Z",69.8483333333333,92.7166666666667,14.5383333333333,27.6014285714286
"3292",2018-08-06 03:00:00,"FRCH",417.664668474201,"2018-08-05T08:00:00Z",69.78,92.6,19.43,27.5978571428571
"3293",2018-08-06 03:30:00,"FRCH",422.687306298874,"2018-08-05T08:00:00Z",70.1233333333333,92.5,18.4366666666667,27.6285714285714
"3294",2018-08-06 04:00:00,"FRCH",429.718999253411,"2018-08-05T08:00:00Z",70.5616666666667,92.4,17.5866666666667,27.6533333333333
"3295",2018-08-06 04:30:00,"FRCH",436.750692207919,"2018-08-05T08:00:00Z",71.0416666666667,92.1333333333333,21.19,27.6535714285714
"3296",2018-08-06 05:00:00,"FRCH",443.782385162456,"2018-08-05T08:00:00Z",72.3333333333333,91.9,17.6533333333333,27.7173333333333
"3297",2018-08-06 05:30:00,"FRCH",447.800495422183,"2018-08-05T08:00:00Z",73.21,91.6333333333333,23.4016666666667,27.7671428571429
"3298",2018-08-06 06:00:00,"FRCH",455.836715941667,"2018-08-05T08:00:00Z",74.045,91.3666666666667,14.655,27.7357142857143
"3299",2018-08-06 06:30:00,"FRCH",461.863881331257,"2018-08-05T08:00:00Z",75.835,91.0333333333333,15.4316666666667,27.8142857142857
"3300",2018-08-06 07:00:00,"FRCH",466.886519155931,"2018-08-05T08:00:00Z",76.9366666666667,90.6833333333333,15.465,27.8028571428571
"3301",2018-08-06 07:30:00,"FRCH",468.895574285823,"2018-08-05T08:00:00Z",77.7583333333333,90.25,14.585,27.7786666666667
"3302",2018-08-06 08:00:00,"FRCH",479.945377500087,"2018-08-06T08:00:00Z",78.9633333333333,89.8833333333333,17.305,27.7306666666667
"3303",2018-08-06 08:30:00,"FRCH",481.954432629951,"2018-08-06T08:00:00Z",80.2483333333333,89.5,18.87,27.6107142857143
"3304",2018-08-06 09:00:00,"FRCH",489.990653149405,"2018-08-06T08:00:00Z",81.655,89.0833333333333,17.96,27.6278571428571
"3305",2018-08-06 09:30:00,"FRCH",494.008763409161,"2018-08-06T08:00:00Z",83.5016666666667,88.6666666666667,14.72,27.6346666666667
"3306",2018-08-06 10:00:00,"FRCH",498.026873668889,"2018-08-06T08:00:00Z",83.805,88.3166666666667,18.8683333333333,27.5921428571429
"3307",2018-08-06 10:30:00,"FRCH",505.058566623426,"2018-08-06T08:00:00Z",84.65,87.9166666666667,15.8666666666667,27.5546666666667
"3308",2018-08-06 11:00:00,"FRCH",515.103842272743,"2018-08-06T08:00:00Z",86.75,87.6166666666667,18.78,27.53
"3309",2018-08-06 11:30:00,"FRCH",519.1219525325,"2018-08-06T08:00:00Z",88.145,87.4333333333333,21.2866666666667,27.5571428571429
"3310",2018-08-06 12:00:00,"FRCH",521.131007662363,"2018-08-06T08:00:00Z",89.0266666666667,87.2333333333333,20.3533333333333,27.5453333333333
"3311",2018-08-06 12:30:00,"FRCH",526.153645487007,"2018-08-06T08:00:00Z",90.1683333333333,87.0833333333333,22.055,27.4128571428571
"3312",2018-08-06 13:00:00,"FRCH",535.194393571437,"2018-08-06T08:00:00Z",91.1633333333333,86.9333333333333,18.68,27.3371428571429
