"valuedatetime";"datavalue"
2018-07-15 11:00:00;87,85
2018-07-15 11:30:00;87,75
2018-07-15 12:00:00;87,65
2018-07-15 12:30:00;87,6
2018-07-15 13:00:00;87,6
2018-07-15 13:30:00;87,6666666666667
2018-07-15 14:00:00;87,5
2018-07-15 14:30:00;87,4
2018-07-15 15:00:00;87,5166666666667
2018-07-15 15:30:00;87,5
2018-07-15 16:00:00;87,3666666666667
2018-07-15 16:30:00;87,4333333333333
2018-07-15 17:00:00;87,5
2018-07-15 17:30:00;87,6666666666667
2018-07-15 18:00:00;87,8
2018-07-15 18:30:00;87,7
2018-07-15 19:00:00;87,5333333333333
2018-07-15 19:30:00;87,5
2018-07-15 20:00:00;87,6
2018-07-15 20:30:00;87,7
2018-07-15 21:00:00;87,8833333333333
2018-07-15 21:30:00;87,9
2018-07-15 22:00:00;87,8333333333333
2018-07-15 22:30:00;87,8
2018-07-15 23:00:00;87,9
2018-07-15 23:30:00;87,8
2018-07-16 00:00:00;87,9
2018-07-16 00:30:00;87,8333333333333
2018-07-16 01:00:00;87,7666666666667
2018-07-16 01:30:00;87,75
2018-07-16 02:00:00;87,5
2018-07-16 02:30:00;87,2
2018-07-16 03:00:00;86,8333333333333
2018-07-16 03:30:00;86,35
2018-07-16 04:00:00;85,6
2018-07-16 04:30:00;84,6333333333333
2018-07-16 05:00:00;83,5166666666667
2018-07-16 05:30:00;82,4
2018-07-16 06:00:00;81,2666666666667
2018-07-16 06:30:00;80,3833333333333
2018-07-16 07:00:00;79,5666666666667
2018-07-16 07:30:00;78,85
2018-07-16 08:00:00;78,3666666666667
2018-07-16 08:30:00;77,8166666666667
2018-07-16 09:00:00;77,35
2018-07-16 09:30:00;77,15
2018-07-16 10:00:00;77,1333333333333
2018-07-16 10:30:00;77,25
2018-07-16 11:00:00;77,3333333333333
2018-07-16 11:30:00;77,4666666666667
2018-07-16 12:00:00;77,6
2018-07-16 12:30:00;77,7
2018-07-16 13:00:00;77,8
2018-07-16 13:30:00;77,8333333333333
2018-07-16 14:00:00;77,85
2018-07-16 14:30:00;77,8666666666667
2018-07-16 15:00:00;77,9
2018-07-16 15:30:00;78
2018-07-16 16:00:00;78,2
2018-07-16 16:30:00;78,3
2018-07-16 17:00:00;78,5333333333333
2018-07-16 17:30:00;78,75
2018-07-16 18:00:00;79
2018-07-16 18:30:00;79,2
2018-07-16 19:00:00;79,4666666666667
2018-07-16 19:30:00;79,7
2018-07-16 20:00:00;79,9
2018-07-16 20:30:00;80,1
2018-07-16 21:00:00;80,2666666666667
2018-07-16 21:30:00;80,4166666666667
2018-07-16 22:00:00;80,6
2018-07-16 22:30:00;80,7833333333333
2018-07-16 23:00:00;80,9166666666667
2018-07-16 23:30:00;81,0833333333333
2018-07-17 00:00:00;81,2666666666667
2018-07-17 00:30:00;81,4
2018-07-17 01:00:00;81,5666666666667
2018-07-17 01:30:00;81,7166666666667
2018-07-17 02:00:00;81,8666666666667
2018-07-17 02:30:00;82
2018-07-17 03:00:00;82,15
2018-07-17 03:30:00;82,25
2018-07-17 04:00:00;82,3666666666667
2018-07-17 04:30:00;82,45
2018-07-17 05:00:00;82,55
2018-07-17 05:30:00;82,6333333333333
2018-07-17 06:00:00;82,7
2018-07-17 06:30:00;82,7333333333333
2018-07-15 10:45:00;87,9
2018-07-15 11:15:00;87,8
2018-07-15 11:45:00;87,7
2018-07-15 12:15:00;87,6333333333333
2018-07-15 12:45:00;87,6
2018-07-15 13:15:00;87,7
2018-07-15 13:45:00;87,6
2018-07-15 14:15:00;87,5
2018-07-15 14:45:00;87,4
2018-07-15 15:15:00;87,5333333333333
2018-07-15 15:45:00;87,45
2018-07-15 16:15:00;87,4
2018-07-15 16:45:00;87,45
2018-07-15 17:15:00;87,5666666666667
2018-07-15 17:45:00;87,7166666666667
2018-07-15 18:15:00;87,6666666666667
2018-07-15 18:45:00;87,5666666666667
2018-07-15 19:15:00;87,4666666666667
2018-07-15 19:45:00;87,55
2018-07-15 20:15:00;87,65
2018-07-15 20:45:00;87,8
2018-07-15 21:15:00;87,9
2018-07-15 21:45:00;87,8833333333333
2018-07-15 22:15:00;87,8
2018-07-15 22:45:00;87,85
2018-07-15 23:15:00;87,8333333333333
2018-07-15 23:45:00;87,85
2018-07-16 00:15:00;87,8833333333333
2018-07-16 00:45:00;87,8
2018-07-16 01:15:00;87,8
2018-07-16 01:45:00;87,6666666666667
2018-07-16 02:15:00;87,3666666666667
2018-07-16 02:45:00;87,0333333333333
2018-07-16 03:15:00;86,6
2018-07-16 03:45:00;86
2018-07-16 04:15:00;85,1333333333333
2018-07-16 04:45:00;84,0666666666667
2018-07-16 05:15:00;83
2018-07-16 05:45:00;81,8
2018-07-16 06:15:00;80,7666666666667
2018-07-16 06:45:00;79,9
2018-07-16 07:15:00;79,15
2018-07-16 07:45:00;78,6
2018-07-16 08:15:00;78,1
2018-07-16 08:45:00;77,55
2018-07-16 09:15:00;77,2333333333333
2018-07-16 09:45:00;77,1
2018-07-16 10:15:00;77,2
2018-07-16 10:45:00;77,3
2018-07-16 11:15:00;77,4
2018-07-16 11:45:00;77,5166666666667
2018-07-16 12:15:00;77,6166666666667
2018-07-16 12:45:00;77,7333333333333
2018-07-16 13:15:00;77,8166666666667
2018-07-16 13:45:00;77,8333333333333
2018-07-16 14:15:00;77,8666666666667
2018-07-16 14:45:00;77,8666666666667
2018-07-16 15:15:00;77,9
2018-07-16 15:45:00;78,0833333333333
2018-07-16 16:15:00;78,25
2018-07-16 16:45:00;78,4
2018-07-16 17:15:00;78,65
2018-07-16 17:45:00;78,8666666666667
2018-07-16 18:15:00;79,1
2018-07-16 18:45:00;79,35
2018-07-16 19:15:00;79,6
2018-07-16 19:45:00;79,7833333333333
2018-07-16 20:15:00;80
2018-07-16 20:45:00;80,2
2018-07-16 21:15:00;80,35
2018-07-16 21:45:00;80,5166666666667
2018-07-16 22:15:00;80,7
2018-07-16 22:45:00;80,8666666666667
2018-07-16 23:15:00;81
2018-07-16 23:45:00;81,1666666666667
2018-07-17 00:15:00;81,3166666666667
2018-07-17 00:45:00;81,5
2018-07-17 01:15:00;81,6333333333333
2018-07-17 01:45:00;81,8
2018-07-17 02:15:00;81,9333333333333
2018-07-17 02:45:00;82,1
2018-07-17 03:15:00;82,2
2018-07-17 03:45:00;82,3166666666667
2018-07-17 04:15:00;82,4166666666667
2018-07-17 04:45:00;82,5
2018-07-17 05:15:00;82,6
2018-07-17 05:45:00;82,6666666666667
2018-07-17 06:15:00;82,7166666666667
2018-07-17 06:45:00;82,7166666666667
