"","DateTime","Site","MeanDischarge","day","fDOM.QSU","SpCond.uScm","Turbidity.FNU","nitrateuM"
"5586",2018-09-22 20:30:00,"FRCH",692.905221266032,"2018-09-22T08:00:00Z",NA,73.6,134.661666666667,NA
"5587",2018-09-22 21:00:00,"FRCH",682.859945616685,"2018-09-22T08:00:00Z",NA,73.6,35.8233333333333,NA
"5588",2018-09-22 21:30:00,"FRCH",678.841835356958,"2018-09-22T08:00:00Z",NA,73.6,NA,NA
"5589",2018-09-22 22:00:00,"FRCH",684.869000746578,"2018-09-22T08:00:00Z",NA,73.6,53.9583333333333,NA
"5590",2018-09-22 22:30:00,"FRCH",680.85089048685,"2018-09-22T08:00:00Z",NA,73.5666666666667,NA,NA
"5591",2018-09-22 23:00:00,"FRCH",679.846362921904,"2018-09-22T08:00:00Z",NA,73.55,73.8933333333333,NA
"5592",2018-09-22 23:30:00,"FRCH",674.823725097231,"2018-09-22T08:00:00Z",NA,73.55,59.8766666666667,NA
"5593",2018-09-23 00:00:00,"FRCH",683.864473181631,"2018-09-22T08:00:00Z",NA,73.55,32.1183333333333,NA
"5594",2018-09-23 00:30:00,"FRCH",682.859945616685,"2018-09-22T08:00:00Z",NA,73.5333333333333,59.77,NA
"5595",2018-09-23 01:00:00,"FRCH",686.878055876441,"2018-09-22T08:00:00Z",NA,73.5333333333333,678.463333333333,NA
"5596",2018-09-23 01:30:00,"FRCH",681.855418051739,"2018-09-22T08:00:00Z",NA,73.5166666666667,48.1433333333333,NA
"5597",2018-09-23 02:00:00,"FRCH",690.896166136168,"2018-09-22T08:00:00Z",NA,73.5,50.995,NA
"5598",2018-09-23 02:30:00,"FRCH",685.873528311495,"2018-09-22T08:00:00Z",NA,73.45,78.0666666666667,NA
"5599",2018-09-23 03:00:00,"FRCH",681.855418051739,"2018-09-22T08:00:00Z",NA,73.4333333333333,NA,NA
"5600",2018-09-23 03:30:00,"FRCH",692.905221266032,"2018-09-22T08:00:00Z",NA,73.4333333333333,NA,NA
"5601",2018-09-23 04:00:00,"FRCH",682.859945616685,"2018-09-22T08:00:00Z",NA,73.4333333333333,141.763333333333,NA
"5602",2018-09-23 04:30:00,"FRCH",684.869000746578,"2018-09-22T08:00:00Z",NA,73.4333333333333,54.38,NA
"5603",2018-09-23 05:00:00,"FRCH",680.85089048685,"2018-09-22T08:00:00Z",NA,73.4333333333333,104.31,NA
"5604",2018-09-23 05:30:00,"FRCH",684.869000746578,"2018-09-22T08:00:00Z",NA,73.4166666666667,38.5766666666667,NA
"5605",2018-09-23 06:00:00,"FRCH",684.869000746578,"2018-09-22T08:00:00Z",NA,73.4166666666667,53.3966666666667,NA
"5606",2018-09-23 06:30:00,"FRCH",684.869000746578,"2018-09-22T08:00:00Z",NA,73.45,NA,NA
"5607",2018-09-23 07:00:00,"FRCH",681.855418051739,"2018-09-22T08:00:00Z",NA,NA,NA,NA
"5608",2018-09-23 07:30:00,"FRCH",684.869000746578,"2018-09-22T08:00:00Z",NA,73.4833333333333,NA,NA
"5609",2018-09-23 08:00:00,"FRCH",689.891638571222,"2018-09-23T08:00:00Z",NA,73.5333333333333,163.481666666667,NA
"5610",2018-09-23 08:30:00,"FRCH",696.923331525759,"2018-09-23T08:00:00Z",NA,73.5,51.9483333333333,NA
"5611",2018-09-23 09:00:00,"FRCH",695.918803960842,"2018-09-23T08:00:00Z",NA,73.4333333333333,50.8,NA
"5612",2018-09-23 09:30:00,"FRCH",690.896166136168,"2018-09-23T08:00:00Z",NA,73.4166666666667,NA,NA
"5613",2018-09-23 10:00:00,"FRCH",703.955024480325,"2018-09-23T08:00:00Z",NA,73.4,68.12,NA
"5614",2018-09-23 10:30:00,"FRCH",699.936914220569,"2018-09-23T08:00:00Z",NA,73.4,54.4833333333333,NA
"5615",2018-09-23 11:00:00,"FRCH",705.964079610159,"2018-09-23T08:00:00Z",NA,73.35,56.9566666666667,NA
"5616",2018-09-23 11:30:00,"FRCH",702.950496915379,"2018-09-23T08:00:00Z",NA,73.2666666666667,NA,NA
"5617",2018-09-23 12:00:00,"FRCH",709.982189869916,"2018-09-23T08:00:00Z",NA,73.25,96.8383333333333,NA
"5618",2018-09-23 12:30:00,"FRCH",707.973134740023,"2018-09-23T08:00:00Z",NA,73.15,32.3116666666667,NA
"5619",2018-09-23 13:00:00,"FRCH",718.01841038937,"2018-09-23T08:00:00Z",NA,73.0333333333333,64.0583333333333,NA
"5620",2018-09-23 13:30:00,"FRCH",722.036520649126,"2018-09-23T08:00:00Z",NA,72.95,53.3666666666667,NA
"5621",2018-09-23 14:00:00,"FRCH",722.036520649126,"2018-09-23T08:00:00Z",NA,72.7833333333333,51.2583333333333,NA
"5622",2018-09-23 14:30:00,"FRCH",737.104434123117,"2018-09-23T08:00:00Z",NA,72.65,67.325,NA
"5623",2018-09-23 15:00:00,"FRCH",746.145182207518,"2018-09-23T08:00:00Z",NA,72.5,NA,NA
"5624",2018-09-23 15:30:00,"FRCH",741.122544382844,"2018-09-23T08:00:00Z",NA,72.3,103.185,NA
"5625",2018-09-23 16:00:00,"FRCH",757.194985421782,"2018-09-23T08:00:00Z",NA,72.2,NA,NA
