"valuedatetime";"datavalue"
2018-08-30 12:30:00;144,525
2018-08-30 13:00:00;144,21
2018-08-30 13:30:00;144,228333333333
2018-08-30 14:00:00;144,423333333333
2018-08-30 14:30:00;NA
2018-08-30 15:00:00;147,891666666667
2018-08-30 15:30:00;146,33
2018-08-30 16:00:00;146,411666666667
2018-08-30 16:30:00;145,701666666667
2018-08-30 17:00:00;145,533333333333
2018-08-30 17:30:00;145,158333333333
2018-08-30 18:00:00;144,963333333333
2018-08-30 18:30:00;144,341666666667
2018-08-30 19:00:00;143,73
2018-08-30 19:30:00;144,481666666667
2018-08-30 20:00:00;144,171666666667
2018-08-30 20:30:00;143,768333333333
2018-08-30 21:00:00;144,586666666667
2018-08-30 21:30:00;144,738333333333
2018-08-30 22:00:00;144,725
2018-08-30 22:30:00;145,243333333333
2018-08-30 23:00:00;145,898333333333
2018-08-30 23:30:00;146,553333333333
2018-08-31 00:00:00;145,653333333333
2018-08-31 00:30:00;145,931666666667
2018-08-31 01:00:00;146,593333333333
2018-08-31 01:30:00;146,425
2018-08-31 02:00:00;146,875
2018-08-31 02:30:00;146,643333333333
2018-08-31 03:00:00;145,578333333333
2018-08-31 03:30:00;145,943333333333
2018-08-31 04:00:00;145,43
2018-08-31 04:30:00;144,913333333333
2018-08-31 05:00:00;144,836666666667
2018-08-31 05:30:00;143,411666666667
2018-08-31 06:00:00;143,195
2018-08-31 06:30:00;142,448333333333
2018-08-31 07:00:00;142,511666666667
2018-08-31 07:30:00;142,846666666667
2018-08-31 08:00:00;142,798333333333
2018-08-31 08:30:00;143,781666666667
2018-08-31 09:00:00;142,971666666667
2018-08-31 09:30:00;144,731666666667
2018-08-31 10:00:00;145,193333333333
2018-08-31 10:30:00;146,281666666667
2018-08-31 11:00:00;146,561666666667
2018-08-31 11:30:00;147,291666666667
2018-08-31 12:00:00;148,383333333333
2018-08-31 12:30:00;149,24
2018-08-31 13:00:00;150,05
2018-08-31 13:30:00;150,781666666667
2018-08-31 14:00:00;151,846666666667
2018-08-31 14:30:00;151,716666666667
2018-08-31 15:00:00;152,488333333333
2018-08-31 15:30:00;153,313333333333
2018-08-31 16:00:00;153,808333333333
2018-08-31 16:30:00;154,546666666667
2018-08-31 17:00:00;155,43
2018-08-31 17:30:00;156,145
2018-08-31 18:00:00;155,81
2018-08-31 18:30:00;156,783333333333
2018-08-31 19:00:00;156,51
2018-08-31 19:30:00;157,341666666667
2018-08-31 20:00:00;158,108333333333
2018-08-31 20:30:00;157,771666666667
2018-08-31 21:00:00;157,318333333333
2018-08-31 21:30:00;157,271666666667
2018-08-31 22:00:00;157,541666666667
2018-08-31 22:30:00;157,661666666667
2018-08-31 23:00:00;158,701666666667
2018-08-31 23:30:00;157,803333333333
2018-09-01 00:00:00;158,268333333333
2018-09-01 00:30:00;158,101666666667
2018-09-01 01:00:00;158,05
2018-09-01 01:30:00;157,57
2018-09-01 02:00:00;158,095
2018-09-01 02:30:00;157,45
2018-09-01 03:00:00;157,451666666667
2018-09-01 03:30:00;157,666666666667
2018-09-01 04:00:00;157,381666666667
2018-09-01 04:30:00;157,405
2018-09-01 05:00:00;156,82
2018-09-01 05:30:00;156,523333333333
2018-09-01 06:00:00;157,063333333333
2018-09-01 06:30:00;156,653333333333
2018-09-01 07:00:00;157,215
2018-09-01 07:30:00;157,848333333333
2018-09-01 08:00:00;158,285
2018-09-01 08:30:00;159,273333333333
2018-09-01 09:00:00;159,075
2018-09-01 09:30:00;159,731666666667
2018-09-01 10:00:00;159,778333333333
2018-09-01 10:30:00;159,878333333333
2018-09-01 11:00:00;159,681666666667
2018-09-01 11:30:00;159,841666666667
2018-09-01 12:00:00;159,356666666667
2018-09-01 12:30:00;159,081666666667
2018-09-01 13:00:00;159,146666666667
2018-09-01 13:30:00;158,323333333333
2018-08-30 12:15:00;144,361666666667
2018-08-30 12:45:00;144,536666666667
2018-08-30 13:15:00;144,58
2018-08-30 13:45:00;144,498333333333
2018-08-30 15:15:00;145,908333333333
2018-08-30 15:45:00;146,238333333333
2018-08-30 16:15:00;145,96
2018-08-30 16:45:00;145,968333333333
2018-08-30 17:15:00;145,825
2018-08-30 17:45:00;144,988333333333
2018-08-30 18:15:00;145,048333333333
2018-08-30 18:45:00;144,431666666667
2018-08-30 19:15:00;144,455
2018-08-30 19:45:00;144,16
2018-08-30 20:15:00;144,006666666667
2018-08-30 20:45:00;144,126666666667
2018-08-30 21:15:00;145,193333333333
2018-08-30 21:45:00;143,691666666667
2018-08-30 22:15:00;145,34
2018-08-30 22:45:00;145,431666666667
2018-08-30 23:15:00;146,143333333333
2018-08-30 23:45:00;146,205
2018-08-31 00:15:00;145,966666666667
2018-08-31 00:45:00;145,995
2018-08-31 01:15:00;146,113333333333
2018-08-31 01:45:00;146,855
2018-08-31 02:15:00;146,221666666667
2018-08-31 02:45:00;146,073333333333
2018-08-31 03:15:00;145,461666666667
2018-08-31 03:45:00;145,448333333333
2018-08-31 04:15:00;145,155
2018-08-31 04:45:00;144,85
2018-08-31 05:15:00;143,736666666667
2018-08-31 05:45:00;143,083333333333
2018-08-31 06:15:00;143,063333333333
2018-08-31 06:45:00;142,44
2018-08-31 07:15:00;143,13
2018-08-31 07:45:00;142,646666666667
2018-08-31 08:15:00;143,378333333333
2018-08-31 08:45:00;143,586666666667
2018-08-31 09:15:00;144,17
2018-08-31 09:45:00;144,961666666667
2018-08-31 10:15:00;146,076666666667
2018-08-31 10:45:00;145,823333333333
2018-08-31 11:15:00;146,775
2018-08-31 11:45:00;147,941666666667
2018-08-31 12:15:00;148,806666666667
2018-08-31 12:45:00;149,676666666667
2018-08-31 13:15:00;150,523333333333
2018-08-31 13:45:00;151,156666666667
2018-08-31 14:15:00;151,841666666667
2018-08-31 14:45:00;152,22
2018-08-31 15:15:00;153,273333333333
2018-08-31 15:45:00;153,5
2018-08-31 16:15:00;153,55
2018-08-31 16:45:00;154,458333333333
2018-08-31 17:15:00;154,965
2018-08-31 17:45:00;155,278333333333
2018-08-31 18:15:00;156,588333333333
2018-08-31 18:45:00;156,803333333333
