"valuedatetime";"datavalue"
2018-09-01 20:30:00;16,9316666666667
2018-09-01 21:00:00;20,6366666666667
2018-09-01 21:30:00;22,8766666666667
2018-09-01 22:00:00;19,765
2018-09-01 22:30:00;22,38
2018-09-01 23:00:00;19,44
2018-09-01 23:30:00;22,9516666666667
2018-09-02 00:00:00;19,625
2018-09-02 00:30:00;18,4366666666667
2018-09-02 01:00:00;20,3816666666667
2018-09-02 01:30:00;16,1866666666667
2018-09-02 02:00:00;19,7966666666667
2018-09-02 02:30:00;NA
2018-09-02 03:00:00;20,6133333333333
2018-09-02 03:30:00;25,785
2018-09-02 04:00:00;27,4683333333333
2018-09-02 04:30:00;31,3283333333333
2018-09-02 05:00:00;NA
2018-09-02 05:30:00;32,425
2018-09-02 06:00:00;33,0133333333333
2018-09-02 06:30:00;40,8833333333333
2018-09-02 07:00:00;47,905
2018-09-02 07:30:00;49,4183333333333
2018-09-02 08:00:00;42,7083333333333
2018-09-02 08:30:00;54,1216666666667
2018-09-02 09:00:00;58,4966666666667
2018-09-02 09:30:00;63,9716666666667
2018-09-02 10:00:00;70,5833333333333
2018-09-02 10:30:00;62,1533333333333
2018-09-02 11:00:00;NA
2018-09-02 11:30:00;75,5716666666667
2018-09-02 12:00:00;91,4316666666667
2018-09-02 12:30:00;80,2833333333333
2018-09-02 13:00:00;94,8783333333333
2018-09-02 13:30:00;90,1983333333333
2018-09-02 14:00:00;98,29
2018-09-02 14:30:00;95,33
2018-09-02 15:00:00;105,65
2018-09-02 15:30:00;103,455
2018-09-02 16:00:00;110,208333333333
2018-09-02 16:30:00;128,2
2018-09-02 17:00:00;116,143333333333
2018-09-02 17:30:00;111,458333333333
2018-09-02 18:00:00;112,38
2018-09-02 18:30:00;109,566666666667
2018-09-02 19:00:00;109,095
2018-09-02 19:30:00;114,785
2018-09-02 20:00:00;108,721666666667
2018-09-02 20:30:00;107,518333333333
2018-09-02 21:00:00;97,5083333333333
2018-09-02 21:30:00;92,415
2018-09-02 22:00:00;84,1133333333333
2018-09-02 22:30:00;82,6583333333333
2018-09-02 23:00:00;75,5683333333333
