"valuedatetime";"datavalue"
2018-08-26 20:30:00;476,931794805278
2018-08-26 21:00:00;476,931794805278
2018-08-26 21:30:00;475,92726724036
2018-08-26 22:00:00;481,954432629951
2018-08-26 22:30:00;481,954432629951
2018-08-26 23:00:00;481,954432629951
2018-08-26 23:30:00;480,949905065005
2018-08-27 00:00:00;480,949905065005
2018-08-27 00:30:00;483,963487759815
2018-08-27 01:00:00;486,977070454624
2018-08-27 01:30:00;490,995180714352
2018-08-27 02:00:00;495,013290974108
2018-08-27 02:30:00;496,017818538996
2018-08-27 03:00:00;498,026873668889
2018-08-27 03:30:00;502,044983928616
2018-08-27 04:00:00;505,058566623426
2018-08-27 04:30:00;507,067621753289
2018-08-27 05:00:00;512,090259577963
2018-08-27 05:30:00;513,094787142909
2018-08-27 06:00:00;513,094787142909
2018-08-27 06:30:00;518,117424967582
2018-08-27 07:00:00;524,144590357173
2018-08-27 07:30:00;525,149117922119
2018-08-27 08:00:00;529,167228181846
2018-08-27 08:30:00;536,198921136383
2018-08-27 09:00:00;538,207976266218
2018-08-27 09:30:00;543,23061409092
2018-08-27 10:00:00;546,244196785701
2018-08-27 10:30:00;553,275889740238
2018-08-27 11:00:00;558,298527564912
2018-08-27 11:30:00;562,316637824639
2018-08-27 12:00:00;561,312110259722
2018-08-27 12:30:00;564,325692954502
2018-08-27 13:00:00;562,316637824639
2018-08-27 13:30:00;569,348330779176
2018-08-27 14:00:00;572,361913473986
2018-08-27 14:30:00;572,361913473986
2018-08-27 15:00:00;575,375496168766
2018-08-27 15:30:00;575,375496168766
2018-08-27 16:00:00;578,389078863605
2018-08-27 16:30:00;582,407189123333
2018-08-27 17:00:00;583,41171668825
2018-08-27 17:30:00;584,416244253196
2018-08-27 18:00:00;586,42529938306
2018-08-27 18:30:00;586,42529938306
2018-08-27 19:00:00;585,420771818113
2018-08-27 19:30:00;586,42529938306
2018-08-27 20:00:00;582,407189123333
2018-08-27 20:30:00;586,42529938306
2018-08-27 21:00:00;584,416244253196
2018-08-27 21:30:00;586,42529938306
2018-08-27 22:00:00;583,41171668825
2018-08-27 22:30:00;579,393606428494
2018-08-27 23:00:00;580,39813399344
2018-08-27 23:30:00;579,393606428494
2018-08-28 00:00:00;580,39813399344
2018-08-28 00:30:00;574,370968603849
2018-08-28 01:00:00;576,380023733713
2018-08-28 01:30:00;574,370968603849
2018-08-28 02:00:00;573,366441038903
2018-08-28 02:30:00;568,343803214229
2018-08-28 03:00:00;568,343803214229
2018-08-28 03:30:00;565,330220519449
2018-08-28 04:00:00;568,343803214229
2018-08-28 04:30:00;567,339275649341
2018-08-28 05:00:00;563,321165389585
2018-08-28 05:30:00;564,325692954502
2018-08-28 06:00:00;563,321165389585
2018-08-28 06:30:00;562,316637824639
2018-08-28 07:00:00;557,293999999965
2018-08-28 07:30:00;556,289472435048
2018-08-28 08:00:00;556,289472435048
2018-08-28 08:30:00;553,275889740238
2018-08-28 09:00:00;554,280417305185
2018-08-28 09:30:00;554,280417305185
2018-08-28 10:00:00;549,257779480511
2018-08-28 10:30:00;552,271362175321
2018-08-28 11:00:00;549,257779480511
2018-08-28 11:30:00;552,271362175321
2018-08-26 20:15:00;NA
2018-08-26 20:45:00;NA
2018-08-26 21:15:00;NA
2018-08-26 21:45:00;NA
2018-08-26 22:15:00;NA
2018-08-26 22:45:00;NA
2018-08-26 23:15:00;NA
2018-08-26 23:45:00;NA
2018-08-27 00:15:00;NA
2018-08-27 00:45:00;NA
2018-08-27 01:15:00;NA
2018-08-27 01:45:00;NA
2018-08-27 02:15:00;NA
2018-08-27 02:45:00;NA
2018-08-27 03:15:00;NA
2018-08-27 03:45:00;NA
2018-08-27 04:15:00;NA
