"valuedatetime";"datavalue"
2018-07-15 11:00:00;28,4546666666667
2018-07-15 11:30:00;28,392
2018-07-15 12:00:00;28,4173333333333
2018-07-15 12:30:00;28,4553333333333
2018-07-15 13:00:00;28,3906666666667
2018-07-15 13:30:00;28,2306666666667
2018-07-15 14:00:00;28,0773333333333
2018-07-15 14:30:00;27,9506666666667
2018-07-15 15:00:00;27,954
2018-07-15 15:30:00;27,998
2018-07-15 16:00:00;27,892
2018-07-15 16:30:00;27,7773333333333
2018-07-15 17:00:00;27,928
2018-07-15 17:30:00;27,9773333333333
2018-07-15 18:00:00;27,894
2018-07-15 18:30:00;27,876
2018-07-15 19:00:00;27,9486666666667
2018-07-15 19:30:00;28,0933333333333
2018-07-15 20:00:00;28,31
2018-07-15 20:30:00;28,4233333333333
2018-07-15 21:00:00;28,4386666666667
2018-07-15 21:30:00;28,446
2018-07-15 22:00:00;28,47
2018-07-15 22:30:00;28,4666666666667
2018-07-15 23:00:00;28,57
2018-07-15 23:30:00;28,624
2018-07-16 00:00:00;28,65
2018-07-16 00:30:00;28,6546666666667
2018-07-16 01:00:00;28,6566666666667
2018-07-16 01:30:00;28,5886666666667
2018-07-16 02:00:00;28,568
2018-07-16 02:30:00;28,5633333333333
2018-07-16 03:00:00;28,5433333333333
2018-07-16 03:30:00;28,526
2018-07-16 04:00:00;28,4826666666667
2018-07-16 04:30:00;28,5173333333333
2018-07-16 05:00:00;28,6186666666667
2018-07-16 05:30:00;28,788
2018-07-16 06:00:00;29,0886666666667
2018-07-16 06:30:00;29,3326666666667
2018-07-16 07:00:00;29,442
2018-07-16 07:30:00;29,49
2018-07-16 08:00:00;29,4673333333333
2018-07-16 08:30:00;29,388
2018-07-16 09:00:00;29,2066666666667
2018-07-16 09:30:00;28,6053333333333
2018-07-16 10:00:00;28,048
2018-07-16 10:30:00;27,6546666666667
2018-07-16 11:00:00;27,354
2018-07-16 11:30:00;26,9366666666667
2018-07-16 12:00:00;26,516
2018-07-16 12:30:00;26,03
2018-07-16 13:00:00;25,4113333333333
2018-07-16 13:30:00;24,8666666666667
2018-07-16 14:00:00;24,6313333333333
2018-07-16 14:30:00;24,5613333333333
2018-07-16 15:00:00;24,574
2018-07-16 15:30:00;24,6046666666667
2018-07-16 16:00:00;24,644
2018-07-16 16:30:00;24,652
2018-07-16 17:00:00;24,6006666666667
2018-07-16 17:30:00;24,5753333333333
2018-07-16 18:00:00;24,6133333333333
2018-07-16 18:30:00;24,672
2018-07-16 19:00:00;24,776
2018-07-16 19:30:00;24,91
2018-07-16 20:00:00;25,016
2018-07-16 20:30:00;25,038
2018-07-16 21:00:00;25,0693333333333
2018-07-16 21:30:00;25,14
2018-07-16 22:00:00;25,2026666666667
2018-07-16 22:30:00;25,2253333333333
2018-07-16 23:00:00;25,232
2018-07-16 23:30:00;25,2593333333333
2018-07-17 00:00:00;25,3226666666667
2018-07-17 00:30:00;25,3853333333333
2018-07-17 01:00:00;25,4326666666667
2018-07-17 01:30:00;25,5
2018-07-17 02:00:00;25,5366666666667
2018-07-17 02:30:00;25,618
2018-07-17 03:00:00;25,6946666666667
2018-07-17 03:30:00;25,8146666666667
2018-07-17 04:00:00;25,91
2018-07-17 04:30:00;25,986
2018-07-17 05:00:00;26,0813333333333
2018-07-17 05:30:00;26,1833333333333
2018-07-17 06:00:00;26,2873333333333
2018-07-17 06:30:00;26,376
2018-07-15 10:45:00;28,528
2018-07-15 11:15:00;28,4213333333333
2018-07-15 11:45:00;28,386
2018-07-15 12:15:00;28,472
2018-07-15 12:45:00;28,434
2018-07-15 13:15:00;28,3273333333333
2018-07-15 13:45:00;28,1553333333333
2018-07-15 14:15:00;28,0093333333333
2018-07-15 14:45:00;27,9406666666667
2018-07-15 15:15:00;27,998
2018-07-15 15:45:00;27,9706666666667
2018-07-15 16:15:00;27,8053333333333
2018-07-15 16:45:00;27,8066666666667
2018-07-15 17:15:00;27,9826666666667
2018-07-15 17:45:00;27,9546666666667
2018-07-15 18:15:00;27,8706666666667
2018-07-15 18:45:00;27,9033333333333
2018-07-15 19:15:00;28,0126666666667
2018-07-15 19:45:00;28,2013333333333
2018-07-15 20:15:00;28,3526666666667
2018-07-15 20:45:00;28,418
2018-07-15 21:15:00;28,4406666666667
2018-07-15 21:45:00;28,4813333333333
2018-07-15 22:15:00;28,458
2018-07-15 22:45:00;28,5153333333333
2018-07-15 23:15:00;28,594
2018-07-15 23:45:00;28,6346666666667
2018-07-16 00:15:00;28,6466666666667
2018-07-16 00:45:00;28,6466666666667
2018-07-16 01:15:00;28,6133333333333
2018-07-16 01:45:00;28,582
2018-07-16 02:15:00;28,5766666666667
2018-07-16 02:45:00;28,546
2018-07-16 03:15:00;28,5506666666667
2018-07-16 03:45:00;28,486
2018-07-16 04:15:00;28,4853333333333
2018-07-16 04:45:00;28,5553333333333
2018-07-16 05:15:00;28,6773333333333
2018-07-16 05:45:00;28,9393333333333
2018-07-16 06:15:00;29,1946666666667
2018-07-16 06:45:00;29,4113333333333
2018-07-16 07:15:00;29,4826666666667
2018-07-16 07:45:00;29,4826666666667
2018-07-16 08:15:00;29,4133333333333
2018-07-16 08:45:00;29,3533333333333
2018-07-16 09:15:00;28,9366666666667
2018-07-16 09:45:00;28,3453333333333
2018-07-16 10:15:00;27,8286666666667
2018-07-16 10:45:00;27,522
2018-07-16 11:15:00;27,1706666666667
2018-07-16 11:45:00;26,7046666666667
2018-07-16 12:15:00;26,2953333333333
2018-07-16 12:45:00;25,736
2018-07-16 13:15:00;25,1053333333333
2018-07-16 13:45:00;24,7306666666667
2018-07-16 14:15:00;24,5713333333333
2018-07-16 14:45:00;24,5346666666667
2018-07-16 15:15:00;24,5886666666667
2018-07-16 15:45:00;24,6206666666667
2018-07-16 16:15:00;24,6473333333333
2018-07-16 16:45:00;24,642
2018-07-16 17:15:00;24,5773333333333
2018-07-16 17:45:00;24,6006666666667
2018-07-16 18:15:00;24,634
2018-07-16 18:45:00;24,7166666666667
2018-07-16 19:15:00;24,87
2018-07-16 19:45:00;24,966
2018-07-16 20:15:00;25,0446666666667
2018-07-16 20:45:00;25,078
2018-07-16 21:15:00;25,1346666666667
2018-07-16 21:45:00;25,1726666666667
2018-07-16 22:15:00;25,1846666666667
2018-07-16 22:45:00;25,2433333333333
2018-07-16 23:15:00;25,2733333333333
2018-07-16 23:45:00;25,306
2018-07-17 00:15:00;25,37
2018-07-17 00:45:00;25,4
2018-07-17 01:15:00;25,476
2018-07-17 01:45:00;25,5373333333333
2018-07-17 02:15:00;25,602
2018-07-17 02:45:00;25,6273333333333
2018-07-17 03:15:00;25,736
2018-07-17 03:45:00;25,8546666666667
2018-07-17 04:15:00;25,952
2018-07-17 04:45:00;26,0206666666667
2018-07-17 05:15:00;26,13
2018-07-17 05:45:00;26,2473333333333
2018-07-17 06:15:00;26,346
2018-07-17 06:45:00;26,438
