"","site.ID","Q","datetimeAK","fDOM","SPC","Turb","NO3","ABS_254"
"6024","FRCH",632.827256147185,2022-07-10 16:45:00,64.2730429545514,91.3090872727273,5.28363636363636,28.627571047996,0.196367644907014
"6025","FRCH",632.648322853387,2022-07-10 17:00:00,64.1173319186584,91.2545418181818,5.60363636363636,28.6307962452105,0.196749148022279
"6026","FRCH",631.738985933581,2022-07-10 17:15:00,63.9760843723896,91.2090872727273,5.08909090909091,28.5906271236239,0.194003378410271
"6027","FRCH",630.561537861479,2022-07-10 17:30:00,63.9125815790385,91.2090872727273,5.05090909090909,28.5411115333722,0.193339426980081
"6028","FRCH",634.953316361748,2022-07-10 17:45:00,63.6633686414715,91.2181781818182,6.20272727272727,28.4976043872624,0.194739111913528
"6029","FRCH",635.17452827758,2022-07-10 18:00:00,63.5024779355514,91.2090872727273,5.61272727272727,28.4514268215341,0.193356978665156
"6030","FRCH",639.181756141918,2022-07-10 18:15:00,63.2211269745366,91.1090872727273,5.20454545454545,28.4139281195659,0.193093027234966
"6031","FRCH",645.929123878554,2022-07-10 18:30:00,63.4401614844026,91.0999963636364,5.03909090909091,28.3490576165078,0.19406543944114
"6032","FRCH",653.050530353292,2022-07-10 18:45:00,63.7085335995279,91.0999963636364,4.38727272727273,28.3222405930137,0.195046942556405
"6033","FRCH",659.354896681461,2022-07-10 19:00:00,63.8663588620232,91.0181781818182,4.21909090909091,28.2740602125715,0.195946627489852
"6034","FRCH",673.185666339148,2022-07-10 19:15:00,63.5528679374279,90.7090872727273,5.93636363636364,28.1958376114207,0.200055403332389
"6035","FRCH",687.537410273807,2022-07-10 19:30:00,62.8954348469493,90.0909054545454,7.72272727272727,27.9820912146292,0.205745997356745
"6036","FRCH",682.974322493549,2022-07-10 19:45:00,64.9771305315698,89.6545418181818,9.38,27.7977194336416,0.212891136835646
"6037","FRCH",697.195534070564,2022-07-10 20:00:00,66.9355432861813,89.4909054545455,11.7363636363636,27.6580771812645,0.223272639950911
"6038","FRCH",712.649872123561,2022-07-10 20:15:00,70.0317258747521,89.33636,9.68181818181818,27.5357926564078,0.229908688520721
"6039","FRCH",732.735914081098,2022-07-10 20:30:00,69.5622467562176,89.0090872727273,16.23,27.3888067500797,0.251799282545077
"6040","FRCH",755.537953200536,2022-07-10 20:45:00,73.504683136924,88.6545418181818,12.2209090909091,27.2184546720894,0.255989876569433
"6041","FRCH",772.903492897105,2022-07-10 21:00:00,77.209336073554,88.2909054545455,12.7863636363636,27.0834856540447,0.272280470593788
"6042","FRCH",798.580131768751,2022-07-10 21:15:00,81.1010398586512,87.7999963636364,15.7336363636364,26.8630632082069,0.290852882799962
"6043","FRCH",820.76104479345,2022-07-10 21:30:00,85.7682018490293,87.1818145454545,NA,26.6893731056935,0.311425295006136
"6044","FRCH",848.100873829142,2022-07-10 21:45:00,89.594610793561,86.5636327272727,21.8972727272727,26.4796323383298,0.333179525394128
"6045","FRCH",879.031613369038,2022-07-10 22:00:00,93.139841359876,85.9090872727273,NA,26.3212971486229,0.360261028509393
"6046","FRCH",910.580475604296,2022-07-10 22:15:00,97.6959869021245,85.2090872727273,25.4163636363636,26.0988718880712,0.388742531624658
"6047","FRCH",927.598891641814,2022-07-10 22:30:00,102.998415947097,84.4999963636364,24.2672727272727,25.8330523087183,0.415151307467195
"6048","FRCH",947.283171174673,2022-07-10 22:45:00,107.617441087405,83.9181781818182,31.7481818181818,25.6319904051148,0.431805537855187
"6049","FRCH",959.12106982874,2022-07-10 23:00:00,111.709685407661,83.6272690909091,26.9218181818182,25.4876749184053,0.449514313697725
"6050","FRCH",974.895731977089,2022-07-10 23:15:00,112.822799802675,83.4909054545455,26.9672727272727,25.3280045188892,0.462413998631172
"6051","FRCH",985.52580201918,2022-07-10 23:30:00,113.638821945386,83.3181781818182,31.5945454545455,25.2791565335422,0.468004592655527
"6052","FRCH",990.303632855067,2022-07-10 23:45:00,114.667590485042,83.1909054545455,28.8345454545455,25.1128100849797,0.47486791395261
"6053","FRCH",995.866737113319,2022-07-11 00:00:00,116.012043733354,82.9999963636364,33.1727272727273,25.0339198789243,0.488113053431511
"6054","FRCH",1002.38584649712,2022-07-11 00:15:00,117.444150333534,82.9090872727273,NA,24.9884099181006,0.503376374728594
"6055","FRCH",1001.06515937769,2022-07-11 00:30:00,118.620843275956,82.9999963636364,NA,24.9742773877946,0.528012423298405
"6056","FRCH",1002.57575375018,2022-07-11 00:45:00,120.134691412491,83.0818145454545,36.7281818181818,24.8900462864639,0.55967574646386
"6057","FRCH",1003.62382461825,2022-07-11 01:00:00,121.775538915938,83.0181781818182,40.3672727272727,24.903285557248,0.579793613215488
"6058","FRCH",1002.40663926205,2022-07-11 01:15:00,124.205790982362,82.8999963636364,38.8481818181818,24.9318797408385,0.587175116330753
"6059","FRCH",998.428174722537,2022-07-11 01:30:00,126.373172265724,82.8090872727273,38.3827272727273,24.8196093455896,0.588047526668555
"6060","FRCH",999.399543391065,2022-07-11 01:45:00,127.938042857276,82.8818145454545,NA,24.8054767592455,0.590492668015828
"6061","FRCH",991.562519256495,2022-07-11 02:00:00,129.139215011368,82.9090872727273,42.9618181818182,24.7132345111355,0.591974169262721
"6062","FRCH",991.363024228485,2022-07-11 02:15:00,129.729055999959,83.0181781818182,36.6072727272727,24.694428690459,0.591592037882721
"6063","FRCH",989.903487645436,2022-07-11 02:30:00,130.005365477948,83.1090872727273,35.4045454545455,24.7156792200986,0.590355359179804
"6064","FRCH",989.046132637966,2022-07-11 02:45:00,130.124206029225,83.1454509090909,34.5981818181818,24.6855241720814,0.589955044113251
"6065","FRCH",984.160872516585,2022-07-11 03:00:00,130.113034277657,83.2090872727273,34.5345454545455,24.7301408733832,0.589900183592152
"6066","FRCH",984.380467217367,2022-07-11 03:15:00,130.790413821593,83.2181781818182,32.4445454545455,24.7834364944834,0.58723623029359
"6067","FRCH",984.685543285099,2022-07-11 03:30:00,131.029515964345,83.2818145454546,NA,24.7619603102265,0.586699551590673
"6068","FRCH",983.122389423462,2022-07-11 03:45:00,132.347163399051,83.3090872727273,30.7718181818182,24.7778700006291,0.58729923652412
"6069","FRCH",980.612009603692,2022-07-11 04:00:00,132.895211788437,83.3090872727273,NA,24.8238219117402,0.586908012366657
"6070","FRCH",980.875615656918,2022-07-11 04:15:00,133.41924761889,83.3181781818182,27.8318181818182,24.8951428092273,0.586516788209195
"6071","FRCH",983.506246967227,2022-07-11 04:30:00,133.987315191208,83.3999963636364,29.6963636363636,24.889021537777,0.58670738223355
"6072","FRCH",980.409395660943,2022-07-11 04:45:00,134.973924062039,83.3999963636364,31.6336363636364,24.9977283099236,0.590252521712452
"6073","FRCH",980.404775046511,2022-07-11 05:00:00,135.065986525756,83.4181781818182,27.6118181818182,25.0490210602718,0.592779479373171
"6074","FRCH",974.417844929675,2022-07-11 05:15:00,134.497982124506,83.3909054545455,29.8690909090909,25.1016490204292,0.595042800670254
"6075","FRCH",972.111118690908,2022-07-11 05:30:00,134.309265565221,83.3909054545455,30.28,25.2050149533388,0.595297031058246
"6076","FRCH",968.880962658318,2022-07-11 05:45:00,134.421431563409,83.2909054545455,31.4190909090909,25.1328007402916,0.596760354223701
"6077","FRCH",965.435601508654,2022-07-11 06:00:00,134.313858398953,83.1909054545455,NA,25.280228596907,0.594441857338966
"6078","FRCH",959.743928653892,2022-07-11 06:15:00,134.709117603596,83.1090872727273,28.2009090909091,25.3215073297238,0.591950631313131
"6079","FRCH",951.990537640505,2022-07-11 06:30:00,134.372190594033,83.0181781818182,28.5872727272727,25.4015070909712,0.591550316246578
"6080","FRCH",950.615789332245,2022-07-11 06:45:00,135.018221449252,82.9181781818182,NA,25.538920817979,0.591159093957488
"6081","FRCH",946.863272838355,2022-07-11 07:00:00,134.696114302802,82.8727236363636,24.3854545454545,25.5982248271827,0.590349687981843
"6082","FRCH",942.784540965713,2022-07-11 07:15:00,135.254194810664,82.7909054545455,23.9363636363636,25.6748866199452,0.58967664377419
"6083","FRCH",941.241024715402,2022-07-11 07:30:00,134.993480050982,82.7090872727273,22.3490909090909,25.7168329016284,0.589139965071273
"6084","FRCH",937.795085988936,2022-07-11 07:45:00,135.117311553822,82.6181781818182,21.2954545454545,25.7294045675078,0.586566922731993
"6085","FRCH",938.404545032241,2022-07-11 08:00:00,135.683221283663,82.6090872727273,NA,25.6672044840683,0.584321153119985
"6086","FRCH",934.478639981869,2022-07-11 08:15:00,136.310978228695,82.5636327272727,17.8154545454545,25.6236973379584,0.584966292598886
"6087","FRCH",930.750728259819,2022-07-11 08:30:00,135.766966886609,82.5181781818182,18.5290909090909,25.6903450011131,0.584247795714151
"6088","FRCH",932.829889237917,2022-07-11 08:45:00,136.290728009526,82.4454509090909,19.2109090909091,25.7449757199463,0.585311118879606
"6089","FRCH",929.962104891992,2022-07-11 09:00:00,136.332341793674,82.3090872727273,20.5045454545455,25.7248348015368,0.588092620126499
"6090","FRCH",929.625262100052,2022-07-11 09:15:00,136.739877730911,82.2090872727273,16.4481818181818,25.7601049781356,0.587910488746499
"6091","FRCH",925.890072910274,2022-07-11 09:30:00,137.134459614352,82.0999963636364,18.3190909090909,25.8514540787999,0.587755626357028
"6092","FRCH",925.335483663324,2022-07-11 09:45:00,137.401842890239,82.0181781818182,20.0536363636364,25.9054171927285,0.589264404067938
"6093","FRCH",923.909215504174,2022-07-11 10:00:00,137.70043435233,81.9818145454546,19.4918181818182,25.910645260695,0.591564087133012
"6094","FRCH",922.091581302807,2022-07-11 10:15:00,138.285986524278,81.8999963636364,21.9536363636364,25.8491127821601,0.590991044793732
"6095","FRCH",920.268979940928,2022-07-11 10:30:00,138.654939332319,81.8181781818182,17.0745454545455,25.7375099918157,0.591990727858806
"6096","FRCH",918.023130297272,2022-07-11 10:45:00,138.961913628328,81.7181781818182,17.1436363636364,25.6566169710464,0.591954049155889
