"","site.ID","Q","datetimeAK","fDOM","SPC","Turb","NO3","ABS_254"
"8508","FRCH",351.313664328041,2022-08-05 12:45:00,55.6873679355688,100.809087272727,3.72090909090909,26.8387895391002,0.190772727272727
"8509","FRCH",353.974271875501,2022-08-05 13:00:00,55.6358612047815,100.718178181818,4.08,26.8433634559196,0.190409090909091
"8510","FRCH",356.854589639189,2022-08-05 13:15:00,55.688749927554,100.690905454545,3.96727272727273,26.8446702892966,0.190745454545455
"8511","FRCH",356.667916816148,2022-08-05 13:30:00,55.6058404582296,100.509087272727,3.42090909090909,26.8080789547416,0.192290909090909
"8512","FRCH",359.953173677096,2022-08-05 13:45:00,55.6704902738299,100.390905454545,4.31909090909091,26.7982777044143,0.193709090909091
"8513","FRCH",364.30764071754,2022-08-05 14:00:00,55.661731057356,100.299996363636,5.03909090909091,26.7943572042835,0.194545454545455
"8514","FRCH",365.001541489825,2022-08-05 14:15:00,55.6968295697024,100.209087272727,4.73272727272727,26.7871696207102,0.194754545454545
"8515","FRCH",365.73679676127,2022-08-05 14:30:00,55.65809297111,100.199996363636,5.64272727272727,26.7852093706447,0.1963
"8516","FRCH",371.413221590628,2022-08-05 14:45:00,55.7661076416774,100.190905454545,4.60363636363636,26.8035050379222,0.196654545454545
"8517","FRCH",375.215178660403,2022-08-05 15:00:00,55.9466445565813,100.099996363636,4.09363636363636,26.8146131216264,0.195836363636364
"8518","FRCH",378.354539620667,2022-08-05 15:15:00,56.1192511044422,100.027269090909,4.45636363636364,26.789783287464,0.196618181818182
"8519","FRCH",382.174170540644,2022-08-05 15:30:00,56.2006858659427,100.009087272727,4.51181818181818,26.7819422872022,0.197145454545455
"8520","FRCH",385.806782091495,2022-08-05 15:45:00,56.3541066307972,99.9999963636364,4.16272727272727,26.791090120841,0.197763636363636
"8521","FRCH",388.339571892238,2022-08-05 16:00:00,56.4878066501351,99.9818145454546,4.39818181818182,26.8054652879876,0.198881818181818
"8522","FRCH",390.324327942541,2022-08-05 16:15:00,56.806567546338,99.9181781818182,4.93636363636364,26.8021982045452,0.200418181818182
"8523","FRCH",392.701374158095,2022-08-05 16:30:00,57.0553912857706,99.8999963636364,5.00090909090909,26.811346038184,0.200654545454545
"8524","FRCH",395.276596601369,2022-08-05 16:45:00,57.1633197268963,99.8636327272727,5.02818181818182,26.8296417054615,0.202445454545455
"8525","FRCH",395.762560097944,2022-08-05 17:00:00,57.442683154444,99.83636,4.82727272727273,26.826374622019,0.203545454545455
"8526","FRCH",400.55393511175,2022-08-05 17:15:00,57.5614685945606,99.8636327272727,6.26454545454545,26.847937372739,0.205136363636364
"8527","FRCH",401.38622328626,2022-08-05 17:30:00,57.6555225516695,99.8090872727273,5.45818181818182,26.8538181229353,0.205236363636364
"8528","FRCH",402.798398571953,2022-08-05 17:45:00,57.9951478481023,99.8090872727273,5.54363636363636,26.846630539362,0.2061
"8529","FRCH",404.102798026024,2022-08-05 18:00:00,58.1695606094467,99.8090872727273,5.05090909090909,26.8400963724772,0.208590909090909
"8530","FRCH",413.059397040458,2022-08-05 18:15:00,58.5168045243239,99.7818145454546,6.00636363636364,26.8080789547416,0.210263636363636
"8531","FRCH",418.438485331135,2022-08-05 18:30:00,58.8836610146452,99.7636327272727,7.31272727272727,26.7721410368751,0.212
"8532","FRCH",422.785212842407,2022-08-05 18:45:00,59.1532803657898,99.7090872727273,6.91818181818182,26.7316292021891,0.2126
"8533","FRCH",427.41610814123,2022-08-05 19:00:00,59.4910721498833,99.7181781818182,6.96,26.7250950353043,0.214590909090909
"8534","FRCH",431.298348386754,2022-08-05 19:15:00,59.6767958356872,99.7999963636364,6.91272727272727,26.6996117844535,0.216636363636364
"8535","FRCH",433.274469663836,2022-08-05 19:30:00,59.8811636241609,99.8090872727273,6.79727272727273,26.682622950553,0.218072727272727
"8536","FRCH",434.385611919304,2022-08-05 19:45:00,60.1316533842501,99.8454509090909,9.51272727272727,26.6545260329482,0.218909090909091
"8537","FRCH",433.473964691927,2022-08-05 20:00:00,60.5146370153363,99.8454509090909,7.02090909090909,26.624468865278,0.220172727272727
"8538","FRCH",435.207503711344,2022-08-05 20:15:00,60.5545502408125,99.8727236363636,7.95636363636364,26.5702352801341,0.220581818181818
"8539","FRCH",438.002513381087,2022-08-05 20:30:00,60.926923353264,99.8999963636364,7.29090909090909,26.5408315291524,0.223009090909091
"8540","FRCH",440.787935275885,2022-08-05 20:45:00,61.3786570063327,99.9090872727273,8.15727272727273,26.4957457776471,0.224727272727273
"8541","FRCH",442.187981448693,2022-08-05 21:00:00,61.747451935863,100.009087272727,8.16909090909091,26.4669954433538,0.225827272727273
"8542","FRCH",444.530748480932,2022-08-05 21:15:00,61.9008502277577,100.099996363636,9.01272727272727,26.4585010264036,0.226790909090909
"8543","FRCH",448.058356568823,2022-08-05 21:30:00,62.0407972244935,100.190905454545,9.46818181818182,26.4421656091916,0.227836363636364
"8544","FRCH",448.407097443056,2022-08-05 21:45:00,62.5120625690851,100.290905454545,9.30090909090909,26.4336711922413,0.228827272727273
"8545","FRCH",450.81605477703,2022-08-05 22:00:00,62.3622589948389,100.309087272727,8.25909090909091,26.427790442045,0.229354545454545
"8546","FRCH",454.341121526984,2022-08-05 22:15:00,62.5045297738028,100.390905454545,9.39636363636364,26.3892388574245,0.229427272727273
"8547","FRCH",461.023685148848,2022-08-05 22:30:00,61.88663613131,100.354541818182,9.93090909090909,26.3565680230003,0.230145454545455
"8548","FRCH",461.818199800381,2022-08-05 22:45:00,62.2884976540368,100.399996363636,10.1809090909091,26.316709605003,0.231863636363636
"8549","FRCH",464.475515160056,2022-08-05 23:00:00,62.7415312822456,100.418178181818,9.45545454545455,26.2918797708406,0.233472727272727
"8550","FRCH",469.368745843242,2022-08-05 23:15:00,62.561016112377,100.499996363636,11.7318181818182,26.2729306868746,0.233909090909091
"8551","FRCH",471.488221683067,2022-08-05 23:30:00,62.7921438782059,100.554541818182,11.3,26.2663965199898,0.236418181818182
"8552","FRCH",473.215176326918,2022-08-05 23:45:00,62.9653121726364,100.572723636364,12.4190909090909,26.2513679361547,0.238090909090909
"8553","FRCH",476.333975552965,2022-08-06 00:00:00,63.2983515662138,100.599996363636,12.3954545454545,26.2428735192044,0.240863636363636
"8554","FRCH",477.994393349002,2022-08-06 00:15:00,63.8541302868859,100.599996363636,12.4627272727273,26.2507145194662,0.243427272727273
"8555","FRCH",478.86410850041,2022-08-06 00:30:00,64.3414684910611,100.509087272727,12.6218181818182,26.2317654355003,0.245590909090909
"8556","FRCH",480.968220797251,2022-08-06 00:45:00,65.0440644649878,100.499996363636,12.4854545454545,26.2494076860893,0.248909090909091
"8557","FRCH",483.079032985018,2022-08-06 01:00:00,65.5036745066498,100.490905454545,12.8190909090909,26.2703170201207,0.252381818181818
"8558","FRCH",487.680125320756,2022-08-06 01:15:00,65.9602723669598,100.409087272727,14.0063636363636,26.2905729374637,0.256472727272727
"8559","FRCH",490.309948024565,2022-08-06 01:30:00,66.0934662718836,100.418178181818,14.3972727272727,26.2879592707097,0.261245454545455
