"","site.ID","DateTimeAK","Discharge","NO3","fDOM","SPC","Turb","day"
"7902","CARI",2022-08-01 17:45:00,289.855333333333,22.2,33.7166666666667,89.622,-0.509333333333333,2022-08-01
"7903","CARI",2022-08-01 18:00:00,292.374,22.2,33.968,89.6206666666667,-0.694,2022-08-01
"7904","CARI",2022-08-01 18:15:00,293.267333333333,22.2,34.138,89.646,-0.811,2022-08-01
"7905","CARI",2022-08-01 18:30:00,292.108666666667,22.2,34.1846666666667,89.701,-0.835666666666667,2022-08-01
"7906","CARI",2022-08-01 18:45:00,291.901333333333,22.1,34.156,89.688,-0.857333333333334,2022-08-01
"7907","CARI",2022-08-01 19:00:00,291.802666666667,22.1,34.186,89.773,-0.878666666666666,2022-08-01
"7908","CARI",2022-08-01 19:15:00,292.259333333333,22.2,34.2653333333333,89.7916666666667,-0.637333333333333,2022-08-01
"7909","CARI",2022-08-01 19:30:00,294.378,22.1,34.136,89.6533333333333,-0.374333333333333,2022-08-01
"7910","CARI",2022-08-01 19:45:00,296.692,22,34.1986666666667,89.7116666666667,-0.356666666666666,2022-08-01
"7911","CARI",2022-08-01 20:00:00,304.847333333333,22.2,34.274,89.7486666666667,-0.257333333333333,2022-08-01
"7912","CARI",2022-08-01 20:15:00,312.728666666667,22.2,34.264,89.6736666666667,0.227,2022-08-01
"7913","CARI",2022-08-01 20:30:00,322.97,22.2,34.112,89.4743333333333,1.15733333333333,2022-08-01
"7914","CARI",2022-08-01 20:45:00,332.134,22.2,33.9753333333333,89.1876666666667,2.02133333333333,2022-08-01
"7915","CARI",2022-08-01 21:00:00,343.403333333333,22.1,33.7626666666667,88.844,3.002,2022-08-01
"7916","CARI",2022-08-01 21:15:00,356.65,22.2,33.486,88.3896666666667,4.40666666666667,2022-08-01
"7917","CARI",2022-08-01 21:30:00,366.704,22.2,33.292,87.9523333333333,5.911,2022-08-01
"7918","CARI",2022-08-01 21:45:00,378.84,22.2,33.0953333333333,87.5443333333333,7.33833333333333,2022-08-01
"7919","CARI",2022-08-01 22:00:00,389.206,22.1,32.8573333333333,87.1716666666667,8.829,2022-08-01
"7920","CARI",2022-08-01 22:15:00,399.313333333333,22.2,32.7993333333333,86.8643333333333,9.54,2022-08-01
"7921","CARI",2022-08-01 22:30:00,409.990666666667,22.2,32.7653333333333,86.503,10.3796666666667,2022-08-01
"7922","CARI",2022-08-01 22:45:00,421.714666666667,22.4,32.5753333333333,85.9973333333333,12.015,2022-08-01
"7923","CARI",2022-08-01 23:00:00,433.114666666667,22.4,32.4333333333333,85.444,13.6433333333333,2022-08-01
"7924","CARI",2022-08-01 23:15:00,442.726,22.4,31.9286666666667,84.9326666666667,134.788333333333,2022-08-01
"7925","CARI",2022-08-01 23:30:00,448.036666666667,22.3,NA,84.4263333333333,16.5086666666667,2022-08-01
"7926","CARI",2022-08-01 23:45:00,450.788,22.4,NA,84.0413333333333,16.484,2022-08-01
"7927","CARI",2022-08-02 00:00:00,455.857333333333,22.2,NA,83.7863333333333,NA,2022-08-02
"7928","CARI",2022-08-02 00:15:00,458.611333333333,22.1,33.79,83.6006666666667,17.2663333333333,2022-08-02
"7929","CARI",2022-08-02 00:30:00,457.512666666667,22.1,34.978,83.435,15.6636666666667,2022-08-02
"7930","CARI",2022-08-02 00:45:00,460.889333333333,22.1,34.544,83.316,15.7636666666667,2022-08-02
"7931","CARI",2022-08-02 01:00:00,464.575333333333,22,NA,83.193,14.5013333333333,2022-08-02
"7932","CARI",2022-08-02 01:15:00,465.745333333333,22,33.0373333333333,83.0316666666667,13.8086666666667,2022-08-02
"7933","CARI",2022-08-02 01:30:00,465.935333333333,21.9,36.872,82.819,12.733,2022-08-02
"7934","CARI",2022-08-02 01:45:00,468.229333333333,21.8,36.728,82.562,12.824,2022-08-02
"7935","CARI",2022-08-02 02:00:00,468.499333333333,21.7,38.3853333333333,82.3346666666667,12.2626666666667,2022-08-02
"7936","CARI",2022-08-02 02:15:00,468.903333333333,21.5,35.8,82.1186666666667,11.4896666666667,2022-08-02
"7937","CARI",2022-08-02 02:30:00,470.985333333333,21.4,40.8386666666667,81.9486666666667,11.061,2022-08-02
"7938","CARI",2022-08-02 02:45:00,468.768666666667,21.3,41.3033333333333,81.8083333333333,10.2896666666667,2022-08-02
"7939","CARI",2022-08-02 03:00:00,466.524666666667,21.2,43.3086666666667,81.6866666666667,9.66466666666667,2022-08-02
"7940","CARI",2022-08-02 03:15:00,463.357333333333,21.1,45.498,81.5446666666667,9.05133333333333,2022-08-02
"7941","CARI",2022-08-02 03:30:00,461.088,20.9,45.2293333333333,81.4546666666667,8.479,2022-08-02
"7942","CARI",2022-08-02 03:45:00,458.44,20.8,45.8053333333333,81.3326666666667,7.88033333333333,2022-08-02
"7943","CARI",2022-08-02 04:00:00,458.338,20.6,46.9573333333333,81.222,7.435,2022-08-02
"7944","CARI",2022-08-02 04:15:00,453.130666666667,20.5,47.2006666666667,81.1386666666667,7.12066666666667,2022-08-02
"7945","CARI",2022-08-02 04:30:00,451.386,20.5,46.344,81.042,6.58933333333333,2022-08-02
"7946","CARI",2022-08-02 04:45:00,449.390666666667,20.3,46.3726666666667,80.946,6.08533333333333,2022-08-02
"7947","CARI",2022-08-02 05:00:00,447.336666666667,20.2,46.5546666666667,80.896,5.69766666666667,2022-08-02
"7948","CARI",2022-08-02 05:15:00,443.219333333333,20.2,51.0733333333333,80.897,5.34033333333333,2022-08-02
"7949","CARI",2022-08-02 05:30:00,441.911333333333,20.1,42.476,80.8956666666667,5.20366666666667,2022-08-02
"7950","CARI",2022-08-02 05:45:00,439.249333333333,20,50.3153333333333,80.8653333333333,4.89833333333333,2022-08-02
"7951","CARI",2022-08-02 06:00:00,436.843333333333,20.1,46.4966666666667,80.8406666666667,4.42666666666667,2022-08-02
"7952","CARI",2022-08-02 06:15:00,435.180666666667,20.1,48.5966666666667,80.8173333333333,4.15766666666667,2022-08-02
"7953","CARI",2022-08-02 06:30:00,433.168666666667,20.1,47.0773333333333,80.8093333333333,4.15166666666667,2022-08-02
"7954","CARI",2022-08-02 06:45:00,431.619333333333,20.1,39.6206666666667,80.8166666666667,3.929,2022-08-02
"7955","CARI",2022-08-02 07:00:00,430.5,20.2,44.06,80.8516666666667,3.601,2022-08-02
"7956","CARI",2022-08-02 07:15:00,425.389333333333,20.1,42.4226666666667,80.9016666666667,3.38,2022-08-02
"7957","CARI",2022-08-02 07:30:00,424.546,20.1,47.9986666666667,80.9223333333333,3.15233333333333,2022-08-02
"7958","CARI",2022-08-02 07:45:00,425.127333333333,20.2,42.1613333333333,80.9203333333333,2.98633333333333,2022-08-02
"7959","CARI",2022-08-02 08:00:00,422.223333333333,20.2,42.752,80.9726666666667,2.73333333333333,2022-08-02
"7960","CARI",2022-08-02 08:15:00,418.615333333333,20.2,42.5073333333333,81.0436666666667,2.55233333333333,2022-08-02
"7961","CARI",2022-08-02 08:30:00,417.618666666667,20.2,43.5033333333333,81.1046666666667,2.42166666666667,2022-08-02
"7962","CARI",2022-08-02 08:45:00,414.183333333333,20.2,45.4566666666667,81.1883333333333,2.14533333333333,2022-08-02
"7963","CARI",2022-08-02 09:00:00,412.005333333333,20.2,51.1573333333333,81.2663333333333,2.01166666666667,2022-08-02
