"","site.ID","Q","datetimeAK","fDOM","SPC","Turb","NO3","ABS_254"
"12392","MOOS",606.696517024979,2022-09-15 00:45:00,146.948295641533,144.718181818182,2.83909090909091,17.544025431622,0.330875
"12393","MOOS",616.41052379867,2022-09-15 01:00:00,147.115635393409,144.709090909091,2.89181818181818,17.4757056876108,0.331525
"12394","MOOS",612.328625029316,2022-09-15 01:15:00,147.187633320087,144.745454545455,3.16545454545455,17.4697648403055,0.3317
"12395","MOOS",621.27656383286,2022-09-15 01:30:00,147.414955747593,144.754545454545,3.06636363636364,17.4222380618629,0.332725
"12396","MOOS",626.079813646889,2022-09-15 01:45:00,147.687894839457,144.854545454545,3.12,17.4162972145576,0.3339
"12397","MOOS",631.346124211629,2022-09-15 02:00:00,147.848325814353,144.863636363636,3.57363636363636,17.3450070468938,0.335475
"12398","MOOS",639.255586614889,2022-09-15 02:15:00,148.107296136169,144.790909090909,3.58545454545455,17.404415519947,0.337375
"12399","MOOS",644.761853765267,2022-09-15 02:30:00,148.520754809243,144.790909090909,3.60181818181818,17.2855985738406,0.339075
"12400","MOOS",659.507574956067,2022-09-15 02:45:00,148.873668510721,144.818181818182,3.84727272727273,17.3360957759358,0.339675
"12401","MOOS",670.4317247895,2022-09-15 03:00:00,149.188670718259,144.654545454545,3.67272727272727,17.3212436576725,0.341125
"12402","MOOS",681.453691008974,2022-09-15 03:15:00,149.354305075689,144.7,3.81181818181818,17.2321309480927,0.3419
"12403","MOOS",679.795168641647,2022-09-15 03:30:00,149.61877642153,144.545454545455,4.23272727272727,17.246983066356,0.343525
"12404","MOOS",691.42977433158,2022-09-15 03:45:00,149.954877452644,144.454545454545,4.31181818181818,17.1786633223448,0.34575
"12405","MOOS",703.188729597269,2022-09-15 04:00:00,150.251509640148,144.445454545455,4.17545454545455,17.2024267115661,0.348325
"12406","MOOS",708.928610970687,2022-09-15 04:15:00,150.598618435609,144.363636363636,4.52454545454545,17.2024267115661,0.3494
"12407","MOOS",723.953524680339,2022-09-15 04:30:00,150.862008960528,144.272727272727,4.70181818181818,17.1697520513868,0.352025
"12408","MOOS",734.406809400417,2022-09-15 04:45:00,150.80062483225,144.163636363636,5.18909090909091,17.1548999331235,0.353
"12409","MOOS",746.251304501671,2022-09-15 05:00:00,151.312482046349,144.063636363636,5.31090909090909,17.1251956965969,0.355625
"12410","MOOS",751.892181435792,2022-09-15 05:15:00,151.799443790643,143.936363636364,5.15090909090909,17.1014323073757,0.35745
"12411","MOOS",760.314291078987,2022-09-15 05:30:00,152.167213224138,143.854545454545,6.17545454545455,17.0657872235437,0.359325
"12412","MOOS",765.617364866167,2022-09-15 05:45:00,152.064490047251,143.754545454545,6.15454545454545,17.0568759525858,0.36265
"12413","MOOS",782.435050962841,2022-09-15 06:00:00,152.576258113776,143.618181818182,6.40272727272727,17.0301421397118,0.36695
"12414","MOOS",793.340587961689,2022-09-15 06:15:00,152.709961200093,143.627272727273,6.92636363636364,17.0420238343225,0.3679
"12415","MOOS",800.461779272349,2022-09-15 06:30:00,153.344435269122,143.518181818182,7.19636363636364,16.9529111247427,0.3699
"12416","MOOS",816.97730382023,2022-09-15 06:45:00,153.835947056517,143.427272727273,6.76181818181818,16.8935026516895,0.372725
"12417","MOOS",826.04571444325,2022-09-15 07:00:00,154.011156510864,143.381818181818,7.53181818181818,16.9172660409108,0.37495
"12418","MOOS",835.85863844988,2022-09-15 07:15:00,154.362085650861,143.354545454545,8.19636363636364,16.8133012130677,0.377175
"12419","MOOS",845.976496129573,2022-09-15 07:30:00,154.913782236858,143.290909090909,8.92818181818182,16.7509223163618,0.38025
"12420","MOOS",851.291450449477,2022-09-15 07:45:00,NA,143.263636363636,7.92909090909091,16.7182476561825,0.382525
"12421","MOOS",872.146933598947,2022-09-15 08:00:00,155.78370064125,143.045454545455,8.48363636363636,16.6974546906139,0.3849
"12422","MOOS",877.803255225587,2022-09-15 08:15:00,157.158862470099,142.863636363636,8.87181818181818,16.6231940992974,0.388325
"12423","MOOS",888.488210333661,2022-09-15 08:30:00,157.317961927455,142.727272727273,8.83363636363636,16.6113124046868,0.389375
"12424","MOOS",898.109065728022,2022-09-15 08:45:00,158.136946125275,142.509090909091,8.39090909090909,16.5459630843283,0.39155
"12425","MOOS",919.880537949981,2022-09-15 09:00:00,158.753721994406,142.318181818182,9.72545454545455,16.5489335079809,0.3946
"12426","MOOS",927.818713893839,2022-09-15 09:15:00,158.906792732264,142.172727272727,8.99636363636364,16.4687320693591,0.3966
"12427","MOOS",948.754588648029,2022-09-15 09:30:00,159.508126176985,142.036363636364,8.41363636363636,16.4271461382219,0.39755
"12428","MOOS",960.267616886487,2022-09-15 09:45:00,159.964243323235,141.927272727273,9.47090909090909,16.364767241516,0.3988
"12429","MOOS",961.591108231175,2022-09-15 10:00:00,160.399074073216,141.909090909091,9.65727272727273,16.3291221576841,0.4012
"12430","MOOS",973.477185196941,2022-09-15 10:15:00,160.580412379123,141.845454545455,9.06545454545455,16.2815953792415,0.403475
"12431","MOOS",988.582094493553,2022-09-15 10:30:00,160.980398695741,141.745454545455,9.66818181818182,16.2132756352304,0.40575
"12432","MOOS",1007.57273002418,2022-09-15 10:45:00,161.857511620182,141.727272727273,9.73909090909091,16.2370390244516,0.4076
"12433","MOOS",1026.53406024079,2022-09-15 11:00:00,162.444007604945,141.654545454545,9.61363636363636,16.2043643642724,0.4101
"12434","MOOS",1045.39559398256,2022-09-15 11:15:00,162.467789198821,141.527272727273,10.2390909090909,16.1865418223564,0.413975
"12435","MOOS",1048.93955689208,2022-09-15 11:30:00,163.044504152823,141.4,10.8709090909091,16.1122812310399,0.4172
"12436","MOOS",1063.88764315682,2022-09-15 11:45:00,163.649101069279,141.218181818182,11.0436363636364,16.1003995364293,0.420275
"12437","MOOS",1076.66119591657,2022-09-15 12:00:00,164.157340515713,141.054545454545,9.98636363636364,16.0499023343341,0.42455
"12438","MOOS",1093.37195721879,2022-09-15 12:15:00,164.494449859851,140.8,11.1581818181818,16.0409910633761,0.42715
"12439","MOOS",1101.86693412931,2022-09-15 12:30:00,165.388854162002,140.736363636364,10.6654545454545,16.0617840289447,0.4301
"12440","MOOS",1119.03153178131,2022-09-15 12:45:00,166.088894733201,140.627272727273,11.1718181818182,15.9726713193649,0.4339
"12441","MOOS",1119.96573767064,2022-09-15 13:00:00,166.416058955724,140.472727272727,12.7627272727273,16.0291093687655,0.43665
"12442","MOOS",1134.75660488575,2022-09-15 13:15:00,167.148005127348,140.436363636364,13.2009090909091,15.9221741172697,0.43965
"12443","MOOS",1138.47600366173,2022-09-15 13:30:00,NA,140.290909090909,12.9309090909091,15.9607896247543,0.44255
"12444","MOOS",1159.10496465407,2022-09-15 13:45:00,NA,140.018181818182,13.1554545454545,15.9102924226591,0.4457
"12445","MOOS",1174.3754093732,2022-09-15 14:00:00,169.26653976342,139.809090909091,17.6527272727273,15.9162332699644,0.44975
"12446","MOOS",1176.5194495109,2022-09-15 14:15:00,169.392301717125,139.6,12.8318181818182,15.7647416636787,0.451025
"12447","MOOS",1191.02043172771,2022-09-15 14:30:00,170.282754425544,139.581818181818,15.1081818181818,15.7498895454154,0.4557
"12448","MOOS",1217.50411924307,2022-09-15 14:45:00,170.954831330234,139.290909090909,16.16,15.7677120873314,0.459475
"12449","MOOS",1232.54328959198,2022-09-15 15:00:00,171.279610854066,139.227272727273,NA,15.7617712400261,0.462625
"12450","MOOS",1233.80460614878,2022-09-15 15:15:00,NA,138.872727272727,17.11,15.6993923433202,0.466825
"12451","MOOS",1246.35757701774,2022-09-15 15:30:00,NA,138.909090909091,16.4045454545455,15.666717683141,0.46945
"12452","MOOS",1259.99484450602,2022-09-15 15:45:00,171.950409857725,138.754545454545,18.6627272727273,15.7736529346367,0.4735
"12453","MOOS",1268.8292086345,2022-09-15 16:00:00,172.008697874517,138.536363636364,19.7845454545455,15.7112740379308,0.47685
"12454","MOOS",1274.62809665375,2022-09-15 16:15:00,172.631576038701,138.654545454545,18.6863636363636,15.6815698014042,0.479725
"12455","MOOS",1278.16691133244,2022-09-15 16:30:00,NA,138.636363636364,21.0127272727273,15.6993923433202,0.483425
"12456","MOOS",1294.81470581126,2022-09-15 16:45:00,NA,138.572727272727,18.1027272727273,15.631072599309,0.486325
"12457","MOOS",1302.68041050553,2022-09-15 17:00:00,173.245447586521,138.436363636364,20.07,15.631072599309,0.489725
"12458","MOOS",1309.24638492054,2022-09-15 17:15:00,173.254083424432,138.263636363636,19.4309090909091,15.648895141225,0.496775
"12459","MOOS",1319.53849041343,2022-09-15 17:30:00,173.529669991324,138.136363636364,23.9109090909091,15.5657232789505,0.498525
"12460","MOOS",1328.96450507123,2022-09-15 17:45:00,173.466217973887,137.609090909091,24.4263636363636,15.4944331112867,0.50085
"12461","MOOS",1349.6801939524,2022-09-15 18:00:00,174.61957065971,137.454545454545,21.9627272727273,15.631072599309,0.504525
"12462","MOOS",1356.47665070213,2022-09-15 18:15:00,174.854127627352,137.263636363636,24.8318181818182,15.50928522955,0.511775
"12463","MOOS",1367.26496644483,2022-09-15 18:30:00,174.87196565045,137.009090909091,25.0018181818182,15.5746345499085,0.512175
"12464","MOOS",1362.20425552509,2022-09-15 18:45:00,175.343345129362,136.763636363636,25.1863636363636,15.5538415843399,0.515275
"12465","MOOS",1365.39576263067,2022-09-15 19:00:00,175.677660418109,136.590909090909,23.2609090909091,15.5983979391298,0.522
"12466","MOOS",1349.6552448337,2022-09-15 19:15:00,175.247711366308,136.354545454545,26.9136363636364,15.5627528552978,0.5208
"12467","MOOS",1360.12278619303,2022-09-15 19:30:00,176.711629832732,135.963636363636,24.4709090909091,15.5746345499085,0.525275
"12468","MOOS",1362.32702102982,2022-09-15 19:45:00,176.938202285082,135.845454545455,25.6245454545455,15.5300781951186,0.529475
"12469","MOOS",1351.78067213679,2022-09-15 20:00:00,176.811611931017,135.645454545455,27.1463636363636,15.3904682834436,0.531325
"12470","MOOS",1345.62774424257,2022-09-15 20:15:00,177.353041719928,135.354545454545,NA,15.4617584511074,0.53735
"12471","MOOS",1341.44936088595,2022-09-15 20:30:00,178.011189006671,135.136363636364,32.7172727272727,15.491462687634,0.538325
"12472","MOOS",1342.28852251354,2022-09-15 20:45:00,178.453843325864,134.845454545455,31.4409090909091,15.4676992984127,0.54175
"12473","MOOS",1332.37580203209,2022-09-15 21:00:00,178.543333909326,134.6,31.0454545454545,15.4587880274548,0.5454
"12474","MOOS",1318.36033758564,2022-09-15 21:15:00,179.27307378544,134.409090909091,31.1054545454545,15.4974035349393,0.548425
"12475","MOOS",1323.99923443096,2022-09-15 21:30:00,179.622856897731,134.072727272727,32.5690909090909,15.5241373478133,0.551625
"12476","MOOS",1328.71699397295,2022-09-15 21:45:00,179.845739730986,133.954545454545,32.38,15.4409654855388,0.555775
"12477","MOOS",1324.15605746284,2022-09-15 22:00:00,179.828340560536,133.563636363636,31.6363636363636,15.4469063328441,0.558025
"12478","MOOS",1330.18859595885,2022-09-15 22:15:00,181.018684056066,133.136363636364,33.4754545454545,15.4023499780542,0.560925
"12479","MOOS",1330.93508943125,2022-09-15 22:30:00,181.804654379342,132.718181818182,32.7709090909091,15.5954275154771,0.56295
"12480","MOOS",1332.24828431426,2022-09-15 22:45:00,NA,132.6,33.7927272727273,15.3993795544016,0.565625
"12481","MOOS",1327.07827249351,2022-09-15 23:00:00,182.533043935952,132.018181818182,31.5818181818182,15.5865162445191,0.567775
"12482","MOOS",1325.60191829452,2022-09-15 23:15:00,182.456358329124,131.754545454545,31.1190909090909,15.4261133672755,0.57065
"12483","MOOS",1322.58307493108,2022-09-15 23:30:00,183.289619180709,131.536363636364,32.66,15.4350246382335,0.572325
"12484","MOOS",1319.17296602349,2022-09-15 23:45:00,183.623861888078,131,38.5654545454545,15.4617584511074,0.574925
"12485","MOOS",1314.88528176587,2022-09-16 00:00:00,184.22193523285,130.945454545455,35.1163636363636,15.4379950618861,0.578125
"12486","MOOS",1295.56951565655,2022-09-16 00:15:00,185.136161139969,130.809090909091,31.6127272727273,15.4884922639814,0.57885
"12487","MOOS",1300.74467570815,2022-09-16 00:30:00,185.457791323126,130.654545454545,30.8509090909091,15.500373958592,0.580975
"12488","MOOS",1303.51165177797,2022-09-16 00:45:00,185.981200478339,130.4,35.5790909090909,15.4023499780542,0.5828
"12489","MOOS",1291.83388015251,2022-09-16 01:00:00,186.400563323076,130.481818181818,35.5781818181818,15.3637344705696,0.583975
"12490","MOOS",1298.65845416302,2022-09-16 01:15:00,186.891732460131,130.118181818182,32.3672727272727,15.4142316726649,0.58615
"12491","MOOS",1322.26150851221,2022-09-16 01:30:00,187.316157507057,129.9,32.7318181818182,15.4766105693707,0.5875
"12492","MOOS",1314.20254715239,2022-09-16 01:45:00,187.785094503113,129.663636363636,33.6581818181818,15.3845274361383,0.5896
"12493","MOOS",1295.38219925737,2022-09-16 02:00:00,188.439095337484,129.245454545455,32.4754545454545,15.3043259975164,0.590925
"12494","MOOS",1281.8736375402,2022-09-16 02:15:00,188.575192804798,129.154545454545,31.5036363636364,15.3132372684744,0.591175
"12495","MOOS",1270.2730893774,2022-09-16 02:30:00,188.81787359632,128.818181818182,32.8545454545455,15.4469063328441,0.59355
"12496","MOOS",1256.72017367141,2022-09-16 02:45:00,189.873077628421,128.745454545455,33.1936363636364,15.4261133672755,0.593925
"12497","MOOS",1254.19872861106,2022-09-16 03:00:00,NA,128.545454545455,34.8818181818182,15.4498767564968,0.5962
"12498","MOOS",1246.58805935246,2022-09-16 03:15:00,191.019736065986,128.554545454545,30.5790909090909,15.4974035349393,0.5961
"12499","MOOS",1238.19208688123,2022-09-16 03:30:00,191.348103486987,128.463636363636,32.4190909090909,15.4290837909282,0.59695
"12500","MOOS",1240.47512925171,2022-09-16 03:45:00,191.874758644583,128.318181818182,28.8272727272727,15.5568120079925,0.598225
"12501","MOOS",1237.77904036042,2022-09-16 04:00:00,192.232011205946,128.163636363636,33.9972727272727,15.4736401457181,0.5993
"12502","MOOS",1233.42522113736,2022-09-16 04:15:00,192.825418364199,127.963636363636,32.4836363636364,15.5568120079925,0.600025
"12503","MOOS",1223.46458250728,2022-09-16 04:30:00,193.995295132117,127.718181818182,29.4481818181818,15.4469063328441,0.6012
"12504","MOOS",1214.80446619197,2022-09-16 04:45:00,193.889986623201,127.527272727273,29.3490909090909,15.4528471801494,0.6007
"12505","MOOS",1213.98510545225,2022-09-16 05:00:00,194.629118469241,127.454545454545,35.7527272727273,15.5686937026032,0.602825
"12506","MOOS",1213.92253464661,2022-09-16 05:15:00,195.617680180179,127.245454545455,30.1390909090909,15.3845274361383,0.6032
"12507","MOOS",1202.45069225491,2022-09-16 05:30:00,196.073443037859,127.018181818182,27.8581818181818,15.3756161651803,0.603375
"12508","MOOS",1191.6837614711,2022-09-16 05:45:00,196.325662207001,126.909090909091,33.7190909090909,15.50928522955,0.603625
"12509","MOOS",1190.51432103397,2022-09-16 06:00:00,196.881331112039,126.836363636364,30.1036363636364,15.3726457415276,0.60495
"12510","MOOS",1184.71186885491,2022-09-16 06:15:00,197.291985637286,126.627272727273,27.6063636363636,15.5389894660766,0.60535
"12511","MOOS",1178.09520416696,2022-09-16 06:30:00,197.672070621293,126.472727272727,28.72,15.5508711606872,0.60605
"12512","MOOS",1171.03895976848,2022-09-16 06:45:00,198.821922911101,126.463636363636,29.5718181818182,15.4469063328441,0.60725
"12513","MOOS",1177.57681692272,2022-09-16 07:00:00,198.759954747188,126.418181818182,28.0318181818182,15.4884922639814,0.6079
