"","site.ID","datetimeAK","fDOM","SPC","Turb","NO3","Q","MeanDischarge","DateTime","nitrateuM","fDOM.QSU","SpCond.uScm","Turbidity.FNU"
"6111","VAUL",2021-07-27 15:45:00,244.239090909091,341.890909090909,21.3309090909091,20.7273428011755,399.207586210367,399.207586210367,2021-07-27 15:45:00,20.7273428011755,244.239090909091,341.890909090909,21.3309090909091
"6112","VAUL",2021-07-27 16:00:00,244.178181818182,342.481818181818,21.6472727272727,20.8919599838284,399.207586210367,399.207586210367,2021-07-27 16:00:00,20.8919599838284,244.178181818182,342.481818181818,21.6472727272727
"6113","VAUL",2021-07-27 16:15:00,243.142727272727,343.227272727273,20.8681818181818,20.8857208486257,399.207586210367,399.207586210367,2021-07-27 16:15:00,20.8857208486257,243.142727272727,343.227272727273,20.8681818181818
"6114","VAUL",2021-07-27 16:30:00,243.148181818182,343.818181818182,20.82,20.7071855951364,401.320960905548,401.320960905548,2021-07-27 16:30:00,20.7071855951364,243.148181818182,343.818181818182,20.82
"6115","VAUL",2021-07-27 16:45:00,243.789090909091,344.327272727273,20.8481818181818,20.823809430077,399.207586210367,399.207586210367,2021-07-27 16:45:00,20.823809430077,243.789090909091,344.327272727273,20.8481818181818
"6116","VAUL",2021-07-27 17:00:00,243.427272727273,345.045454545455,21.9272727272727,20.7503796080774,400.264273557957,400.264273557957,2021-07-27 17:00:00,20.7503796080774,243.427272727273,345.045454545455,21.9272727272727
"6117","VAUL",2021-07-27 17:15:00,243.531818181818,345.563636363636,20.6772727272727,20.7911739536328,400.264273557957,400.264273557957,2021-07-27 17:15:00,20.7911739536328,243.531818181818,345.563636363636,20.6772727272727
"6118","VAUL",2021-07-27 17:30:00,243.759090909091,346.227272727273,20.0636363636364,20.7926137540642,399.207586210367,399.207586210367,2021-07-27 17:30:00,20.7926137540642,243.759090909091,346.227272727273,20.0636363636364
"6119","VAUL",2021-07-27 17:45:00,243.958181818182,346.554545454545,18.5118181818182,20.7911739536328,399.207586210367,399.207586210367,2021-07-27 17:45:00,20.7911739536328,243.958181818182,346.554545454545,18.5118181818182
"6120","VAUL",2021-07-27 18:00:00,244.079090909091,347.027272727273,21.3472727272727,20.7954933549269,401.320960905548,401.320960905548,2021-07-27 18:00:00,20.7954933549269,244.079090909091,347.027272727273,21.3472727272727
"6121","VAUL",2021-07-27 18:15:00,243.925454545455,347.436363636364,18.4945454545455,20.8535653056586,401.320960905548,401.320960905548,2021-07-27 18:15:00,20.8535653056586,243.925454545455,347.436363636364,18.4945454545455
"6122","VAUL",2021-07-27 18:30:00,243.812727272727,347.772727272727,19.5772727272727,20.8122910266261,403.434335600701,403.434335600701,2021-07-27 18:30:00,20.8122910266261,243.812727272727,347.772727272727,19.5772727272727
"6123","VAUL",2021-07-27 18:45:00,243.479090909091,348.072727272727,21.1290909090909,20.8602843743383,402.37764825311,402.37764825311,2021-07-27 18:45:00,20.8602843743383,243.479090909091,348.072727272727,21.1290909090909
"6124","VAUL",2021-07-27 19:00:00,243.301818181818,348.363636363636,20.6654545454545,20.8257291639856,404.491022948292,404.491022948292,2021-07-27 19:00:00,20.8257291639856,243.301818181818,348.363636363636,20.6654545454545
"6125","VAUL",2021-07-27 19:15:00,242.898181818182,348.636363636364,20.1436363636364,20.7906940201556,404.491022948292,404.491022948292,2021-07-27 19:15:00,20.7906940201556,242.898181818182,348.636363636364,20.1436363636364
