"","site.ID","datetimeAK","fDOM","SPC","Turb","NO3","Q","MeanDischarge","DateTime","nitrateuM","fDOM.QSU","SpCond.uScm","Turbidity.FNU"
"7164","FRCH",2021-08-08 14:45:00,NA,106.927272727273,21.46,15.5746836197474,274.741822963959,274.741822963959,2021-08-08 14:45:00,15.5746836197474,NA,106.927272727273,21.46
"7165","FRCH",2021-08-08 15:00:00,NA,106.954545454545,27.2609090909091,15.5703808051967,276.117468651573,276.117468651573,2021-08-08 15:00:00,15.5703808051967,NA,106.954545454545,27.2609090909091
"7166","FRCH",2021-08-08 15:15:00,NA,106.963636363636,28.53,15.5428427920723,277.493114339188,277.493114339188,2021-08-08 15:15:00,15.5428427920723,NA,106.963636363636,28.53
"7167","FRCH",2021-08-08 15:30:00,NA,106.963636363636,20.3918181818182,15.572101931017,277.974771802488,277.974771802488,2021-08-08 15:30:00,15.572101931017,NA,106.963636363636,20.3918181818182
"7168","FRCH",2021-08-08 15:45:00,NA,106.972727272727,31.8854545454545,15.5643568648258,277.974771802488,277.974771802488,2021-08-08 15:45:00,15.5643568648258,NA,106.972727272727,31.8854545454545
"7169","FRCH",2021-08-08 16:00:00,NA,106.945454545455,25.7336363636364,15.5437033549824,281.654714753138,281.654714753138,2021-08-08 16:00:00,15.5437033549824,NA,106.945454545455,25.7336363636364
"7170","FRCH",2021-08-08 16:15:00,NA,106.954545454545,18.7463636363636,15.5127230902174,280.279069065553,280.279069065553,2021-08-08 16:15:00,15.5127230902174,NA,106.954545454545,18.7463636363636
"7171","FRCH",2021-08-08 16:30:00,NA,106.972727272727,44.5045454545455,15.5101414014869,281.689378104275,281.689378104275,2021-08-08 16:30:00,15.5101414014869,NA,106.972727272727,44.5045454545455
"7172","FRCH",2021-08-08 16:45:00,NA,106.981818181818,27.51,15.5170259047681,282.171035567575,282.171035567575,2021-08-08 16:45:00,15.5170259047681,NA,106.981818181818,27.51
"7173","FRCH",2021-08-08 17:00:00,NA,107.027272727273,21.6372727272727,15.5006752094754,283.546681255189,283.546681255189,2021-08-08 17:00:00,15.5006752094754,NA,107.027272727273,21.6372727272727
"7174","FRCH",2021-08-08 17:15:00,NA,107,30.0563636363636,15.461089315609,284.47533283064,284.47533283064,2021-08-08 17:15:00,15.461089315609,NA,107,30.0563636363636
"7175","FRCH",2021-08-08 17:30:00,NA,107.045454545455,39.1909090909091,15.4585076268786,285.885641869376,285.885641869376,2021-08-08 17:30:00,15.4585076268786,NA,107.045454545455,39.1909090909091
"7176","FRCH",2021-08-08 17:45:00,NA,107.018181818182,34.2945454545455,15.4258062362933,288.18993913244,288.18993913244,2021-08-08 17:45:00,15.4258062362933,NA,107.018181818182,34.2945454545455
"7177","FRCH",2021-08-08 18:00:00,NA,107.063636363636,18.2109090909091,15.3974076602587,287.742945020291,287.742945020291,2021-08-08 18:00:00,15.3974076602587,NA,107.063636363636,18.2109090909091
"7178","FRCH",2021-08-08 18:15:00,NA,107.054545454545,34.1609090909091,15.3758935875052,290.528899746641,290.528899746641,2021-08-08 18:15:00,15.3758935875052,NA,107.054545454545,34.1609090909091
"7179","FRCH",2021-08-08 18:30:00,NA,107.072727272727,37.6172727272727,15.3862203424268,291.492214673213,291.492214673213,2021-08-08 18:30:00,15.3862203424268,NA,107.072727272727,37.6172727272727
"7180","FRCH",2021-08-08 18:45:00,NA,107.063636363636,34.4318181818182,15.3862203424268,292.386202897527,292.386202897527,2021-08-08 18:45:00,15.3862203424268,NA,107.063636363636,34.4318181818182
"7181","FRCH",2021-08-08 19:00:00,NA,107.054545454545,38.19,15.3354471307287,294.690500160592,294.690500160592,2021-08-08 19:00:00,15.3354471307287,NA,107.054545454545,38.19
"7182","FRCH",2021-08-08 19:15:00,NA,107.036363636364,32.0381818181818,15.2906978594014,295.137494272742,295.137494272742,2021-08-08 19:15:00,15.2906978594014,NA,107.036363636364,32.0381818181818
