"","DateTime","Site","fDOM.QSU","SpCond.uScm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge"
"3410",2018-07-11 00:00:00,"MOOS",NA,NA,NA,17.4245460733484,0.252355555555556,916.280209940625
"3411",2018-07-11 00:30:00,"MOOS",NA,NA,NA,17.5085406807994,0.258077777777778,912.970630267519
"3412",2018-07-11 01:00:00,"MOOS",NA,NA,NA,17.4967104543978,0.258755555555556,909.661050594412
"3413",2018-07-11 01:30:00,"MOOS",NA,NA,NA,17.5215539298411,0.254366666666667,916.280209940625
"3414",2018-07-11 02:00:00,"MOOS",NA,NA,NA,17.3807742356626,0.253122222222222,912.970630267519
"3415",2018-07-11 02:30:00,"MOOS",NA,NA,NA,17.4789651147955,0.250188888888889,909.661050594412
"3416",2018-07-11 03:00:00,"MOOS",NA,NA,NA,17.4647688431136,0.255744444444444,899.732311574859
"3417",2018-07-11 03:30:00,"MOOS",NA,NA,NA,17.604365514652,0.260944444444444,906.351470921189
"3418",2018-07-11 04:00:00,"MOOS",NA,NA,NA,17.5546785637654,0.246766666666667,899.732311574859
"3419",2018-07-11 04:30:00,"MOOS",NA,NA,NA,17.5262860204017,0.244333333333333,909.661050594412
"3420",2018-07-11 05:00:00,"MOOS",NA,NA,NA,17.4836972053561,0.249233333333333,909.661050594412
"3421",2018-07-11 05:30:00,"MOOS",NA,NA,NA,17.4150818922271,0.259422222222222,912.970630267519
"3422",2018-07-11 06:00:00,"MOOS",NA,NA,NA,17.460036752553,0.249733333333333,906.351470921189
"3423",2018-07-11 06:30:00,"MOOS",NA,NA,NA,17.4813311600758,0.257955555555556,899.732311574859
"3424",2018-07-11 07:00:00,"MOOS",NA,NA,NA,17.5227369524812,0.257155555555556,906.351470921189
"3425",2018-07-11 07:30:00,"MOOS",NA,NA,NA,17.3275382168556,0.261344444444444,906.351470921189
"3426",2018-07-11 08:00:00,"MOOS",NA,NA,NA,17.3902384167838,0.251044444444444,909.661050594412
"3427",2018-07-11 08:30:00,"MOOS",NA,NA,NA,17.2884984697305,0.273544444444444,916.280209940625
"3428",2018-07-11 09:00:00,"MOOS",NA,NA,NA,17.262471971647,0.258844444444444,922.899369286955
"3429",2018-07-11 09:30:00,"MOOS",NA,NA,NA,17.231713383003,0.261355555555556,936.137687979615
"3430",2018-07-11 10:00:00,"MOOS",NA,NA,NA,17.1879415453172,0.258755555555556,936.137687979615
"3431",2018-07-11 10:30:00,"MOOS",NA,NA,NA,17.20923595284,0.2652,946.066426999168
"3432",2018-07-11 11:00:00,"MOOS",NA,NA,NA,17.2376284962038,0.2723,952.685586345382
"3433",2018-07-11 11:30:00,"MOOS",NA,NA,NA,NA,NA,955.995166018605
"3434",2018-07-11 12:00:00,"MOOS",NA,NA,NA,NA,NA,965.923905038042
"3435",2018-07-11 12:30:00,"MOOS",NA,NA,NA,NA,NA,975.852644057479
