"","site.ID","datetimeAK","Discharge","NO3","fDOM","SPC","Turb","day","DateTime","SpCond"
"10576","CARI",2021-08-20 12:00:00,677.646666666667,34.9,109.182,60.4903333333333,1.91133333333333,2021-08-20,2021-08-20 12:00:00,60.4903333333333
"10577","CARI",2021-08-20 12:15:00,675.534,34.7,106.777333333333,60.3116666666667,98.6776666666667,2021-08-20,2021-08-20 12:15:00,60.3116666666667
"10578","CARI",2021-08-20 12:30:00,681.544666666667,34.8,100.409333333333,60.1453333333333,785.654333333333,2021-08-20,2021-08-20 12:30:00,60.1453333333333
"10579","CARI",2021-08-20 12:45:00,681.313333333333,34.9,110.543333333333,59.9706666666667,1.97233333333333,2021-08-20,2021-08-20 12:45:00,59.9706666666667
"10580","CARI",2021-08-20 13:00:00,682.636,34.9,111.308,59.763,1.97766666666667,2021-08-20,2021-08-20 13:00:00,59.763
"10581","CARI",2021-08-20 13:15:00,685.297333333333,34.9,111.916666666667,59.565,2.03866666666667,2021-08-20,2021-08-20 13:15:00,59.565
"10582","CARI",2021-08-20 13:30:00,680.668666666667,34.7,112.256666666667,59.3473333333333,2.01933333333333,2021-08-20,2021-08-20 13:30:00,59.3473333333333
"10583","CARI",2021-08-20 13:45:00,687.537333333333,34.6,112.779333333333,59.1333333333333,2.052,2021-08-20,2021-08-20 13:45:00,59.1333333333333
"10584","CARI",2021-08-20 14:00:00,691.418666666667,34.6,113.088,58.9003333333333,2.16033333333333,2021-08-20,2021-08-20 14:00:00,58.9003333333333
"10585","CARI",2021-08-20 14:15:00,696.996,34.5,113.675333333333,58.7303333333333,2.145,2021-08-20,2021-08-20 14:15:00,58.7303333333333
"10586","CARI",2021-08-20 14:30:00,702.395333333333,34.3,114.234666666667,58.569,2.14166666666667,2021-08-20,2021-08-20 14:30:00,58.569
"10587","CARI",2021-08-20 14:45:00,705.510666666667,34.2,114.831333333333,58.4266666666667,2.06633333333333,2021-08-20,2021-08-20 14:45:00,58.4266666666667
"10588","CARI",2021-08-20 15:00:00,706.649333333333,34.2,115.382666666667,58.2936666666667,2.06533333333333,2021-08-20,2021-08-20 15:00:00,58.2936666666667
"10589","CARI",2021-08-20 15:15:00,711.78,34.1,115.881333333333,58.1583333333333,2.08166666666667,2021-08-20,2021-08-20 15:15:00,58.1583333333333
"10590","CARI",2021-08-20 15:30:00,719.936,34,116.351333333333,58.0096666666667,2.05333333333333,2021-08-20,2021-08-20 15:30:00,58.0096666666667
"10591","CARI",2021-08-20 15:45:00,723.597333333333,33.8,116.772666666667,57.882,2.039,2021-08-20,2021-08-20 15:45:00,57.882
"10592","CARI",2021-08-20 16:00:00,732.352,33.9,117.139333333333,57.766,2.065,2021-08-20,2021-08-20 16:00:00,57.766
"10593","CARI",2021-08-20 16:15:00,734.914,33.8,117.612,57.6433333333333,1.98866666666667,2021-08-20,2021-08-20 16:15:00,57.6433333333333
"10594","CARI",2021-08-20 16:30:00,742.075333333333,33.9,118.070666666667,57.531,1.97566666666667,2021-08-20,2021-08-20 16:30:00,57.531
"10595","CARI",2021-08-20 16:45:00,751.358,33.7,117.714666666667,57.418,1.982,2021-08-20,2021-08-20 16:45:00,57.418
"10596","CARI",2021-08-20 17:00:00,752.158,33.7,118.019333333333,57.311,1.92766666666667,2021-08-20,2021-08-20 17:00:00,57.311
"10597","CARI",2021-08-20 17:15:00,755.678,33.7,119.146666666667,57.2116666666667,1.91833333333333,2021-08-20,2021-08-20 17:15:00,57.2116666666667
"10598","CARI",2021-08-20 17:30:00,764.268666666667,33.7,119.626666666667,57.1183333333333,1.931,2021-08-20,2021-08-20 17:30:00,57.1183333333333
"10599","CARI",2021-08-20 17:45:00,769.518,33.6,98.6686666666667,57.0346666666667,1.97433333333333,2021-08-20,2021-08-20 17:45:00,57.0346666666667
"10600","CARI",2021-08-20 18:00:00,779.014,33.5,120.334,56.957,1.933,2021-08-20,2021-08-20 18:00:00,56.957
"10601","CARI",2021-08-20 18:15:00,789.518666666667,33.5,120.753333333333,56.8816666666667,1.91533333333333,2021-08-20,2021-08-20 18:15:00,56.8816666666667
"10602","CARI",2021-08-20 18:30:00,793.511333333333,33.6,121.087333333333,56.8126666666667,1.857,2021-08-20,2021-08-20 18:30:00,56.8126666666667
"10603","CARI",2021-08-20 18:45:00,801.690666666667,33.6,121.454,56.768,1.851,2021-08-20,2021-08-20 18:45:00,56.768
"10604","CARI",2021-08-20 19:00:00,809.076666666667,33.4,121.755333333333,56.713,1.86066666666667,2021-08-20,2021-08-20 19:00:00,56.713
"10605","CARI",2021-08-20 19:15:00,813.008,33.5,121.85,56.673,1.95,2021-08-20,2021-08-20 19:15:00,56.673
"10606","CARI",2021-08-20 19:30:00,823.94,33.6,121.918666666667,56.614,2.05866666666667,2021-08-20,2021-08-20 19:30:00,56.614
"10607","CARI",2021-08-20 19:45:00,859.835333333333,33.5,122.148666666667,56.5913333333333,2.18666666666667,2021-08-20,2021-08-20 19:45:00,56.5913333333333
"10608","CARI",2021-08-20 20:00:00,858.186666666667,33.4,122.142666666667,56.5743333333333,2.19233333333333,2021-08-20,2021-08-20 20:00:00,56.5743333333333
"10609","CARI",2021-08-20 20:15:00,863.419333333333,33.6,122.165333333333,56.532,2.06066666666667,2021-08-20,2021-08-20 20:15:00,56.532
"10610","CARI",2021-08-20 20:30:00,857.658,33.6,122.33,56.5443333333333,2.065,2021-08-20,2021-08-20 20:30:00,56.5443333333333
"10611","CARI",2021-08-20 20:45:00,849.489333333333,33.6,122.43,56.5333333333333,2.21666666666667,2021-08-20,2021-08-20 20:45:00,56.5333333333333
"10612","CARI",2021-08-20 21:00:00,865.309333333333,33.6,122.440666666667,56.5353333333333,2.22366666666667,2021-08-20,2021-08-20 21:00:00,56.5353333333333
"10613","CARI",2021-08-20 21:15:00,868.091333333333,33.7,122.296666666667,56.5343333333333,3.048,2021-08-20,2021-08-20 21:15:00,56.5343333333333
"10614","CARI",2021-08-20 21:30:00,873.958,33.7,122.323333333333,56.5266666666667,3.95533333333333,2021-08-20,2021-08-20 21:30:00,56.5266666666667
"10615","CARI",2021-08-20 21:45:00,877.947333333333,33.7,122.274666666667,56.5323333333333,3.48333333333333,2021-08-20,2021-08-20 21:45:00,56.5323333333333
"10616","CARI",2021-08-20 22:00:00,885.238666666667,33.7,122.183333333333,56.5346666666667,2.833,2021-08-20,2021-08-20 22:00:00,56.5346666666667
"10617","CARI",2021-08-20 22:15:00,893.600666666667,33.8,122.183333333333,56.561,2.426,2021-08-20,2021-08-20 22:15:00,56.561
"10618","CARI",2021-08-20 22:30:00,893.316,33.8,122.098666666667,56.6,2.26366666666667,2021-08-20,2021-08-20 22:30:00,56.6
"10619","CARI",2021-08-20 22:45:00,893.796666666667,33.8,121.947333333333,56.6333333333333,2.33533333333333,2021-08-20,2021-08-20 22:45:00,56.6333333333333
"10620","CARI",2021-08-20 23:00:00,895.67,33.8,121.766666666667,56.638,2.175,2021-08-20,2021-08-20 23:00:00,56.638
"10621","CARI",2021-08-20 23:15:00,903.092666666667,33.9,121.558666666667,56.6176666666667,2.27266666666667,2021-08-20,2021-08-20 23:15:00,56.6176666666667
"10622","CARI",2021-08-20 23:30:00,902.843333333333,34,121.322666666667,56.6493333333333,2.25333333333333,2021-08-20,2021-08-20 23:30:00,56.6493333333333
"10623","CARI",2021-08-20 23:45:00,917.876,34,121.281333333333,56.6846666666667,2.16833333333333,2021-08-20,2021-08-20 23:45:00,56.6846666666667
"10624","CARI",2021-08-21 00:00:00,918.072,34,121.067333333333,56.734,2.18566666666667,2021-08-21,2021-08-21 00:00:00,56.734
"10625","CARI",2021-08-21 00:15:00,917.074666666667,34,121.030666666667,56.7823333333333,2.23266666666667,2021-08-21,2021-08-21 00:15:00,56.7823333333333
"10626","CARI",2021-08-21 00:30:00,922.822,34,120.732666666667,56.8333333333333,2.29366666666667,2021-08-21,2021-08-21 00:30:00,56.8333333333333
"10627","CARI",2021-08-21 00:45:00,918.902,34.2,120.752666666667,56.876,2.19166666666667,2021-08-21,2021-08-21 00:45:00,56.876
"10628","CARI",2021-08-21 01:00:00,924.258666666667,34.2,120.550666666667,56.9036666666667,2.40033333333333,2021-08-21,2021-08-21 01:00:00,56.9036666666667
"10629","CARI",2021-08-21 01:15:00,928.142,34.2,120.050666666667,56.9226666666667,3.76266666666667,2021-08-21,2021-08-21 01:15:00,56.9226666666667
"10630","CARI",2021-08-21 01:30:00,931.364,34.2,120.147333333333,56.9553333333333,1.86833333333333,2021-08-21,2021-08-21 01:30:00,56.9553333333333
"10631","CARI",2021-08-21 01:45:00,927.938,34.3,120.05,57.014,2.01533333333333,2021-08-21,2021-08-21 01:45:00,57.014
"10632","CARI",2021-08-21 02:00:00,926.920666666667,34.3,119.974666666667,57.0603333333333,2.31666666666667,2021-08-21,2021-08-21 02:00:00,57.0603333333333
"10633","CARI",2021-08-21 02:15:00,921.08,34.4,119.785333333333,57.1133333333333,1.93533333333333,2021-08-21,2021-08-21 02:15:00,57.1133333333333
"10634","CARI",2021-08-21 02:30:00,929.361333333333,34.3,119.81,57.162,1.744,2021-08-21,2021-08-21 02:30:00,57.162
"10635","CARI",2021-08-21 02:45:00,926.487333333333,34.4,119.812,57.209,1.66,2021-08-21,2021-08-21 02:45:00,57.209
"10636","CARI",2021-08-21 03:00:00,928.042,34.5,119.731333333333,57.2456666666667,1.57666666666667,2021-08-21,2021-08-21 03:00:00,57.2456666666667
"10637","CARI",2021-08-21 03:15:00,922.897333333333,34.6,119.640666666667,57.285,1.579,2021-08-21,2021-08-21 03:15:00,57.285
"10638","CARI",2021-08-21 03:30:00,919.828,34.6,119.506666666667,57.306,1.575,2021-08-21,2021-08-21 03:30:00,57.306
"10639","CARI",2021-08-21 03:45:00,922.505333333333,34.5,119.424,57.323,1.612,2021-08-21,2021-08-21 03:45:00,57.323
"10640","CARI",2021-08-21 04:00:00,917.925333333333,34.6,119.318666666667,57.366,1.72766666666667,2021-08-21,2021-08-21 04:00:00,57.366
"10641","CARI",2021-08-21 04:15:00,923.349333333333,34.7,119.161333333333,57.4066666666667,2.50133333333333,2021-08-21,2021-08-21 04:15:00,57.4066666666667
"10642","CARI",2021-08-21 04:30:00,917.932,34.6,118.979333333333,57.4356666666667,2.30533333333333,2021-08-21,2021-08-21 04:30:00,57.4356666666667
"10643","CARI",2021-08-21 04:45:00,920.578,34.7,119.017333333333,57.474,2.184,2021-08-21,2021-08-21 04:45:00,57.474
"10644","CARI",2021-08-21 05:00:00,915.646666666667,34.8,118.958666666667,57.5163333333333,2.17533333333333,2021-08-21,2021-08-21 05:00:00,57.5163333333333
"10645","CARI",2021-08-21 05:15:00,918.484,34.8,118.851333333333,57.5526666666667,2.20133333333333,2021-08-21,2021-08-21 05:15:00,57.5526666666667
"10646","CARI",2021-08-21 05:30:00,919.872,34.8,118.538,57.5783333333333,2.42633333333333,2021-08-21,2021-08-21 05:30:00,57.5783333333333
"10647","CARI",2021-08-21 05:45:00,918.474666666667,34.9,118.286,57.6063333333333,2.32733333333333,2021-08-21,2021-08-21 05:45:00,57.6063333333333
"10648","CARI",2021-08-21 06:00:00,914.172666666667,34.8,118.440666666667,57.645,2.34433333333333,2021-08-21,2021-08-21 06:00:00,57.645
"10649","CARI",2021-08-21 06:15:00,909.258,34.8,118.248666666667,57.6816666666667,2.23366666666667,2021-08-21,2021-08-21 06:15:00,57.6816666666667
"10650","CARI",2021-08-21 06:30:00,921.258666666667,35,118.436666666667,57.712,2.18966666666667,2021-08-21,2021-08-21 06:30:00,57.712
"10651","CARI",2021-08-21 06:45:00,914.488,35,118.473333333333,57.7156666666667,2.219,2021-08-21,2021-08-21 06:45:00,57.7156666666667
"10652","CARI",2021-08-21 07:00:00,909.822666666667,35,118.592666666667,57.7306666666667,2.21933333333333,2021-08-21,2021-08-21 07:00:00,57.7306666666667
"10653","CARI",2021-08-21 07:15:00,910.346,35.2,118.774,57.7236666666667,2.24966666666667,2021-08-21,2021-08-21 07:15:00,57.7236666666667
"10654","CARI",2021-08-21 07:30:00,911.410666666667,35,118.503333333333,57.717,2.95433333333333,2021-08-21,2021-08-21 07:30:00,57.717
"10655","CARI",2021-08-21 07:45:00,911.782666666667,35.1,118.290666666667,57.6756666666667,2.937,2021-08-21,2021-08-21 07:45:00,57.6756666666667
"10656","CARI",2021-08-21 08:00:00,912.176,35.1,118.452666666667,57.6303333333333,2.57433333333333,2021-08-21,2021-08-21 08:00:00,57.6303333333333
"10657","CARI",2021-08-21 08:15:00,911.386666666667,35.2,118.931333333333,57.5873333333333,2.19266666666667,2021-08-21,2021-08-21 08:15:00,57.5873333333333
"10658","CARI",2021-08-21 08:30:00,911.858666666667,35.2,119.122666666667,57.5593333333333,2.072,2021-08-21,2021-08-21 08:30:00,57.5593333333333
"10659","CARI",2021-08-21 08:45:00,912.210666666667,35.2,120.488666666667,57.5275862068966,2.01166666666667,2021-08-21,2021-08-21 08:45:00,57.5275862068966
"10660","CARI",2021-08-21 09:00:00,911.021333333333,35.3,119.187333333333,57.5016666666667,1.98966666666667,2021-08-21,2021-08-21 09:00:00,57.5016666666667
"10661","CARI",2021-08-21 09:15:00,909.831333333333,35.3,119.139333333333,57.4803333333333,1.936,2021-08-21,2021-08-21 09:15:00,57.4803333333333
"10662","CARI",2021-08-21 09:30:00,911.256,35.4,119.191333333333,57.452,1.875,2021-08-21,2021-08-21 09:30:00,57.452
"10663","CARI",2021-08-21 09:45:00,912.691333333333,35.4,119.225333333333,57.4213333333333,4.036,2021-08-21,2021-08-21 09:45:00,57.4213333333333
"10664","CARI",2021-08-21 10:00:00,914.939333333333,35.4,119.266,57.3946666666667,1.799,2021-08-21,2021-08-21 10:00:00,57.3946666666667
"10665","CARI",2021-08-21 10:15:00,912.674666666667,35.3,119.243333333333,57.3746666666667,1.821,2021-08-21,2021-08-21 10:15:00,57.3746666666667
"10666","CARI",2021-08-21 10:30:00,907.241333333333,35.4,119.127333333333,57.334,1.79333333333333,2021-08-21,2021-08-21 10:30:00,57.334
"10667","CARI",2021-08-21 10:45:00,908.8,35.5,119.065333333333,57.3083333333333,1.78633333333333,2021-08-21,2021-08-21 10:45:00,57.3083333333333
"10668","CARI",2021-08-21 11:00:00,910.134,35.5,118.914,57.2746666666667,1.78333333333333,2021-08-21,2021-08-21 11:00:00,57.2746666666667
"10669","CARI",2021-08-21 11:15:00,905.05,35.4,118.629333333333,57.1596666666667,1.85866666666667,2021-08-21,2021-08-21 11:15:00,57.1596666666667
"10670","CARI",2021-08-21 11:30:00,905.381333333333,35.5,118.412,57.15,1.78133333333333,2021-08-21,2021-08-21 11:30:00,57.15
"10671","CARI",2021-08-21 11:45:00,910.463333333333,35.4,118.324,57.1053333333333,2.23866666666667,2021-08-21,2021-08-21 11:45:00,57.1053333333333
"10672","CARI",2021-08-21 12:00:00,910.05,35.5,118.137333333333,57.1066666666667,1.83566666666667,2021-08-21,2021-08-21 12:00:00,57.1066666666667
"10673","CARI",2021-08-21 12:15:00,907.394,35.5,118.210666666667,57.1143333333333,1.77166666666667,2021-08-21,2021-08-21 12:15:00,57.1143333333333
"10674","CARI",2021-08-21 12:30:00,904.498666666667,35.5,118.125333333333,57.1276666666667,1.74166666666667,2021-08-21,2021-08-21 12:30:00,57.1276666666667
"10675","CARI",2021-08-21 12:45:00,903.573333333333,35.4,117.992666666667,57.1206666666667,1.71333333333333,2021-08-21,2021-08-21 12:45:00,57.1206666666667
"10676","CARI",2021-08-21 13:00:00,907.972,35.5,117.856666666667,57.1153333333333,1.723,2021-08-21,2021-08-21 13:00:00,57.1153333333333
"10677","CARI",2021-08-21 13:15:00,899.059333333333,35.5,117.791333333333,57.1166666666667,1.69966666666667,2021-08-21,2021-08-21 13:15:00,57.1166666666667
