"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",0.442493528552123,0.145632829309962,NA,0.640974590646933,19.4627729131175,27.3215600657866,721.768434310955,0.9069,8e-04,21.2689,0,0.4007,0.4843,1275,0,"FRCH_storm1_06_13_NO3","FRCH"
"2","2",-0.395590022170804,0.127871960854406,0.910731006251464,-0.552513738951783,42.429451036458,113.439197702672,721.768434310955,0.8926,3e-04,-21.6555,0,-0.4323,-0.3589,1,0,"FRCH_storm1_06_13_fDOM","FRCH"
"3","3",-0.29810931554047,0.371277434295647,-0.136069114470843,-0.829913606911447,37.3,70.9727272727273,721.768434310955,0.8401,0,-5.6205,0,-0.4047,-0.1915,214,0,"FRCH_storm1_06_13_SPC","FRCH"
"4","4",-0.0780257789651367,0.192900590209646,0.779003414273095,-0.505602246469663,13.0545454545455,89.2054545454545,721.768434310955,0.8834,1e-04,-2.8314,0.0067,-0.1334,-0.0226,477,0.1225,"FRCH_storm1_06_13_turb","FRCH"
"5","5",-0.333804263942781,0.177421075135919,0.97059027809933,-0.570750720020744,0.191314285714286,0.80836,721.768434310955,0.8994,5e-04,-13.17,0,-0.3847,-0.2829,1,0,"FRCH_storm1_06_13_abs","FRCH"
"6","6",0.67817918750351,0.167751098733028,-0.647187728268797,0.952520087655206,23.616901729082,25.537991601411,481.116536280465,0.9403,0.0138,28.2994,0,0.63,0.7263,1275,0,"FRCH_storm2_06_18_NO3","FRCH"
"7","7",-0.269962694010695,0.162936100216295,0.740734974496664,-0.496208042271275,63.8863575479123,75.2791727803043,481.116536280465,0.9202,0.0024,-11.598,0,-0.3167,-0.2232,17,0,"FRCH_storm2_06_18_fDOM","FRCH"
"8","8",0.57232558139535,0.145511616491192,-0.275747508305662,0.765780730897012,71.0363636363636,73.7727272727273,481.116536280465,0.8934,3e-04,27.5324,0,0.5306,0.6141,1275,0,"FRCH_storm2_06_18_SPC","FRCH"
"9","9",-0.116526657645466,0.121938395063675,0.650987821380244,-0.396779431664409,12.2572727272727,29.0527272727273,481.116536280465,0.9422,0.0165,-6.6893,0,-0.1515,-0.0815,134,0,"FRCH_storm2_06_18_turb","FRCH"
"10","10",-0.320505051664753,0.143885437879313,0.708955223880596,-0.610522388059702,0.27225,0.367964285714286,481.116536280465,0.9623,0.111,-15.5925,0,-0.3618,-0.2792,3,0,"FRCH_storm2_06_18_abs","FRCH"
"11","11",-0.44737649135569,0.214281011175552,NA,-0.651841234378384,10.7285714285714,43.0881088317122,3426.28590962394,0.7866,0,-14.6146,0,-0.5089,-0.3859,0,0,"FRCH_storm3a_06_20_NO3","FRCH"
"12","12",0.112975486573579,0.312048328092482,0.461872308414303,-0.523342187351981,51.4530813974026,151.153606991387,3426.28590962394,0.9024,6e-04,2.5343,0.0145,0.0234,0.2026,876,0.0216,"FRCH_storm3a_06_20_fDOM","FRCH"
"13","13",0.363377407300948,0.132238223026441,-0.97930439781546,0.61813739580339,40.0454545454545,71.6727272727273,3426.28590962394,0.9325,0.0069,19.2353,0,0.3254,0.4013,1275,0,"FRCH_storm3a_06_20_SPC","FRCH"
"14","14",0.140134263036867,0.126853078375517,0.0610674282323267,0.389100864179216,14.8527272727273,210.94,3426.28590962394,0.8582,0,7.7329,0,0.1037,0.1766,1263,0,"FRCH_storm3a_06_20_turb","FRCH"
"15","15",0.439138254422473,0.124551608955082,NA,0.697142481063549,23.1679925616912,34.8950604609359,2886.83850469419,0.7966,0,24.6803,0,0.4034,0.4749,1275,0,"FRCH_storm4a_07_07_NO3","FRCH"
"16","16",-0.478293771512588,0.15655383928324,0.576466633411047,-0.706471118076941,32.8341564005903,127.018033288714,2886.83850469419,0.939,0.0124,-21.386,0,-0.5232,-0.4333,1,0,"FRCH_storm4a_07_07_fDOM","FRCH"
"17","17",0.570010183299388,0.110345869899016,-0.86965376782077,0.687372708757636,54.4727272727273,63.4,2886.83850469419,0.8035,0,36.1597,0,0.5383,0.6017,1275,0,"FRCH_storm4a_07_07_SPC","FRCH"
"18","18",0.227206004417876,0.133180610111049,0.293677895209281,0.46537212628528,22.0218181818182,358.259090909091,2886.83850469419,0.966,0.1588,11.942,0,0.189,0.2654,1262,0,"FRCH_storm4a_07_07_turb","FRCH"
"19","19",-0.522697043957756,0.215590654398317,NA,-0.984308588003122,0.18465,0.86728,2886.83850469419,0.8572,0,-16.9714,0,-0.5846,-0.4608,0,0,"FRCH_storm4a_07_07_abs","FRCH"
"20","20",-0.220988911107077,0.265442778405787,0.0788947464097616,-0.887929467369567,27.7165832937343,31.5763040343047,1384.92155083593,0.8683,1e-04,-5.8277,0,-0.2972,-0.1448,157,0,"FRCH_storm4b_07_09_NO3","FRCH"
"21","21",-0.0467950426471135,0.266151584498238,-0.213561054588856,-0.506756494699713,81.4333392628524,106.242117818118,1384.92155083593,0.9524,0.0429,-1.2307,0.2243,-0.1232,0.0296,540,0.3491,"FRCH_storm4b_07_09_fDOM","FRCH"
"22","22",-0.40488038277512,0.280332104004916,0.108452950558211,-0.904306220095694,60.4,66.1,1384.92155083593,0.9281,0.0047,-10.11,0,-0.4854,-0.3244,14,0,"FRCH_storm4b_07_09_SPC","FRCH"
"23","23",-0.036180451424513,0.133645024257526,0.0592100071028329,-0.338706495146397,28.4363636363636,74.5127272727273,1384.92155083593,0.9907,0.9607,-1.895,0.064,-0.0745,0.0022,449,0.0695,"FRCH_storm4b_07_09_turb","FRCH"
"24","24",-0.0345315523292282,0.188886971285521,0.18836653811767,0.390624374491252,0.379135714285714,0.646775,1384.92155083593,0.8853,2e-04,-1.2797,0.2067,-0.0888,0.0197,450,0.071,"FRCH_storm4b_07_09_abs","FRCH"
"25","25",0.0231045834707436,0.0827910738366741,0.0429105198268202,0.509160672772061,32.0197404109709,33.475,756.379394874351,0.6233,0,1.9535,0.0565,-7e-04,0.0469,852,0.0388,"FRCH_storm5_07_15_NO3","FRCH"
"26","26",-0.204021760831035,0.19402506261017,0.760006394876694,-0.546644699582133,60.6100659087517,63.383028353968,756.379394874351,0.9129,0.0013,-7.3607,0,-0.2597,-0.1483,80,0,"FRCH_storm5_07_15_fDOM","FRCH"
"27","27",0.149638888888888,0.177331647252497,0.336111111111107,0.420833333333336,71,74.2727272727273,756.379394874351,0.8649,0,5.9069,0,0.0987,0.2005,1063.5,0,"FRCH_storm5_07_15_SPC","FRCH"
"28","28",0.200567735602092,0.163159227811642,0.0512107329843019,0.779368455497388,14.6245454545455,20.1809090909091,756.379394874351,0.8786,1e-04,8.6049,0,0.1537,0.2474,1264,0,"FRCH_storm5_07_15_turb","FRCH"
"29","29",0.146369556369555,0.177877624788447,0.191798941798951,0.371913580246913,0.216707142857143,0.232907142857143,756.379394874351,0.8848,2e-04,5.7601,0,0.0953,0.1974,1112,0,"FRCH_storm5_07_15_abs","FRCH"
"30","30",0.602052745460814,0.200366433344069,-0.70322054626991,0.871585813289836,29.2882565274878,31.0093790464151,738.362035106156,0.9052,7e-04,21.0333,0,0.5445,0.6596,1275,0,"FRCH_storm6_07_18_NO3","FRCH"
"31","31",-0.615248028200727,0.202778570886782,0.440249644210799,-0.811429564326783,65.8710553281124,72.5768776875797,738.362035106156,0.7907,0,-21.2386,0,-0.6735,-0.557,3,0,"FRCH_storm6_07_18_fDOM","FRCH"
"32","32",0.220117647058808,0.228916781240605,-0.682352941176407,0.641176470588211,70.9272727272727,71.7,738.362035106156,0.9444,0.0201,6.7309,0,0.1544,0.2858,1138,0,"FRCH_storm6_07_18_SPC","FRCH"
"33","33",-0.197129476584021,0.186156675237572,0.702369146005503,-0.60027548209366,15.1181818181818,23.3681818181818,738.362035106156,0.9555,0.0574,-7.4126,0,-0.2506,-0.1437,74,0,"FRCH_storm6_07_18_turb","FRCH"
"34","34",-0.567796847266936,0.156802207485864,0.859014470082154,-0.759092686742301,0.255671428571429,0.2922,738.362035106156,0.8134,0,-25.3477,0,-0.6128,-0.5228,0,0,"FRCH_storm6_07_18_abs","FRCH"
"35","35",0.367938644266379,0.201622552786573,NA,0.61913337699192,23.2230011248725,30.937110143256,1225.5879807738,0.8854,2e-04,12.7742,0,0.3101,0.4258,1273,0,"FRCH_storm7_07_20_NO3","FRCH"
"36","36",-0.396437752037416,0.185470911616804,0.433969063646507,-0.580920987830581,35.48506315963,115.319154084348,1225.5879807738,0.8092,0,-14.9623,0,-0.4497,-0.3432,13,0,"FRCH_storm7_07_20_fDOM","FRCH"
"37","37",0.231231135822081,0.234607461009204,-0.950754567116764,0.594519459888803,61.9636363636364,73.4090909090909,1225.5879807738,0.9216,0.0027,6.8993,0,0.1639,0.2986,1126,0,"FRCH_storm7_07_20_SPC","FRCH"
"38","38",0.189111519042043,0.151377639808264,0.31491488237923,0.421547371492522,14.0990909090909,260.229090909091,1225.5879807738,0.9415,0.0155,8.7449,0,0.1457,0.2326,1217,0,"FRCH_storm7_07_20_turb","FRCH"
"39","39",-0.0602987797029811,0.213393381056546,NA,-0.756473608437664,0.239728571428571,0.95814,1225.5879807738,0.8936,3e-04,-1.978,0.0536,-0.1216,0.001,487,0.1476,"FRCH_storm7_07_20_abs","FRCH"
"40","40",0.178064492541673,0.413318479532045,-0.356147021546206,0.727186311787068,29.6853846749451,31.8997599989299,706.005435429119,0.885,2e-04,3.0157,0.0041,0.0594,0.2967,907,0.0094,"FRCH_storm8_07_26_NO3","FRCH"
