"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.068304093567251,0.258647536064792,NA,-0.555230669265756,15.4527319158127,22.9779621545054,3728.41039827206,0.8802,1e-04,-1.8486,0.0706,-0.1426,0.0059,506,0.206,"MOOS_storm1_07_01_NO3","MOOS"
"2","2",-0.534821460877969,0.261677242010834,0.440839371528226,-0.915857280322348,108.781534000339,247.35194925659,3728.41039827206,0.9093,0.001,-14.3067,0,-0.6099,-0.4597,1,0,"MOOS_storm1_07_01_fDOM","MOOS"
"3","3",0.750334394904458,0.121779072298971,-0.640127388535032,0.863057324840764,74,136.8,3728.41039827206,0.8146,0,43.1301,0,0.7154,0.7853,1275,0,"MOOS_storm1_07_01_SPC","MOOS"
"4","4",-0.298699751861042,0.269574431029259,0.880769230769231,-0.814888337468982,0.38,80.98,3728.41039827206,0.8988,4e-04,-7.7563,0,-0.3761,-0.2213,54,0,"MOOS_storm1_07_01_turb","MOOS"
"5","5",-0.454224632175175,0.162079727068283,NA,-0.580403398494163,0.2585,0.98235,3728.41039827206,0.6889,0,-19.6173,0,-0.5008,-0.4077,0,0,"MOOS_storm1_07_01_abs","MOOS"
"6","6",-0.101099237978449,0.0950186503060558,NA,-0.187410586552214,13.8782522947217,20.714036488154,4774.26940602333,0.8322,0,-7.3716,0,-0.1287,-0.0735,103,0,"MOOS_storm2_07_18_NO3","MOOS"
"7","7",-0.288278931348307,0.370222725035962,0.128388985088796,-0.847037006454091,133.193330961476,199.151151557972,4774.26940602333,0.9045,7e-04,-5.4506,0,-0.3946,-0.182,208,0,"MOOS_storm2_07_18_fDOM","MOOS"
"8","8",0.677885245901639,0.126565710462066,-0.727868852459016,0.845081967213115,72,133,4774.26940602333,0.9101,0.0011,37.492,0,0.6416,0.7142,1275,0,"MOOS_storm2_07_18_SPC","MOOS"
"9","9",-0.332770043206913,0.247543209214532,0.339606337013922,-0.74877580412866,0.77,104.92,4774.26940602333,0.908,9e-04,-9.41,0,-0.4038,-0.2617,0,0,"MOOS_storm2_07_18_turb","MOOS"
"10","10",0.12339577039275,0.180354442322888,NA,0.518429003021147,14.8806383888946,22.9730724662411,5194.85998020889,0.9721,0.2807,4.7893,0,0.0716,0.1752,1051,1e-04,"MOOS_storm3a_07_27_NO3","MOOS"
"11","11",-0.435282901875678,0.204559874129828,NA,-0.666757091923733,0.43905,1.08415,5194.85998020889,0.812,0,-14.8953,0,-0.494,-0.3766,0,0,"MOOS_storm3a_07_27_abs","MOOS"
"12","12",0.66482029598309,0.140922347828191,-0.786469344608892,0.827695560253702,19.3498134624261,21.66263601142,1757.45886979626,0.8349,0,33.0234,0,0.6244,0.7053,1275,0,"MOOS_storm4_08_16_NO3","MOOS"
"13","13",-0.313435418624652,0.264470605879174,-0.0999254178364625,-0.709790436592631,158.345890349007,205.348072930226,1757.45886979626,0.8302,0,-8.296,0,-0.3894,-0.2375,25,0,"MOOS_storm4_08_16_fDOM","MOOS"
"14","14",0.625714285714286,0.212913655601862,0.142857142857144,0.817460317460318,100.8,107.1,1757.45886979626,0.8002,0,20.5717,0,0.5646,0.6868,1275,0,"MOOS_storm4_08_16_SPC","MOOS"
"15","15",-0.230060362173038,0.166188223532133,0.454728370221328,-0.545271629778672,2.85,7.82,1757.45886979626,0.8598,0,-9.6904,0,-0.2778,-0.1824,12,0,"MOOS_storm4_08_16_turb","MOOS"
"16","16",-0.45900618556701,0.257820592396626,0.71340206185567,-0.881237113402061,0.5084,0.62965,1757.45886979626,0.863,0,-12.4623,0,-0.533,-0.385,21,0,"MOOS_storm4_08_16_abs","MOOS"
"17","17",0.349200540758591,0.168073389594582,-0.9719019798308,0.614000304761986,129.288167806516,192.960813430999,12556.1238025525,0.9327,0.007,14.5437,0,0.3009,0.3975,1275,0,"MOOS_storm5_08_25_fDOM","MOOS"
"18","18",-0.124272227447009,0.0837682982684523,0.64229906677277,-0.293279317080229,6,282.46,12556.1238025525,0.9465,0.0245,-10.3847,0,-0.1483,-0.1002,14,0,"MOOS_storm5_08_25_turb","MOOS"
"19","19",0.760676392572945,0.0991292367753316,-0.830238726790447,0.892572944297088,21.017197160538,24.7040221117883,3056.56345076748,0.9116,0.0012,53.7151,0,0.7322,0.7891,1275,0,"MOOS_storm6_09_14_NO3","MOOS"
"20","20",-0.523416062464142,0.191952783716836,0.445631588027721,-0.885159580062247,127.191539000714,194.744291146613,3056.56345076748,0.9318,0.0065,-19.0876,0,-0.5785,-0.4683,1,0,"MOOS_storm6_09_14_fDOM","MOOS"
"21","21",0.767578947368421,0.208735435406784,-0.378947368421053,0.978947368421052,80.4,89.9,3056.56345076748,0.8505,0,25.741,0,0.7077,0.8275,1275,0,"MOOS_storm6_09_14_SPC","MOOS"
"22","22",-0.179985683607731,0.143091687485058,0.212240515390122,-0.462687902648533,7.54,63.42,3056.56345076748,0.9495,0.0325,-8.8048,0,-0.2211,-0.1389,26,0,"MOOS_storm6_09_14_turb","MOOS"
"23","23",-0.557487731219328,0.179175935624094,0.877123442808607,-0.750849377123443,0.4314,0.6963,3056.56345076748,0.8655,0,-21.7798,0,-0.6089,-0.506,0,0,"MOOS_storm6_09_14_abs","MOOS"
