"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",0.22381339592312,0.328255387335881,-0.130464768463074,0.899888695642754,30.1423538752835,32.8785714285714,519.519960188832,0.7845,0,4.7728,0,0.1296,0.318,1004,4e-04,"POKE_storm3_06_15_NO3","POKE"
"2","2",-0.51863864201062,0.155614813765678,0.903914677003214,-0.726167791647087,39.8772985591834,45.9576770966864,519.519960188832,0.862,0,-23.3299,0,-0.5633,-0.474,3,0,"POKE_storm3_06_15_fDOM","POKE"
"3","3",-0.469830866807612,0.259030345981117,-0.00986610288935642,-0.968287526427081,99.0909090909091,111.990909090909,519.519960188832,0.7785,0,-12.6966,0,-0.5442,-0.3955,18,0,"POKE_storm3_06_15_SPC","POKE"
"4","4",0.0350214571344981,0.124932856482841,0.164537208621865,0.361065054130498,17.8954545454545,36.5372727272727,519.519960188832,0.9508,0.0369,1.9623,0.0554,-8e-04,0.0709,852,0.0388,"POKE_storm3_06_15_turb","POKE"
"5","5",-0.187485380116962,0.123867423835772,0.437761069340025,-0.453550543024223,0.111006666666667,0.150906666666667,519.519960188832,0.9203,0.0024,-10.5952,0,-0.223,-0.1519,0,0,"POKE_storm3_06_15_abs","POKE"
"6","6",-0.17128646616541,0.194813425465924,-0.381917293233076,-0.513609022556389,24.5202455458917,28.8627765163842,1189.82574876734,0.903,6e-04,-6.1546,0,-0.2272,-0.1154,264,3e-04,"POKE_storm4a_06_19_NO3","POKE"
"7","7",-0.422622963400466,0.229720692291122,0.567828157269215,-0.705884354997704,13.7901572708283,133.155711196765,1189.82574876734,0.8129,0,-12.8781,0,-0.4886,-0.3567,1,0,"POKE_storm4a_06_19_fDOM","POKE"
"8","8",0.619705207992145,0.086190899041646,-0.83524402227317,0.786767114313797,78.3,106.054545454545,1189.82574876734,0.8642,0,50.3294,0,0.595,0.6444,1275,0,"POKE_storm4a_06_19_SPC","POKE"
"9","9",0.211551487030687,0.13336639755956,0.161103069357523,0.504777130238618,26.9154545454545,580.214545454545,1189.82574876734,0.9584,0.0765,11.1037,0,0.1733,0.2498,1272,0,"POKE_storm4a_06_19_turb","POKE"
"10","10",0.0694869613761276,0.22234558903541,1,-0.353767620715096,0.169486666666667,0.65686875,1189.82574876734,0.8496,0,2.1876,0.0335,0.0057,0.1333,848,0.041,"POKE_storm4a_06_19_abs","POKE"
"11","11",0.223525793650795,0.15354011315518,-0.855769230769244,0.55551739926741,24.9749052734414,28.5403517544773,1229.64829328468,0.9693,0.2171,10.1907,0,0.1794,0.2676,1250,0,"POKE_storm4b_06_20_NO3","POKE"
"12","12",-0.286292439025938,0.200167913553734,0.369991620147322,-0.56344824240829,62.9244588459021,143.910728488944,1229.64829328468,0.9005,5e-04,-10.0118,0,-0.3438,-0.2288,26,0,"POKE_storm4b_06_20_fDOM","POKE"
"13","13",0.581677350427351,0.105930079822144,-0.883547008547007,0.810363247863249,75.6818181818182,84.1909090909091,1229.64829328468,0.9488,0.0304,38.438,0,0.5513,0.6121,1275,0,"POKE_storm4b_06_20_SPC","POKE"
"14","14",0.272137512603259,0.151123435744152,0.137198627350398,0.501362036332763,25.2,230.774545454545,1229.64829328468,0.928,0.0046,12.6053,0,0.2288,0.3155,1275,0,"POKE_storm4b_06_20_turb","POKE"
"15","15",0.170267715901868,0.226518258570231,0.687136408622396,0.402165254544138,0.38415625,0.643075,1229.64829328468,0.8673,0,5.2617,0,0.1052,0.2353,1068,0,"POKE_storm4b_06_20_abs","POKE"
"16","16",-0.455873518618467,0.216142240598754,0.157645134914134,-0.936304170073593,26.6898785006979,31.6813403211042,1179.26364225884,0.9849,0.7672,-14.764,0,-0.5179,-0.3938,1,0,"POKE_storm4c_06_21_NO3","POKE"
"17","17",-0.133978984065324,0.186311731009942,0.0203705561426815,-0.447328373326447,103.750110044582,140.254482193163,1179.26364225884,0.9008,5e-04,-5.0338,0,-0.1875,-0.0805,210,0,"POKE_storm4c_06_21_fDOM","POKE"
"18","18",-0.294426340801085,0.369042794147986,-0.14867617107943,-0.888323150033943,75.7818181818182,89.1727272727273,1179.26364225884,0.8243,0,-5.5847,0,-0.4004,-0.1885,267,4e-04,"POKE_storm4c_06_21_SPC","POKE"
"19","19",0.04954807519068,0.130392709029924,0.314936039877483,0.303960723079696,16.3018181818182,46.5763636363636,1179.26364225884,0.9294,0.0052,2.6599,0.0105,0.0121,0.087,873,0.0232,"POKE_storm4c_06_21_turb","POKE"
"20","20",0.0244848712471539,0.14651201419983,0.211779066219103,0.376129668317645,0.23685625,0.5031125,1179.26364225884,0.9358,0.0092,1.1698,0.2477,-0.0176,0.0665,685,0.6498,"POKE_storm4c_06_21_abs","POKE"
"21","21",-0.0333817131857558,0.282617865812459,-0.512030798845023,-0.465543792107788,29.1941801957112,33.4346780137016,1119.12060837532,0.8594,0,-0.8268,0.4124,-0.1145,0.0478,540,0.3491,"POKE_storm5_06_22_NO3","POKE"
"22","22",-0.405206832550815,0.288165311675188,0.432012635307502,-0.807327726332085,97.2672754849529,127.443962924839,1119.12060837532,0.9283,0.0048,-9.8431,0,-0.4879,-0.3225,43,0,"POKE_storm5_06_22_fDOM","POKE"
"23","23",0.544566098945657,0.134794510999011,-0.806974858069748,0.710462287104621,78.0545454545454,89.2636363636364,1119.12060837532,0.8801,1e-04,28.2798,0,0.5059,0.5833,1275,0,"POKE_storm5_06_22_SPC","POKE"
"24","24",0.0807548952250086,0.0945728890650348,0.487933699759532,-0.240263225695638,14.3863636363636,56.7281818181818,1119.12060837532,0.9261,0.004,5.9772,0,0.0536,0.1079,1138,0,"POKE_storm5_06_22_turb","POKE"
