"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","DateTime","MeanDischarge","SpCond.uScm"
"1","STRT",2020-08-12 08:30:00,1403.24729354354,2020-08-12 08:00:00,84.3909090909091,110.5,10.0463636363636,26.5830551503878,2020-08-12 08:30:00,1403.24729354354,110.5
"2","STRT",2020-08-12 08:45:00,1404.62722116406,2020-08-12 08:00:00,84.5290909090909,110.5,8.84909090909091,26.5830551503878,2020-08-12 08:45:00,1404.62722116406,110.5
"3","STRT",2020-08-12 09:00:00,1421.68793465692,2020-08-12 08:00:00,84.5118181818182,110.581818181818,9.45545454545455,26.6117767149027,2020-08-12 09:00:00,1421.68793465692,110.581818181818
"4","STRT",2020-08-12 09:15:00,1408.19343769102,2020-08-12 08:00:00,84.6354545454546,110.545454545455,8.99363636363636,26.6420099407077,2020-08-12 09:15:00,1408.19343769102,110.545454545455
"5","STRT",2020-08-12 09:30:00,1382.04679718916,2020-08-12 08:00:00,84.5554545454546,110.581818181818,8.85818181818182,26.643521601998,2020-08-12 09:30:00,1382.04679718916,110.581818181818
"6","STRT",2020-08-12 09:45:00,1408.19343769102,2020-08-12 08:00:00,84.6036363636364,110.563636363636,8.85454545454545,26.6518357390943,2020-08-12 09:45:00,1408.19343769102,110.563636363636
"7","STRT",2020-08-12 10:00:00,1417.27936470002,2020-08-12 08:00:00,84.3690909090909,110.572727272727,8.94272727272727,26.6843364568347,2020-08-12 10:00:00,1417.27936470002,110.572727272727
"8","STRT",2020-08-12 10:15:00,1394.16136653454,2020-08-12 08:00:00,84.4527272727273,110.572727272727,8.65727272727273,26.7085230374788,2020-08-12 10:15:00,1394.16136653454,110.572727272727
"9","STRT",2020-08-12 10:30:00,1404.89600825938,2020-08-12 08:00:00,84.2745454545455,110.572727272727,8.67818181818182,26.7493378923156,2020-08-12 10:30:00,1404.89600825938,110.572727272727
"10","STRT",2020-08-12 10:45:00,1422.22550884756,2020-08-12 08:00:00,84.3181818181818,110.581818181818,8.45272727272727,26.7689894890889,2020-08-12 10:45:00,1422.22550884756,110.581818181818
"11","STRT",2020-08-12 11:00:00,1404.89600825938,2020-08-12 08:00:00,84.2618181818182,110.572727272727,8.65,26.8105601745708,2020-08-12 11:00:00,1404.89600825938,110.572727272727
"12","STRT",2020-08-12 11:15:00,1407.65586350043,2020-08-12 08:00:00,84.2590909090909,110.563636363636,8.83545454545455,26.8226534648928,2020-08-12 11:15:00,1407.65586350043,110.563636363636
"13","STRT",2020-08-12 11:30:00,1412.60200764792,2020-08-12 08:00:00,84.3236363636364,110.554545454545,8.38181818181818,26.8135834971514,2020-08-12 11:30:00,1412.60200764792,110.554545454545
"14","STRT",2020-08-12 11:45:00,1410.95329293213,2020-08-12 08:00:00,84.18,110.563636363636,7.99454545454545,26.8037576987647,2020-08-12 11:45:00,1410.95329293213,110.563636363636
"15","STRT",2020-08-12 12:00:00,1424.98536408861,2020-08-12 08:00:00,84.1527272727273,110.572727272727,8.33727272727273,26.8392817390856,2020-08-12 12:00:00,1424.98536408861,110.572727272727
"16","STRT",2020-08-12 12:15:00,1418.92807941587,2020-08-12 08:00:00,84.3227272727273,110.554545454545,8.79909090909091,26.8612008277943,2020-08-12 12:15:00,1418.92807941587,110.554545454545
"17","STRT",2020-08-12 12:30:00,1421.68793465692,2020-08-12 08:00:00,84.1927272727273,110.509090909091,8.35818181818182,26.8702707955358,2020-08-12 12:30:00,1421.68793465692,110.509090909091
"18","STRT",2020-08-12 12:45:00,1416.74179050943,2020-08-12 08:00:00,84.0872727272727,110.554545454545,8.63909090909091,26.8884107310189,2020-08-12 12:45:00,1416.74179050943,110.554545454545
"19","STRT",2020-08-12 13:00:00,1431.31143585668,2020-08-12 08:00:00,83.7609090909091,110.563636363636,8.61727272727273,26.8884107310189,2020-08-12 13:00:00,1431.31143585668,110.563636363636
"20","STRT",2020-08-12 13:15:00,1426.36529170914,2020-08-12 08:00:00,83.8718181818182,110.563636363636,8.63454545454545,26.8680033036005,2020-08-12 13:15:00,1426.36529170914,110.563636363636
