"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","DateTime","MeanDischarge","SpCond.uScm"
"1","STRT",2020-06-23 12:30:00,5090.92215247953,2020-06-23 08:00:00,119.204545454545,66.9545454545455,41.8872727272727,24.1198030779217,2020-06-23 12:30:00,5090.92215247953,66.9545454545455
"2","STRT",2020-06-23 12:45:00,5097.78579843818,2020-06-23 08:00:00,119.61,66.9727272727273,44.82,24.1470129811463,2020-06-23 12:45:00,5097.78579843818,66.9727272727273
"3","STRT",2020-06-23 13:00:00,5064.7755119775,2020-06-23 08:00:00,119.466363636364,66.9727272727273,40.0709090909091,24.1530596263073,2020-06-23 13:00:00,5064.7755119775,66.9727272727273
"4","STRT",2020-06-23 13:15:00,5082.10501256573,2020-06-23 08:00:00,120.205454545455,66.9909090909091,41.8081818181818,24.2127702472722,2020-06-23 13:15:00,5082.10501256573,66.9909090909091
"5","STRT",2020-06-23 13:30:00,5074.93658736785,2020-06-23 08:00:00,119.835454545455,67.0636363636364,43.4409090909091,24.283062497269,2020-06-23 13:30:00,5074.93658736785,67.0636363636364
"6","STRT",2020-06-23 13:45:00,5112.08665669017,2020-06-23 08:00:00,119.436363636364,67.0636363636364,39.8054545454545,24.2687017150116,2020-06-23 13:45:00,5112.08665669017,67.0636363636364
"7","STRT",2020-06-23 14:00:00,5075.20537446317,2020-06-23 08:00:00,119.601818181818,67.0818181818182,42.6836363636364,24.313295723074,2020-06-23 14:00:00,5075.20537446317,67.0818181818182
"8","STRT",2020-06-23 14:15:00,5149.73830805911,2020-06-23 08:00:00,119.532727272727,67.0727272727273,46.22,24.366959698878,2020-06-23 14:15:00,5149.73830805911,67.0727272727273
"9","STRT",2020-06-23 14:30:00,5115.11529902642,2020-06-23 08:00:00,120.590909090909,67.0636363636364,36.1781818181818,24.3828321424256,2020-06-23 14:30:00,5115.11529902642,67.0636363636364
"10","STRT",2020-06-23 14:45:00,5096.94344500831,2020-06-23 08:00:00,119.418181818182,67.0545454545454,44.3081818181818,24.4191120133917,2020-06-23 14:45:00,5096.94344500831,67.0545454545454
"11","STRT",2020-06-23 15:00:00,5105.22301073134,2020-06-23 08:00:00,119.627272727273,67.1636363636364,38.5754545454545,24.4410311021003,2020-06-23 15:00:00,5105.22301073134,67.1636363636364
"12","STRT",2020-06-23 15:15:00,5122.55251131958,2020-06-23 08:00:00,119.491818181818,67.1363636363636,40.0272727272727,24.5030092150007,2020-06-23 15:15:00,5122.55251131958,67.1363636363636
"13","STRT",2020-06-23 15:30:00,5110.16915487888,2020-06-23 08:00:00,120.094545454545,67.0818181818182,36.3772727272727,24.5181258279033,2020-06-23 15:30:00,5110.16915487888,67.0818181818182
"14","STRT",2020-06-23 15:45:00,5096.67465791298,2020-06-23 08:00:00,119.733636363636,67.0727272727273,44.2736363636364,24.6118488278989,2020-06-23 15:45:00,5096.67465791298,67.0727272727273
"15","STRT",2020-06-23 16:00:00,5112.89301797608,2020-06-23 08:00:00,119.706363636364,67.1545454545455,40.1090909090909,24.6239421182209,2020-06-23 16:00:00,5112.89301797608,67.1545454545455
"16","STRT",2020-06-23 16:15:00,5136.01101614174,2020-06-23 08:00:00,119.26,67.1727272727273,40.9845454545455,24.6458612069296,2020-06-23 16:15:00,5136.01101614174,67.1727272727273
"17","STRT",2020-06-23 16:30:00,5129.14737018291,2020-06-23 08:00:00,117.062727272727,67.1818181818182,35.7909090909091,24.6980135214433,2020-06-23 16:30:00,5129.14737018291,67.1818181818182
"18","STRT",2020-06-23 16:45:00,5126.38751494198,2020-06-23 08:00:00,118.968181818182,67.1636363636364,45.9009090909091,24.7161534569262,2020-06-23 16:45:00,5126.38751494198,67.1636363636364
"19","STRT",2020-06-23 17:00:00,5171.24358365266,2020-06-23 08:00:00,118.945454545455,67.1909090909091,42.2690909090909,24.7584799730533,2020-06-23 17:00:00,5171.24358365266,67.1909090909091
"20","STRT",2020-06-23 17:15:00,5162.15765664366,2020-06-23 08:00:00,117.784545454545,67.1727272727273,43.1045454545455,24.7887131988584,2020-06-23 17:15:00,5162.15765664366,67.1727272727273
"21","STRT",2020-06-23 17:30:00,5185.54444190458,2020-06-23 08:00:00,118.685454545455,67.2727272727273,39.0509090909091,24.8393538520818,2020-06-23 17:30:00,5185.54444190458,67.2727272727273
"22","STRT",2020-06-23 17:45:00,5180.86708485236,2020-06-23 08:00:00,118.494545454545,67.2636363636364,38.1918181818182,24.8469121585331,2020-06-23 17:45:00,5180.86708485236,67.2636363636364
"23","STRT",2020-06-23 18:00:00,5183.89572718873,2020-06-23 08:00:00,118.696363636364,67.2363636363636,41.0536363636364,24.9149369165945,2020-06-23 18:00:00,5183.89572718873,67.2363636363636
"24","STRT",2020-06-23 18:15:00,5202.6051553975,2020-06-23 08:00:00,118.405454545455,67.2727272727273,38.6863636363636,24.9141810859493,2020-06-23 18:15:00,5202.6051553975,67.2727272727273
"25","STRT",2020-06-23 18:30:00,5207.28251244972,2020-06-23 08:00:00,118.702727272727,67.2727272727273,37.7572727272727,24.924006884336,2020-06-23 18:30:00,5207.28251244972,67.2727272727273
"26","STRT",2020-06-23 18:45:00,5222.12094489229,2020-06-23 08:00:00,118.291818181818,67.3181818181818,42.5854545454545,25.0094157472352,2020-06-23 18:45:00,5222.12094489229,67.3181818181818
"27","STRT",2020-06-23 19:00:00,5225.72315356304,2020-06-23 08:00:00,117.85,67.2818181818182,36.3781818181818,25.0426722956208,2020-06-23 19:00:00,5225.72315356304,67.2818181818182
"28","STRT",2020-06-23 19:15:00,5235.34665476275,2020-06-23 08:00:00,117.723636363636,67.2818181818182,34.1645454545455,25.0509864327172,2020-06-23 19:15:00,5235.34665476275,67.2818181818182
"29","STRT",2020-06-23 19:30:00,5271.38558355987,2020-06-23 08:00:00,118.185454545455,67.3,35.1709090909091,25.103894577876,2020-06-23 19:30:00,5271.38558355987,67.3
"30","STRT",2020-06-23 19:45:00,5263.14200998063,2020-06-23 08:00:00,118.062727272727,67.3,36.8890909090909,25.0819754891673,2020-06-23 19:45:00,5263.14200998063,67.3
"31","STRT",2020-06-23 20:00:00,5254.8624442576,2020-06-23 08:00:00,118.199090909091,67.3,34.28,25.0910454569088,2020-06-23 20:00:00,5254.8624442576,67.3
"32","STRT",2020-06-23 20:15:00,5278.24922951852,2020-06-23 08:00:00,118.215454545455,67.3636363636364,35.85,25.1326161423908,2020-06-23 20:15:00,5278.24922951852,67.3636363636364
"33","STRT",2020-06-23 20:30:00,5268.35694122349,2020-06-23 08:00:00,117.762727272727,67.3545454545455,37.4609090909091,25.1605818762604,2020-06-23 20:30:00,5268.35694122349,67.3545454545455
