"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","DateTime","MeanDischarge","SpCond.uScm"
"1","STRT",2020-06-24 11:00:00,5180.5982977571,2020-06-24 08:00:00,118.324545454545,67.9545454545455,34.19,25.3185504810918,2020-06-24 11:00:00,5180.5982977571,67.9545454545455
"2","STRT",2020-06-24 11:15:00,5188.03551005025,2020-06-24 08:00:00,118.419090909091,67.9818181818182,37.8418181818182,25.2444790778694,2020-06-24 11:15:00,5188.03551005025,67.9818181818182
"3","STRT",2020-06-24 11:30:00,5178.14322175516,2020-06-24 08:00:00,117.996363636364,67.9181818181818,34.4772727272727,25.2459907391597,2020-06-24 11:30:00,5178.14322175516,67.9181818181818
"4","STRT",2020-06-24 11:45:00,5201.79879411147,2020-06-24 08:00:00,NA,NA,NA,23.6571428571429,2020-06-24 11:45:00,5201.79879411147,NA
"5","STRT",2020-06-24 12:00:00,5213.33979712235,2020-06-24 08:00:00,NA,NA,NA,23.6571428571429,2020-06-24 12:00:00,5213.33979712235,NA
"6","STRT",2020-06-24 12:15:00,5194.36158181826,2020-06-24 08:00:00,NA,NA,NA,23.6571428571429,2020-06-24 12:15:00,5194.36158181826,NA
"7","STRT",2020-06-24 12:30:00,5189.41543767077,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 12:30:00,5189.41543767077,NA
"8","STRT",2020-06-24 12:45:00,5196.54787072487,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 12:45:00,5196.54787072487,NA
"9","STRT",2020-06-24 13:00:00,5215.83086526796,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 13:00:00,5215.83086526796,NA
"10","STRT",2020-06-24 13:15:00,5208.66244007013,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 13:15:00,5208.66244007013,NA
"11","STRT",2020-06-24 13:30:00,5205.63379773387,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 13:30:00,5205.63379773387,NA
"12","STRT",2020-06-24 13:45:00,5194.63036891358,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 13:45:00,5194.63036891358,NA
"13","STRT",2020-06-24 14:00:00,5214.45093764755,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 14:00:00,5214.45093764755,NA
"14","STRT",2020-06-24 14:15:00,5208.12486587948,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 14:15:00,5208.12486587948,NA
"15","STRT",2020-06-24 14:30:00,5205.09622354311,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 14:30:00,5205.09622354311,NA
"16","STRT",2020-06-24 14:45:00,5232.04922533111,2020-06-24 08:00:00,NA,NA,NA,NA,2020-06-24 14:45:00,5232.04922533111,NA
"17","STRT",2020-06-24 15:00:00,5230.93808480597,2020-06-24 08:00:00,NA,NA,NA,24.7599916343436,2020-06-24 15:00:00,5230.93808480597,NA
"18","STRT",2020-06-24 15:15:00,5235.65143400192,2020-06-24 08:00:00,115.45,66.3727272727273,49.4136363636364,24.8045856424061,2020-06-24 15:15:00,5235.65143400192,66.3727272727273
"19","STRT",2020-06-24 15:30:00,5214.98851183819,2020-06-24 08:00:00,116.600909090909,65.8818181818182,39.5363636363636,24.7872015375681,2020-06-24 15:30:00,5214.98851183819,65.8818181818182
"20","STRT",2020-06-24 15:45:00,5211.42229531117,2020-06-24 08:00:00,117.301818181818,65.5636363636364,39.5854545454545,24.7509216666021,2020-06-24 15:45:00,5211.42229531117,65.5636363636364
"21","STRT",2020-06-24 16:00:00,5218.28594126989,2020-06-24 08:00:00,117.127272727273,65.2545454545455,44.93,24.7380725456349,2020-06-24 16:00:00,5218.28594126989,65.2545454545455
"22","STRT",2020-06-24 16:15:00,5256.81593821256,2020-06-24 08:00:00,116.409090909091,64.9545454545455,38.8745454545455,24.7252234246678,2020-06-24 16:15:00,5256.81593821256,64.9545454545455
"23","STRT",2020-06-24 16:30:00,5234.54029347684,2020-06-24 08:00:00,116.755454545455,64.7454545454545,51.2090909090909,24.6579544972515,2020-06-24 16:30:00,5234.54029347684,64.7454545454545
"24","STRT",2020-06-24 16:45:00,6414.2972447623,2020-06-24 08:00:00,116.383636363636,64.5818181818182,47.1936363636364,24.6632453117674,2020-06-24 16:45:00,6414.2972447623,64.5818181818182
"25","STRT",2020-06-24 17:00:00,5236.18900819268,2020-06-24 08:00:00,115.172727272727,64.5909090909091,52.2136363636364,24.642837884349,2020-06-24 17:00:00,5236.18900819268,64.5909090909091
"26","STRT",2020-06-24 17:15:00,5230.97407694982,2020-06-24 08:00:00,115.170909090909,64.4181818181818,46.1381818181818,24.6420820537039,2020-06-24 17:15:00,5230.97407694982,64.4181818181818
"27","STRT",2020-06-24 17:30:00,5223.80565175187,2020-06-24 08:00:00,115.420909090909,64.3090909090909,43.52,24.6080696746733,2020-06-24 17:30:00,5223.80565175187,64.3090909090909
"28","STRT",2020-06-24 17:45:00,5217.4795799838,2020-06-24 08:00:00,115.166363636364,64.0909090909091,43.6518181818182,24.5755689569328,2020-06-24 17:45:00,5217.4795799838,64.0909090909091
