"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","DateTime","MeanDischarge","SpCond.uScm"
"1","STRT",2020-06-20 13:45:00,1397.96037801309,2020-06-20 08:00:00,84.1127272727273,70.1,13.0636363636364,23.8991005295449,2020-06-20 13:45:00,1397.96037801309,70.1
"2","STRT",2020-06-20 14:00:00,1395.20052277209,2020-06-20 08:00:00,83.44,70.0727272727273,16.1009090909091,23.9036355134157,2020-06-20 14:00:00,1395.20052277209,70.0727272727273
"3","STRT",2020-06-20 14:15:00,1388.30088466953,2020-06-20 08:00:00,83.9954545454545,70.0909090909091,13.3072727272727,23.9384037230914,2020-06-20 14:15:00,1388.30088466953,70.0909090909091
"4","STRT",2020-06-20 14:30:00,1401.79538163543,2020-06-20 08:00:00,83.6927272727273,70.1,12.37,23.9928235295406,2020-06-20 14:30:00,1401.79538163543,70.1
"5","STRT",2020-06-20 14:45:00,1404.8240239718,2020-06-20 08:00:00,83.5272727272727,70.1363636363636,13.2309090909091,24.0170101101845,2020-06-20 14:45:00,1404.8240239718,70.1363636363636
"6","STRT",2020-06-20 15:00:00,1407.31509211747,2020-06-20 08:00:00,83.35,70.1727272727273,12.8309090909091,24.0396850295384,2020-06-20 15:00:00,1407.31509211747,70.1727272727273
"7","STRT",2020-06-20 15:15:00,1395.20052277209,2020-06-20 08:00:00,83.3409090909091,70.1818181818182,12.53,24.0903256827619,2020-06-20 15:15:00,1395.20052277209,70.1818181818182
"8","STRT",2020-06-20 15:30:00,1373.73123932234,2020-06-20 08:00:00,83.2909090909091,70.2363636363636,12.4581818181818,24.1470129811463,2020-06-20 15:30:00,1373.73123932234,70.2363636363636
"9","STRT",2020-06-20 15:45:00,1399.87787982426,2020-06-20 08:00:00,83.1781818181818,70.2636363636364,12.9545454545455,24.1696879005001,2020-06-20 15:45:00,1399.87787982426,70.2636363636364
"10","STRT",2020-06-20 16:00:00,1437.29673624184,2020-06-20 08:00:00,83.0590909090909,70.2727272727273,11.9545454545455,24.2135260779174,2020-06-20 16:00:00,1437.29673624184,70.2727272727273
"11","STRT",2020-06-20 16:15:00,1464.24973802973,2020-06-20 08:00:00,82.0390909090909,69.9,12.0481818181818,23.9943351908308,2020-06-20 16:15:00,1464.24973802973,69.9
"12","STRT",2020-06-20 16:30:00,1459.57238097751,2020-06-20 08:00:00,81.7690909090909,69.7636363636364,12.6009090909091,23.9444503682525,2020-06-20 16:30:00,1459.57238097751,69.7636363636364
"13","STRT",2020-06-20 16:45:00,1442.24288038944,2020-06-20 08:00:00,81.4354545454545,69.6545454545455,12.6263636363636,23.9021238521254,2020-06-20 16:45:00,1442.24288038944,69.6545454545455
