"","site.ID","Q","datetimeAK","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","ABS_254","DateTime","MeanDischarge","SpCond.uScm"
"8231","STRT",1063.70546811307,2020-08-28 17:30:00,64.2442154978045,125.9,7.14,27.901979626133,0.129385714285714,2020-08-28 17:30:00,1063.70546811307,125.9
"8232","STRT",1124.34583372856,2020-08-28 17:45:00,63.9950296389877,125.736363636364,7.11181818181818,27.9012237954878,0.129292857142857,2020-08-28 17:45:00,1124.34583372856,125.736363636364
"8233","STRT",1048.5453767092,2020-08-28 18:00:00,64.0398455790281,125.681818181818,7.09727272727273,27.9087821019391,0.129885714285714,2020-08-28 18:00:00,1048.5453767092,125.681818181818
"8234","STRT",1124.34583372856,2020-08-28 18:15:00,64.0287307880678,125.672727272727,7.24,27.9352361745186,0.130257142857143,2020-08-28 18:15:00,1124.34583372856,125.672727272727
"8235","STRT",1200.14629074791,2020-08-28 18:30:00,64.0606284147633,125.645454545455,7.28090909090909,27.9254103761319,0.130707142857143,2020-08-28 18:30:00,1200.14629074791,125.645454545455
"8236","STRT",1154.6660165363,2020-08-28 18:45:00,64.0601154202426,125.563636363636,7.13727272727273,27.9118054245196,0.130935714285714,2020-08-28 18:45:00,1154.6660165363,125.563636363636
"8237","STRT",1078.86555951694,2020-08-28 19:00:00,64.2687441457265,125.572727272727,7.22545454545455,27.9148287471002,0.131635714285714,2020-08-28 19:00:00,1078.86555951694,125.572727272727
"8238","STRT",1169.82610794017,2020-08-28 19:15:00,64.3824217545795,125.572727272727,7.39,27.9034912874233,0.131592857142857,2020-08-28 19:15:00,1169.82610794017,125.572727272727
"8239","STRT",1200.14629074791,2020-08-28 19:30:00,64.5131298543067,125.572727272727,7.39272727272727,27.8785488761341,0.131635714285714,2020-08-28 19:30:00,1200.14629074791,125.572727272727
"8240","STRT",1184.98619934404,2020-08-28 19:45:00,64.6291870642737,125.554545454545,7.36181818181818,27.8732580616182,0.132385714285714,2020-08-28 19:45:00,1184.98619934404,125.554545454545
"8241","STRT",1230.46647355519,2020-08-28 20:00:00,64.7510957516901,125.472727272727,7.26818181818182,27.842269005168,0.132307142857143,2020-08-28 20:00:00,1230.46647355519,125.472727272727
"8242","STRT",1260.7866563634,2020-08-28 20:15:00,64.862013494199,125.381818181818,7.37545454545455,27.8430248358131,0.13255,2020-08-28 20:15:00,1260.7866563634,125.381818181818
"8243","STRT",1245.62656495953,2020-08-28 20:30:00,65.0409127429734,125.354545454545,7.63909090909091,27.8195940858143,0.135021428571429,2020-08-28 20:30:00,1245.62656495953,125.354545454545
"8244","STRT",1291.10683917115,2020-08-28 20:45:00,65.3612258734385,125.363636363636,7.67272727272727,27.7931400132349,0.135542857142857,2020-08-28 20:45:00,1291.10683917115,125.363636363636
"8245","STRT",1321.42702197842,2020-08-28 21:00:00,65.7238866930276,125.272727272727,7.74727272727273,27.7500576664627,0.136278571428571,2020-08-28 21:00:00,1321.42702197842,125.272727272727
"8246","STRT",1366.90729619004,2020-08-28 21:15:00,66.0000069269648,125.233333333333,7.97222222222222,27.7447668519468,0.138257142857143,2020-08-28 21:15:00,1366.90729619004,125.233333333333
"8247","STRT",1366.90729619004,2020-08-28 21:30:00,66.2809008050366,125.181818181818,7.79363636363636,27.7326735616247,0.13815,2020-08-28 21:30:00,1366.90729619004,125.181818181818
"8248","STRT",1366.90729619004,2020-08-28 21:45:00,66.6185528771012,125.254545454545,8.15181818181818,27.728138577754,0.139842857142857,2020-08-28 21:45:00,1366.90729619004,125.254545454545
"8249","STRT",1336.58711338229,2020-08-28 22:00:00,66.7979961168712,125.181818181818,7.82818181818182,27.7115103035612,0.140978571428571,2020-08-28 22:00:00,1336.58711338229,125.181818181818
"8250","STRT",1412.38757040165,2020-08-28 22:15:00,67.1177316041891,125.172727272727,8.27090909090909,27.6948820293684,0.141178571428571,2020-08-28 22:15:00,1412.38757040165,125.172727272727
"8251","STRT",1457.86784461327,2020-08-28 22:30:00,67.4406310584783,125.172727272727,7.79181818181818,27.6669162954988,0.142885714285714,2020-08-28 22:30:00,1457.86784461327,125.172727272727
"8252","STRT",1427.54766180553,2020-08-28 22:45:00,67.6896882501457,125.1,7.77636363636364,27.6638929729182,0.143578571428571,2020-08-28 22:45:00,1427.54766180553,125.1
"8253","STRT",1427.54766180553,2020-08-28 23:00:00,68.149612940034,125.081818181818,8.29090909090909,27.6321480858229,0.144892857142857,2020-08-28 23:00:00,1427.54766180553,125.081818181818
"8254","STRT",1457.86784461327,2020-08-28 23:15:00,68.6334900710922,125.072727272727,8.27909090909091,27.6019148600179,0.146742857142857,2020-08-28 23:15:00,1457.86784461327,125.072727272727
"8255","STRT",1457.86784461327,2020-08-28 23:30:00,69.1789453386867,125.054545454545,8.13181818181818,27.5943565535666,0.150107142857143,2020-08-28 23:30:00,1457.86784461327,125.054545454545
"8256","STRT",1579.14857584378,2020-08-28 23:45:00,69.5093244515342,124.981818181818,8.69636363636364,27.5626116664713,0.149828571428571,2020-08-28 23:45:00,1579.14857584378,124.981818181818
"8257","STRT",1579.14857584378,2020-08-29 00:00:00,70.0181511793989,124.963636363636,9.25727272727273,27.5422042390529,0.152428571428571,2020-08-29 00:00:00,1579.14857584378,124.963636363636
"8258","STRT",1518.50821022829,2020-08-29 00:15:00,69.8942629905069,125,8.70272727272727,27.5142385051832,0.153142857142857,2020-08-29 00:15:00,1518.50821022829,125
"8259","STRT",1563.98848443991,2020-08-29 00:30:00,70.8659710109486,124.872727272727,9.02818181818182,27.4802261261526,0.155578571428571,2020-08-29 00:30:00,1563.98848443991,124.872727272727
"8260","STRT",1503.34811882442,2020-08-29 00:45:00,71.0632643508561,124.881818181818,9.12727272727273,27.4824936180879,0.157257142857143,2020-08-29 00:45:00,1503.34811882442,124.881818181818
"8261","STRT",1594.30866724765,2020-08-29 01:00:00,71.6577708879748,124.863636363636,9.56636363636364,27.4567953761537,0.157771428571429,2020-08-29 01:00:00,1594.30866724765,124.863636363636
"8262","STRT",1579.14857584378,2020-08-29 01:15:00,72.1076256418513,124.827272727273,8.99909090909091,27.4205155051876,0.159735714285714,2020-08-29 01:15:00,1579.14857584378,124.827272727273
"8263","STRT",1639.78894145926,2020-08-29 01:30:00,72.5067309235113,124.772727272727,9.46545454545454,27.3963289245436,0.1619,2020-08-29 01:30:00,1639.78894145926,124.772727272727
"8264","STRT",1548.82839303603,2020-08-29 01:45:00,72.8712200951003,124.772727272727,9.11454545454546,27.3381299648689,0.16395,2020-08-29 01:45:00,1548.82839303603,124.772727272727
"8265","STRT",1609.46875865152,2020-08-29 02:00:00,73.5035375991034,124.681818181818,9.00090909090909,27.3116758922895,0.16415,2020-08-29 02:00:00,1609.46875865152,124.681818181818
"8266","STRT",1594.30866724765,2020-08-29 02:15:00,73.8744362666031,124.627272727273,8.90181818181818,27.2534769326148,0.166785714285714,2020-08-29 02:15:00,1594.30866724765,124.627272727273
"8267","STRT",1579.14857584378,2020-08-29 02:30:00,74.368361233494,124.518181818182,8.79545454545454,27.2360928277769,0.168092857142857,2020-08-29 02:30:00,1579.14857584378,124.518181818182
"8268","STRT",1579.14857584378,2020-08-29 02:45:00,74.8128747802915,124.472727272727,9.00181818181818,27.1559747793935,0.168664285714286,2020-08-29 02:45:00,1579.14857584378,124.472727272727
"8269","STRT",1639.78894145926,2020-08-29 03:00:00,75.3245055653159,124.409090909091,9.15818181818182,27.1393465052007,0.17305,2020-08-29 03:00:00,1639.78894145926,124.409090909091
"8270","STRT",1654.94903286267,2020-08-29 03:15:00,75.6339428295875,124.445454545455,9.23545454545454,27.1302765374592,0.17175,2020-08-29 03:15:00,1654.94903286267,124.445454545455
"8271","STRT",1654.94903286267,2020-08-29 03:30:00,76.1849822223385,124.381818181818,8.91,27.1317881987495,0.172778571428571,2020-08-29 03:30:00,1654.94903286267,124.381818181818
"8272","STRT",1624.62885005539,2020-08-29 03:45:00,76.8711038266114,124.381818181818,9.36909090909091,27.1068457874602,0.174528571428571,2020-08-29 03:45:00,1624.62885005539,124.381818181818
"8273","STRT",1730.7494898825,2020-08-29 04:00:00,77.345861246753,124.363636363636,8.94636363636364,27.1030666342346,0.1768,2020-08-29 04:00:00,1730.7494898825,124.363636363636
"8274","STRT",1670.10912426654,2020-08-29 04:15:00,77.722532953157,124.372727272727,9.19909090909091,27.0879500213321,0.178221428571429,2020-08-29 04:15:00,1670.10912426654,124.372727272727
"8275","STRT",1609.46875865152,2020-08-29 04:30:00,78.0806964686323,124.363636363636,9.08454545454545,27.1015549729444,0.180621428571429,2020-08-29 04:30:00,1609.46875865152,124.363636363636
"8276","STRT",1670.10912426654,2020-08-29 04:45:00,78.3037121095414,124.281818181818,9.67181818181818,27.0947524971383,0.181885714285714,2020-08-29 04:45:00,1670.10912426654,124.281818181818
"8277","STRT",1685.26921567041,2020-08-29 05:00:00,78.54233236071,124.327272727273,9.7,27.0705659164942,0.181428571428571,2020-08-29 05:00:00,1685.26921567041,124.327272727273
"8278","STRT",1548.82839303603,2020-08-29 05:15:00,79.0444065313924,124.354545454545,9.30727272727273,27.0939966664932,0.183114285714286,2020-08-29 05:15:00,1548.82839303603,124.354545454545
"8279","STRT",1609.46875865152,2020-08-29 05:30:00,79.1992342778013,124.345454545455,9.68454545454546,27.0713217471393,0.181764285714286,2020-08-29 05:30:00,1609.46875865152,124.345454545455
"8280","STRT",1563.98848443991,2020-08-29 05:45:00,79.4024723208764,124.272727272727,9.83454545454545,27.0584726261723,0.182057142857143,2020-08-29 05:45:00,1563.98848443991,124.272727272727
"8281","STRT",1609.46875865152,2020-08-29 06:00:00,79.4639891208732,124.263636363636,10.0281818181818,27.0773683923004,0.184992857142857,2020-08-29 06:00:00,1609.46875865152,124.263636363636
"8282","STRT",1670.10912426654,2020-08-29 06:15:00,79.6884146243106,124.181818181818,9.47272727272727,27.039576860044,0.183042857142857,2020-08-29 06:15:00,1670.10912426654,124.181818181818
"8283","STRT",1654.94903286267,2020-08-29 06:30:00,79.9654005547284,124.181818181818,9.81909090909091,27.0373093681087,0.184464285714286,2020-08-29 06:30:00,1654.94903286267,124.181818181818
"8284","STRT",1594.30866724765,2020-08-29 06:45:00,80.146235821574,124.181818181818,9.71636363636364,27.0418443519795,0.185407142857143,2020-08-29 06:45:00,1594.30866724765,124.181818181818
"8285","STRT",1579.14857584378,2020-08-29 07:00:00,80.3227815919967,124.172727272727,9.52818181818182,27.0312627229477,0.185807142857143,2020-08-29 07:00:00,1579.14857584378,124.172727272727
"8286","STRT",1594.30866724765,2020-08-29 07:15:00,80.6948356506918,124.154545454545,9.24,27.009343634239,0.185242857142857,2020-08-29 07:15:00,1594.30866724765,124.154545454545
"8287","STRT",1594.30866724765,2020-08-29 07:30:00,80.8671153296676,124.072727272727,9.20272727272727,27.0108552955293,0.18625,2020-08-29 07:30:00,1594.30866724765,124.072727272727
"8288","STRT",1715.58939847862,2020-08-29 07:45:00,81.1150921407302,124.063636363636,9.03363636363636,27.0040528197231,0.1857,2020-08-29 07:45:00,1715.58939847862,124.063636363636
"8289","STRT",1639.78894145926,2020-08-29 08:00:00,81.2555515774643,124.054545454545,9.11272727272727,26.9534121664996,0.184485714285714,2020-08-29 08:00:00,1639.78894145926,124.054545454545
"8290","STRT",1609.46875865152,2020-08-29 08:15:00,81.4778714016293,123.972727272727,8.79636363636364,26.9330047390812,0.185635714285714,2020-08-29 08:15:00,1609.46875865152,123.972727272727
"8291","STRT",1548.82839303603,2020-08-29 08:30:00,81.519632358114,123.954545454545,9.26,26.949633013274,0.186421428571429,2020-08-29 08:30:00,1548.82839303603,123.954545454545
"8292","STRT",1563.98848443991,2020-08-29 08:45:00,81.7590032621587,123.954545454545,8.96272727272727,26.9473655213387,0.186971428571429,2020-08-29 08:45:00,1563.98848443991,123.954545454545
"8293","STRT",1579.14857584378,2020-08-29 09:00:00,81.9745097376912,123.881818181818,8.94818181818182,26.8800965939224,0.18615,2020-08-29 09:00:00,1579.14857584378,123.881818181818
"8294","STRT",1518.50821022829,2020-08-29 09:15:00,82.0516109938709,123.854545454545,8.39,26.8853874084383,0.186314285714286,2020-08-29 09:15:00,1518.50821022829,123.854545454545
"8295","STRT",1548.82839303603,2020-08-29 09:30:00,82.2276783762693,123.854545454545,8.41454545454545,26.9118414810177,0.187535714285714,2020-08-29 09:30:00,1548.82839303603,123.854545454545
