"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","fDOM.RFU","SpCond.uScm"
"1","POKE",2020-07-21 02:15:00,617.337670766166,2020-07-20 08:00:00,39.6018181818182,NA,36.4045454545455,27.6849058038991,617.337670766166,2020-07-21 02:15:00,39.6018181818182,NA
"2","POKE",2020-07-21 02:30:00,608.837606650894,2020-07-20 08:00:00,38.9090909090909,NA,39.7163636363636,27.6212371167377,608.837606650894,2020-07-21 02:30:00,38.9090909090909,NA
"3","POKE",2020-07-21 02:45:00,608.837606650894,2020-07-20 08:00:00,38.46,NA,44.2327272727273,27.7012311082994,608.837606650894,2020-07-21 02:45:00,38.46,NA
"4","POKE",2020-07-21 03:00:00,606.004251945764,2020-07-20 08:00:00,37.75,NA,49.1563636363636,27.7934690781614,606.004251945764,2020-07-21 03:00:00,37.75,NA
"5","POKE",2020-07-21 03:15:00,614.504316061153,2020-07-20 08:00:00,37.4945454545455,NA,41.1727272727273,27.8073455869017,614.504316061153,2020-07-21 03:15:00,37.4945454545455,NA
"6","POKE",2020-07-21 03:30:00,620.171025471296,2020-07-20 08:00:00,37.5672727272727,NA,49.65,27.8644841523029,620.171025471296,2020-07-21 03:30:00,37.5672727272727,NA
"7","POKE",2020-07-21 03:45:00,617.337670766166,2020-07-20 08:00:00,38.8290909090909,NA,41.08,27.8106106477818,617.337670766166,2020-07-21 03:45:00,38.8290909090909,NA
"8","POKE",2020-07-21 04:00:00,634.337798996945,2020-07-20 08:00:00,38.7663636363636,NA,38.1890909090909,27.7371467779802,634.337798996945,2020-07-21 04:00:00,38.7663636363636,NA
"9","POKE",2020-07-21 04:15:00,620.171025471296,2020-07-20 08:00:00,39.6636363636364,NA,38.8563636363636,27.8571377653228,620.171025471296,2020-07-21 04:15:00,39.6636363636364,NA
"10","POKE",2020-07-21 04:30:00,623.004380176426,2020-07-20 08:00:00,39.0972727272727,NA,36.5472727272727,27.8914209045635,623.004380176426,2020-07-21 04:30:00,39.0972727272727,NA
"11","POKE",2020-07-21 04:45:00,625.837734881556,2020-07-20 08:00:00,39.7681818181818,NA,36.4945454545455,27.7820413650812,625.837734881556,2020-07-21 04:45:00,39.7681818181818,NA
"12","POKE",2020-07-21 05:00:00,620.171025471296,2020-07-20 08:00:00,39.9390909090909,NA,30.22,27.7632672650208,620.171025471296,2020-07-21 05:00:00,39.9390909090909,NA
"13","POKE",2020-07-21 05:15:00,625.837734881556,2020-07-20 08:00:00,39.1809090909091,NA,49.1163636363636,27.8416287261424,625.837734881556,2020-07-21 05:15:00,39.1809090909091,NA
"14","POKE",2020-07-21 05:30:00,631.504444291815,2020-07-20 08:00:00,38.7327272727273,NA,37.6363636363636,27.8775443958232,631.504444291815,2020-07-21 05:30:00,38.7327272727273,NA
"15","POKE",2020-07-21 05:45:00,637.171153702075,2020-07-20 08:00:00,39.0363636363636,NA,39.8318181818182,27.8653004175229,637.171153702075,2020-07-21 05:45:00,39.0363636363636,NA
"16","POKE",2020-07-21 06:00:00,645.671217817464,2020-07-20 08:00:00,38.5890909090909,NA,40.1563636363636,27.8832582523633,645.671217817464,2020-07-21 06:00:00,38.5890909090909,NA
"17","POKE",2020-07-21 06:15:00,651.337927227607,2020-07-20 08:00:00,39.3672727272727,NA,36.4627272727273,27.8906046393435,651.337927227607,2020-07-21 06:15:00,39.3672727272727,NA
"18","POKE",2020-07-21 06:30:00,651.337927227607,2020-07-20 08:00:00,39.9145454545455,NA,34.6045454545455,27.7991829347015,651.337927227607,2020-07-21 06:30:00,39.9145454545455,NA
"19","POKE",2020-07-21 06:45:00,642.837863112334,2020-07-20 08:00:00,39.7145454545455,NA,33.1481818181818,27.8269359521821,642.837863112334,2020-07-21 06:45:00,39.7145454545455,NA
"20","POKE",2020-07-21 07:00:00,659.837991342996,2020-07-20 08:00:00,38.9890909090909,NA,38.8127272727273,27.7624509998007,659.837991342996,2020-07-21 07:00:00,38.9890909090909,NA
"21","POKE",2020-07-21 07:15:00,676.838119573775,2020-07-20 08:00:00,38.4072727272727,NA,36.3318181818182,27.7036799039595,676.838119573775,2020-07-21 07:15:00,38.4072727272727,NA
"22","POKE",2020-07-21 07:30:00,676.838119573775,2020-07-20 08:00:00,38.4836363636364,NA,40.2027272727273,27.5640985513365,676.838119573775,2020-07-21 07:30:00,38.4836363636364,NA
"23","POKE",2020-07-21 07:45:00,676.838119573775,2020-07-20 08:00:00,38.7609090909091,NA,39.29,27.539610594736,676.838119573775,2020-07-21 07:45:00,38.7609090909091,NA
"24","POKE",2020-07-21 08:00:00,679.671474278904,2020-07-21 08:00:00,39.0190909090909,NA,40.2672727272727,27.4620653988343,679.671474278904,2020-07-21 08:00:00,39.0190909090909,NA
"25","POKE",2020-07-21 08:15:00,682.504828983918,2020-07-21 08:00:00,38.7154545454545,NA,46.9045454545455,27.4204358726135,682.504828983918,2020-07-21 08:15:00,38.7154545454545,NA
"26","POKE",2020-07-21 08:30:00,685.338183689048,2020-07-21 08:00:00,38.9545454545455,NA,44.6109090909091,27.3396256158317,685.338183689048,2020-07-21 08:30:00,38.9545454545455,NA
"27","POKE",2020-07-21 08:45:00,685.338183689048,2020-07-21 08:00:00,38.9781818181818,NA,40.39,27.1935141414486,685.338183689048,2020-07-21 08:45:00,38.9781818181818,NA
"28","POKE",2020-07-21 09:00:00,708.005021330086,2020-07-21 08:00:00,38.7263636363636,NA,40.2436363636364,27.1967792023287,708.005021330086,2020-07-21 09:00:00,38.7263636363636,NA
"29","POKE",2020-07-21 09:15:00,708.005021330086,2020-07-21 08:00:00,39.9072727272727,NA,36.4972727272727,27.2506527068498,708.005021330086,2020-07-21 09:15:00,39.9072727272727,NA
"30","POKE",2020-07-21 09:30:00,722.171794855618,2020-07-21 08:00:00,40.74,NA,33.2154545454545,27.1592310022079,722.171794855618,2020-07-21 09:30:00,40.74,NA
"31","POKE",2020-07-21 09:45:00,705.171666624956,2020-07-21 08:00:00,40.44,NA,35.3718181818182,27.1608635326479,705.171666624956,2020-07-21 09:45:00,40.44,NA
"32","POKE",2020-07-21 10:00:00,708.005021330086,2020-07-21 08:00:00,40.6009090909091,NA,35.6163636363636,26.9698574711639,708.005021330086,2020-07-21 10:00:00,40.6009090909091,NA
"33","POKE",2020-07-21 10:15:00,716.505085445358,2020-07-21 08:00:00,40.7436363636364,NA,37.0354545454545,26.8653755230016,716.505085445358,2020-07-21 10:15:00,40.7436363636364,NA
"34","POKE",2020-07-21 10:30:00,713.671730740345,2020-07-21 08:00:00,40.8081818181818,NA,33.5036363636364,26.881700827402,713.671730740345,2020-07-21 10:30:00,40.8081818181818,NA
"35","POKE",2020-07-21 10:45:00,727.838504265877,2020-07-21 08:00:00,41.14,NA,36.3718181818182,26.7045712746582,727.838504265877,2020-07-21 10:45:00,41.14,NA
