"","site.ID","Q","datetimeAK","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge","DateTime","fDOM.RFU","SpCond.uScm"
"4866","POKE",663.79385761614,2020-07-24 16:15:00,64.8216925239203,95.6727272727273,14.5054545454545,28.5542282632176,0.16252435,663.79385761614,2020-07-24 16:15:00,64.8216925239203,95.6727272727273
"4867","POKE",677.452186830225,2020-07-24 16:30:00,64.2863367805835,95.3727272727273,14.4563636363636,28.4195445019147,0.16194935,677.452186830225,2020-07-24 16:30:00,64.2863367805835,95.3727272727273
"4868","POKE",677.452186830225,2020-07-24 16:45:00,64.2043656572328,94.9545454545455,14.7009090909091,28.1469119184289,0.1628681,677.452186830225,2020-07-24 16:45:00,64.2043656572328,94.9545454545455
"4869","POKE",682.004963234998,2020-07-24 17:00:00,62.8472851791967,94.7636363636364,21.5809090909091,28.0244721354263,0.1755681,682.004963234998,2020-07-24 17:00:00,62.8472851791967,94.7636363636364
"4870","POKE",682.004963234998,2020-07-24 17:15:00,63.7160656400606,94.6818181818182,21.1936363636364,27.9877402005255,0.1771431,682.004963234998,2020-07-24 17:15:00,63.7160656400606,94.6818181818182
"4871","POKE",691.110516044369,2020-07-24 17:30:00,64.4951156124338,94.5,23.2981818181818,27.9257040438042,0.18004935,691.110516044369,2020-07-24 17:30:00,64.4951156124338,94.5
"4872","POKE",691.110516044369,2020-07-24 17:45:00,63.8212455111095,94.3909090909091,23.7690909090909,27.822854626082,0.1874306,691.110516044369,2020-07-24 17:45:00,63.8212455111095,94.3909090909091
"4873","POKE",702.492457056127,2020-07-24 18:00:00,63.1762588096384,94.3545454545455,25.1136363636364,27.9297853699043,0.19324935,702.492457056127,2020-07-24 18:00:00,63.1762588096384,94.3545454545455
"4874","POKE",695.663292449084,2020-07-24 18:15:00,61.86299146842,94.2636363636364,26.2463636363636,27.7469419606204,0.20161185,695.663292449084,2020-07-24 18:15:00,61.86299146842,94.2636363636364
"4875","POKE",704.768845258455,2020-07-24 18:30:00,62.6616549005301,94.0909090909091,25.1381818181818,27.6579690516385,0.1996931,704.768845258455,2020-07-24 18:30:00,62.6616549005301,94.0909090909091
"4876","POKE",711.598009865498,2020-07-24 18:45:00,62.6227437458532,94.1,28.7445454545455,27.5453244512761,0.2069931,711.598009865498,2020-07-24 18:45:00,62.6227437458532,94.1
"4877","POKE",707.045233460842,2020-07-24 19:00:00,62.8101670246687,93.9090909090909,35.0263636363636,27.352685859352,0.20899935,707.045233460842,2020-07-24 19:00:00,62.8101670246687,93.9090909090909
"4878","POKE",711.598009865498,2020-07-24 19:15:00,62.2691101623154,93.6636363636364,31.7536363636364,27.2473876459698,0.21734935,711.598009865498,2020-07-24 19:15:00,62.2691101623154,93.6636363636364
"4879","POKE",711.598009865498,2020-07-24 19:30:00,61.8980033878457,93.5636363636364,35.9863636363636,27.2212671589292,0.2269806,711.598009865498,2020-07-24 19:30:00,61.8980033878457,93.5636363636364
"4880","POKE",727.53272728197,2020-07-24 19:45:00,63.7954850702533,93.5,31.9118181818182,27.2335111372295,0.22203685,727.53272728197,2020-07-24 19:45:00,63.7954850702533,93.5
"4881","POKE",729.809115484357,2020-07-24 20:00:00,64.490092592137,93.4181818181818,33.22,27.2082069154089,0.22494935,729.809115484357,2020-07-24 20:00:00,64.490092592137,93.4181818181818
"4882","POKE",725.256339079642,2020-07-24 20:15:00,64.068248940659,93.3818181818182,33.1718181818182,27.2318786067894,0.2341681,725.256339079642,2020-07-24 20:15:00,64.068248940659,93.3818181818182
"4883","POKE",738.914668293728,2020-07-24 20:30:00,63.4148434622963,93.2909090909091,36.3954545454545,27.0196496495849,0.2483056,738.914668293728,2020-07-24 20:30:00,63.4148434622963,93.2909090909091
"4884","POKE",738.914668293728,2020-07-24 20:45:00,63.4518294622852,93.2636363636364,45.7009090909091,27.0261797713451,0.24652435,738.914668293728,2020-07-24 20:45:00,63.4518294622852,93.2636363636364
"4885","POKE",738.914668293728,2020-07-24 21:00:00,63.4605992172049,93.0818181818182,39.7827272727273,27.0384237496453,0.2515681,738.914668293728,2020-07-24 21:00:00,63.4605992172049,93.0818181818182
"4886","POKE",734.361891889072,2020-07-24 21:15:00,63.1807992928028,93,45.31,26.884965888282,0.2613306,734.361891889072,2020-07-24 21:15:00,63.1807992928028,93
"4887","POKE",741.191056496114,2020-07-24 21:30:00,63.9817154410441,92.9636363636364,45.9545454545455,26.883333357842,0.2556056,741.191056496114,2020-07-24 21:30:00,63.9817154410441,92.9636363636364
"4888","POKE",748.020221103216,2020-07-24 21:45:00,66.4173466799949,92.8818181818182,39.7036363636364,26.7935441836401,0.2432931,748.020221103216,2020-07-24 21:45:00,66.4173466799949,92.8818181818182
"4889","POKE",750.296609305544,2020-07-24 22:00:00,65.816283067113,92.8,44.9663636363636,26.6387258802434,0.255197266666667,750.296609305544,2020-07-24 22:00:00,65.816283067113,92.8
"4890","POKE",759.402162114915,2020-07-24 22:15:00,65.4040281258568,92.7818181818182,49.7563636363636,26.7527853403206,0.261383933333333,759.402162114915,2020-07-24 22:15:00,65.4040281258568,92.7818181818182
"4891","POKE",759.402162114915,2020-07-24 22:30:00,65.6837557133963,92.7818181818182,46.0263636363636,26.7022857320422,0.257137266666667,759.402162114915,2020-07-24 22:30:00,65.6837557133963,92.7818181818182
"4892","POKE",768.507714924344,2020-07-24 22:45:00,68.563704390021,92.9,42.2936363636364,26.9016721164518,0.240217266666667,768.507714924344,2020-07-24 22:45:00,68.563704390021,92.9
"4893","POKE",768.507714924344,2020-07-24 23:00:00,69.6648613770927,92.9636363636364,39.3909090909091,26.9164737257747,0.238323933333333,768.507714924344,2020-07-24 23:00:00,69.6648613770927,92.9636363636364
"4894","POKE",773.060491329059,2020-07-24 23:15:00,68.5587588894942,92.8545454545455,42.9881818181818,26.8245622620008,0.2446681,773.060491329059,2020-07-24 23:15:00,68.5587588894942,92.8545454545455
"4895","POKE",775.336879531445,2020-07-24 23:30:00,68.3044731681355,92.7818181818182,42.9072727272727,26.8115020184805,0.25373685,775.336879531445,2020-07-24 23:30:00,68.3044731681355,92.7818181818182
"4896","POKE",770.784103126673,2020-07-24 23:45:00,68.4229758090586,92.6727272727273,41.1881818181818,26.7959929793001,0.25547435,770.784103126673,2020-07-24 23:45:00,68.4229758090586,92.6727272727273
"4897","POKE",779.889655936102,2020-07-25 00:00:00,69.848127038214,92.6636363636364,50.3490909090909,26.8131345489205,0.2428681,779.889655936102,2020-07-25 00:00:00,69.848127038214,92.6636363636364
"4898","POKE",791.271596947918,2020-07-25 00:15:00,69.7637162815965,92.5727272727273,36.6454545454545,26.8172158750206,0.2473056,791.271596947918,2020-07-25 00:15:00,69.7637162815965,92.5727272727273
"4899","POKE",784.442432340817,2020-07-25 00:30:00,70.0484664145401,92.5,39.5945454545455,26.8637429925616,0.25137435,784.442432340817,2020-07-25 00:30:00,70.0484664145401,92.5
"4900","POKE",795.824373352574,2020-07-25 00:45:00,71.5434259648724,92.4636363636364,34.6063636363636,26.8237459967807,0.24216185,795.824373352574,2020-07-25 00:45:00,71.5434259648724,92.4636363636364
"4901","POKE",793.547985150188,2020-07-25 01:00:00,72.3556657799888,92.5,33.08,26.9657761450638,0.23753685,793.547985150188,2020-07-25 01:00:00,72.3556657799888,92.5
"4902","POKE",793.547985150188,2020-07-25 01:15:00,70.7638509697805,92.5454545454545,41.9463636363636,26.7788514096798,0.2473431,793.547985150188,2020-07-25 01:15:00,70.7638509697805,92.5454545454545
"4903","POKE",795.824373352574,2020-07-25 01:30:00,72.0969111822518,92.5818181818182,35.2381818181818,26.8482339533813,0.24137435,795.824373352574,2020-07-25 01:30:00,72.0969111822518,92.5818181818182
"4904","POKE",791.271596947918,2020-07-25 01:45:00,73.16677595629,92.6636363636364,34.3390909090909,26.696408622458,0.23941185,791.271596947918,2020-07-25 01:45:00,73.16677595629,92.6636363636364
"4905","POKE",791.271596947918,2020-07-25 02:00:00,74.5940230403082,92.7909090909091,31.3918181818182,26.8237459967807,0.23143685,791.271596947918,2020-07-25 02:00:00,74.5940230403082,92.7909090909091
"4906","POKE",786.718820543145,2020-07-25 02:15:00,75.5705669756271,92.8454545454545,28.27,26.7968092445202,0.2296556,786.718820543145,2020-07-25 02:15:00,75.5705669756271,92.8454545454545
"4907","POKE",786.718820543145,2020-07-25 02:30:00,75.6621076826946,92.8818181818182,28.5318181818182,26.7168152529585,0.2313806,786.718820543145,2020-07-25 02:30:00,75.6621076826946,92.8818181818182
"4908","POKE",802.653537959675,2020-07-25 02:45:00,76.6041719624643,92.8909090909091,27.6281818181818,26.8433363620612,0.2265556,802.653537959675,2020-07-25 02:45:00,76.6041719624643,92.8909090909091
"4909","POKE",784.442432340817,2020-07-25 03:00:00,77.2814735449941,92.8818181818182,25.1363636363636,26.8066044271604,0.22653685,784.442432340817,2020-07-25 03:00:00,77.2814735449941,92.8818181818182
