"","site.ID","DateTimeAK","Discharge","NO3","fDOM","SPC","Turb","day"
"9235","CARI",2022-08-15 16:45:00,197.296666666667,24.6,43.1,84.0846666666667,1.835,2022-08-15
"9236","CARI",2022-08-15 17:00:00,197.933333333333,24.5,43.0926666666667,84.096,1.72333333333333,2022-08-15
"9237","CARI",2022-08-15 17:15:00,199.302,24.4,43.2486666666667,84.1596666666667,1.67733333333333,2022-08-15
"9238","CARI",2022-08-15 17:30:00,198.978,24.4,43.2793333333333,84.2003333333333,1.67033333333333,2022-08-15
"9239","CARI",2022-08-15 17:45:00,198.561333333333,24.4,43.35,84.255,1.81733333333333,2022-08-15
"9240","CARI",2022-08-15 18:00:00,200.653333333333,24.3,43.2926666666667,84.129,1.87966666666667,2022-08-15
"9241","CARI",2022-08-15 18:15:00,207.690666666667,24.2,42.994,83.722,2.21466666666667,2022-08-15
"9242","CARI",2022-08-15 18:30:00,230.929333333333,24.1,42.8873333333333,83.3576666666667,3.137,2022-08-15
"9243","CARI",2022-08-15 18:45:00,229.103333333333,24.1,42.7826666666667,83.275,3.86733333333333,2022-08-15
"9244","CARI",2022-08-15 19:00:00,236.537333333333,24,42.8846666666667,83.511,3.79533333333333,2022-08-15
"9245","CARI",2022-08-15 19:15:00,237.984,23.8,43.572,83.5823333333333,3.77166666666667,2022-08-15
"9246","CARI",2022-08-15 19:30:00,240.118,23.8,43.7326666666667,83.3733333333333,4.91433333333333,2022-08-15
"9247","CARI",2022-08-15 19:45:00,241.416666666667,23.8,43.6033333333333,83.1003333333333,5.23766666666667,2022-08-15
"9248","CARI",2022-08-15 20:00:00,240.669333333333,23.6,43.9753333333333,83.105,4.45033333333333,2022-08-15
"9249","CARI",2022-08-15 20:15:00,244.53,23.6,44.4313333333333,83.2546666666667,4.01966666666667,2022-08-15
"9250","CARI",2022-08-15 20:30:00,244.061333333333,23.5,44.6666666666667,83.4276666666667,3.99666666666667,2022-08-15
"9251","CARI",2022-08-15 20:45:00,244.689333333333,23.6,44.9873333333333,83.5503333333333,3.82233333333333,2022-08-15
"9252","CARI",2022-08-15 21:00:00,245.070666666667,23.6,45.4306666666667,83.569,3.53266666666667,2022-08-15
"9253","CARI",2022-08-15 21:15:00,244.723333333333,23.6,45.9586666666667,83.557,3.29833333333333,2022-08-15
"9254","CARI",2022-08-15 21:30:00,245.57,23.6,46.4113333333333,83.526,3.05066666666667,2022-08-15
"9255","CARI",2022-08-15 21:45:00,247.204,23.7,46.78,83.4833333333333,2.99866666666667,2022-08-15
"9256","CARI",2022-08-15 22:00:00,246.095333333333,23.7,47.0973333333333,83.4383333333333,3.074,2022-08-15
"9257","CARI",2022-08-15 22:15:00,247.644666666667,23.7,47.4566666666667,83.3973333333333,3.01633333333333,2022-08-15
"9258","CARI",2022-08-15 22:30:00,247.325333333333,23.9,47.6633333333333,83.3436666666667,2.84766666666667,2022-08-15
"9259","CARI",2022-08-15 22:45:00,250.286,23.9,47.8033333333333,83.2533333333333,2.82,2022-08-15
"9260","CARI",2022-08-15 23:00:00,251.808,23.9,48.1293333333333,83.141,2.90666666666667,2022-08-15
"9261","CARI",2022-08-15 23:15:00,252.328,23.9,48.2986666666667,83.082,2.892,2022-08-15
"9262","CARI",2022-08-15 23:30:00,255.034,23.9,48.502,83.1046666666667,2.89566666666667,2022-08-15
"9263","CARI",2022-08-15 23:45:00,252.637333333333,24,48.452,83.1403333333333,2.831,2022-08-15
"9264","CARI",2022-08-16 00:00:00,253.91,24,48.5806666666667,83.1743333333333,2.82333333333333,2022-08-16
"9265","CARI",2022-08-16 00:15:00,250.492666666667,24,48.7926666666667,83.1763333333333,2.775,2022-08-16
"9266","CARI",2022-08-16 00:30:00,252.244666666667,24,48.9286666666667,83.211,2.78433333333333,2022-08-16
"9267","CARI",2022-08-16 00:45:00,252.940666666667,24,49.082,83.248,2.74533333333333,2022-08-16
"9268","CARI",2022-08-16 01:00:00,252.952,24,49.0753333333333,83.3313333333333,2.69733333333333,2022-08-16
"9269","CARI",2022-08-16 01:15:00,251.669333333333,24,48.9006666666667,83.361,2.74866666666667,2022-08-16
"9270","CARI",2022-08-16 01:30:00,251.744,24.2,48.8846666666667,83.3703333333333,2.778,2022-08-16
"9271","CARI",2022-08-16 01:45:00,253.142,24.2,49.0866666666667,83.3663333333333,2.77366666666667,2022-08-16
"9272","CARI",2022-08-16 02:00:00,251.927333333333,24.2,49.074,83.383,2.76966666666667,2022-08-16
"9273","CARI",2022-08-16 02:15:00,251.986666666667,24.3,49.0073333333333,83.3966666666667,2.569,2022-08-16
"9274","CARI",2022-08-16 02:30:00,252.301333333333,24.2,49.0266666666667,83.438,2.41066666666667,2022-08-16
"9275","CARI",2022-08-16 02:45:00,251.709333333333,24.4,49.098,83.463,2.46066666666667,2022-08-16
"9276","CARI",2022-08-16 03:00:00,252.347333333333,24.5,49.062,83.4443333333333,2.58566666666667,2022-08-16
"9277","CARI",2022-08-16 03:15:00,252.067333333333,24.5,49.1346666666667,83.4096666666667,2.45333333333333,2022-08-16
"9278","CARI",2022-08-16 03:30:00,249.779333333333,24.5,49.2433333333333,83.3906666666667,2.54466666666667,2022-08-16
"9279","CARI",2022-08-16 03:45:00,252.391333333333,24.3,49.208,83.3753333333333,2.54633333333333,2022-08-16
"9280","CARI",2022-08-16 04:00:00,248.577333333333,24.4,49.162,83.372,2.61366666666667,2022-08-16
"9281","CARI",2022-08-16 04:15:00,247.471333333333,24.4,49.2,83.372,2.64066666666667,2022-08-16
"9282","CARI",2022-08-16 04:30:00,247.454666666667,24.4,49.2113333333333,83.3443333333333,2.599,2022-08-16
"9283","CARI",2022-08-16 04:45:00,247.449333333333,24.4,49.268,83.3566666666667,2.534,2022-08-16
"9284","CARI",2022-08-16 05:00:00,246.741333333333,24.4,49.3686666666667,83.3293333333333,2.48066666666667,2022-08-16
"9285","CARI",2022-08-16 05:15:00,245.183333333333,24.4,49.4213333333333,83.3143333333333,2.496,2022-08-16
"9286","CARI",2022-08-16 05:30:00,244.248,24.3,49.4153333333333,83.3313333333333,2.51533333333333,2022-08-16
"9287","CARI",2022-08-16 05:45:00,245.331333333333,24.3,49.5693333333333,83.3363333333333,2.284,2022-08-16
"9288","CARI",2022-08-16 06:00:00,243.290666666667,24.3,49.728,83.332,2.52866666666667,2022-08-16
