"","site.ID","DateTimeAK","Discharge","NO3","fDOM","SPC","Turb","day"
"7902","CARI",2022-08-01 17:45:00,163.724,22.2,33.7166666666667,89.622,-0.509333333333333,2022-08-01
"7903","CARI",2022-08-01 18:00:00,165.948666666667,22.2,33.968,89.6206666666667,-0.694,2022-08-01
"7904","CARI",2022-08-01 18:15:00,166.737333333333,22.2,34.138,89.646,-0.811,2022-08-01
"7905","CARI",2022-08-01 18:30:00,165.713333333333,22.2,34.1846666666667,89.701,-0.835666666666667,2022-08-01
"7906","CARI",2022-08-01 18:45:00,165.53,22.1,34.156,89.688,-0.857333333333333,2022-08-01
"7907","CARI",2022-08-01 19:00:00,165.444,22.1,34.186,89.773,-0.878666666666667,2022-08-01
"7908","CARI",2022-08-01 19:15:00,165.847333333333,22.2,34.2653333333333,89.7916666666667,-0.637333333333333,2022-08-01
"7909","CARI",2022-08-01 19:30:00,167.723333333333,22.1,34.136,89.6533333333333,-0.374333333333333,2022-08-01
"7910","CARI",2022-08-01 19:45:00,169.774666666667,22,34.1986666666667,89.7116666666667,-0.356666666666667,2022-08-01
"7911","CARI",2022-08-01 20:00:00,177.032,22.2,34.274,89.7486666666667,-0.257333333333333,2022-08-01
"7912","CARI",2022-08-01 20:15:00,184.080666666667,22.2,34.264,89.6736666666667,0.227,2022-08-01
"7913","CARI",2022-08-01 20:30:00,193.3,22.2,34.112,89.4743333333333,1.15733333333333,2022-08-01
"7914","CARI",2022-08-01 20:45:00,201.592666666667,22.2,33.9753333333333,89.1876666666667,2.02133333333333,2022-08-01
"7915","CARI",2022-08-01 21:00:00,211.858,22.1,33.7626666666667,88.844,3.002,2022-08-01
"7916","CARI",2022-08-01 21:15:00,223.999333333333,22.2,33.486,88.3896666666667,4.40666666666667,2022-08-01
"7917","CARI",2022-08-01 21:30:00,233.273333333333,22.2,33.292,87.9523333333333,5.911,2022-08-01
"7918","CARI",2022-08-01 21:45:00,244.528666666667,22.2,33.0953333333333,87.5443333333333,7.33833333333333,2022-08-01
"7919","CARI",2022-08-01 22:00:00,254.181333333333,22.1,32.8573333333333,87.1716666666667,8.829,2022-08-01
"7920","CARI",2022-08-01 22:15:00,263.642,22.2,32.7993333333333,86.8643333333333,9.54,2022-08-01
"7921","CARI",2022-08-01 22:30:00,273.678666666667,22.2,32.7653333333333,86.503,10.3796666666667,2022-08-01
"7922","CARI",2022-08-01 22:45:00,284.751333333333,22.4,32.5753333333333,85.9973333333333,12.015,2022-08-01
"7923","CARI",2022-08-01 23:00:00,295.554,22.4,32.4333333333333,85.444,13.6433333333333,2022-08-01
"7924","CARI",2022-08-01 23:15:00,304.700666666667,22.4,31.9286666666667,84.9326666666667,134.788333333333,2022-08-01
"7925","CARI",2022-08-01 23:30:00,309.766,22.3,NA,84.4263333333333,16.5086666666667,2022-08-01
"7926","CARI",2022-08-01 23:45:00,312.395333333333,22.4,NA,84.0413333333333,16.484,2022-08-01
"7927","CARI",2022-08-02 00:00:00,317.244,22.2,NA,83.7863333333333,NA,2022-08-02
"7928","CARI",2022-08-02 00:15:00,319.880666666667,22.1,33.79,83.6006666666667,17.2663333333333,2022-08-02
"7929","CARI",2022-08-02 00:30:00,318.828666666667,22.1,34.978,83.435,15.6636666666667,2022-08-02
"7930","CARI",2022-08-02 00:45:00,322.062666666667,22.1,34.544,83.316,15.7636666666667,2022-08-02
"7931","CARI",2022-08-02 01:00:00,325.6,22,NA,83.193,14.5013333333333,2022-08-02
"7932","CARI",2022-08-02 01:15:00,326.723333333333,22,33.0373333333333,83.0316666666667,13.8086666666667,2022-08-02
"7933","CARI",2022-08-02 01:30:00,326.906,21.9,36.872,82.819,12.733,2022-08-02
"7934","CARI",2022-08-02 01:45:00,329.110666666667,21.8,36.728,82.562,12.824,2022-08-02
"7935","CARI",2022-08-02 02:00:00,329.369333333333,21.7,38.3853333333333,82.3346666666667,12.2626666666667,2022-08-02
"7936","CARI",2022-08-02 02:15:00,329.756666666667,21.5,35.8,82.1186666666667,11.4896666666667,2022-08-02
"7937","CARI",2022-08-02 02:30:00,331.758,21.4,40.8386666666667,81.9486666666667,11.061,2022-08-02
"7938","CARI",2022-08-02 02:45:00,329.63,21.3,41.3033333333333,81.8083333333333,10.2896666666667,2022-08-02
"7939","CARI",2022-08-02 03:00:00,327.471333333333,21.2,43.3086666666667,81.6866666666667,9.66466666666667,2022-08-02
"7940","CARI",2022-08-02 03:15:00,324.430666666667,21.1,45.498,81.5446666666667,9.05133333333333,2022-08-02
"7941","CARI",2022-08-02 03:30:00,322.251333333333,20.9,45.2293333333333,81.4546666666667,8.479,2022-08-02
