"","site.ID","DateTimeAK","Discharge","NO3","fDOM","SPC","Turb","day"
"8507","CARI",2022-08-08 02:45:00,411.11,23.6,58.698,80.3883333333333,2.88533333333333,2022-08-08
"8508","CARI",2022-08-08 03:00:00,412.293333333333,23.6,58.4746666666667,80.3923333333333,2.80633333333333,2022-08-08
"8509","CARI",2022-08-08 03:15:00,409.74,23.7,58.54,80.413,2.75166666666667,2022-08-08
"8510","CARI",2022-08-08 03:30:00,412.218,23.8,58.426,80.491,2.93533333333333,2022-08-08
"8511","CARI",2022-08-08 03:45:00,412.764,23.7,58.308,80.5626666666667,2.795,2022-08-08
"8512","CARI",2022-08-08 04:00:00,412.799333333333,23.9,58.2046666666667,80.627,2.79833333333333,2022-08-08
"8513","CARI",2022-08-08 04:15:00,411.027333333333,23.9,58.1266666666667,80.6463333333333,2.713,2022-08-08
"8514","CARI",2022-08-08 04:30:00,415.047333333333,23.9,58.098,80.674,2.644,2022-08-08
"8515","CARI",2022-08-08 04:45:00,414.124,23.9,58.0533333333333,80.6863333333333,2.70766666666667,2022-08-08
"8516","CARI",2022-08-08 05:00:00,416.792,23.9,58.0146666666667,80.669,2.80533333333333,2022-08-08
"8517","CARI",2022-08-08 05:15:00,416.972,24,58.0286666666667,80.6636666666667,2.815,2022-08-08
"8518","CARI",2022-08-08 05:30:00,420.994666666667,24,58.1246666666667,80.7006666666667,2.765,2022-08-08
"8519","CARI",2022-08-08 05:45:00,419.670666666667,24,58.0726666666667,80.7543333333333,2.83466666666667,2022-08-08
"8520","CARI",2022-08-08 06:00:00,420.294,24.1,57.758,80.7643333333333,3.41366666666667,2022-08-08
"8521","CARI",2022-08-08 06:15:00,420.294,24.1,57.5946666666667,80.7296666666667,3.64066666666667,2022-08-08
"8522","CARI",2022-08-08 06:30:00,420.725333333333,24,57.868,80.7333333333333,3.099,2022-08-08
"8523","CARI",2022-08-08 06:45:00,419.089333333333,24,58.1253333333333,80.7803333333333,2.759,2022-08-08
"8524","CARI",2022-08-08 07:00:00,419.575333333333,24.1,58.2053333333333,80.8016666666667,2.825,2022-08-08
"8525","CARI",2022-08-08 07:15:00,420.366,24.1,58.0853333333333,80.7863333333333,3.26666666666667,2022-08-08
