site.ID.x,DateTimeAK,Discharge,site.ID.y,NO3,fDOM,SPC,Turb
CARI,2018-05-17T20:45:00Z,836.7746666666667,NA,NA,NA,NA,NA
CARI,2018-05-17T21:00:00Z,824.0366666666666,NA,NA,NA,NA,NA
CARI,2018-05-17T21:15:00Z,833.4853333333333,NA,NA,NA,NA,NA
CARI,2018-05-17T21:30:00Z,849.2366666666667,NA,NA,NA,NA,NA
CARI,2018-05-17T21:45:00Z,852.2266666666667,NA,NA,NA,NA,NA
CARI,2018-05-17T22:00:00Z,839.6766666666666,NA,NA,NA,NA,NA
CARI,2018-05-17T22:15:00Z,846.4453333333333,NA,NA,NA,NA,NA
CARI,2018-05-17T22:30:00Z,840.6899999999999,NA,NA,NA,NA,NA
CARI,2018-05-17T22:45:00Z,848.1593333333333,NA,NA,NA,NA,NA
CARI,2018-05-17T23:00:00Z,841.3453333333333,NA,NA,NA,NA,NA
CARI,2018-05-17T23:15:00Z,847.8126666666667,NA,NA,NA,NA,NA
CARI,2018-05-17T23:30:00Z,866.7793333333333,NA,NA,NA,NA,NA
CARI,2018-05-17T23:45:00Z,849.9846666666666,NA,NA,NA,NA,NA
CARI,2018-05-18T00:00:00Z,837.5573333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T00:15:00Z,847.9286666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T00:30:00Z,841.6953333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T00:45:00Z,845.854,NA,NA,NA,NA,NA
CARI,2018-05-18T01:00:00Z,837.052,NA,NA,NA,NA,NA
CARI,2018-05-18T01:15:00Z,848.7346666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T01:30:00Z,832.53,NA,NA,NA,NA,NA
CARI,2018-05-18T01:45:00Z,841.3753333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T02:00:00Z,839.5133333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T02:15:00Z,838.138,NA,NA,NA,NA,NA
CARI,2018-05-18T02:30:00Z,837.7373333333334,NA,NA,NA,NA,NA
CARI,2018-05-18T02:45:00Z,812.6173333333334,NA,NA,NA,NA,NA
CARI,2018-05-18T03:00:00Z,824.12,NA,NA,NA,NA,NA
CARI,2018-05-18T03:15:00Z,826.264,NA,NA,NA,NA,NA
CARI,2018-05-18T03:30:00Z,818.2053333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T03:45:00Z,821.4793333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T04:00:00Z,825.888,NA,NA,NA,NA,NA
CARI,2018-05-18T04:15:00Z,813.9526666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T04:30:00Z,804.318,NA,NA,NA,NA,NA
CARI,2018-05-18T04:45:00Z,815.1813333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T05:00:00Z,812.8546666666666,NA,NA,NA,NA,NA
CARI,2018-05-18T05:15:00Z,824.4786666666666,NA,NA,NA,NA,NA
CARI,2018-05-18T05:30:00Z,822.0226666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T05:45:00Z,808.25,NA,NA,NA,NA,NA
CARI,2018-05-18T06:00:00Z,812.8446666666666,NA,NA,NA,NA,NA
CARI,2018-05-18T06:15:00Z,820.6413333333334,NA,NA,NA,NA,NA
CARI,2018-05-18T06:30:00Z,806.4793333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T06:45:00Z,817.0346666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T07:00:00Z,802.7973333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T07:15:00Z,806.8273333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T07:30:00Z,794.6313333333334,NA,NA,NA,NA,NA
CARI,2018-05-18T07:45:00Z,815.266,NA,NA,NA,NA,NA
CARI,2018-05-18T08:00:00Z,801.418,NA,NA,NA,NA,NA
CARI,2018-05-18T08:15:00Z,804.6946666666666,NA,NA,NA,NA,NA
CARI,2018-05-18T08:30:00Z,800.7406666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T08:45:00Z,807.7446666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T09:00:00Z,806.4693333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T09:15:00Z,805.386,NA,NA,NA,NA,NA
CARI,2018-05-18T09:30:00Z,799.4986666666666,NA,NA,NA,NA,NA
CARI,2018-05-18T09:45:00Z,783.3626666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T10:00:00Z,790.3286666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T10:15:00Z,791.7446666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T10:30:00Z,777.6246666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T10:45:00Z,796.8946666666667,NA,NA,NA,NA,NA
CARI,2018-05-18T11:00:00Z,797.2573333333333,NA,NA,NA,NA,NA
CARI,2018-05-18T11:15:00Z,799.61,NA,NA,NA,NA,NA
