DateTime,Site,Discharge,NO3,fDOM,SpCond,Turb
2018-08-15T20:30:00Z,CARI,928,23.1,127.55,31.92,1.89
2018-08-15T20:45:00Z,CARI,935.83,23.2,127.58,31.6,1.91
2018-08-15T21:00:00Z,CARI,879.64,23.2,126.85,31.35,1.69
2018-08-15T21:15:00Z,CARI,926.13,23.1,127.65,30.56,1.63
2018-08-15T21:30:00Z,CARI,866.59,23.2,126.94,33.94,1.62
2018-08-15T21:45:00Z,CARI,888.78,23.2,126.49,33.75,1.46
2018-08-15T22:00:00Z,CARI,869.3,23.2,126.2,33.52,1.55
2018-08-15T22:15:00Z,CARI,889.55,23.3,125.98,33.17,1.87
2018-08-15T22:30:00Z,CARI,906.35,23.2,125.76,32.67,1.59
2018-08-15T22:45:00Z,CARI,855.05,23.3,125.22,32.82,1.7
2018-08-15T23:00:00Z,CARI,825.63,23.3,123.3,32.24,1.52
2018-08-15T23:15:00Z,CARI,838.89,23.3,124.29,31.91,1.84
2018-08-15T23:30:00Z,CARI,894.29,23.3,120.96,32.01,1.63
2018-08-15T23:45:00Z,CARI,819.39,23.3,119.15,32.27,1.26
2018-08-16T00:00:00Z,CARI,828.99,23.3,113.37,32.11,1.29
2018-08-16T00:15:00Z,CARI,832.48,23.4,91.35,31.95,1.55
2018-08-16T00:30:00Z,CARI,864.53,23.4,116,31.83,1.29
2018-08-16T00:45:00Z,CARI,894.82,23.4,117.32,31.57,1.45
2018-08-16T01:00:00Z,CARI,818.92,23.3,117.3,31.35,1.2
2018-08-16T01:15:00Z,CARI,845.88,23.4,122.21,31.41,1.29
2018-08-16T01:30:00Z,CARI,837.45,23.4,121.45,29.16,1.3
2018-08-16T01:45:00Z,CARI,849.04,23.5,120.71,29.06,1.07
2018-08-16T02:00:00Z,CARI,829.35,23.4,117.07,29.1,1.29
2018-08-16T02:15:00Z,CARI,804.28,23.3,113.3,29.11,1.22
2018-08-16T02:30:00Z,CARI,802.22,23.4,118.6,29,1.12
2018-08-16T02:45:00Z,CARI,832.84,23.4,118.1,29.02,1.17
2018-08-16T03:00:00Z,CARI,847.06,23.4,117.2,29.07,1.36
2018-08-16T03:15:00Z,CARI,866,23.5,118.15,29.08,1.56
2018-08-16T03:30:00Z,CARI,800.32,23.5,117.11,29.17,1.05
2018-08-16T03:45:00Z,CARI,768.85,23.5,116.98,29.15,1.28
2018-08-16T04:00:00Z,CARI,820.31,23.6,118.11,29.09,1.96
2018-08-16T04:15:00Z,CARI,817.65,23.6,116.76,31.32,1.46
2018-08-16T04:30:00Z,CARI,827.75,23.7,114.79,31.27,1.56
2018-08-16T04:45:00Z,CARI,841.51,23.7,110.84,31,1.35
2018-08-16T05:00:00Z,CARI,805.97,23.7,114.4,31.06,1.21
2018-08-16T05:15:00Z,CARI,832.93,23.7,113.15,31.15,1.13
2018-08-16T05:30:00Z,CARI,767.26,23.8,113.3,31.06,0.98
2018-08-16T05:45:00Z,CARI,807.73,23.8,108.31,31.11,1.27
2018-08-16T06:00:00Z,CARI,798.17,23.8,110.16,30.84,1.19
2018-08-16T06:15:00Z,CARI,795.54,23.9,112.24,31.15,1.08
2018-08-16T06:30:00Z,CARI,816.32,24,112.21,31.05,1.17
2018-08-16T06:45:00Z,CARI,775.81,23.8,112.27,31.05,0.99
2018-08-16T07:00:00Z,CARI,795.7,23.9,112.11,31.24,0.86
2018-08-16T07:15:00Z,CARI,811.54,24,92.34,31.3,1.27
2018-08-16T07:30:00Z,CARI,826.8,24,112.6,31.21,1.21
2018-08-16T07:45:00Z,CARI,814.41,24.1,110.49,30.73,0.82
2018-08-16T08:00:00Z,CARI,814.29,24.1,114.28,31.09,0.8
2018-08-16T08:15:00Z,CARI,793.18,24.1,113.95,31.16,1.26
2018-08-16T08:30:00Z,CARI,786.25,24.2,113.02,31.16,0.72
2018-08-16T08:45:00Z,CARI,803.77,24.1,110.74,31.31,0.73
2018-08-16T09:00:00Z,CARI,792.11,24.2,112.63,31.03,1.36
2018-08-16T09:15:00Z,CARI,794.97,24.2,109.41,31.05,1.03
2018-08-16T09:30:00Z,CARI,794.94,24.3,110.62,31.08,1.15
2018-08-16T09:45:00Z,CARI,784.97,24.4,110.6,30.81,0.8
2018-08-16T10:00:00Z,CARI,759.68,24.4,110.01,30.77,0.77
2018-08-16T10:15:00Z,CARI,808,24.4,110.08,30.63,0.57
2018-08-16T10:30:00Z,CARI,758.63,24.5,106.57,30.6,1.01
2018-08-16T10:45:00Z,CARI,784.05,24.5,111.09,30.41,0.92
2018-08-16T11:00:00Z,CARI,765.89,24.5,110.95,30.37,0.98
2018-08-16T11:15:00Z,CARI,746.16,24.5,110.59,30.37,1.05
2018-08-16T11:30:00Z,CARI,786.35,24.5,110.46,30.35,0.82
2018-08-16T11:45:00Z,CARI,741.15,24.5,110.19,30.41,0.87
2018-08-16T12:00:00Z,CARI,774.41,24.6,110.08,30.3,0.97
2018-08-16T12:15:00Z,CARI,800.87,24.5,109.71,30.24,0.88
2018-08-16T12:30:00Z,CARI,731.07,24.6,109.48,30.34,1.07
2018-08-16T12:45:00Z,CARI,743.7,24.8,109.2,30.32,0.92
2018-08-16T13:00:00Z,CARI,753.42,24.7,108.98,30.32,0.74
2018-08-16T13:15:00Z,CARI,703.16,24.8,108.98,30.42,0.6
2018-08-16T13:30:00Z,CARI,741.47,24.8,108.74,30.34,0.47
2018-08-16T13:45:00Z,CARI,761.39,24.8,108.62,30.45,0.57
2018-08-16T14:00:00Z,CARI,757.22,24.8,108.49,30.42,0.28
2018-08-16T14:15:00Z,CARI,712.27,24.8,108.46,30.48,0.29
2018-08-16T14:30:00Z,CARI,696.21,24.9,108.32,30.47,0.31
2018-08-16T14:45:00Z,CARI,727.41,24.8,107.77,30.52,0.29
2018-08-16T15:00:00Z,CARI,756.37,24.9,107.69,30.57,0.2
2018-08-16T15:15:00Z,CARI,744.57,24.8,107.77,30.48,0.27
2018-08-16T15:30:00Z,CARI,733.49,25,107.85,30.5,0.26
2018-08-16T15:45:00Z,CARI,732.1,25,107.7,30.61,0.12
2018-08-16T16:00:00Z,CARI,720.43,25.1,108.04,30.54,0.34
2018-08-16T16:15:00Z,CARI,717.62,25,107.76,30.6,0.17
2018-08-16T16:30:00Z,CARI,736.7,25,108.12,30.59,0.17
2018-08-16T16:45:00Z,CARI,702.77,25.1,107.68,30.61,0.11
2018-08-16T17:00:00Z,CARI,699.84,25,107.61,30.64,0.12
2018-08-16T17:15:00Z,CARI,677.17,25,107.34,30.67,0.16
2018-08-16T17:30:00Z,CARI,720.91,25.1,106.58,30.62,0.11
2018-08-16T17:45:00Z,CARI,719.24,25,103.66,30.63,0.1
2018-08-16T18:00:00Z,CARI,725.92,25.1,101.52,30.65,0.07
2018-08-16T18:15:00Z,CARI,708.37,25,103.72,30.56,-0.02
2018-08-16T18:30:00Z,CARI,677.9,25.1,104.96,30.56,-0.1
2018-08-16T18:45:00Z,CARI,738.18,25,104.07,30.63,-0.07
2018-08-16T19:00:00Z,CARI,684.58,25,103.28,30.55,0.03
2018-08-16T19:15:00Z,CARI,710.39,25,103.92,30.59,0.02
2018-08-16T19:30:00Z,CARI,697.23,25.1,105.36,30.49,0.07
2018-08-16T19:45:00Z,CARI,709.76,25,103.63,30.56,-0.14
2018-08-16T20:00:00Z,CARI,705.69,25,103.61,30.55,0.05
2018-08-16T20:15:00Z,CARI,721.7,25.1,102.62,30.52,-0.1
2018-08-16T20:30:00Z,CARI,709.46,24.9,103.96,30.53,-0.17
2018-08-16T20:45:00Z,CARI,749.06,25.1,104.45,30.61,-0.09
2018-08-16T21:00:00Z,CARI,677.43,25.1,104.15,30.62,-0.11
2018-08-16T21:15:00Z,CARI,717.26,25,102.08,30.46,-0.15
2018-08-16T21:30:00Z,CARI,698.39,25,101.13,30.51,-0.23
2018-08-16T21:45:00Z,CARI,699.69,25.1,100.71,30.54,-0.09
2018-08-16T22:00:00Z,CARI,696.16,25,101.26,30.55,-0.14
2018-08-16T22:15:00Z,CARI,704.5,25.1,101.61,30.54,-0.25
2018-08-16T22:30:00Z,CARI,725.49,25.1,101.77,30.69,-0.15
2018-08-16T22:45:00Z,CARI,651.24,25.1,102.41,30.68,-0.15
2018-08-16T23:00:00Z,CARI,688.82,25.1,99.71,30.66,-0.04
2018-08-16T23:15:00Z,CARI,673.08,25.1,100.85,30.71,0.44
2018-08-16T23:30:00Z,CARI,669.58,25.2,99.34,30.78,0.08
2018-08-16T23:45:00Z,CARI,670.59,25.1,99.36,30.74,-0.05
2018-08-17T00:00:00Z,CARI,668.53,25.1,98.87,30.72,-0.02
2018-08-17T00:15:00Z,CARI,681.89,25.2,98.58,30.75,0.28
2018-08-17T00:30:00Z,CARI,670.53,25.2,100.23,30.66,0.28
2018-08-17T00:45:00Z,CARI,675.1,25.2,99.14,30.78,0.11
2018-08-17T01:00:00Z,CARI,691.68,25.3,99,30.91,0.16
2018-08-17T01:15:00Z,CARI,672.12,25.4,100.94,30.93,-0.08
2018-08-17T01:30:00Z,CARI,653.02,25.2,100.9,30.93,-0.02
2018-08-17T01:45:00Z,CARI,662.38,25.3,100.57,30.9,0.06
2018-08-17T02:00:00Z,CARI,669.39,25.3,100.45,30.92,7.71
2018-08-17T02:15:00Z,CARI,663.18,25.3,100.21,31.09,6.01
2018-08-17T02:30:00Z,CARI,638.59,25.4,100.09,31.03,3.31
2018-08-17T02:45:00Z,CARI,675.06,25.4,99.9,31.06,2.4
2018-08-17T03:00:00Z,CARI,679.68,25.4,99.73,31.03,3.27
2018-08-17T03:15:00Z,CARI,642.86,25.4,99.38,31.12,2.23
2018-08-17T03:30:00Z,CARI,670.76,25.4,99.2,31.18,2.08
2018-08-17T03:45:00Z,CARI,678.41,25.5,98.71,31.13,2.25
2018-08-17T04:00:00Z,CARI,638.31,25.5,98.71,31.04,0.55
2018-08-17T04:15:00Z,CARI,675.87,25.5,98.36,31.12,0.08
2018-08-17T04:30:00Z,CARI,652.36,25.5,97.82,31.14,0.18
2018-08-17T04:45:00Z,CARI,634.81,25.5,97.75,31.15,0.91
2018-08-17T05:00:00Z,CARI,680.7,25.5,97.42,31.3,0.13
2018-08-17T05:15:00Z,CARI,635.3,25.5,97.4,31.27,0.2
2018-08-17T05:30:00Z,CARI,667.96,25.6,97.22,31.22,0.3
2018-08-17T05:45:00Z,CARI,648.84,25.6,96.84,31.24,0.21
2018-08-17T06:00:00Z,CARI,644.03,25.6,96.68,31.31,0.37
2018-08-17T06:15:00Z,CARI,645.68,25.6,96.42,31.33,0.39
2018-08-17T06:30:00Z,CARI,613.04,25.6,96.3,31.4,-0.04
2018-08-17T06:45:00Z,CARI,677.03,25.7,96.07,31.44,0.09
2018-08-17T07:00:00Z,CARI,667.9,25.7,95.83,31.51,0.27
2018-08-17T07:15:00Z,CARI,629.19,25.7,95.33,31.65,0.12
2018-08-17T07:30:00Z,CARI,621.71,25.7,95.2,31.67,0.28
2018-08-17T07:45:00Z,CARI,666.03,25.8,94.93,31.66,0.59
2018-08-17T08:00:00Z,CARI,627.11,25.9,94.74,31.75,0.5
2018-08-17T08:15:00Z,CARI,648.74,25.9,94.51,31.64,0.22
2018-08-17T08:30:00Z,CARI,611.92,25.9,94.38,31.67,0.66
2018-08-17T08:45:00Z,CARI,639.59,25.9,94.2,31.76,-0.14
2018-08-17T09:00:00Z,CARI,623.45,26,94.21,31.74,-0.11
2018-08-17T09:15:00Z,CARI,614.1,26,93.95,31.79,-0.13
2018-08-17T09:30:00Z,CARI,613.08,26.1,93.74,31.84,0.31
2018-08-17T09:45:00Z,CARI,607.86,26,93.13,31.78,0.32
2018-08-17T10:00:00Z,CARI,652,26.2,92.97,31.84,0.02
2018-08-17T10:15:00Z,CARI,630.17,26.1,92.85,31.94,0.42
2018-08-17T10:30:00Z,CARI,620.44,26.2,92.37,32,0.12
2018-08-17T10:45:00Z,CARI,633.82,26.2,92.37,32.03,0.01
2018-08-17T11:00:00Z,CARI,622.06,26.3,91.81,31.96,0.44
2018-08-17T11:15:00Z,CARI,600.3,26.3,91.67,32.06,0.39
2018-08-17T11:30:00Z,CARI,611.04,26.3,91.5,32.07,0.18
2018-08-17T11:45:00Z,CARI,604.98,26.3,91.51,32.16,0.31
2018-08-17T12:00:00Z,CARI,606.79,26.3,91.19,32.19,0.11
2018-08-17T12:15:00Z,CARI,612.23,26.3,90.96,32.1,0.36
2018-08-17T12:30:00Z,CARI,630.32,26.4,90.81,32.21,-0.2
2018-08-17T12:45:00Z,CARI,638.31,26.4,90.86,32.38,0.05
2018-08-17T13:00:00Z,CARI,658.27,26.3,90.58,32.26,-0.15
2018-08-17T13:15:00Z,CARI,647.72,26.4,90.48,32.32,-0.22
2018-08-17T13:30:00Z,CARI,613.93,26.4,90.3,32.32,-0.19
2018-08-17T13:45:00Z,CARI,627.73,26.4,90.2,32.23,-0.36
2018-08-17T14:00:00Z,CARI,623.91,26.4,90.05,32.32,-0.39
2018-08-17T14:15:00Z,CARI,625.35,26.5,89.92,32.35,-0.45
2018-08-17T14:30:00Z,CARI,623.17,26.5,89.81,32.37,-0.37
2018-08-17T14:45:00Z,CARI,615.76,26.5,89.71,32.36,-0.41
2018-08-17T15:00:00Z,CARI,605.73,26.5,89.61,32.32,-0.38
2018-08-17T15:15:00Z,CARI,625.94,26.6,89.48,32.31,-0.35
2018-08-17T15:30:00Z,CARI,610.48,26.6,89.38,32.25,-0.34
2018-08-17T15:45:00Z,CARI,623.42,26.6,89.28,32.31,-0.39
2018-08-17T16:00:00Z,CARI,599.68,26.6,89.3,32.23,-0.41
2018-08-17T16:15:00Z,CARI,600.76,26.5,89.22,32.22,-0.3
2018-08-17T16:30:00Z,CARI,597.59,26.5,89.25,32.33,-0.48
2018-08-17T16:45:00Z,CARI,635.28,26.5,89.2,32.27,-0.4
2018-08-17T17:00:00Z,CARI,623.39,26.6,89.14,32.23,-0.51
2018-08-17T17:15:00Z,CARI,616.17,26.5,89.05,32.2,-0.51
2018-08-17T17:30:00Z,CARI,609.95,26.5,88.95,32.22,-0.44
2018-08-17T17:45:00Z,CARI,596.07,26.6,88.82,32.18,-0.46
2018-08-17T18:00:00Z,CARI,615.01,26.6,88.61,32.17,-0.5
2018-08-17T18:15:00Z,CARI,584.75,26.6,88.48,32.2,-0.49
2018-08-17T18:30:00Z,CARI,610.98,26.5,88.33,32.18,-0.47
2018-08-17T18:45:00Z,CARI,600.37,26.5,88.16,32.03,-0.52
2018-08-17T23:45:00Z,CARI,607.21,26,96.7,65.13,-0.61
2018-08-18T00:00:00Z,CARI,534.05,26.2,101.65,65.17,-0.69
2018-08-18T00:15:00Z,CARI,569.25,26.2,100.28,65.21,-0.61
2018-08-18T00:30:00Z,CARI,601.5,26.2,99.8,65.14,-0.82
2018-08-18T00:45:00Z,CARI,568.47,26.2,101.22,65.24,-0.67
2018-08-18T01:00:00Z,CARI,575.16,26.2,100.52,65.26,-0.78
2018-08-18T01:15:00Z,CARI,571.83,26.2,101.29,65.28,-0.81
2018-08-18T01:30:00Z,CARI,551.17,26.2,101.09,65.28,-0.78
2018-08-18T01:45:00Z,CARI,593.28,26.3,98.61,65.36,-0.27
2018-08-18T02:00:00Z,CARI,578.36,26.3,100.71,65.4,-0.63
2018-08-18T02:15:00Z,CARI,568.02,26.3,100.75,65.45,-0.61
2018-08-18T02:30:00Z,CARI,545.74,26.2,100.71,65.52,-0.52
2018-08-18T02:45:00Z,CARI,583.91,26.3,99.89,65.6,-0.49
2018-08-18T03:00:00Z,CARI,554.88,26.4,99.95,65.65,-0.72
2018-08-18T03:15:00Z,CARI,580.93,26.3,100.57,65.7,-0.49
2018-08-18T03:30:00Z,CARI,553.16,26.3,100.23,65.77,-0.43
2018-08-18T03:45:00Z,CARI,567.41,26.4,99.78,65.82,-0.63
2018-08-18T04:00:00Z,CARI,578.45,26.3,100.02,65.92,-0.59
2018-08-18T04:15:00Z,CARI,574.21,26.4,99.81,65.97,-0.13
2018-08-18T04:30:00Z,CARI,593.1,26.5,99.57,66.05,-0.4
2018-08-18T04:45:00Z,CARI,587.77,26.5,99.6,66.13,-0.71
2018-08-18T05:00:00Z,CARI,556.01,26.5,99.73,66.24,-0.49
2018-08-18T05:15:00Z,CARI,564.57,26.5,99.58,66.29,-0.14
2018-08-18T05:30:00Z,CARI,535.78,26.5,99.04,66.39,-0.44
2018-08-18T05:45:00Z,CARI,536.63,26.6,99.22,66.48,-0.23
2018-08-18T06:00:00Z,CARI,554.41,26.6,98.97,66.58,-0.52
2018-08-18T06:15:00Z,CARI,568.48,26.6,98.76,66.64,-0.51
2018-08-18T06:30:00Z,CARI,583.7,26.6,98.7,66.71,0.28
2018-08-18T06:45:00Z,CARI,573.28,26.6,98.23,66.75,-0.51
2018-08-18T07:00:00Z,CARI,583.58,26.6,98.24,66.83,-0.53
2018-08-18T07:15:00Z,CARI,584.99,26.7,98.11,66.87,-0.17
2018-08-18T07:30:00Z,CARI,571.7,26.6,97.74,66.97,-0.5
2018-08-18T07:45:00Z,CARI,561.98,26.7,97.73,67,-0.51
2018-08-18T08:00:00Z,CARI,581.66,26.7,97.45,67.05,-0.29
2018-08-18T08:15:00Z,CARI,568.41,26.8,97.26,67.12,-0.77
2018-08-18T08:30:00Z,CARI,564.44,26.8,97.29,67.18,-0.59
2018-08-18T08:45:00Z,CARI,571.31,26.8,96.88,67.23,-0.7
2018-08-18T09:00:00Z,CARI,585.9,26.8,96.85,67.31,-0.31
2018-08-18T09:15:00Z,CARI,570.35,26.8,96.54,67.34,-0.55
2018-08-18T09:30:00Z,CARI,574.75,26.8,97.08,67.38,-0.66
2018-08-18T09:45:00Z,CARI,519.68,26.9,96.17,67.43,-0.74
2018-08-18T10:00:00Z,CARI,535.86,26.9,95.97,67.46,-0.66
2018-08-18T10:15:00Z,CARI,519.99,26.9,95.66,67.52,-0.46
2018-08-18T10:30:00Z,CARI,549.6,26.9,95.48,67.53,-0.06
2018-08-18T10:45:00Z,CARI,529.35,26.9,95.28,67.58,-0.71
2018-08-18T11:00:00Z,CARI,565.03,27,95.23,67.6,-0.53
2018-08-18T11:15:00Z,CARI,517.63,27,95.16,67.63,-0.04
2018-08-18T11:30:00Z,CARI,537.58,27,94.76,67.7,-0.26
2018-08-18T11:45:00Z,CARI,524.02,27,94.66,67.76,-0.63
2018-08-18T12:00:00Z,CARI,553.08,27,94.63,67.75,-0.65
2018-08-18T12:15:00Z,CARI,573.81,27,94.49,67.85,-0.62
2018-08-18T12:30:00Z,CARI,558.24,27,94.27,67.85,-0.42
2018-08-18T12:45:00Z,CARI,563.75,27,94.12,67.9,-0.59
2018-08-18T13:00:00Z,CARI,516.72,27.1,94.13,67.91,-0.5
2018-08-18T13:15:00Z,CARI,536.91,27.1,93.97,67.92,-0.57
2018-08-18T13:30:00Z,CARI,544.71,27.1,93.86,67.94,-0.79
2018-08-18T13:45:00Z,CARI,533.34,27.1,93.74,67.99,-0.9
2018-08-18T14:00:00Z,CARI,491.85,27.1,93.73,68,-0.89
2018-08-18T14:15:00Z,CARI,576.69,27.1,93.93,68.02,-0.96
2018-08-18T14:30:00Z,CARI,528.32,27.2,93.39,68.05,-1
2018-08-18T14:45:00Z,CARI,538.4,27.2,93.76,68.07,-0.93
2018-08-18T15:00:00Z,CARI,541.88,27.2,93.79,68.1,-0.93
2018-08-18T15:15:00Z,CARI,526.4,27.2,93.75,68.11,-0.97
2018-08-18T15:30:00Z,CARI,541.73,27.1,93.55,68.06,-0.96
2018-08-18T15:45:00Z,CARI,539.39,27.1,93.78,68.09,-0.97
2018-08-18T16:00:00Z,CARI,541.25,27.1,93.7,68.09,-1.01
2018-08-18T16:15:00Z,CARI,529.14,27.1,93.69,68.09,-1.04
2018-08-18T16:30:00Z,CARI,520.58,27.2,93.54,68.12,-0.98
2018-08-18T16:45:00Z,CARI,501.24,27.1,93.46,68.08,-1.11
2018-08-18T17:00:00Z,CARI,541.02,27.1,93.36,68.08,-1.05
2018-08-18T17:15:00Z,CARI,544.7,27,93.34,68.07,-1.01
2018-08-18T17:30:00Z,CARI,533.54,27.1,93.21,68.06,-1.08
2018-08-18T17:45:00Z,CARI,508.91,27,92.95,68.06,-1.02
2018-08-18T18:00:00Z,CARI,513.62,27,93.02,68.03,-1.04
2018-08-18T18:15:00Z,CARI,545.37,27,92.86,68.04,-1.08
2018-08-18T18:30:00Z,CARI,534.12,26.9,92.64,68.03,-1.07
2018-08-18T18:45:00Z,CARI,542.84,27,92.66,68.01,-1.06
2018-08-18T19:00:00Z,CARI,522.04,26.9,92.55,68,-1.06
2018-08-18T19:15:00Z,CARI,547.61,26.9,92.26,68.02,-1.09
2018-08-18T19:30:00Z,CARI,543.95,26.9,92.16,68.01,-1.09
2018-08-18T19:45:00Z,CARI,555.99,26.9,91.88,67.98,-1.13
2018-08-18T20:00:00Z,CARI,527.72,26.8,91.8,67.99,-1.1
2018-08-18T20:15:00Z,CARI,528.29,26.8,91.39,67.95,-1.07
2018-08-18T20:30:00Z,CARI,520.6,26.8,91.15,67.96,-1.09
2018-08-18T20:45:00Z,CARI,525.66,26.7,91.07,67.91,-1.14
2018-08-18T21:00:00Z,CARI,492.49,26.7,90.88,67.9,-1.11
2018-08-18T21:15:00Z,CARI,528.95,26.7,90.69,67.85,-1.09
2018-08-18T21:30:00Z,CARI,532.83,26.7,90.48,67.83,-1.11
2018-08-18T21:45:00Z,CARI,529.32,26.6,90.37,67.79,-1.01
2018-08-18T22:00:00Z,CARI,508.85,26.6,90.08,67.78,-1.07
2018-08-18T22:15:00Z,CARI,523.43,26.6,90.12,67.78,-1.08
2018-08-18T22:30:00Z,CARI,531.14,26.6,89.95,67.78,-1
2018-08-18T22:45:00Z,CARI,547.94,26.6,89.92,67.8,-1.11
2018-08-18T23:00:00Z,CARI,498.43,26.6,89.96,67.8,-0.98
2018-08-18T23:15:00Z,CARI,508.22,26.6,89.65,67.77,-0.81
2018-08-18T23:30:00Z,CARI,516.78,26.6,89.51,67.81,-0.97
2018-08-18T23:45:00Z,CARI,495.79,26.5,89.76,67.82,-0.9
2018-08-19T00:00:00Z,CARI,490.36,26.5,89.62,67.8,-0.64
2018-08-19T00:15:00Z,CARI,500.46,26.5,89.33,67.79,-0.44
2018-08-19T00:30:00Z,CARI,497.72,26.5,89.13,67.86,-0.87
2018-08-19T00:45:00Z,CARI,518.42,26.5,88.99,67.88,-0.71
2018-08-19T01:00:00Z,CARI,541.98,26.5,88.8,67.86,-0.71
2018-08-19T01:15:00Z,CARI,484.23,26.5,88.6,67.9,-0.74
2018-08-19T01:30:00Z,CARI,526.31,26.4,88.5,67.92,-0.94
2018-08-19T01:45:00Z,CARI,510.64,26.4,88.41,67.96,-0.85
2018-08-19T02:00:00Z,CARI,500.09,26.4,88.41,67.97,-0.73
2018-08-19T02:15:00Z,CARI,527.56,26.4,88.17,67.98,-0.58
2018-08-19T02:30:00Z,CARI,513.49,26.4,87.94,68,-0.72
2018-08-19T02:45:00Z,CARI,499.03,26.4,87.86,68.02,-0.65
2018-08-19T03:00:00Z,CARI,514.66,26.4,87.93,68.03,-0.79
2018-08-19T03:15:00Z,CARI,506.21,26.4,87.77,68.05,-0.79
2018-08-19T03:30:00Z,CARI,518.5,26.4,87.71,68.1,-0.83
2018-08-19T03:45:00Z,CARI,510.84,26.4,87.73,68.14,-0.84
2018-08-19T04:00:00Z,CARI,502.11,26.4,87.79,68.18,-0.59
2018-08-19T04:15:00Z,CARI,487.8,26.4,87.69,68.25,-0.66
2018-08-19T04:30:00Z,CARI,525.3,26.4,87.8,68.29,-0.93
2018-08-19T04:45:00Z,CARI,534.76,26.4,87.86,68.4,-0.65
2018-08-19T05:00:00Z,CARI,536.7,26.5,NA,NA,NA
2018-08-19T05:15:00Z,CARI,473.9,26.4,87.62,68.52,-0.6
2018-08-19T05:30:00Z,CARI,483.28,26.5,87.51,68.56,-0.86
2018-08-19T05:45:00Z,CARI,523.28,26.4,87.24,68.64,-0.54
2018-08-19T06:00:00Z,CARI,503.14,26.5,87.16,68.7,-0.5
2018-08-19T06:15:00Z,CARI,473.32,26.5,87.17,68.78,-0.8
2018-08-19T06:30:00Z,CARI,509.52,26.6,87.13,68.89,-0.66
2018-08-19T06:45:00Z,CARI,523.45,26.6,87.04,68.95,-0.98
2018-08-19T07:00:00Z,CARI,478.67,26.6,86.8,69.07,-0.9
2018-08-19T07:15:00Z,CARI,495.01,26.7,86.65,69.11,-0.97
2018-08-19T07:30:00Z,CARI,509.5,26.8,86.61,69.22,-0.83
2018-08-19T07:45:00Z,CARI,521.96,26.8,86.54,69.25,-0.67
2018-08-19T08:00:00Z,CARI,507.44,26.8,86.37,69.33,-0.69
2018-08-19T08:15:00Z,CARI,501.38,26.9,86.12,69.37,-0.27
2018-08-19T08:30:00Z,CARI,505.52,26.9,86,69.47,-0.73
2018-08-19T08:45:00Z,CARI,482.78,26.9,85.83,69.5,-0.58
2018-08-19T09:00:00Z,CARI,483.55,26.9,85.49,69.6,-0.75
2018-08-19T09:15:00Z,CARI,501.97,27,85.67,69.63,-0.58
2018-08-19T09:30:00Z,CARI,507.57,27,85.36,69.67,-0.48
2018-08-19T09:45:00Z,CARI,492.91,27.1,85.15,69.7,-0.7
2018-08-19T10:00:00Z,CARI,496.63,27.1,84.92,69.8,-0.72
2018-08-19T10:15:00Z,CARI,502.66,27.1,84.85,69.77,0.65
2018-08-19T10:30:00Z,CARI,487.23,27.1,84.16,69.84,-0.74
2018-08-19T10:45:00Z,CARI,480.67,27.2,84.56,69.83,-0.46
2018-08-19T11:00:00Z,CARI,497.37,27.2,84.1,69.88,-0.38
2018-08-19T11:15:00Z,CARI,488.67,27.2,83.89,69.95,-0.72
2018-08-19T11:30:00Z,CARI,498.11,27.3,83.66,69.99,-0.48
2018-08-19T11:45:00Z,CARI,491.74,27.2,83.83,70.01,-0.13
2018-08-19T12:00:00Z,CARI,480.56,27.4,83.66,70.04,-0.51
2018-08-19T12:15:00Z,CARI,519.93,27.3,83.57,70.05,-0.37
2018-08-19T12:30:00Z,CARI,472.56,27.3,83.54,70.16,-0.59
2018-08-19T12:45:00Z,CARI,482.24,27.4,82.85,70.1,-0.52
2018-08-19T13:00:00Z,CARI,493.15,27.4,82.98,70.15,-0.48
2018-08-19T13:15:00Z,CARI,488.93,27.4,81.8,70.12,-0.58
2018-08-19T13:30:00Z,CARI,457.89,27.4,82.95,70.18,-0.87
2018-08-19T13:45:00Z,CARI,492.59,27.4,83.21,70.18,-0.01
2018-08-19T14:00:00Z,CARI,505.33,27.5,83.24,70.2,-0.93
2018-08-19T14:15:00Z,CARI,492.72,27.4,82.61,70.25,-0.87
2018-08-19T14:30:00Z,CARI,492.16,27.5,82.97,70.26,-0.77
2018-08-19T14:45:00Z,CARI,489.39,27.5,82.78,70.29,-0.8
2018-08-19T15:00:00Z,CARI,481.63,27.5,82.87,70.3,-0.85
2018-08-19T15:15:00Z,CARI,495.49,27.5,83.12,70.32,-0.86
2018-08-19T15:30:00Z,CARI,474.32,27.5,83.05,70.35,-0.84
2018-08-19T15:45:00Z,CARI,487.27,27.5,82.96,70.37,-0.61
2018-08-19T16:00:00Z,CARI,521.94,27.5,82.63,70.35,-0.91
2018-08-19T16:15:00Z,CARI,449.86,27.5,82.61,70.36,-0.78
2018-08-19T16:30:00Z,CARI,467.93,27.5,81.92,70.33,-0.77
2018-08-19T16:45:00Z,CARI,504.95,27.5,82.25,70.34,-0.94
2018-08-19T17:00:00Z,CARI,489.69,27.4,82.06,70.32,-0.8
2018-08-19T17:15:00Z,CARI,463.12,27.4,82.44,70.32,-0.38
2018-08-19T17:30:00Z,CARI,505.98,27.4,81.8,70.3,-0.49
2018-08-19T17:45:00Z,CARI,468.79,27.3,82,70.26,-0.27
