"datetimeAK","nitrateuM.mn","abs254.mn","abs350.mn","abs254.adj.mn","abs350.adj.mn","specave.mn","darkvaluefit.mn","fitRMSE.mn","int_TC.mn","lamptimecum.mn","relhum.mn","mainV.mn","nitrateuM.SD","abs254.SD","abs350.SD","abs254.adj.SD","abs350.adj.SD","specave.SD","darkvaluefit.SD","fitRMSE.SD","int_TC.SD","lamptimecum.SD","relhum.SD","mainV.SD"
2018-06-13 15:45:00,32.3253333333333,0.137973333333333,0.0489266666666667,0.137973333333333,0.0489266666666667,14971.0666666667,977,0.000650666666666667,5.62,857849.6,7.01333333333333,13.0466666666667,0.0438938112570172,0.00147622426996649,0.00238700848842427,0.00147622426996649,0.00238700848842427,51.4635330899001,0,1.36626010212795e-05,0.0414039335605415,9.37930853375816,0.289991789703154,0.172654347786332
2018-06-13 16:00:00,32.3253333333333,0.138253333333333,0.04898,0.138253333333333,0.04898,14967.8666666667,977,0.000650133333333333,5.63333333333333,857879.666666667,6.99333333333333,13.4066666666667,0.0289991789703152,0.00130157413853197,0.00227853336287057,0.00130157413853197,0.00227853336287057,45.97649502994,0,1.68390136573488e-05,0.0487950036474269,9.34777793814939,0.234419241856083,0.0457737708217062
2018-06-13 16:15:00,32.356,0.138846666666667,0.0492533333333333,0.138846666666667,0.0492533333333333,14952.5333333333,976,0.0006496,5.65333333333333,857909.6,6.86,13.3666666666667,0.0343926902532664,0.00142220486100515,0.00234699402478595,0.00142220486100515,0.00234699402478595,48.7865125780047,0,1.07955017087145e-05,0.0516397779494325,9.37930853375816,0.269390847230244,0.0617213399848365
2018-06-13 16:30:00,32.3706666666667,0.139546666666667,0.04972,0.139546666666667,0.04972,14933.2666666667,977,0.000644866666666667,5.75333333333333,857939.6,6.84,12.98,0.0243388773853879,0.0017074905005662,0.00268626134246093,0.0017074905005662,0.00268626134246093,60.4134169897793,0,1.41969144870419e-05,0.051639777949432,9.37930853375816,0.329067947824935,0.126491106406735
2018-06-13 16:45:00,32.3793333333333,0.138753333333333,0.0487266666666667,0.138753333333333,0.0487266666666667,14960.6666666667,976,0.000648066666666667,5.80666666666667,857969.6,6.72,12.9466666666667,0.0315020785406429,0.00132280366034023,0.00230417839917791,0.00132280366034023,0.00230417839917791,47.1784858151417,0,1.28811416234668e-05,0.0258198889747163,9.37930853375816,0.227407752098045,0.0833809387832789
2018-06-13 17:00:00,32.4033333333333,0.138506666666667,0.0483066666666667,0.138506666666667,0.0483066666666667,14969.1333333333,976,0.000652,5.84,857999.666666667,6.80666666666667,13.3333333333333,0.028949874578229,0.00138175182114521,0.00224418826134996,0.00138175182114521,0.00224418826134996,48.0741490774804,0,1.05288718701076e-05,0.0507092552837113,9.34777793814939,0.212019765475724,0.0617213399848365
2018-06-13 17:15:00,32.41,0.1384,0.04792,0.1384,0.04792,14974.4666666667,974,0.000647266666666667,5.90666666666667,858029.666666667,6.72,13.3533333333333,0.0287849166851571,0.00135699247287101,0.00224473988311723,0.00135699247287101,0.00224473988311723,47.0635841429544,0,1.53132373486222e-05,0.025819888974716,9.34777793814939,0.270449361513125,0.0639940473422182
2018-06-13 17:30:00,32.4433333333333,0.13882,0.04818,0.13882,0.04818,14964.3333333333,975,0.000645066666666667,5.93333333333333,858059.6,6.77333333333333,13.3466666666667,0.0313201593379149,0.00134917964492714,0.00227947362344906,0.00134917964492714,0.00227947362344906,47.2344708671034,0,1.38123478229066e-05,0.0487950036474265,9.37930853375816,0.205171240906805,0.051639777949432
2018-06-13 17:45:00,32.4793333333333,0.13896,0.0481666666666667,0.13896,0.0481666666666667,14961,976,0.000651266666666667,6.00666666666667,858089.666666667,6.81333333333333,13.3066666666667,0.0367358654386128,0.00130810659242389,0.00230888552790137,0.00130810659242389,0.00230888552790137,46.4773370272314,0,1.0633281086601e-05,0.0703731550548994,9.34777793814939,0.348192612268117,0.0457737708217065
2018-06-13 18:00:00,32.498,0.139253333333333,0.04822,0.139253333333333,0.04822,14951.8666666667,975,0.000652266666666667,6.06666666666667,858119.666666667,6.71333333333333,13.2933333333333,0.0329935058545075,0.00160617854667827,0.00237733344016238,0.00160617854667827,0.00237733344016238,53.3316666406242,0,1.2769755936065e-05,0.0487950036474265,9.34777793814939,0.282505794293717,0.0457737708217067
2018-06-13 18:15:00,32.54,0.138946666666667,0.0478866666666667,0.138946666666667,0.0478866666666667,14964,975,0.000649933333333333,6.10666666666667,858149.6,6.76,13.2,0.0379849594294527,0.00130431518247626,0.00218954224396225,0.00130431518247626,0.00218954224396225,45.883392576026,0,1.57637317312633e-05,0.0258198889747163,9.37930853375816,0.261315354094845,0.0534522483824852
2018-06-13 18:30:00,32.552,0.138953333333333,0.04794,0.138953333333333,0.04794,14964.1333333333,975,0.000650666666666667,6.11333333333333,858179.6,6.62666666666667,13.22,0.0407430975749276,0.00139686724324042,0.00230304146727756,0.00139686724324042,0.00230304146727756,48.8859703313547,0,1.75811045755162e-05,0.03518657752745,9.37930853375816,0.317280107581088,0.0414039335605418
2018-06-13 18:45:00,32.6013333333333,0.139113333333333,0.0480933333333333,0.139113333333333,0.0480933333333333,14958.9333333333,976,0.000642466666666667,6.12,858209.6,6.56,13.24,0.0418955617606216,0.00147690151846293,0.00236808140143229,0.00147690151846293,0.00236808140143229,51.3690661038426,0,1.47205719350587e-05,0.0414039335605415,9.37930853375816,0.348055824750653,0.0507092552837117
2018-06-13 19:00:00,32.6286666666667,0.13952,0.0484066666666667,0.13952,0.0484066666666667,14946.4666666667,975,0.000648733333333333,6.12,858239.666666667,6.68,13.1866666666667,0.03925496632214,0.00112135122572215,0.00207311589734137,0.00112135122572215,0.00207311589734137,40.1192270732174,0,1.21329931925112e-05,0.0414039335605415,9.34777793814939,0.387667014699103,0.0639940473422187
2018-06-13 19:15:00,32.6786666666667,0.139446666666667,0.04834,0.139446666666667,0.04834,14947.6,975,0.000648333333333333,6.11333333333333,858269.6,6.60666666666667,13.1133333333333,0.0304412001515486,0.0013249618143644,0.00229683011374994,0.0013249618143644,0.00229683011374994,45.1312372025028,0,1.49411544145054e-05,0.03518657752745,9.37930853375816,0.215362374571215,0.0351865775274497
2018-06-13 19:30:00,32.7193333333333,0.140133333333333,0.0489,0.140133333333333,0.0489,14928.6,976,0.000638466666666667,6.12,858299.666666667,6.62,13.0866666666667,0.0265832027165026,0.00141707277092436,0.00227313502835684,0.00141707277092436,0.00227313502835684,47.2240858642524,0,1.12495502555605e-05,0.0414039335605415,9.34777793814939,0.193464651625488,0.0639940473422182
2018-06-13 19:45:00,32.738,0.140426666666667,0.0490866666666667,0.140426666666667,0.0490866666666667,14918.4666666667,974,0.000646,6.11333333333333,858329.666666667,6.60666666666667,13.1266666666667,0.0259670120400037,0.00168118438976245,0.00252526283403379,0.00168118438976245,0.00252526283403379,55.9206921409581,0,1.30985277253372e-05,0.03518657752745,9.34777793814939,0.212019765475724,0.0593616839704665
2018-06-13 20:00:00,32.7826666666667,0.140673333333333,0.04944,0.140673333333333,0.04944,14910.3333333333,975,0.000651533333333333,6.11333333333333,858359.6,6.58,13.1666666666667,0.03594970031003,0.00160911096424022,0.00254693092620455,0.00160911096424022,0.00254693092620455,54.1699266418273,0,1.36897598156258e-05,0.03518657752745,9.37930853375816,0.20071301473924,0.0617213399848368
2018-06-13 20:15:00,32.816,0.14094,0.0495733333333333,0.14094,0.0495733333333333,14904.2666666667,975,0.000656066666666667,6.09333333333333,858389.666666667,6.5,13.18,0.0373783741907388,0.00129162135097161,0.00228956223721812,0.00129162135097161,0.00228956223721812,45.828042984722,0,1.14795885109595e-05,0.025819888974716,9.34777793814939,0.476595066217494,0.0676123403782815
2018-06-13 20:30:00,32.84,0.1407,0.04946,0.1407,0.04946,14910.6666666667,975,0.000652333333333333,6.06,858419.6,6.60666666666667,13.2466666666667,0.0282842712474618,0.00140864676703768,0.00230055893829552,0.00140864676703768,0.00230055893829552,47.6035212783176,0,1.61363240045852e-05,0.0507092552837108,9.37930853375816,0.334806269498105,0.063994047342219
2018-06-13 20:45:00,32.8753333333333,0.140673333333333,0.0494733333333333,0.140673333333333,0.0494733333333333,14912,976,0.000648133333333333,6.03333333333333,858449.6,6.62666666666667,13.22,0.0274815955730031,0.00124238633666175,0.00219657742430181,0.00124238633666175,0.00219657742430181,43.9350169487359,0,1.46719687386072e-05,0.0487950036474265,9.37930853375816,0.208623607302265,0.0941123948114325
2018-06-13 21:00:00,32.9213333333333,0.140873333333333,0.0497333333333333,0.140873333333333,0.0497333333333333,14906.1333333333,977,0.000643066666666667,6.00666666666667,858479.6,6.54,13.0133333333333,0.0299682371536138,0.00125383222087137,0.0022385156646654,0.00125383222087137,0.0022385156646654,44.8089064276076,0,1.39972786470731e-05,0.0703731550548994,9.37930853375816,0.277231208303003,0.164171803158706
2018-06-13 21:15:00,32.944,0.140293333333333,0.04922,0.140293333333333,0.04922,14922.8,976,0.000649333333333333,5.96,858509.6,6.54666666666667,12.9733333333333,0.0352136337233175,0.0012395083510735,0.00215678331913855,0.0012395083510735,0.00215678331913855,43.3048990959947,0,1.82313179002768e-05,0.0736788397613005,9.37930853375816,0.203071650503203,0.109978352848359
2018-06-13 21:30:00,32.9746666666667,0.14018,0.0491533333333333,0.14018,0.0491533333333333,14925.0666666667,974,0.000658133333333333,5.92666666666667,858539.6,6.57333333333333,12.9933333333333,0.0322637936540703,0.00140265055214353,0.00224590632887822,0.00140265055214353,0.00224590632887822,47.9783681415261,0,1.98705333405547e-05,0.0457737708217062,9.37930853375816,0.162422142520508,0.122279928657081
2018-06-13 21:45:00,33.0033333333333,0.139613333333333,0.0488133333333333,0.139613333333333,0.0488133333333333,14943.2,976,0.0006486,5.91333333333333,858569.666666667,6.56666666666667,13,0.0328778402720196,0.00146378504797209,0.00237723328582579,0.00146378504797209,0.00237723328582579,51.1792368613902,0,1.24659536337979e-05,0.0351865775274497,9.34777793814939,0.205866345916355,0.141421356237309
2018-06-13 22:00:00,33.0226666666667,0.13954,0.0487933333333333,0.13954,0.0487933333333333,14944.3333333333,976,0.000653466666666667,5.89333333333333,858599.666666667,6.50666666666667,13,0.0355500987876203,0.00131301180497359,0.00226824874759194,0.00131301180497359,0.00226824874759194,46.5290487862408,0,2.05491281242457e-05,0.0258198889747163,9.34777793814939,0.138701460836197,0.119522860933439
2018-06-13 22:15:00,33.0533333333333,0.139446666666667,0.04894,0.139446666666667,0.04894,14943.6,975,0.0006654,5.84666666666667,858629.666666667,6.54666666666667,12.9733333333333,0.0284521318976945,0.0014080719678577,0.00233965809467965,0.0014080719678577,0.00233965809467965,49.4870834518607,0,1.53753048750261e-05,0.0516397779494325,9.34777793814939,0.168466472572297,0.0883715101688534
2018-06-13 22:30:00,33.078,0.13956,0.0489,0.13956,0.0489,14941.8666666667,976,0.000675133333333333,5.82666666666667,858659.6,6.4,12.94,0.0332092930195321,0.00136998435861769,0.0023037236937495,0.00136998435861769,0.0023037236937495,48.4382768754904,0,1.41212437061869e-05,0.0457737708217066,9.37930853375816,0.207019667802706,0.0632455532033674
2018-06-13 22:45:00,33.0713333333333,0.139793333333333,0.0491,0.139793333333333,0.0491,14927.1333333333,976,0.000710533333333333,5.8,858689.666666667,6.52666666666667,12.88,0.0333523755133116,0.00141090987191481,0.00233482945232164,0.00141090987191481,0.00233482945232164,48.0131926314702,0,1.75615922914047e-05,0,9.34777793814939,0.208623607302265,0.0560611910581386
2018-06-13 23:00:00,33.1133333333333,0.139213333333333,0.0488533333333333,0.139213333333333,0.0488533333333333,14952.0666666667,977,0.000665533333333333,5.76666666666667,858719.6,6.48,12.8466666666667,0.0363841933236052,0.00154451410143249,0.00253260641199837,0.00154451410143249,0.00253260641199837,52.4015630446632,0,1.61327823597378e-05,0.0487950036474265,9.37930853375816,0.230527345759363,0.051639777949432
2018-06-13 23:15:00,33.1306666666667,0.139073333333333,0.0488066666666667,0.139073333333333,0.0488066666666667,14955.0666666667,976,0.0006576,5.74666666666667,858749.6,6.51333333333333,12.8133333333333,0.0426726186324713,0.00130737832903796,0.00220307144902834,0.00130737832903796,0.00220307144902834,46.2176012647418,0,1.17278666918949e-05,0.051639777949432,9.37930853375816,0.180739222823013,0.0351865775274497
2018-06-13 23:30:00,33.1366666666667,0.13878,0.0486466666666667,0.13878,0.0486466666666667,14963.3333333333,976,0.000665333333333333,5.71333333333333,858779.6,6.43333333333333,12.7733333333333,0.0255417492036249,0.00130887083287193,0.0022617523758192,0.00130887083287193,0.0022617523758192,46.3521715729027,0,1.21928941054479e-05,0.0743223352957207,9.37930853375816,0.222539456105675,0.045773770821707
2018-06-13 23:45:00,33.148,0.13992,0.0497066666666667,0.13992,0.0497066666666667,14927.3333333333,976,0.0006768,5.66,858809.666666667,6.48,12.7066666666667,0.0204240754293278,0.00132944671628034,0.00226824874759194,0.00132944671628034,0.00226824874759194,46.1699758140143,0,1.30010988546573e-05,0.0632455532033678,9.34777793814939,0.242604911032615,0.0258198889747165
2018-06-14 00:00:00,33.1593333333333,0.139446666666667,0.04946,0.139446666666667,0.04946,14941,976,0.000660066666666667,5.65333333333333,858839.6,6.42666666666667,12.6933333333333,0.0382597637709578,0.00127552043533312,0.002166234389112,0.00127552043533312,0.002166234389112,43.4149414701568,0,1.3925652929892e-05,0.0639940473422186,9.37930853375816,0.240436111700227,0.025819888974716
2018-06-14 00:15:00,33.1713333333333,0.13846,0.0486866666666667,0.13846,0.0486866666666667,14972.5333333333,977,0.0006584,5.62,858869.6,6.48,12.6333333333333,0.0451769009666721,0.00123276692270449,0.00223730279790729,0.00123276692270449,0.00223730279790729,44.4118173891761,0,1.39683315293662e-05,0.0414039335605415,9.37930853375816,0.204240754293274,0.0487950036474265
2018-06-14 00:30:00,33.182,0.138346666666667,0.0486666666666667,0.138346666666667,0.0486666666666667,14975.2666666667,976,0.000656866666666667,5.60666666666667,858899.666666667,6.42666666666667,12.6,0.0391334712417463,0.00125235017162971,0.00222475252770366,0.00125235017162971,0.00222475252770366,43.5668069367801,0,1.51839514274902e-05,0.0258198889747163,9.34777793814939,0.240436111700227,0
2018-06-14 00:45:00,33.178,0.138186666666667,0.04862,0.138186666666667,0.04862,14979,976,0.000658733333333333,5.56666666666667,858929.666666667,6.42666666666667,12.54,0.0432930215425727,0.00150088862567036,0.00245362705281094,0.00150088862567036,0.00245362705281094,51.4531687209697,0,1.65204058522728e-05,0.0487950036474265,9.34777793814939,0.234419241856084,0.0507092552837108
2018-06-14 01:00:00,33.1866666666667,0.138126666666667,0.0486733333333333,0.138126666666667,0.0486733333333333,14979.8666666667,975,0.000665,5.54666666666667,858959.6,6.46,12.5066666666667,0.024102953780655,0.00138845580549383,0.00224863980049739,0.00138845580549383,0.00224863980049739,47.2650076947095,0,1.21478981133128e-05,0.051639777949432,9.37930853375816,0.229284601688444,0.025819888974716
2018-06-14 01:15:00,33.1913333333333,0.13788,0.0484933333333333,0.13788,0.0484933333333333,14989.7333333333,978,0.000658466666666667,5.52,858989.6,6.38666666666667,12.4733333333333,0.0294876891180685,0.0013691498926602,0.00232577687993455,0.0013691498926602,0.00232577687993455,46.9140044072536,0,1.41717357877606e-05,0.0676123403782811,9.37930853375816,0.219956705696718,0.0457737708217062
2018-06-14 01:30:00,33.1973333333333,0.137606666666667,0.0483266666666667,0.137606666666667,0.0483266666666667,14996.4666666667,976,0.0006564,5.47333333333333,859019.6,6.44,12.4466666666667,0.037884536360342,0.00128866856354405,0.00225308254451118,0.00128866856354405,0.00225308254451118,44.1472643816234,0,1.31627179129974e-05,0.0703731550548994,9.37930853375816,0.266726183834391,0.051639777949432
2018-06-14 01:45:00,33.1846666666667,0.137773333333333,0.0485066666666667,0.137773333333333,0.0485066666666667,14992.8,977,0.000650666666666667,5.44666666666667,859049.6,6.43333333333333,12.4133333333333,0.0320416395751943,0.00138794126402415,0.00227359585134168,0.00138794126402415,0.00227359585134168,46.762622436545,0,1.28988740741567e-05,0.0639940473422182,9.37930853375816,0.281999662276056,0.0351865775274497
2018-06-14 02:00:00,33.1946666666667,0.13792,0.0486733333333333,0.13792,0.0486733333333333,14988.4,978,0.000650333333333333,5.42,859079.6,6.46,12.3933333333333,0.0285022973176024,0.00128017855897416,0.00223429971984406,0.00128017855897416,0.00223429971984406,45.4010698426496,0,1.26302735332141e-05,0.0414039335605411,9.37930853375816,0.247270817410501,0.025819888974716
2018-06-14 02:15:00,33.2053333333333,0.13756,0.0485066666666667,0.13756,0.0485066666666667,14996.7333333333,976,0.000671066666666667,5.42,859109.666666667,6.4,12.3933333333333,0.0366190166573655,0.00135002645476725,0.00225308254451117,0.00135002645476725,0.00225308254451117,46.983989167537,0,1.71442062961168e-05,0.0414039335605411,9.34777793814939,0.217124059336724,0.025819888974716
2018-06-14 02:30:00,33.216,0.13786,0.0486466666666667,0.13786,0.0486466666666667,14979.7333333333,976,0.000738333333333333,5.40666666666667,859139.6,6.42666666666667,12.3666666666667,0.0311218802223038,0.00144509020973976,0.00233203365163991,0.00144509020973976,0.00233203365163991,49.3232293385272,0,1.59851121210897e-05,0.025819888974716,9.37930853375816,0.252039301546028,0.0487950036474265
2018-06-14 02:45:00,33.2226666666667,0.13812,0.0490466666666667,0.13812,0.0490466666666667,14970.8666666667,976,0.0007318,5.37333333333333,859169.666666667,6.36,12.34,0.0345308695572664,0.00134440640114088,0.00229062270593662,0.00134440640114088,0.00229062270593662,46.789599984042,0,1.16386057093254e-05,0.0457737708217066,9.34777793814939,0.289827534923789,0.0507092552837108
2018-06-14 03:00:00,33.1746666666667,0.14,0.0511533333333333,0.14,0.0511533333333333,14919.4666666667,978,0.000673333333333333,5.35333333333333,859199.666666667,6.39333333333333,12.34,0.0333523755133115,0.00135962179615194,0.00234120441124608,0.00135962179615194,0.00234120441124608,46.9982775773548,0,1.6525593426417e-05,0.0516397779494325,9.34777793814939,0.183095083286825,0.0507092552837108
2018-06-14 03:15:00,33.1606666666667,0.140653333333333,0.0519066666666667,0.140653333333333,0.0519066666666667,14898.9333333333,979,0.000661866666666667,5.32,859229.6,6.33333333333333,12.3333333333333,0.0469751707465412,0.00138660256262083,0.00241999606453832,0.00138660256262083,0.00241999606453832,48.6891989586817,0,8.79826822786868e-06,0.0414039335605415,9.37930853375816,0.231968799215592,0.0487950036474265
2018-06-14 03:30:00,33.154,0.13894,0.0504933333333333,0.13894,0.0504933333333333,14947.9333333333,976,0.000663733333333333,5.27333333333333,859259.6,6.42,12.3,0.0274642624930234,0.00147202484451083,0.00244466377082431,0.00147202484451083,0.00244466377082431,51.9415422328199,0,1.49066939262039e-05,0.0703731550548997,9.37930853375816,0.204240754293274,0
2018-06-14 03:45:00,33.1526666666667,0.138266666666667,0.0499866666666667,0.138266666666667,0.0499866666666667,14971,979,0.000660466666666667,5.23333333333333,859289.666666667,6.38666666666667,12.2933333333333,0.0249189161271583,0.0013562904591288,0.00232988861372834,0.0013562904591288,0.00232988861372834,46.7363425428832,0,1.05550709997386e-05,0.0487950036474265,9.34777793814939,0.209988661825438,0.0258198889747165
2018-06-14 04:00:00,33.1406666666667,0.138473333333333,0.0501333333333333,0.138473333333333,0.0501333333333333,14963.8,976,0.000663466666666667,5.22666666666667,859319.666666667,6.37333333333333,12.3,0.028900486072695,0.00138278531887464,0.00231537305438074,0.00138278531887464,0.00231537305438074,48.5359954790551,0,1.58468864299524e-05,0.0457737708217062,9.34777793814939,0.268505564365505,0
2018-06-14 04:15:00,33.126,0.13836,0.05022,0.13836,0.05022,14966.9333333333,977,0.0006638,5.20666666666667,859349.6,6.34,12.2866666666667,0.0354158963501658,0.00141209064864831,0.00241696385693173,0.00141209064864831,0.00241696385693173,49.0997041985077,0,1.34334337701551e-05,0.025819888974716,9.37930853375816,0.229284601688444,0.0351865775274503
2018-06-14 04:30:00,33.1106666666667,0.138133333333333,0.05008,0.138133333333333,0.05008,14973.8666666667,977,0.000666266666666667,5.19333333333333,859379.6,6.36,12.2866666666667,0.0339046281431289,0.00142861904682542,0.00229819805189072,0.00142861904682542,0.00229819805189072,48.2002766243791,0,1.24640435233668e-05,0.0258198889747163,9.37930853375816,0.269390847230244,0.0516397779494327
2018-06-14 04:45:00,33.096,0.13826,0.0501933333333333,0.13826,0.0501933333333333,14969.6666666667,977,0.0006648,5.16666666666667,859409.666666667,6.37333333333333,12.2933333333333,0.0322490309931938,0.00131246768667706,0.00228487782313774,0.00131246768667706,0.00228487782313774,45.5720256715622,0,1.73460576006686e-05,0.0487950036474269,9.34777793814939,0.205171240906805,0.0258198889747165
2018-06-14 05:00:00,33.0906666666667,0.13856,0.05056,0.13856,0.05056,14959,976,0.000664933333333333,5.15333333333333,859439.6,6.42666666666667,12.2666666666667,0.02789435853529,0.00138759813037802,0.00233323809329438,0.00138759813037802,0.00233323809329438,48.6224521917895,0,1.50022220576375e-05,0.0516397779494325,9.37930853375816,0.234419241856083,0.0487950036474274
2018-06-14 05:15:00,33.0753333333333,0.13796,0.0500866666666667,0.13796,0.0500866666666667,14980.2,978,0.000666933333333333,5.12666666666667,859469.6,6.38,12.2733333333333,0.0394365071379062,0.00136946287698081,0.00232436371221603,0.00136946287698081,0.00232436371221603,47.9332869726248,0,1.31717591116463e-05,0.0457737708217066,9.37930853375816,0.256904651573303,0.045773770821707
2018-06-14 05:30:00,33.06,0.137466666666667,0.04964,0.137466666666667,0.04964,14993.2,977,0.000657333333333333,5.11333333333333,859499.733333333,6.39333333333333,12.2866666666667,0.0232992949004278,0.00132053380260012,0.00231016387792233,0.00132053380260012,0.00231016387792233,46.2233707122274,0,9.78823394742504e-06,0.03518657752745,9.30028161375977,0.246306042692149,0.0351865775274503
2018-06-14 05:45:00,33.0486666666667,0.137446666666667,0.0496466666666667,0.137446666666667,0.0496466666666667,14994.6666666667,977,0.0006616,5.10666666666667,859529.6,6.40666666666667,12.2666666666667,0.0410342481813618,0.0015188654913956,0.00239370205410146,0.0015188654913956,0.00239370205410146,52.1065757663583,0,1.48747148832219e-05,0.0258198889747163,9.37930853375816,0.186955558762988,0.0487950036474274
2018-06-14 06:00:00,33.0266666666667,0.138033333333333,0.0501866666666667,0.138033333333333,0.0501866666666667,14976.3333333333,976,0.000670933333333333,5.06666666666667,859559.666666667,6.37333333333333,12.28,0.0266368881351371,0.00139676496983293,0.00236669349414708,0.00139676496983293,0.00236669349414708,48.6498666371196,0,1.93998036317995e-05,0.0487950036474265,9.34777793814939,0.29632671801497,0.0414039335605418
2018-06-14 06:15:00,33.0333333333333,0.138686666666667,0.0509333333333333,0.138686666666667,0.0509333333333333,14955.9333333333,977,0.000669266666666667,5.03333333333333,859589.666666667,6.4,12.2733333333333,0.0418614494777826,0.0015188654913956,0.00245696289484938,0.0015188654913956,0.00245696289484938,53.3418445589612,0,1.38330177818284e-05,0.0617213399848365,9.34777793814939,0.244948974278318,0.045773770821707
2018-06-14 06:30:00,33.012,0.13788,0.0503733333333333,0.13788,0.0503733333333333,14979.6,977,0.000663866666666667,4.99333333333333,859619.666666667,6.32,12.2733333333333,0.0283347338589431,0.00142387800440507,0.00235264795091667,0.00142387800440507,0.00235264795091667,48.3318883199429,0,1.56883335483349e-05,0.0703731550548994,9.34777793814939,0.254109087935533,0.045773770821707
2018-06-14 06:45:00,33.022,0.13808,0.0504266666666667,0.13808,0.0504266666666667,14975.7333333333,978,0.000665866666666667,4.94,859649.6,6.38,12.28,0.0267795230940153,0.00134917964492714,0.00237621147046742,0.00134917964492714,0.00237621147046742,46.68965420223,0,8.05221058083402e-06,0.0632455532033674,9.37930853375816,0.278259899066631,0.0414039335605418
2018-06-14 07:00:00,32.9886666666667,0.13826,0.0506466666666667,0.13826,0.0506466666666667,14970,977,0.0006692,4.92,859679.666666667,6.39333333333333,12.2666666666667,0.0274815955730035,0.0015131801894402,0.00245789301948602,0.0015131801894402,0.00245789301948602,51.7300686255102,0,1.28907497288338e-05,0.0414039335605411,9.34777793814939,0.284018778721877,0.0487950036474274
