"","site.ID","datetimeAK","fDOM","SPC","Turb","NO3","Q","MeanDischarge","DateTime","nitrateuM","fDOM.QSU","SpCond.uScm","Turbidity.FNU"
"8066","STRT",2021-08-15 02:45:00,61.6336363636364,147.145454545455,7.69090909090909,16.0068242209755,726.997111585792,726.997111585792,2021-08-15 02:45:00,16.0068242209755,61.6336363636364,147.145454545455,7.69090909090909
"8067","STRT",2021-08-15 03:00:00,61.6690909090909,147.163636363636,7.22363636363636,16.0224296179808,729.911346102061,729.911346102061,2021-08-15 03:00:00,16.0224296179808,61.6690909090909,147.163636363636,7.22363636363636
"8068","STRT",2021-08-15 03:15:00,61.8527272727273,147.181818181818,7.13272727272727,16.0424936998446,727.573511298557,727.573511298557,2021-08-15 03:15:00,16.0424936998446,61.8527272727273,147.181818181818,7.13272727272727
"8069","STRT",2021-08-15 03:30:00,61.8363636363636,147.254545454545,7.17909090909091,16.0491817271326,731.232422420071,731.232422420071,2021-08-15 03:30:00,16.0491817271326,61.8363636363636,147.254545454545,7.17909090909091
"8070","STRT",2021-08-15 03:45:00,61.6754545454545,147.272727272727,7.70636363636364,16.0677595807102,735.163415421659,735.163415421659,2021-08-15 03:45:00,16.0677595807102,61.6754545454545,147.272727272727,7.70636363636364
"8071","STRT",2021-08-15 04:00:00,61.6936363636364,147.3,7.79090909090909,16.0922823474327,741.432243226809,741.432243226809,2021-08-15 04:00:00,16.0922823474327,61.6936363636364,147.3,7.79090909090909
"8072","STRT",2021-08-15 04:15:00,61.9181818181818,147.309090909091,7.76818181818182,16.1086308585811,741.296202286714,741.296202286714,2021-08-15 04:15:00,16.1086308585811,61.9181818181818,147.309090909091,7.76818181818182
"8073","STRT",2021-08-15 04:30:00,61.9845454545455,147.345454545455,7.28363636363636,16.1227500273,739.398726255939,739.398726255939,2021-08-15 04:30:00,16.1227500273,61.9845454545455,147.345454545455,7.28363636363636
"8074","STRT",2021-08-15 04:45:00,62.07,147.309090909091,7.47545454545455,16.129438054588,742.75331954482,742.75331954482,2021-08-15 04:45:00,16.129438054588,62.07,147.309090909091,7.47545454545455
"8075","STRT",2021-08-15 05:00:00,62.0309090909091,147.327272727273,7.15636363636364,16.1547039354536,745.091154348265,745.091154348265,2021-08-15 05:00:00,16.1547039354536,62.0309090909091,147.327272727273,7.15636363636364
