"0","summary(POKE.model.log)
"
"1","
Call:
"
"1",""
"1","lm(formula = logBETA ~ StormPrecip + PrecipWeek + PrecipMonth + 
    TimeSinceChena, data = HI_FI_turb_POKE)"
"1",""
"1","

"
"1",""
"1","Residuals:
"
"1","     Min "
"1","      1Q "
"1","  Median "
"1","      3Q "
"1","     Max "
"1","
"
"1","-1.39926 "
"1","-0.41967 "
"1","-0.04391 "
"1"," 0.42886 "
"1"," 1.67344 "
"1","
"
"1","
Coefficients:
"
"1","              "
"1","  Estimate"
"1"," Std. Error"
"1"," t value"
"1"," Pr(>|t|)"
"1","   "
"1","
(Intercept)   "
"1"," -0.428627"
"1","   0.147806"
"1","  -2.900"
"1","  0.00669"
"1"," **"
"1","
StormPrecip   "
"1"," -0.103865"
"1","   0.178015"
"1","  -0.583"
"1","  0.56367"
"1","   "
"1","
PrecipWeek    "
"1"," -0.194601"
"1","   0.182363"
"1","  -1.067"
"1","  0.29391"
"1","   "
"1","
PrecipMonth   "
"1"," -0.011484"
"1","   0.221078"
"1","  -0.052"
"1","  0.95890"
"1","   "
"1","
TimeSinceChena"
"1"," -0.003078"
"1","   0.132368"
"1","  -0.023"
"1","  0.98159"
"1","   "
"1","
"
"1","---
Signif. codes:  "
"1",""
"1","0 ‘***’ 0.001 ‘**’ 0.01 ‘*’ 0.05 ‘.’ 0.1 ‘ ’ 1"
"1","
"
"1","
Residual standard error:"
"1"," "
"1","0.838"
"1"," "
"1","on"
"1"," "
"1","32"
"1"," "
"1","degrees of freedom"
"1","
"
"1","  ("
"1",""
"1","3 observations deleted due to missingness"
"1",""
"1",")
"
"1","Multiple R-squared: "
"1"," "
"1","0.07376"
"1",",	Adjusted R-squared: "
"1"," "
"1","-0.04202"
"1"," "
"1","
F-statistic:"
"1"," "
"1","0.6371"
"1"," "
"1","on"
"1"," "
"1","4"
"1"," "
"1","and"
"1"," "
"1","32"
"1"," "
"1","DF,  p-value:"
"1"," "
"1","0.6398"
"1","
"
"1","
"
