"","site.ID","datetimeAK","fDOM","SPC","Turb","NO3","Q","MeanDischarge","DateTime","nitrateuM","fDOM.QSU","SpCond.uScm","Turbidity.FNU"
"19946","POKE",2021-08-19 13:35:00,NA,NA,NA,NA,892.506360039493,892.506360039493,2021-08-19 13:35:00,NA,NA,NA,NA
"19947","POKE",2021-08-19 13:40:00,NA,NA,NA,NA,891.469758989842,891.469758989842,2021-08-19 13:40:00,NA,NA,NA,NA
"19948","POKE",2021-08-19 13:45:00,NA,NA,NA,41.0683368234825,888.509122391697,888.509122391697,2021-08-19 13:45:00,41.0683368234825,NA,NA,NA
"19949","POKE",2021-08-19 13:50:00,NA,NA,NA,NA,890.582324491057,890.582324491057,2021-08-19 13:50:00,NA,NA,NA,NA
"19950","POKE",2021-08-19 13:55:00,NA,NA,NA,NA,888.509122391697,888.509122391697,2021-08-19 13:55:00,NA,NA,NA,NA
"19951","POKE",2021-08-19 14:00:00,NA,NA,NA,41.0507059227283,890.582324491057,890.582324491057,2021-08-19 14:00:00,41.0507059227283,NA,NA,NA
"19952","POKE",2021-08-19 14:05:00,NA,NA,NA,NA,888.509122391697,888.509122391697,2021-08-19 14:05:00,NA,NA,NA,NA
"19953","POKE",2021-08-19 14:10:00,NA,NA,NA,NA,884.661051294795,884.661051294795,2021-08-19 14:10:00,NA,NA,NA,NA
"19954","POKE",2021-08-19 14:15:00,NA,NA,NA,40.9832485633208,885.697652344446,885.697652344446,2021-08-19 14:15:00,40.9832485633208,NA,NA,NA
"19955","POKE",2021-08-19 14:20:00,NA,NA,NA,NA,883.773616796039,883.773616796039,2021-08-19 14:20:00,NA,NA,NA,NA
"19956","POKE",2021-08-19 14:25:00,NA,NA,NA,NA,884.81021784569,884.81021784569,2021-08-19 14:25:00,NA,NA,NA,NA
"19957","POKE",2021-08-19 14:30:00,NA,NA,NA,40.9495198836171,888.509122391697,888.509122391697,2021-08-19 14:30:00,40.9495198836171,NA,NA,NA
"19958","POKE",2021-08-19 14:35:00,NA,NA,NA,NA,884.81021784569,884.81021784569,2021-08-19 14:35:00,NA,NA,NA,NA
"19959","POKE",2021-08-19 14:40:00,NA,NA,NA,NA,885.697652344446,885.697652344446,2021-08-19 14:40:00,NA,NA,NA,NA
"19960","POKE",2021-08-19 14:45:00,NA,NA,NA,40.8966271813545,885.54848579361,885.54848579361,2021-08-19 14:45:00,40.8966271813545,NA,NA,NA
"19961","POKE",2021-08-19 14:50:00,NA,NA,NA,NA,885.54848579361,885.54848579361,2021-08-19 14:50:00,NA,NA,NA,NA
"19962","POKE",2021-08-19 14:55:00,NA,NA,NA,NA,886.585086843261,886.585086843261,2021-08-19 14:55:00,NA,NA,NA,NA
"19963","POKE",2021-08-19 15:00:00,NA,NA,NA,40.891261255038,888.509122391697,888.509122391697,2021-08-19 15:00:00,40.891261255038,NA,NA,NA
"19964","POKE",2021-08-19 15:05:00,NA,NA,NA,NA,889.694889992272,889.694889992272,2021-08-19 15:05:00,NA,NA,NA,NA
"19965","POKE",2021-08-19 15:10:00,NA,NA,NA,NA,888.509122391697,888.509122391697,2021-08-19 15:10:00,NA,NA,NA,NA
"19966","POKE",2021-08-19 15:15:00,NA,NA,NA,40.8452676008965,888.658288942592,888.658288942592,2021-08-19 15:15:00,40.8452676008965,NA,NA,NA
"19967","POKE",2021-08-19 15:20:00,NA,NA,NA,NA,886.883419945021,886.883419945021,2021-08-19 15:20:00,NA,NA,NA,NA
"19968","POKE",2021-08-19 15:25:00,NA,NA,NA,NA,885.846818895341,885.846818895341,2021-08-19 15:25:00,NA,NA,NA,NA
"19969","POKE",2021-08-19 15:30:00,NA,NA,NA,40.7893086550245,889.694889992272,889.694889992272,2021-08-19 15:30:00,40.7893086550245,NA,NA,NA
"19970","POKE",2021-08-19 15:35:00,NA,NA,NA,NA,887.770854443777,887.770854443777,2021-08-19 15:35:00,NA,NA,NA,NA
"19971","POKE",2021-08-19 15:40:00,NA,NA,NA,NA,886.734253394097,886.734253394097,2021-08-19 15:40:00,NA,NA,NA,NA
"19972","POKE",2021-08-19 15:45:00,NA,NA,NA,40.71955161291,885.846818895341,885.846818895341,2021-08-19 15:45:00,40.71955161291,NA,NA,NA
"19973","POKE",2021-08-19 15:50:00,NA,NA,NA,NA,882.886182297254,882.886182297254,2021-08-19 15:50:00,NA,NA,NA,NA
"19974","POKE",2021-08-19 15:55:00,NA,NA,NA,NA,883.03534884812,883.03534884812,2021-08-19 15:55:00,NA,NA,NA,NA
"19975","POKE",2021-08-19 16:00:00,NA,NA,NA,40.7325831482501,881.998747798469,881.998747798469,2021-08-19 16:00:00,40.7325831482501,NA,NA,NA
"19976","POKE",2021-08-19 16:05:00,NA,NA,NA,NA,880.962146748818,880.962146748818,2021-08-19 16:05:00,NA,NA,NA,NA
"19977","POKE",2021-08-19 16:10:00,NA,NA,NA,NA,879.776379148272,879.776379148272,2021-08-19 16:10:00,NA,NA,NA,NA
"19978","POKE",2021-08-19 16:15:00,NA,NA,NA,40.6766242023781,883.03534884812,883.03534884812,2021-08-19 16:15:00,40.6766242023781,NA,NA,NA
"19979","POKE",2021-08-19 16:20:00,NA,NA,NA,NA,885.995985446236,885.995985446236,2021-08-19 16:20:00,NA,NA,NA,NA
"19980","POKE",2021-08-19 16:25:00,NA,NA,NA,NA,888.658288942592,888.658288942592,2021-08-19 16:25:00,NA,NA,NA,NA
"19981","POKE",2021-08-19 16:30:00,NA,NA,NA,40.5961353076305,882.737015746388,882.737015746388,2021-08-19 16:30:00,40.5961353076305,NA,NA,NA
"19982","POKE",2021-08-19 16:35:00,NA,NA,NA,NA,881.849581247603,881.849581247603,2021-08-19 16:35:00,NA,NA,NA,NA
"19983","POKE",2021-08-19 16:40:00,NA,NA,NA,NA,883.922783346905,883.922783346905,2021-08-19 16:40:00,NA,NA,NA,NA
"19984","POKE",2021-08-19 16:45:00,NA,NA,NA,40.5716053587551,879.776379148272,879.776379148272,2021-08-19 16:45:00,40.5716053587551,NA,NA,NA
"19985","POKE",2021-08-19 16:50:00,NA,NA,NA,NA,883.03534884812,883.03534884812,2021-08-19 16:50:00,NA,NA,NA,NA
"19986","POKE",2021-08-19 16:55:00,NA,NA,NA,NA,883.922783346905,883.922783346905,2021-08-19 16:55:00,NA,NA,NA,NA
"19987","POKE",2021-08-19 17:00:00,NA,NA,NA,40.5202457782972,884.959384396556,884.959384396556,2021-08-19 17:00:00,40.5202457782972,NA,NA,NA
"19988","POKE",2021-08-19 17:05:00,NA,NA,NA,NA,883.773616796039,883.773616796039,2021-08-19 17:05:00,NA,NA,NA,NA
"19989","POKE",2021-08-19 17:10:00,NA,NA,NA,NA,883.773616796039,883.773616796039,2021-08-19 17:10:00,NA,NA,NA,NA
"19990","POKE",2021-08-19 17:15:00,NA,NA,NA,40.5064476820547,889.844056543108,889.844056543108,2021-08-19 17:15:00,40.5064476820547,NA,NA,NA
"19991","POKE",2021-08-19 17:20:00,NA,NA,NA,NA,886.883419945021,886.883419945021,2021-08-19 17:20:00,NA,NA,NA,NA
"19992","POKE",2021-08-19 17:25:00,NA,NA,NA,NA,881.998747798469,881.998747798469,2021-08-19 17:25:00,NA,NA,NA,NA
"19993","POKE",2021-08-19 17:30:00,NA,NA,NA,40.4849839767888,884.071949897771,884.071949897771,2021-08-19 17:30:00,40.4849839767888,NA,NA,NA
"19994","POKE",2021-08-19 17:35:00,NA,NA,NA,NA,885.257717498345,885.257717498345,2021-08-19 17:35:00,NA,NA,NA,NA
