"1","
 Correlation:"
"1"," "
"1","
"
"1","           "
"1"," (Intr)"
"1"," s.IDFR"
"1"," s.IDMO"
"1"," s.IDPO"
"1"," s.IDST"
"1","
site.IDFRCH"
"1"," -0.874"
"1","       "
"1","       "
"1","       "
"1","       "
"1","
site.IDMOOS"
"1"," -0.837"
"1","  0.732"
"1","       "
"1","       "
"1","       "
"1","
site.IDPOKE"
"1"," -0.837"
"1","  0.732"
"1","  0.700"
"1","       "
"1","       "
"1","
site.IDSTRT"
"1"," -0.864"
"1","  0.755"
"1","  0.723"
"1","  0.723"
"1","       "
"1","
site.IDVAUL"
"1"," -0.780"
"1","  0.682"
"1","  0.653"
"1","  0.653"
"1","  0.674"
"1","
"
"1","
Standardized residuals:
"
"1","       Min "
"1","        Q1 "
"1","       Med "
"1","        Q3 "
"1","       Max "
"1","
"
"1","-1.4557444 "
"1","-0.5696548 "
"1","-0.1650774 "
"1"," 0.4569397 "
"1"," 3.8823360 "
"1","
"
"1","
"
"1","Residual standard error:"
"1"," "
"1","1.421538"
"1"," "
"1","
"
"1","Degrees of freedom:"
"1"," "
"1","619"
"1"," "
"1","total;"
"1"," "
"1","613"
"1"," "
"1","residual
"
"0","intervals(turb.mod.arma.2.2)"
"1","Approximate 95% confidence intervals
"
"1","
 "
"1",""
"1","Coefficients:"
"1",""
"1","
"
"1","           "
"1","      lower"
"1","      est."
"1","    upper"
"1","
(Intercept)"
"1"," -0.9576665"
"1"," 0.3650546"
"1"," 1.687776"
"1","
site.IDFRCH"
"1","  1.0554287"
"1"," 2.5682668"
"1"," 4.081105"
"1","
site.IDMOOS"
"1","  0.4175670"
"1"," 1.9977587"
"1"," 3.577950"
"1","
site.IDPOKE"
"1"," -0.5004513"
"1"," 1.0803254"
"1"," 2.661102"
"1","
site.IDSTRT"
"1","  0.3144159"
"1"," 1.8455693"
"1"," 3.376723"
"1","
site.IDVAUL"
"1","  0.3164954"
"1"," 2.0114421"
"1"," 3.706389"
"1","
"
"1","attr(,""label"")"
"1","
"
"1","[1]"
"1"," ""Coefficients:"""
"1","
"
"1","
 "
"1",""
"1","Correlation structure:"
"1",""
"1","
"
"1","      "
"1","      lower"
"1","       est."
"1","      upper"
"1","
Phi1  "
"1","  1.5378741"
"1","  1.4100866"
"1","  1.1669178"
"1","
Phi2  "
"1"," -0.6438218"
"1"," -0.4383111"
"1"," -0.1738197"
"1","
Theta1"
"1"," -0.5352078"
"1"," -0.4188400"
"1"," -0.1313682"
"1","
Theta2"
"1"," -0.3211431"
"1"," -0.2304132"
"1"," -0.1354920"
"1","
"
"1","attr(,""label"")"
"1","
"
"1","[1]"
"1"," ""Correlation structure:"""
"1","
"
"1","
 "
"1",""
"1","Variance function:"
"1",""
"1","
"
"1","    "
"1","     lower"
"1","      est."
"1","     upper"
"1","
FRCH"
"1"," 0.4686578"
"1"," 0.5694242"
"1"," 0.6918563"
"1","
MOOS"
"1"," 0.5478714"
"1"," 0.6701570"
