"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-08-05 21:15:00,471.177322263376,2019-08-05,139.428181818182,76.3545454545455,37.5281818181818,NA,2019-08-05 21:15:00,471.177322263376,NA,139.428181818182,139.428181818182,76.3545454545455,37.5281818181818
"2","FRCH",2019-08-05 21:30:00,471.057503661997,2019-08-05,138.920909090909,76.3727272727273,39.3836363636364,NA,2019-08-05 21:30:00,471.057503661997,NA,138.920909090909,138.920909090909,76.3727272727273,39.3836363636364
"3","FRCH",2019-08-05 21:45:00,473.702548676676,2019-08-05,138.150909090909,76.4454545454546,37.04,NA,2019-08-05 21:45:00,473.702548676676,NA,138.150909090909,138.150909090909,76.4454545454546,37.04
"4","FRCH",2019-08-05 22:00:00,473.956503033403,2019-08-05,137.321818181818,76.4909090909091,36.3490909090909,NA,2019-08-05 22:00:00,473.956503033403,NA,137.321818181818,137.321818181818,76.4909090909091,36.3490909090909
"5","FRCH",2019-08-05 22:15:00,474.838184704962,2019-08-05,133.859090909091,76.5272727272727,39.0245454545455,NA,2019-08-05 22:15:00,474.838184704962,NA,133.859090909091,133.859090909091,76.5272727272727,39.0245454545455
"6","FRCH",2019-08-05 22:30:00,476.481729446703,2019-08-05,133.139090909091,76.4636363636364,38.7663636363636,NA,2019-08-05 22:30:00,476.481729446703,NA,133.139090909091,133.139090909091,76.4636363636364,38.7663636363636
"7","FRCH",2019-08-05 22:45:00,480.770319203122,2019-08-05,134.173636363636,76.4,40.0745454545455,NA,2019-08-05 22:45:00,480.770319203122,NA,134.173636363636,134.173636363636,76.4,40.0745454545455
"8","FRCH",2019-08-05 23:00:00,483.415364217801,2019-08-05,133.860909090909,76.4,45.4390909090909,NA,2019-08-05 23:00:00,483.415364217801,NA,133.860909090909,133.860909090909,76.4,45.4390909090909
"9","FRCH",2019-08-05 23:15:00,487.449999617493,2019-08-05,134.568181818182,76.4272727272727,40.2227272727273,NA,2019-08-05 23:15:00,487.449999617493,NA,134.568181818182,134.568181818182,76.4272727272727,40.2227272727273
"10","FRCH",2019-08-05 23:30:00,487.943591176978,2019-08-05,134.756363636364,76.4181818181818,45.9254545454545,NA,2019-08-05 23:30:00,487.943591176978,NA,134.756363636364,134.756363636364,76.4181818181818,45.9254545454545
"11","FRCH",2019-08-05 23:45:00,494.50345298997,2019-08-05,134.308181818182,76.3636363636364,45.01,NA,2019-08-05 23:45:00,494.50345298997,NA,134.308181818182,134.308181818182,76.3636363636364,45.01
"12","FRCH",2019-08-06 00:00:00,498.67222414501,2019-08-06,134.801818181818,76.3636363636364,49.9336363636364,NA,2019-08-06 00:00:00,498.67222414501,NA,134.801818181818,134.801818181818,76.3636363636364,49.9336363636364
"13","FRCH",2019-08-06 00:15:00,503.214768258156,2019-08-06,134.465454545455,76.3272727272727,41.93,NA,2019-08-06 00:15:00,503.214768258156,NA,134.465454545455,134.465454545455,76.3272727272727,41.93
"14","FRCH",2019-08-06 00:30:00,506.995449301122,2019-08-06,134.923636363636,76.2636363636364,45.86,NA,2019-08-06 00:30:00,506.995449301122,NA,134.923636363636,134.923636363636,76.2636363636364,45.86
"15","FRCH",2019-08-06 00:45:00,510.028584427875,2019-08-06,134.854545454545,76.2727272727273,46.4190909090909,NA,2019-08-06 00:45:00,510.028584427875,NA,134.854545454545,134.854545454545,76.2727272727273,46.4190909090909
"16","FRCH",2019-08-06 01:00:00,514.436992785673,2019-08-06,135.208181818182,76.2636363636364,44.6245454545455,NA,2019-08-06 01:00:00,514.436992785673,NA,135.208181818182,135.208181818182,76.2636363636364,44.6245454545455
"17","FRCH",2019-08-06 01:15:00,519.233491255546,2019-08-06,135.126363636364,76.2454545454545,45.4245454545455,NA,2019-08-06 01:15:00,519.233491255546,NA,135.126363636364,135.126363636364,76.2454545454545,45.4245454545455
"18","FRCH",2019-08-06 01:30:00,525.419580110432,2019-08-06,134.213636363636,76.3090909090909,47.5336363636364,NA,2019-08-06 01:30:00,525.419580110432,NA,134.213636363636,134.213636363636,76.3090909090909,47.5336363636364
"19","FRCH",2019-08-06 01:45:00,530.081942824957,2019-08-06,134.71,76.4545454545455,47.6618181818182,NA,2019-08-06 01:45:00,530.081942824957,NA,134.71,134.71,76.4545454545455,47.6618181818182
"20","FRCH",2019-08-06 02:00:00,535.76012296639,2019-08-06,134.681818181818,76.4363636363636,47.7627272727273,NA,2019-08-06 02:00:00,535.76012296639,NA,134.681818181818,134.681818181818,76.4363636363636,47.7627272727273
"21","FRCH",2019-08-06 02:15:00,543.201666450942,2019-08-06,134.76,76.4636363636364,53.62,NA,2019-08-06 02:15:00,543.201666450942,NA,134.76,134.76,76.4636363636364,53.62
"22","FRCH",2019-08-06 02:30:00,545.726892864241,2019-08-06,134.266363636364,76.5454545454545,52.7109090909091,NA,2019-08-06 02:30:00,545.726892864241,NA,134.266363636364,134.266363636364,76.5454545454545,52.7109090909091
"23","FRCH",2019-08-06 02:45:00,552.032800320506,2019-08-06,133.985454545455,76.5636363636364,46.6827272727273,NA,2019-08-06 02:45:00,552.032800320506,NA,133.985454545455,133.985454545455,76.5636363636364,46.6827272727273
"24","FRCH",2019-08-06 03:00:00,556.201571475546,2019-08-06,133.234545454545,76.6545454545455,49.7418181818182,NA,2019-08-06 03:00:00,556.201571475546,NA,133.234545454545,133.234545454545,76.6545454545455,49.7418181818182
"25","FRCH",2019-08-06 03:15:00,563.897069316825,2019-08-06,133.273636363636,76.7363636363636,49.42,NA,2019-08-06 03:15:00,563.897069316825,NA,133.273636363636,133.273636363636,76.7363636363636,49.42
"26","FRCH",2019-08-06 03:30:00,567.184158800305,2019-08-06,133.211818181818,76.6636363636364,49.8954545454545,NA,2019-08-06 03:30:00,567.184158800305,NA,133.211818181818,133.211818181818,76.6636363636364,49.8954545454545
"27","FRCH",2019-08-06 03:45:00,573.863839214677,2019-08-06,132.966363636364,76.5636363636364,55.3663636363636,NA,2019-08-06 03:45:00,573.863839214677,NA,132.966363636364,132.966363636364,76.5636363636364,55.3663636363636
"28","FRCH",2019-08-06 04:00:00,577.77865601299,2019-08-06,132.806363636364,76.3090909090909,53.69,NA,2019-08-06 04:00:00,577.77865601299,NA,132.806363636364,132.806363636364,76.3090909090909,53.69
"29","FRCH",2019-08-06 04:15:00,582.201381524757,2019-08-06,132.617272727273,76.0636363636364,60.0172727272727,NA,2019-08-06 04:15:00,582.201381524757,NA,132.617272727273,132.617272727273,76.0636363636364,60.0172727272727
"30","FRCH",2019-08-06 04:30:00,588.507288981022,2019-08-06,131.945454545455,75.8727272727273,59.6354545454545,NA,2019-08-06 04:30:00,588.507288981022,NA,131.945454545455,131.945454545455,75.8727272727273,59.6354545454545
"31","FRCH",2019-08-06 04:45:00,593.049833094168,2019-08-06,132.616363636364,75.7818181818182,57.2963636363636,NA,2019-08-06 04:45:00,593.049833094168,NA,132.616363636364,132.616363636364,75.7818181818182,57.2963636363636
"32","FRCH",2019-08-06 05:00:00,598.100285920767,2019-08-06,131.768181818182,75.6636363636364,57.1027272727273,NA,2019-08-06 05:00:00,598.100285920767,NA,131.768181818182,131.768181818182,75.6636363636364,57.1027272727273
"33","FRCH",2019-08-06 05:15:00,602.882467236672,2019-08-06,131.168181818182,75.4636363636364,57.0181818181818,NA,2019-08-06 05:15:00,602.882467236672,NA,131.168181818182,131.168181818182,75.4636363636364,57.0181818181818
"34","FRCH",2019-08-06 05:30:00,607.305192748438,2019-08-06,131.010909090909,75.3454545454545,55.2854545454545,NA,2019-08-06 05:30:00,607.305192748438,NA,131.010909090909,131.010909090909,75.3454545454545,55.2854545454545
"35","FRCH",2019-08-06 05:45:00,614.119008918157,2019-08-06,130.930909090909,75.2181818181818,58.2081818181818,NA,2019-08-06 05:45:00,614.119008918157,NA,130.930909090909,130.930909090909,75.2181818181818,58.2081818181818
"36","FRCH",2019-08-06 06:00:00,617.645735604396,2019-08-06,131.344545454545,75.0636363636364,59.8945454545455,NA,2019-08-06 06:00:00,617.645735604396,NA,131.344545454545,131.344545454545,75.0636363636364,59.8945454545455
"37","FRCH",2019-08-06 06:15:00,626.476869473961,2019-08-06,131.049090909091,74.8727272727273,57.7372727272727,NA,2019-08-06 06:15:00,626.476869473961,NA,131.049090909091,131.049090909091,74.8727272727273,57.7372727272727
"38","FRCH",2019-08-06 06:30:00,632.155049615394,2019-08-06,131.107272727273,74.7545454545455,71.6672727272727,NA,2019-08-06 06:30:00,632.155049615394,NA,131.107272727273,131.107272727273,74.7545454545455,71.6672727272727
"39","FRCH",2019-08-06 06:45:00,636.443639371813,2019-08-06,130.760909090909,74.6727272727273,62.1209090909091,NA,2019-08-06 06:45:00,636.443639371813,NA,130.760909090909,130.760909090909,74.6727272727273,62.1209090909091
"40","FRCH",2019-08-06 07:00:00,642.749546828078,2019-08-06,130.946363636364,74.4727272727273,61.8909090909091,NA,2019-08-06 07:00:00,642.749546828078,NA,130.946363636364,130.946363636364,74.4727272727273,61.8909090909091
"41","FRCH",2019-08-06 07:15:00,648.935635682964,2019-08-06,131.024545454545,74.3545454545455,58.7245454545455,NA,2019-08-06 07:15:00,648.935635682964,NA,131.024545454545,131.024545454545,74.3545454545455,58.7245454545455
"42","FRCH",2019-08-06 07:30:00,653.986088509564,2019-08-06,130.690909090909,74.1727272727273,58.1736363636364,NA,2019-08-06 07:30:00,653.986088509564,NA,130.690909090909,130.690909090909,74.1727272727273,58.1736363636364
"43","FRCH",2019-08-06 07:45:00,661.053859036009,2019-08-06,130.680909090909,73.9818181818182,62.7827272727273,NA,2019-08-06 07:45:00,661.053859036009,NA,130.680909090909,130.680909090909,73.9818181818182,62.7827272727273
"44","FRCH",2019-08-06 08:00:00,668.241448163834,2019-08-06,NA,73.8,77.4336363636364,NA,2019-08-06 08:00:00,668.241448163834,NA,NA,NA,73.8,77.4336363636364
"45","FRCH",2019-08-06 08:15:00,673.291900990434,2019-08-06,130.496363636364,73.6636363636364,62.7672727272727,NA,2019-08-06 08:15:00,673.291900990434,NA,130.496363636364,130.496363636364,73.6636363636364,62.7672727272727
"46","FRCH",2019-08-06 08:30:00,676.698809075293,2019-08-06,130.515454545455,73.4545454545455,74.37,NA,2019-08-06 08:30:00,676.698809075293,NA,130.515454545455,130.515454545455,73.4545454545455,74.37
"47","FRCH",2019-08-06 08:45:00,680.613625873606,2019-08-06,129.966363636364,73.3363636363636,84.5054545454545,NA,2019-08-06 08:45:00,680.613625873606,NA,129.966363636364,129.966363636364,73.3363636363636,84.5054545454545
"48","FRCH",2019-08-06 09:00:00,688.563078071612,2019-08-06,130.708181818182,73.1636363636364,60.7254545454545,NA,2019-08-06 09:00:00,688.563078071612,NA,130.708181818182,130.708181818182,73.1636363636364,60.7254545454545
"49","FRCH",2019-08-06 09:15:00,694.988804129256,2019-08-06,130.467272727273,73.0272727272727,70.8581818181818,NA,2019-08-06 09:15:00,694.988804129256,NA,130.467272727273,130.467272727273,73.0272727272727,70.8581818181818
"50","FRCH",2019-08-06 09:30:00,700.039256955856,2019-08-06,130.685454545455,72.8636363636364,66.5545454545455,NA,2019-08-06 09:30:00,700.039256955856,NA,130.685454545455,130.685454545455,72.8636363636364,66.5545454545455
"51","FRCH",2019-08-06 09:45:00,702.444664767776,2019-08-06,130.748181818182,72.7454545454545,64.8172727272727,NA,2019-08-06 09:45:00,702.444664767776,NA,130.748181818182,130.748181818182,72.7454545454545,64.8172727272727
"52","FRCH",2019-08-06 10:00:00,708.750572224042,2019-08-06,130.700909090909,72.4818181818182,68.8027272727273,NA,2019-08-06 10:00:00,708.750572224042,NA,130.700909090909,130.700909090909,72.4818181818182,68.8027272727273
"53","FRCH",2019-08-06 10:15:00,711.903525952174,2019-08-06,130.062727272727,72.2909090909091,65.3463636363636,NA,2019-08-06 10:15:00,711.903525952174,NA,130.062727272727,130.062727272727,72.2909090909091,65.3463636363636
"54","FRCH",2019-08-06 10:30:00,717.461887492228,2019-08-06,130.811818181818,72.1545454545455,69.0954545454545,NA,2019-08-06 10:30:00,717.461887492228,NA,130.811818181818,130.811818181818,72.1545454545455,69.0954545454545
"55","FRCH",2019-08-06 10:45:00,722.37820456348,2019-08-06,130.04,71.9363636363636,74.9972727272727,NA,2019-08-06 10:45:00,722.37820456348,NA,130.04,130.04,71.9363636363636,74.9972727272727
"56","FRCH",2019-08-06 11:00:00,729.580110845273,2019-08-06,130.051818181818,71.7636363636364,72.1645454545455,NA,2019-08-06 11:00:00,729.580110845273,NA,130.051818181818,130.051818181818,71.7636363636364,72.1645454545455
"57","FRCH",2019-08-06 11:15:00,735.004336629979,2019-08-06,129.966363636364,71.6545454545455,76.2454545454545,NA,2019-08-06 11:15:00,735.004336629979,NA,129.966363636364,129.966363636364,71.6545454545455,76.2454545454545
"58","FRCH",2019-08-06 11:30:00,743.447380387469,2019-08-06,130.418181818182,71.4272727272727,71.0154545454545,NA,2019-08-06 11:30:00,743.447380387469,NA,130.418181818182,130.418181818182,71.4272727272727,71.0154545454545
"59","FRCH",2019-08-06 11:45:00,748.991424773554,2019-08-06,127.764545454545,71.2545454545455,90.2663636363636,NA,2019-08-06 11:45:00,748.991424773554,NA,127.764545454545,127.764545454545,71.2545454545455,90.2663636363636
