"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-05-31 21:45:00,138.062193017329,2019-05-31,43.3072727272727,116.063636363636,4.75545454545455,8.55633992497675,2019-05-31 21:45:00,138.062193017329,8.55633992497675,43.3072727272727,43.3072727272727,116.063636363636,4.75545454545455
"2","FRCH",2019-05-31 22:00:00,138.450283129404,2019-05-31,43.5290909090909,116.1,4.80818181818182,8.69227915862557,2019-05-31 22:00:00,138.450283129404,8.69227915862557,43.5290909090909,43.5290909090909,116.1,4.80818181818182
"3","FRCH",2019-05-31 22:15:00,140.46760082925,2019-05-31,43.7590909090909,116.154545454545,4.75090909090909,8.81394852796874,2019-05-31 22:15:00,140.46760082925,8.81394852796874,43.7590909090909,43.7590909090909,116.154545454545,4.75090909090909
"4","FRCH",2019-05-31 22:30:00,142.738872885823,2019-05-31,44.0154545454545,116.181818181818,4.87181818181818,8.93636894280174,2019-05-31 22:30:00,142.738872885823,8.93636894280174,44.0154545454545,44.0154545454545,116.181818181818,4.87181818181818
"5","FRCH",2019-05-31 22:45:00,142.484918529096,2019-05-31,44.2990909090909,116.209090909091,4.82181818181818,9.05353203920628,2019-05-31 22:45:00,142.484918529096,9.05353203920628,44.2990909090909,44.2990909090909,116.209090909091,4.82181818181818
"6","FRCH",2019-05-31 23:00:00,145.891826613956,2019-05-31,44.6690909090909,116.218181818182,4.74727272727273,9.23603609322104,2019-05-31 23:00:00,145.891826613956,9.23603609322104,44.6690909090909,44.6690909090909,116.218181818182,4.74727272727273
"7","FRCH",2019-05-31 23:15:00,146.519553928788,2019-05-31,45.0127272727273,116.190909090909,4.84454545454545,9.31564691513691,2019-05-31 23:15:00,146.519553928788,9.31564691513691,45.0127272727273,45.0127272727273,116.190909090909,4.84454545454545
"8","FRCH",2019-05-31 23:30:00,146.773508285515,2019-05-31,45.4018181818182,116.163636363636,5.17363636363636,9.44257360290846,2019-05-31 23:30:00,146.773508285515,9.44257360290846,45.4018181818182,45.4018181818182,116.163636363636,5.17363636363636
"9","FRCH",2019-05-31 23:45:00,147.909144313802,2019-05-31,45.7890909090909,116.163636363636,4.77909090909091,9.53345010717101,2019-05-31 23:45:00,147.909144313802,9.53345010717101,45.7890909090909,45.7890909090909,116.163636363636,4.77909090909091
"10","FRCH",2019-06-01 00:00:00,150.554189328481,2019-06-01,46.2381818181818,116.1,4.88909090909091,9.67014038630958,2019-06-01 00:00:00,150.554189328481,9.67014038630958,46.2381818181818,46.2381818181818,116.1,4.88909090909091
"11","FRCH",2019-06-01 00:15:00,155.72446075646,2019-06-01,46.7845454545455,116.063636363636,4.97727272727273,9.7452449352869,2019-06-01 00:15:00,155.72446075646,9.7452449352869,46.7845454545455,46.7845454545455,116.063636363636,4.97727272727273
"12","FRCH",2019-06-01 00:30:00,155.978415113186,2019-06-01,47.4472727272727,116,5.16272727272727,9.86391012267092,2019-06-01 00:30:00,155.978415113186,9.86391012267092,47.4472727272727,47.4472727272727,116,5.16272727272727
"13","FRCH",2019-06-01 00:45:00,157.741778456306,2019-06-01,48.1836363636364,115.954545454545,4.96909090909091,9.97882008260614,2019-06-01 00:45:00,157.741778456306,9.97882008260614,48.1836363636364,48.1836363636364,115.954545454545,4.96909090909091
"14","FRCH",2019-06-01 01:00:00,159.385323198046,2019-06-01,49.0127272727273,115.945454545455,5.17,10.0952321335209,2019-06-01 01:00:00,159.385323198046,10.0952321335209,49.0127272727273,49.0127272727273,115.945454545455,5.17
"15","FRCH",2019-06-01 01:15:00,161.282822296513,2019-06-01,49.9245454545455,115.781818181818,5.24,10.1740919099471,2019-06-01 01:15:00,161.282822296513,10.1740919099471,49.9245454545455,49.9245454545455,115.781818181818,5.24
"16","FRCH",2019-06-01 01:30:00,163.927867311192,2019-06-01,50.8927272727273,115.7,5.40363636363636,10.2454412314755,2019-06-01 01:30:00,163.927867311192,10.2454412314755,50.8927272727273,50.8927272727273,115.7,5.40363636363636
"17","FRCH",2019-06-01 01:45:00,171.115456439017,2019-06-01,51.9772727272727,115.472727272727,5.55363636363636,10.3265541443709,2019-06-01 01:45:00,171.115456439017,10.3265541443709,51.9772727272727,51.9772727272727,115.472727272727,5.55363636363636
"18","FRCH",2019-06-01 02:00:00,173.38672849559,2019-06-01,53.5236363636364,115.281818181818,5.76818181818182,10.4249411035311,2019-06-01 02:00:00,173.38672849559,10.4249411035311,53.5236363636364,53.5236363636364,115.281818181818,5.76818181818182
"19","FRCH",2019-06-01 02:15:00,176.285727866995,2019-06-01,55.4672727272727,115.081818181818,5.71818181818182,10.49478833408,2019-06-01 02:15:00,176.285727866995,10.49478833408,55.4672727272727,55.4672727272727,115.081818181818,5.71818181818182
"20","FRCH",2019-06-01 02:30:00,179.438681595128,2019-06-01,57.5063636363636,114.845454545455,5.94272727272727,10.6239681583209,2019-06-01 02:30:00,179.438681595128,10.6239681583209,57.5063636363636,57.5063636363636,114.845454545455,5.94272727272727
"21","FRCH",2019-06-01 02:45:00,184.235180065001,2019-06-01,59.9227272727273,114.545454545455,6.14545454545455,10.7238572084607,2019-06-01 02:45:00,184.235180065001,10.7238572084607,59.9227272727273,59.9227272727273,114.545454545455,6.14545454545455
"22","FRCH",2019-06-01 03:00:00,188.015861107966,2019-06-01,62.6036363636364,114.2,6.50818181818182,10.7982107119481,2019-06-01 03:00:00,188.015861107966,10.7982107119481,62.6036363636364,62.6036363636364,114.2,6.50818181818182
"23","FRCH",2019-06-01 03:15:00,196.339086264078,2019-06-01,65.47,113.727272727273,7.07545454545455,10.8740663064152,2019-06-01 03:15:00,196.339086264078,10.8740663064152,65.47,65.47,113.727272727273,7.07545454545455
"24","FRCH",2019-06-01 03:30:00,202.644993720343,2019-06-01,68.6745454545455,113.263636363636,7.09636363636364,10.9424114459845,2019-06-01 03:30:00,202.644993720343,10.9424114459845,68.6745454545455,68.6745454545455,113.263636363636,7.09636363636364
"25","FRCH",2019-06-01 03:45:00,211.34199183456,2019-06-01,72.42,112.672727272727,7.46818181818182,11.0182670404516,2019-06-01 03:45:00,211.34199183456,11.0182670404516,72.42,72.42,112.672727272727,7.46818181818182
"26","FRCH",2019-06-01 04:00:00,222.056307648624,2019-06-01,76.2381818181818,112.072727272727,8.03818181818182,11.0453046780834,2019-06-01 04:00:00,222.056307648624,11.0453046780834,76.2381818181818,76.2381818181818,112.072727272727,8.03818181818182
"27","FRCH",2019-06-01 04:15:00,232.142896147855,2019-06-01,80.7518181818182,111.372727272727,9.54,11.1902564576095,2019-06-01 04:15:00,232.142896147855,11.1902564576095,80.7518181818182,80.7518181818182,111.372727272727,9.54
"28","FRCH",2019-06-01 04:30:00,242.363620402433,2019-06-01,85.4136363636364,110.727272727273,10.1036363636364,11.2398254599345,2019-06-01 04:30:00,242.363620402433,11.2398254599345,85.4136363636364,85.4136363636364,110.727272727273,10.1036363636364
"29","FRCH",2019-06-01 04:45:00,258.502162001202,2019-06-01,90.3463636363636,109.772727272727,12.6827272727273,11.3014111900958,2019-06-01 04:45:00,258.502162001202,11.3014111900958,90.3463636363636,90.3463636363636,109.772727272727,12.6827272727273
"30","FRCH",2019-06-01 05:00:00,274.132794886518,2019-06-01,95.3472727272727,108.845454545455,14.0072727272727,11.3772667845629,2019-06-01 05:00:00,274.132794886518,11.3772667845629,95.3472727272727,95.3472727272727,108.845454545455,14.0072727272727
"31","FRCH",2019-06-01 05:15:00,290.151517883908,2019-06-01,100.22,107.872727272727,18.2118181818182,11.4771558347026,2019-06-01 05:15:00,290.151517883908,11.4771558347026,100.22,100.22,107.872727272727,18.2118181818182
"32","FRCH",2019-06-01 05:30:00,308.949421651324,2019-06-01,105.65,106.972727272727,17.8236363636364,11.5049445178243,2019-06-01 05:30:00,308.949421651324,11.5049445178243,105.65,105.65,106.972727272727,17.8236363636364
"33","FRCH",2019-06-01 05:45:00,327.359235306666,2019-06-01,110.11,105.909090909091,21.6663636363636,11.5935678856174,2019-06-01 05:45:00,327.359235306666,11.5935678856174,110.11,110.11,105.909090909091,21.6663636363636
"34","FRCH",2019-06-01 06:00:00,349.056138445489,2019-06-01,115.030909090909,104.772727272727,24.1727272727273,11.5612729295572,2019-06-01 06:00:00,349.056138445489,11.5612729295572,115.030909090909,115.030909090909,104.772727272727,24.1727272727273
"35","FRCH",2019-06-01 06:15:00,375.281268543489,2019-06-01,119.276363636364,103.663636363636,27.2109090909091,11.5988252040458,2019-06-01 06:15:00,375.281268543489,11.5988252040458,119.276363636364,119.276363636364,103.663636363636,27.2109090909091
"36","FRCH",2019-06-01 06:30:00,397.859853353871,2019-06-01,123.786363636364,102.572727272727,29.3545454545455,11.5026913813549,2019-06-01 06:30:00,397.859853353871,11.5026913813549,123.786363636364,123.786363636364,102.572727272727,29.3545454545455
