"","site.ID","Q","datetimeAK","fDOM","SPC","Turb","NO3","ABS_254"
"5976","MOOS",1086.65449519635,2022-07-10 05:45:00,104.982632462099,131.409090909091,3.01,17.5380845843167,0.1789
"5977","MOOS",1079.17846774538,2022-07-10 06:00:00,105.03929267607,131.454545454545,3.01090909090909,17.5885817864119,0.178475
"5978","MOOS",1057.74206809801,2022-07-10 06:15:00,105.201016613915,131.463636363636,3.00727272727273,17.6123451756332,0.17825
"5979","MOOS",1066.41821499182,2022-07-10 06:30:00,105.20515033532,131.463636363636,2.98363636363636,17.6182860229385,0.1787
"5980","MOOS",1090.03898832687,2022-07-10 06:45:00,105.209219074879,131.445454545455,2.99363636363636,17.6776944959917,0.178075
"5981","MOOS",1114.67060605119,2022-07-10 07:00:00,105.119383042258,131.445454545455,2.96909090909091,17.6569015304231,0.177475
"5982","MOOS",1113.28671564929,2022-07-10 07:15:00,105.370657126614,131.481818181818,3,17.6717536486864,0.178
"5983","MOOS",1096.76667050766,2022-07-10 07:30:00,105.376282230758,131.409090909091,2.96272727272727,17.6450198358124,0.1771
"5984","MOOS",1069.4490725223,2022-07-10 07:45:00,105.44115605621,131.354545454545,2.91818181818182,17.6569015304231,0.1767
"5985","MOOS",1073.92812786967,2022-07-10 08:00:00,105.492680280195,131.263636363636,2.97,17.7163100034763,0.17795
"5986","MOOS",1100.76179083559,2022-07-10 08:15:00,105.432484444021,131.163636363636,3.10090909090909,17.7044283088656,0.17725
"5987","MOOS",1097.72830140071,2022-07-10 08:30:00,105.575881731476,131.127272727273,3.09636363636364,17.7638367819188,0.17735
"5988","MOOS",1118.47429233488,2022-07-10 08:45:00,105.534116773741,131.054545454545,3.20272727272727,17.7846297474874,0.178325
"5989","MOOS",1135.61835298666,2022-07-10 09:00:00,105.671731476034,131.045454545455,3.11363636363636,17.8262156786247,0.17805
"5990","MOOS",1136.1627085164,2022-07-10 09:15:00,105.710464484646,130.990909090909,3.04545454545455,17.8648311861093,0.1787
"5991","MOOS",1148.63088541966,2022-07-10 09:30:00,105.770158581483,130.963636363636,3.10363636363636,17.841067796888,0.177725
"5992","MOOS",1157.75688665229,2022-07-10 09:45:00,105.743057703697,130.945454545455,2.90909090909091,17.8915649989832,0.17745
"5993","MOOS",1173.90330494148,2022-07-10 10:00:00,105.917818747915,131.018181818182,2.96272727272727,17.9777072849103,0.179
"5994","MOOS",1180.72765386206,2022-07-10 10:15:00,106.04540457558,131.045454545455,3.05454545454545,17.8975058462885,0.1779
"5995","MOOS",1181.05990560814,2022-07-10 10:30:00,106.070832284921,131.054545454545,2.89818181818182,17.9123579645518,0.1776
"5996","MOOS",1192.72421859586,2022-07-10 10:45:00,105.984939338952,131.027272727273,2.84181818181818,17.9569143193417,0.17735
"5997","MOOS",1199.62511242863,2022-07-10 11:00:00,105.908455816113,131.054545454545,2.96,17.953943895689,0.177625
"5998","MOOS",1214.04822631274,2022-07-10 11:15:00,105.962428511959,131.027272727273,2.95363636363636,17.9866185558683,0.17805
"5999","MOOS",1220.18984078981,2022-07-10 11:30:00,105.850408861865,131.018181818182,2.92636363636364,17.989588979521,0.17825
"6000","MOOS",1223.21541387814,2022-07-10 11:45:00,105.721657145406,130.854545454545,2.85090909090909,17.9955298268263,0.178575
"6001","MOOS",1230.79102903783,2022-07-10 12:00:00,105.673169862839,130.8,2.87,18.0311749106582,0.178725
"6002","MOOS",1236.24096453709,2022-07-10 12:15:00,105.543034523605,130.727272727273,2.85545454545455,18.0133523687422,0.1793
"6003","MOOS",1245.12038696854,2022-07-10 12:30:00,105.343509722103,130.636363636364,2.86454545454545,18.0192932160476,0.1799
"6004","MOOS",1260.78122314836,2022-07-10 12:45:00,105.260908570249,130.581818181818,3.11363636363636,17.9866185558683,0.180675
"6005","MOOS",1280.7371006744,2022-07-10 13:00:00,105.309016531955,130.554545454545,3.00818181818182,18.0103819450896,0.181475
"6006","MOOS",1293.39767916417,2022-07-10 13:15:00,105.354273679008,130.6,2.97545454545455,18.0430566052688,0.182025
"6007","MOOS",1308.8630580384,2022-07-10 13:30:00,105.30439263015,130.654545454545,3.00454545454545,18.0371157579635,0.18255
"6008","MOOS",1321.03529269852,2022-07-10 13:45:00,105.247088420392,130.681818181818,3.04363636363636,18.0371157579635,0.183175
"6009","MOOS",1332.72305877178,2022-07-10 14:00:00,105.276414390001,130.736363636364,3.04909090909091,18.0757312654481,0.1832
"6010","MOOS",1333.42513153489,2022-07-10 14:15:00,105.217191918309,130.781818181818,3.03636363636364,18.1321693148486,0.1831
"6011","MOOS",1338.40685342926,2022-07-10 14:30:00,105.123868867933,130.8,3.10454545454545,18.1321693148486,0.182825
"6012","MOOS",1333.02023231102,2022-07-10 14:45:00,105.061483170457,130.763636363636,3.04727272727273,18.1410805858066,0.182625
"6013","MOOS",1346.23852126134,2022-07-10 15:00:00,105.037696408546,130.772727272727,3.10818181818182,18.1529622804173,0.1831
"6014","MOOS",1342.23570677049,2022-07-10 15:15:00,105.092666363809,130.727272727273,3.06909090909091,18.2153411771231,0.182975
"6015","MOOS",1349.36524248967,2022-07-10 15:30:00,105.226216632229,130.663636363636,3.16909090909091,18.2480158373024,0.183125
"6016","MOOS",1317.72318944862,2022-07-10 15:45:00,105.432320744649,130.636363636364,3.14818181818182,18.3044538867029,0.18395
"6017","MOOS",1290.64842105731,2022-07-10 16:00:00,105.644201513656,130.581818181818,3.06181818181818,18.2896017684396,0.186175
"6018","MOOS",1281.66759381031,2022-07-10 16:15:00,105.782627389186,130.636363636364,3.14,18.3965370199354,0.18605
"6019","MOOS",1274.71925330883,2022-07-10 16:30:00,106.085756206361,130.627272727273,3.11727272727273,18.4143595618513,0.187275
"6020","MOOS",1238.38560788612,2022-07-10 16:45:00,106.336070525386,130.772727272727,3.11272727272727,18.399507443588,0.188325
"6021","MOOS",1233.27972042491,2022-07-10 17:00:00,106.658471175233,130.890909090909,3.13,18.4203004091566,0.18925
