"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 2% discharge...1","1",-0.018685009236719,2,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 4% discharge...2","1",-0.146716009646989,4,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 6% discharge...3","1",-0.0129312037919113,6,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 8% discharge...4","1",-0.0382577668747995,8,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 10% discharge...5","1",-0.0439975831225929,10,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 12% discharge...6","1",-0.049832933436378,12,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 14% discharge...7","1",-0.0441042475557344,14,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 16% discharge...8","1",-0.187177168625739,16,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 18% discharge...9","1",-0.232600853679123,18,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 20% discharge...10","1",-0.272021628797494,20,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 22% discharge...11","1",-0.279022935848308,22,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 24% discharge...12","1",-0.315418439492327,24,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 26% discharge...13","1",-0.39617380341644,26,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 28% discharge...14","1",-0.399575009543931,28,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 30% discharge...15","1",-0.407432738732757,30,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 32% discharge...16","1",-0.404295554991548,32,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 34% discharge...17","1",-0.397279430046478,34,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 36% discharge...18","1",-0.39791782319202,36,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 38% discharge...19","1",-0.412178024182149,38,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 40% discharge...20","1",-0.429310672775953,40,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 42% discharge...21","1",-0.445868788913131,42,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 44% discharge...22","1",-0.427922308482787,44,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 46% discharge...23","1",-0.433539680138088,46,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 48% discharge...24","1",-0.475452015514638,48,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 50% discharge...25","1",-0.477739998699968,50,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 52% discharge...26","1",-0.472024106102479,52,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 54% discharge...27","1",-0.492826471951643,54,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 56% discharge...28","1",-0.481474453842199,56,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 58% discharge...29","1",-0.495449578174412,58,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 60% discharge...30","1",-0.534558927344067,60,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 62% discharge...31","1",-0.611605050876613,62,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 64% discharge...32","1",-0.540182619381913,64,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 66% discharge...33","1",-0.669985008328471,66,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 68% discharge...34","1",-0.648126064456293,68,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 70% discharge...35","1",-0.713673348223475,70,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 72% discharge...36","1",-0.713673348223475,72,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 74% discharge...37","1",-0.720116392568534,74,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 76% discharge...38","1",-0.717175304573741,76,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 78% discharge...39","1",-0.461306770105107,78,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 80% discharge...40","1",-0.494457785514718,80,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 82% discharge...41","1",-0.484174307360916,82,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 84% discharge...42","1",-0.559669243145824,84,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 86% discharge...43","1",-0.498195743426021,86,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 88% discharge...44","1",-0.553245951854022,88,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 90% discharge...45","1",-0.600435546547458,90,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
"Interpolated HI for 92% discharge...46","1",-0.555705080856546,92,"POKE_storm1_05_16_fDOM","POKE","storm1","05","16","fDOM",2023-05-16,136
