"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.374895375779949,0.225727647785255,0.501567539665546,-0.700321081082564,86.5324881807393,120.593460759229,796.432346248766,0.9276,0.0045,-11.6258,0,-0.4397,-0.3101,20,0,"POKE_storm1_05_16_fDOM","POKE"
"2","2",0.501561743341405,0.27847002483484,-0.947941888619855,0.816585956416461,71.3818181818182,78.8909090909091,796.432346248766,0.8429,0,12.6079,0,0.4216,0.5815,1256,0,"POKE_storm1_05_16_SPC","POKE"
"3","3",-0.0392837773751477,0.0617839556025609,0.206853362841544,0.193203789048724,16.7054545454545,91.4663636363636,796.432346248766,0.9404,0.0139,-4.4508,0,-0.057,-0.0215,196,0,"POKE_storm1_05_16_turb","POKE"
"4","4",0.246716268650722,0.19986186991143,-0.387415496619819,0.651586063442519,31.8445763103698,33.0711948220891,516.679235652118,0.9499,0.0339,8.641,0,0.1893,0.3041,1214,0,"POKE_storm2_06_01_NO3","POKE"
"5","5",-0.192284840958023,0.162754125439572,0.929209032830863,-0.643152471996919,30.148289949367,40.683673480685,516.679235652118,0.8972,4e-04,-8.2701,0,-0.239,-0.1456,10,0,"POKE_storm2_06_01_fDOM","POKE"
"6","6",0.586768642447434,0.133675743357708,-0.984703632887244,0.852772466539182,113.127272727273,117.881818181818,516.679235652118,0.9244,0.0034,30.7264,0,0.5484,0.6251,1275,0,"POKE_storm2_06_01_SPC","POKE"
"7","7",0.159801192842942,0.099729989304267,0.0776294613272736,0.490106977184512,3.89090909090909,13.4936363636364,516.679235652118,0.971,0.2529,11.2164,0,0.1312,0.1884,1268,0,"POKE_storm2_06_01_turb","POKE"
"8","8",-0.0077644310130283,0.17527577098218,0.722350610762621,-0.387091449323216,0.0919428571428571,0.113578571428571,516.679235652118,0.9093,0.001,-0.3101,0.7578,-0.0581,0.0426,687,0.6362,"POKE_storm2_06_01_abs","POKE"
"9","9",0.511580694773323,0.203765373185766,-0.948587749920658,0.733894001904141,26.078257357722,28.0881767183186,528.181809120928,0.8845,2e-04,17.5745,0,0.4531,0.5701,1275,0,"POKE_storm3_06_19_NO3","POKE"
"10","10",0.0712977140402178,0.114176278818487,0.0557334143434696,0.473173182529851,0.1152,0.420864285714286,528.181809120928,0.6713,0,4.3712,1e-04,0.0385,0.1041,1188,0,"POKE_storm3_06_19_abs","POKE"
"11","11",0.479615330553339,0.229189680562462,-0.777959986880988,0.908658576582512,16.1659001234128,18.2603614135143,557.619096560734,0.9335,0.0075,14.6486,0,0.4138,0.5454,1270,0,"POKE_storm4_07_23_NO3","POKE"
"12","12",0.098998036846874,0.156423963251468,0.827827695560254,-0.358681289640592,0.0480615384615385,0.106276923076923,557.619096560734,0.9143,0.0015,4.4302,1e-04,0.0541,0.1439,1075,0,"POKE_storm4_07_23_abs","POKE"
"13","13",-0.313386075949379,0.239397543813286,-0.322412509307557,-0.651340282948646,17.284228421309,20.9744370308284,622.96054410267,0.8713,1e-04,-9.1634,0,-0.3821,-0.2447,33,0,"POKE_storm5_07_27_NO3","POKE"
"14","14",-0.299491208484572,0.209995084665042,0.823874247801898,-0.677831497694755,33.3980658494747,56.1277219497264,622.96054410267,0.9158,0.0017,-9.9833,0,-0.3598,-0.2392,0,0,"POKE_storm5_07_27_fDOM","POKE"
"15","15",0.209377217885025,0.11333360046287,0.531582682753724,0.380455997161106,1.58454545454545,11.8318181818182,622.96054410267,0.8543,0,12.9321,0,0.1768,0.2419,1243,0,"POKE_storm5_07_27_turb","POKE"
"16","16",-0.195078534031415,0.146611915452762,0.935474741757471,-0.463633790858925,0.0491230769230769,0.103484615384615,622.96054410267,0.9116,0.0012,-9.314,0,-0.2372,-0.153,12,0,"POKE_storm5_07_27_abs","POKE"
"17","17",0.394040511727064,0.214900610105019,-0.889481165600542,0.762793176972257,18.0178737666117,19.9509056033929,624.234157596724,0.8062,0,12.8352,0,0.3323,0.4557,1257,0,"POKE_storm6_08_08_NO3","POKE"
