"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf","date","TimeSinceChena"
"14","MOOS","2018","storm8a","fDOM",-0.0883581768165379,22.225,6.95904722222222,21.082,108.712,123.063,9.40184796626984,87.5,0.254,237.958333333333,"burned","medium",2018-08-26,108.958333333332
"15","MOOS","2018","storm9","fDOM",-0.205085766636555,6.477,4.10035141509434,37.973,132.588,147.32,7.4362226331361,52.5,0.123371428571429,241.625,"burned","medium",2018-08-30,112.625
"16","MOOS","2018","storm10","SPC",0.454280155642024,12.827,6.44627334104938,34.925,126.746,152.273,6.2970209566075,215.5,0.0595220417633411,243.833333333333,"burned","medium",2018-09-01,114.833333333332
"17","MOOS","2018","storm11a","SPC",0.408959537572255,26.67,4.69180734126984,29.337,76.3270000000001,193.675,6.38950768849206,209.5,0.127303102625298,264.541666666667,"burned","medium",2018-09-22,135.541666666668
"18","MOOS","2018","storm5","SPC",0.644396551724138,29.845,9.25922783687943,16.51,30.861,30.861,15.086046875,140.5,0.212419928825623,216.291666666667,"burned","medium",2018-08-05,87.2916666666679
"19","MOOS","2018","storm6","SPC",0.611757105943153,34.163,9.79465419161677,12.827,62.357,70.485,10.287907790927,165.5,0.206422960725076,224.916666666667,"burned","medium",2018-08-13,95.9166666666679
"20","MOOS","2018","storm7","SPC",0.756756756756757,13.716,8.42111837121212,9.017,99.695,109.347,10.1329573412698,87.5,0.156754285714286,234.291666666667,"burned","medium",2018-08-23,105.291666666668
"21","MOOS","2018","storm8a","SPC",0.68218085106383,22.225,6.95904722222222,21.082,108.712,123.063,9.40184796626984,87.5,0.254,237.958333333333,"burned","medium",2018-08-26,108.958333333332
"22","MOOS","2018","storm9","SPC",0.677500000000001,6.477,4.10035141509434,37.973,132.588,147.32,7.4362226331361,52.5,0.123371428571429,241.625,"burned","medium",2018-08-30,112.625
"23","MOOS","2018","storm10","turb",0.00331186241690596,12.827,6.44627334104938,34.925,126.746,152.273,6.2970209566075,215.5,0.0595220417633411,243.833333333333,"burned","medium",2018-09-01,114.833333333332
"24","MOOS","2018","storm11a","turb",0.366307325262878,26.67,4.69180734126984,29.337,76.3270000000001,193.675,6.38950768849206,209.5,0.127303102625298,264.541666666667,"burned","medium",2018-09-22,135.541666666668
"25","MOOS","2018","storm5","turb",-0.0331802343997466,29.845,9.25922783687943,16.51,30.861,30.861,15.086046875,140.5,0.212419928825623,216.291666666667,"burned","medium",2018-08-05,87.2916666666679
"26","MOOS","2018","storm6","turb",-0.0357693419404567,34.163,9.79465419161677,12.827,62.357,70.485,10.287907790927,165.5,0.206422960725076,224.916666666667,"burned","medium",2018-08-13,95.9166666666679
"27","MOOS","2018","storm7","turb",-0.0208368554522401,13.716,8.42111837121212,9.017,99.695,109.347,10.1329573412698,87.5,0.156754285714286,234.291666666667,"burned","medium",2018-08-23,105.291666666668
"28","MOOS","2018","storm8a","turb",-0.0158295012380615,22.225,6.95904722222222,21.082,108.712,123.063,9.40184796626984,87.5,0.254,237.958333333333,"burned","medium",2018-08-26,108.958333333332
"29","MOOS","2018","storm9","turb",0.0574659231722427,6.477,4.10035141509434,37.973,132.588,147.32,7.4362226331361,52.5,0.123371428571429,241.625,"burned","medium",2018-08-30,112.625
"30","MOOS","2018","storm10","abs",-0.0500742500742485,12.827,6.44627334104938,34.925,126.746,152.273,NA,215.5,0.0595220417633411,243.833333333333,"burned","medium",2018-09-01,114.833333333332
"31","MOOS","2018","storm11a","abs",-0.384176481717987,26.67,4.69180734126984,29.337,76.3270000000001,193.675,NA,209.5,0.127303102625298,264.541666666667,"burned","medium",2018-09-22,135.541666666668
"32","MOOS","2018","storm3","abs",-0.590810191812195,19.431,12.3718371212121,4.318,25.908,150.749,NA,98.5,0.197269035532995,190.958333333333,"burned","medium",2018-07-10,61.9583333333321
"33","MOOS","2018","storm5","abs",-0.577128171562777,29.845,9.25922783687943,16.51,30.861,30.861,NA,140.5,0.212419928825623,216.291666666667,"burned","medium",2018-08-05,87.2916666666679
"34","MOOS","2018","storm6","abs",-0.483157542006411,34.163,9.79465419161677,12.827,62.357,70.485,NA,165.5,0.206422960725076,224.916666666667,"burned","medium",2018-08-13,95.9166666666679
"35","MOOS","2018","storm7","abs",-0.327278607233331,13.716,8.42111837121212,9.017,99.695,109.347,NA,87.5,0.156754285714286,234.291666666667,"burned","medium",2018-08-23,105.291666666668
"36","MOOS","2018","storm8a","abs",-0.1755417200305,22.225,6.95904722222222,21.082,108.712,123.063,NA,87.5,0.254,237.958333333333,"burned","medium",2018-08-26,108.958333333332
"37","MOOS","2018","storm9","abs",-0.32999737670514,6.477,4.10035141509434,37.973,132.588,147.32,NA,52.5,0.123371428571429,241.625,"burned","medium",2018-08-30,112.625
"38","FRCH","2018","storm1","NO3",-0.158652396744049,8.128,14.0509636150235,0,0,0,16.5251488095238,70.5,0.115290780141844,171.041666666667,"unburned","medium",2018-06-21,42.0416666666679
"39","FRCH","2018","storm2a","NO3",0.354181400282885,18.163,15.1760483058608,14.224,28.829,226.187,13.5679377480159,181.5,0.100071625344353,180.958333333333,"unburned","medium",2018-06-30,51.9583333333321
"40","FRCH","2018","storm3","NO3",0.513470281192117,14.097,12.6365522959184,10.287,45.722,207.139,14.4337410714286,97.5,0.144584615384615,191.166666666667,"unburned","medium",2018-07-11,62.1666666666679
"41","FRCH","2018","storm4a","NO3",0.619437305559324,9.144,9.43686931818181,18.796,57.787,194.185,12.7670768849206,43.5,0.210206896551724,195.416666666667,"unburned","medium",2018-07-15,66.4166666666679
"42","FRCH","2018","storm4b","NO3",-0.285129690254352,0.381,12.6758218201754,28.067,65.915,186.565,11.6240296906188,76,0.00501315789473684,197.270833333333,"unburned","medium",2018-07-17,68.2708333333321
"43","FRCH","2018","storm5","NO3",0.550591169906322,32.766,9.71408257575758,11.049,26.162,26.162,15.4453747519841,165,0.198581818181818,216.020833333333,"unburned","medium",2018-08-05,87.0208333333321
"44","FRCH","2018","storm1","fDOM",-0.381379154685308,8.128,14.0509636150235,0,0,0,16.5251488095238,70.5,0.115290780141844,171.041666666667,"unburned","medium",2018-06-21,42.0416666666679
"45","FRCH","2018","storm10","fDOM",0.395498089590801,12.827,7.17497189922481,34.163,125.984,152.146,6.29308308531746,344,0.0372877906976744,243.8125,"unburned","medium",2018-09-01,114.8125
"46","FRCH","2018","storm5","fDOM",-0.580612352064354,32.766,9.71408257575758,11.049,26.162,26.162,15.4453747519841,165,0.198581818181818,216.020833333333,"unburned","medium",2018-08-05,87.0208333333321
"47","FRCH","2018","storm6","fDOM",-0.519327164818541,43.688,9.06363300220751,3.937,50.8,58.928,10.2724377480159,151,0.289324503311258,224.604166666667,"unburned","medium",2018-08-13,95.6041666666679
"48","FRCH","2018","storm7","fDOM",-0.56895929014091,11.049,8.105619140625,9.525,100.076,110.49,10.3038831845238,64,0.172640625,235.145833333333,"unburned","medium",2018-08-24,106.145833333332
"49","FRCH","2018","storm8a","fDOM",0.24359430006185,14.732,7.14471695402299,18.923,106.426,121.539,9.47053745039682,87,0.169333333333333,237.8125,"unburned","medium",2018-08-26,108.8125
"50","FRCH","2018","storm9","fDOM",-0.628698651561636,13.208,3.62099149659864,28.956,123.571,138.938,7.60965476190476,49,0.269551020408163,241.479166666667,"unburned","medium",2018-08-30,112.479166666668
"51","FRCH","2018","storm1","SPC",-0.333333333333358,8.128,14.0509636150235,0,0,0,16.5251488095238,70.5,0.115290780141844,171.041666666667,"unburned","medium",2018-06-21,42.0416666666679
"52","FRCH","2018","storm10","SPC",0.269774011299436,12.827,7.17497189922481,34.163,125.984,152.146,6.29308308531746,344,0.0372877906976744,243.8125,"unburned","medium",2018-09-01,114.8125
"53","FRCH","2018","storm5","SPC",0.508957654723127,32.766,9.71408257575758,11.049,26.162,26.162,15.4453747519841,165,0.198581818181818,216.020833333333,"unburned","medium",2018-08-05,87.0208333333321
"54","FRCH","2018","storm6","SPC",0.46691973969631,43.688,9.06363300220751,3.937,50.8,58.928,10.2724377480159,151,0.289324503311258,224.604166666667,"unburned","medium",2018-08-13,95.6041666666679
"55","FRCH","2018","storm7","SPC",0.684913217623496,11.049,8.105619140625,9.525,100.076,110.49,10.3038831845238,64,0.172640625,235.145833333333,"unburned","medium",2018-08-24,106.145833333332
"56","FRCH","2018","storm8a","SPC",0.581677704194261,14.732,7.14471695402299,18.923,106.426,121.539,9.47053745039682,87,0.169333333333333,237.8125,"unburned","medium",2018-08-26,108.8125
"57","FRCH","2018","storm9","SPC",0.523692810457512,13.208,3.62099149659864,28.956,123.571,138.938,7.60965476190476,49,0.269551020408163,241.479166666667,"unburned","medium",2018-08-30,112.479166666668
"58","FRCH","2018","storm1","turb",-0.107441655658301,8.128,14.0509636150235,0,0,0,16.5251488095238,70.5,0.115290780141844,171.041666666667,"unburned","medium",2018-06-21,42.0416666666679
"59","FRCH","2018","storm10","turb",0.216857788202589,12.827,7.17497189922481,34.163,125.984,152.146,6.29308308531746,344,0.0372877906976744,243.8125,"unburned","medium",2018-09-01,114.8125
"60","FRCH","2018","storm5","turb",-0.0248389701107464,32.766,9.71408257575758,11.049,26.162,26.162,15.4453747519841,165,0.198581818181818,216.020833333333,"unburned","medium",2018-08-05,87.0208333333321
"61","FRCH","2018","storm6","turb",-0.0541218452627226,43.688,9.06363300220751,3.937,50.8,58.928,10.2724377480159,151,0.289324503311258,224.604166666667,"unburned","medium",2018-08-13,95.6041666666679
"62","FRCH","2018","storm7","turb",0.0949671904159888,11.049,8.105619140625,9.525,100.076,110.49,10.3038831845238,64,0.172640625,235.145833333333,"unburned","medium",2018-08-24,106.145833333332
"63","FRCH","2018","storm8a","turb",-0.0266968325791858,14.732,7.14471695402299,18.923,106.426,121.539,9.47053745039682,87,0.169333333333333,237.8125,"unburned","medium",2018-08-26,108.8125
"64","FRCH","2018","storm9","turb",-0.0468500027583166,13.208,3.62099149659864,28.956,123.571,138.938,7.60965476190476,49,0.269551020408163,241.479166666667,"unburned","medium",2018-08-30,112.479166666668
"65","FRCH","2018","storm1","abs",-0.14257188498402,8.128,14.0509636150235,0,0,0,NA,NA,NA,171.041666666667,"unburned","medium",2018-06-21,42.0416666666679
"66","FRCH","2018","storm2a","abs",-0.460022142904358,18.163,15.1760483058608,14.224,28.829,226.187,NA,NA,NA,180.958333333333,"unburned","medium",2018-06-30,51.9583333333321
"67","FRCH","2018","storm3","abs",-0.476922783748762,14.097,12.6365522959184,10.287,45.722,207.139,NA,NA,NA,191.166666666667,"unburned","medium",2018-07-11,62.1666666666679
"68","FRCH","2018","storm4a","abs",-0.532275566377302,9.144,9.43686931818181,18.796,57.787,194.185,NA,NA,NA,195.416666666667,"unburned","medium",2018-07-15,66.4166666666679
"69","FRCH","2018","storm4b","abs",-0.499068693190289,0.381,12.6758218201754,28.067,65.915,186.565,NA,NA,NA,197.270833333333,"unburned","medium",2018-07-17,68.2708333333321
"70","FRCH","2018","storm5","abs",-0.322562175915638,32.766,9.71408257575758,11.049,26.162,26.162,NA,NA,NA,216.020833333333,"unburned","medium",2018-08-05,87.0208333333321
"71","CARI",NA,"storm1",NA,NA,NA,NA,NA,NA,NA,NA,79,NA,160.739583333333,"burned","medium",2018-06-10,31.7395833333321
"72","CARI","2018","storm10","NO3",0.0800000000000001,8.382,5.21199669312169,1.905,1.905,1.905,6.59636867088607,65.5,0.127969465648855,241.71875,"burned","medium",2018-08-30,112.71875
"73","CARI","2018","storm11","NO3",0.181818181818181,2.921,6.65625314465409,10.287,10.287,10.287,5.98217546948357,53.5,0.0545981308411215,244.510416666667,"burned","medium",2018-09-02,115.510416666668
"74","CARI","2018","storm12a","NO3",-0.159090909090909,40.005,4.81214302884615,11.303,13.208,13.208,6.59361897590361,104.5,0.382822966507177,263.260416666667,"burned","medium",2018-09-21,134.260416666668
"75","CARI","2018","storm12b","NO3",-0.258333333333334,1.778,4.37593313953488,47.625,53.213,53.213,5.58735918674699,130.5,0.0136245210727969,267.677083333333,"burned","medium",2018-09-25,138.677083333332
"76","CARI",NA,"storm2",NA,NA,NA,NA,NA,NA,NA,NA,45,NA,172.15625,"burned","medium",2018-06-22,43.15625
"77","CARI",NA,"storm3",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,179.65625,"burned","medium",2018-06-29,50.65625
"78","CARI",NA,"storm4a",NA,NA,NA,NA,NA,NA,NA,NA,69,NA,180.90625,"burned","medium",2018-06-30,51.90625
"79","CARI","2018","storm5a","NO3",-0.33076923076923,32.766,10.1736786941581,23.497,78.488,78.488,12.6808023952096,194,0.168896907216495,215.822916666667,"burned","medium",2018-08-04,86.8229166666679
"80","CARI","2018","storm6","NO3",-0.202054794520548,28.321,9.9483387345679,8.509,108.841,111.254,10.0335299401198,165.5,0.171123867069486,225.010416666667,"burned","medium",2018-08-14,96.0104166666679
"81","CARI",NA,"storm7",NA,NA,NA,NA,NA,NA,NA,NA,38.5,NA,232.635416666667,"burned","medium",2018-08-21,103.635416666668
"82","CARI","2018","storm8","NO3",0.18,3.556,8.09277836879433,5.588,88.7750000000001,141.988,9.59634680638723,47.5,0.0748631578947368,235.802083333333,"burned","medium",2018-08-24,106.802083333332
"83","CARI","2018","storm9","NO3",-0.0288461538461539,24.13,6.96338186813187,7.62,90.6800000000001,145.544,9.71478539156627,91.5,0.263715846994535,237.802083333333,"burned","medium",2018-08-26,108.802083333332
"84","CARI","2018","storm10","fDOM",-0.379228412493145,8.382,5.21199669312169,1.905,1.905,1.905,6.59636867088607,65.5,0.127969465648855,241.71875,"burned","medium",2018-08-30,112.71875
"85","CARI","2018","storm11","fDOM",-0.342208383467209,2.921,6.65625314465409,10.287,10.287,10.287,5.98217546948357,53.5,0.0545981308411215,244.510416666667,"burned","medium",2018-09-02,115.510416666668
"86","CARI","2018","storm12a","fDOM",-0.316350252711479,40.005,4.81214302884615,11.303,13.208,13.208,6.59361897590361,104.5,0.382822966507177,263.260416666667,"burned","medium",2018-09-21,134.260416666668
"87","CARI","2018","storm12b","fDOM",-0.0431393922877771,1.778,4.37593313953488,47.625,53.213,53.213,5.58735918674699,130.5,0.0136245210727969,267.677083333333,"burned","medium",2018-09-25,138.677083333332
"88","CARI","2018","storm5a","fDOM",-0.278532877574885,32.766,10.1736786941581,23.497,78.488,78.488,12.6808023952096,194,0.168896907216495,215.822916666667,"burned","medium",2018-08-04,86.8229166666679
"89","CARI","2018","storm6","fDOM",-0.34239937798087,28.321,9.9483387345679,8.509,108.841,111.254,10.0335299401198,165.5,0.171123867069486,225.010416666667,"burned","medium",2018-08-14,96.0104166666679
"90","CARI","2018","storm8","fDOM",-0.527672359266288,3.556,8.09277836879433,5.588,88.7750000000001,141.988,9.59634680638723,47.5,0.0748631578947368,235.802083333333,"burned","medium",2018-08-24,106.802083333332
"91","CARI","2018","storm9","fDOM",-0.301479029286915,24.13,6.96338186813187,7.62,90.6800000000001,145.544,9.71478539156627,91.5,0.263715846994535,237.802083333333,"burned","medium",2018-08-26,108.802083333332
"92","CARI","2018","storm10","SPC",0.480454371949724,8.382,5.21199669312169,1.905,1.905,1.905,6.59636867088607,65.5,0.127969465648855,241.71875,"burned","medium",2018-08-30,112.71875
"93","CARI","2018","storm11","SPC",0.291341813705377,2.921,6.65625314465409,10.287,10.287,10.287,5.98217546948357,53.5,0.0545981308411215,244.510416666667,"burned","medium",2018-09-02,115.510416666668
"94","CARI","2018","storm12a","SPC",0.497216851531495,40.005,4.81214302884615,11.303,13.208,13.208,6.59361897590361,104.5,0.382822966507177,263.260416666667,"burned","medium",2018-09-21,134.260416666668
"95","CARI","2018","storm12b","SPC",-0.123137867761398,1.778,4.37593313953488,47.625,53.213,53.213,5.58735918674699,130.5,0.0136245210727969,267.677083333333,"burned","medium",2018-09-25,138.677083333332
"96","CARI","2018","storm5a","SPC",0.654278645360449,32.766,10.1736786941581,23.497,78.488,78.488,12.6808023952096,194,0.168896907216495,215.822916666667,"burned","medium",2018-08-04,86.8229166666679
"97","CARI","2018","storm6","SPC",0.383317568576692,28.321,9.9483387345679,8.509,108.841,111.254,10.0335299401198,165.5,0.171123867069486,225.010416666667,"burned","medium",2018-08-14,96.0104166666679
"98","CARI","2018","storm8","SPC",0.641573729863688,3.556,8.09277836879433,5.588,88.7750000000001,141.988,9.59634680638723,47.5,0.0748631578947368,235.802083333333,"burned","medium",2018-08-24,106.802083333332
"99","CARI","2018","storm9","SPC",0.421571349250421,24.13,6.96338186813187,7.62,90.6800000000001,145.544,9.71478539156627,91.5,0.263715846994535,237.802083333333,"burned","medium",2018-08-26,108.802083333332
"100","CARI","2018","storm10","turb",0.500338068519675,8.382,5.21199669312169,1.905,1.905,1.905,6.59636867088607,65.5,0.127969465648855,241.71875,"burned","medium",2018-08-30,112.71875
"101","CARI","2018","storm11","turb",-0.0498968451222974,2.921,6.65625314465409,10.287,10.287,10.287,5.98217546948357,53.5,0.0545981308411215,244.510416666667,"burned","medium",2018-09-02,115.510416666668
"102","CARI","2018","storm12a","turb",-0.00211048974946351,40.005,4.81214302884615,11.303,13.208,13.208,6.59361897590361,104.5,0.382822966507177,263.260416666667,"burned","medium",2018-09-21,134.260416666668
"103","CARI","2018","storm12b","turb",-0.003172983234217,1.778,4.37593313953488,47.625,53.213,53.213,5.58735918674699,130.5,0.0136245210727969,267.677083333333,"burned","medium",2018-09-25,138.677083333332
"104","CARI","2018","storm5a","turb",0.00590724630080049,32.766,10.1736786941581,23.497,78.488,78.488,12.6808023952096,194,0.168896907216495,215.822916666667,"burned","medium",2018-08-04,86.8229166666679
"105","CARI","2018","storm6","turb",-0.0266055235516664,28.321,9.9483387345679,8.509,108.841,111.254,10.0335299401198,165.5,0.171123867069486,225.010416666667,"burned","medium",2018-08-14,96.0104166666679
