"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","doy","date","TimeSinceChena"
"1","MOOS","2022","storm1","NO3",0.569486404833844,5.842,NA,5.461,17.907,41.275,190.197916666667,2022-07-10,60.1979166666679
"2","MOOS","2022","storm2a","NO3",0.576402805611201,12.954,NA,18.288,60.833,76.581,216.90625,2022-08-05,86.90625
"3","MOOS","2022","storm3","NO3",0.489655172413787,1.651,NA,13.59,62.739,113.412,230.197916666667,2022-08-19,100.197916666668
"4","MOOS","2022","storm4","NO3",0.432360742705575,1.27,NA,26.035,55.753,150.369,256.989583333333,2022-09-14,126.989583333332
"5","MOOS","2022","storm1","fDOM",-0.485254460361933,5.842,NA,5.461,17.907,41.275,190.197916666667,2022-07-10,60.1979166666679
"6","MOOS","2022","storm2a","fDOM",-0.398964459491967,12.954,NA,18.288,60.833,76.581,216.90625,2022-08-05,86.90625
"7","MOOS","2022","storm3","fDOM",0.259591962867475,1.651,NA,13.59,62.739,113.412,230.197916666667,2022-08-19,100.197916666668
"8","MOOS","2022","storm4","fDOM",-0.464159431886396,1.27,NA,26.035,55.753,150.369,256.989583333333,2022-09-14,126.989583333332
"9","MOOS","2022","storm1","SPC",0.415655339805815,5.842,NA,5.461,17.907,41.275,190.197916666667,2022-07-10,60.1979166666679
"10","MOOS","2022","storm2a","SPC",0.95098458904112,12.954,NA,18.288,60.833,76.581,216.90625,2022-08-05,86.90625
"11","MOOS","2022","storm3","SPC",0.470021413276282,1.651,NA,13.59,62.739,113.412,230.197916666667,2022-08-19,100.197916666668
"12","MOOS","2022","storm4","SPC",0.869502074688804,1.27,NA,26.035,55.753,150.369,256.989583333333,2022-09-14,126.989583333332
"13","MOOS","2022","storm1","turb",-0.123790879778903,5.842,NA,5.461,17.907,41.275,190.197916666667,2022-07-10,60.1979166666679
"14","MOOS","2022","storm2a","turb",-0.290986263624945,12.954,NA,18.288,60.833,76.581,216.90625,2022-08-05,86.90625
"15","MOOS","2022","storm3","turb",-0.35460965388794,1.651,NA,13.59,62.739,113.412,230.197916666667,2022-08-19,100.197916666668
"16","MOOS","2022","storm4","turb",-0.150162854016641,1.27,NA,26.035,55.753,150.369,256.989583333333,2022-09-14,126.989583333332
"17","MOOS","2022","storm1","abs",-0.483712905452036,5.842,NA,5.461,17.907,41.275,190.197916666667,2022-07-10,60.1979166666679
"18","MOOS","2022","storm2a","abs",-0.492385114554364,12.954,NA,18.288,60.833,76.581,216.90625,2022-08-05,86.90625
"19","MOOS","2022","storm3","abs",-0.414772727272728,1.651,NA,13.59,62.739,113.412,230.197916666667,2022-08-19,100.197916666668
"20","MOOS","2022","storm4","abs",-0.711397888277231,1.27,NA,26.035,55.753,150.369,256.989583333333,2022-09-14,126.989583333332
