"","site.ID","Q","datetimeAK","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge","DateTime"
"1440","FRCH",362.68765758723,2020-06-18 23:45:00,65.7095828088225,72.3818181818182,14.58,25.5064178087686,0.286057142857143,362.68765758723,2020-06-18 23:45:00
"1441","FRCH",362.759288247675,2020-06-19 00:00:00,65.4465694848725,72.4454545454546,14.7463636363636,25.4867718933467,0.284692857142857,362.759288247675,2020-06-19 00:00:00
"1442","FRCH",362.746439442039,2020-06-19 00:15:00,65.6292735519248,72.4727272727273,13.1454545454545,25.537991601411,0.291292857142857,362.746439442039,2020-06-19 00:15:00
"1443","FRCH",362.936894003302,2020-06-19 00:30:00,65.4788419997733,72.5,14.5709090909091,25.4937882917117,0.285292857142857,362.936894003302,2020-06-19 00:30:00
"1444","FRCH",362.936894003302,2020-06-19 00:45:00,65.2252303368189,72.5636363636364,15.17,25.4979981307306,0.282607142857143,362.936894003302,2020-06-19 00:45:00
"1445","FRCH",362.936894003302,2020-06-19 01:00:00,65.267063984512,72.6,13.5572727272727,25.4930866518752,0.283057142857143,362.936894003302,2020-06-19 01:00:00
"1446","FRCH",363.256938781589,2020-06-19 01:15:00,65.1517899295272,72.6636363636364,14.7245454545455,25.5022079697496,0.2818,363.256938781589,2020-06-19 01:15:00
"1447","FRCH",363.249036964029,2020-06-19 01:30:00,64.9336531731048,72.6818181818182,14.6409090909091,25.522555525008,0.281764285714286,363.249036964029,2020-06-19 01:30:00
"1448","FRCH",363.474864818156,2020-06-19 01:45:00,64.9941966286607,72.7272727272727,14.3172727272727,25.5197489656621,0.282692857142857,363.474864818156,2020-06-19 01:45:00
"1449","FRCH",363.358711902052,2020-06-19 02:00:00,64.7669927297343,72.7818181818182,16.8781818181818,25.5036112494226,0.280464285714286,363.358711902052,2020-06-19 02:00:00
"1450","FRCH",363.477430123836,2020-06-19 02:15:00,64.8298679810035,72.8272727272727,14.6281818181818,25.5106276477875,0.283321428571429,363.477430123836,2020-06-19 02:15:00
"1451","FRCH",363.47239131853,2020-06-19 02:30:00,65.0744902909813,72.8727272727273,14.41,25.5232571648445,0.280021428571429,363.47239131853,2020-06-19 02:30:00
"1452","FRCH",363.71087051183,2020-06-19 02:45:00,64.6576313964301,72.9181818181818,14.2909090909091,25.5050145290957,0.281428571428571,363.71087051183,2020-06-19 02:45:00
"1453","FRCH",363.484850596637,2020-06-19 03:00:00,64.8059833695041,72.9545454545455,13.6163636363636,25.4629161389058,0.280578571428571,363.484850596637,2020-06-19 03:00:00
"1454","FRCH",363.706816658378,2020-06-19 03:15:00,64.6376410627987,73.0181818181818,24.38,25.4951915713847,0.281342857142857,363.706816658378,2020-06-19 03:15:00
"1455","FRCH",363.71087051183,2020-06-19 03:30:00,64.680585455939,73.0545454545454,14.9481818181818,25.5025318035203,0.282823076923077,363.71087051183,2020-06-19 03:30:00
"1456","FRCH",363.829142909497,2020-06-19 03:45:00,64.6565951379943,73.1,15.6081818181818,25.4853686136737,0.280592857142857,363.829142909497,2020-06-19 03:45:00
"1457","FRCH",363.825089056045,2020-06-19 04:00:00,64.6756512365626,73.1454545454545,15.13,25.5022079697496,0.279,363.825089056045,2020-06-19 04:00:00
"1458","FRCH",364.012708988041,2020-06-19 04:15:00,64.458761367235,73.1727272727273,13.9972727272727,25.4804571348183,0.279721428571429,364.012708988041,2020-06-19 04:15:00
"1459","FRCH",363.997386690229,2020-06-19 04:30:00,64.3729955989199,73.2181818181818,16.8972727272727,25.4734407364532,0.278835714285714,363.997386690229,2020-06-19 04:30:00
"1460","FRCH",364.199077993631,2020-06-19 04:45:00,64.3460610374718,73.2454545454545,15.6436363636364,25.4636177787423,0.279978571428571,364.199077993631,2020-06-19 04:45:00
"1461","FRCH",363.822913277894,2020-06-19 05:00:00,64.3637333601253,73.2909090909091,14.2318181818182,25.4636177787423,0.279478571428571,363.822913277894,2020-06-19 05:00:00
"1462","FRCH",364.199077993631,2020-06-19 05:15:00,64.4382456581977,73.3545454545455,15.5,25.4783522153087,0.278321428571429,364.199077993631,2020-06-19 05:15:00
"1463","FRCH",363.835074834526,2020-06-19 05:30:00,64.2980169601361,73.3818181818182,14.01,25.4404636641379,0.280514285714286,363.835074834526,2020-06-19 05:30:00
"1464","FRCH",363.594129096717,2020-06-19 05:45:00,64.1282491113436,73.4272727272727,15.5690909090909,25.430640706427,0.278214285714286,363.594129096717,2020-06-19 05:45:00
"1465","FRCH",363.724612444639,2020-06-19 06:00:00,63.8899651105685,73.4727272727273,15.9409090909091,25.4187128292065,0.279907142857143,363.724612444639,2020-06-19 06:00:00
"1466","FRCH",363.829142909497,2020-06-19 06:15:00,64.0842269896823,73.5181818181818,14.8809090909091,25.3990669137845,0.279364285714286,363.829142909497,2020-06-19 06:15:00
"1467","FRCH",364.118721082807,2020-06-19 06:30:00,64.0223149576059,73.5636363636364,14.5781818181818,25.4222210283889,0.277285714285714,364.118721082807,2020-06-19 06:30:00
"1468","FRCH",363.942418951541,2020-06-19 06:45:00,64.0478243277734,73.6,13.8481818181818,25.3794209983626,0.279357142857143,363.942418951541,2020-06-19 06:45:00
"1469","FRCH",363.600061021745,2020-06-19 07:00:00,63.8863575479123,73.6636363636364,14.9218181818182,25.3892439560736,0.2764,363.600061021745,2020-06-19 07:00:00
"1470","FRCH",363.75931089744,2020-06-19 07:15:00,64.0189300924853,73.6818181818182,14.6518181818182,25.3731062398341,0.276857142857143,363.75931089744,2020-06-19 07:15:00
"1471","FRCH",363.852572925389,2020-06-19 07:30:00,63.9960135235634,73.7181818181818,13.1890909090909,25.3871390365642,0.275807142857143,363.852572925389,2020-06-19 07:30:00
"1472","FRCH",363.842884842306,2020-06-19 07:45:00,64.0576369281828,73.7363636363636,13.8045454545455,25.3401291675188,0.2752,363.842884842306,2020-06-19 07:45:00
"1473","FRCH",363.962688237429,2020-06-19 08:00:00,64.1373653981006,73.7636363636364,13.4636363636364,25.3555652439217,0.276985714285714,363.962688237429,2020-06-19 08:00:00
"1474","FRCH",364.084022630006,2020-06-19 08:15:00,64.0834903032111,73.7454545454545,14.64,25.3548636040852,0.275971428571429,364.084022630006,2020-06-19 08:15:00
"1475","FRCH",363.587899465114,2020-06-19 08:30:00,64.1743730353036,73.7727272727273,15.4709090909091,25.3892439560736,0.27615,363.587899465114,2020-06-19 08:30:00
"1476","FRCH",363.71087051183,2020-06-19 08:45:00,64.2177623227871,73.7727272727273,13.9372727272727,25.3597750829407,0.27475,363.71087051183,2020-06-19 08:45:00
"1477","FRCH",364.070280697197,2020-06-19 09:00:00,64.3215142202344,73.7727272727273,13.73,25.3801226381991,0.274685714285714,364.070280697197,2020-06-19 09:00:00
"1478","FRCH",363.835074834526,2020-06-19 09:15:00,64.2954602330119,73.7636363636364,12.2572727272727,25.3674931211422,0.274485714285714,363.835074834526,2020-06-19 09:15:00
"1479","FRCH",363.246861185879,2020-06-19 09:30:00,64.3540490298532,73.7636363636364,14.0845454545455,25.3681947609786,0.275285714285714,363.246861185879,2020-06-19 09:30:00
"1480","FRCH",363.948946304619,2020-06-19 09:45:00,64.2521066146938,73.7454545454545,14.6490909090909,25.3794209983626,0.274678571428571,363.948946304619,2020-06-19 09:45:00
"1481","FRCH",363.822615556419,2020-06-19 10:00:00,64.2752139212962,73.7272727272727,16.3545454545455,25.3618800024502,0.275721428571429,363.822615556419,2020-06-19 10:00:00
"1482","FRCH",363.589182108641,2020-06-19 10:15:00,64.1507889749245,73.7090909090909,14.2554545454545,25.3836308373816,0.277007142857143,363.589182108641,2020-06-19 10:15:00
"1483","FRCH",363.363750707358,2020-06-19 10:30:00,64.130475659885,73.7090909090909,14.5672727272727,25.3338144089903,0.276957142857143,363.363750707358,2020-06-19 10:30:00
"1484","FRCH",363.589182108641,2020-06-19 10:45:00,63.9651639847921,73.7,14.2772727272727,25.3387258878458,0.275792857142857,363.589182108641,2020-06-19 10:45:00
"1485","FRCH",363.589182108641,2020-06-19 11:00:00,64.051738717797,73.6818181818182,13.7663636363636,25.3513554049028,0.274042857142857,363.589182108641,2020-06-19 11:00:00
"1486","FRCH",363.14098482579,2020-06-19 11:15:00,64.1894799897404,73.6636363636364,15.0445454545455,25.3127652138954,0.275835714285714,363.14098482579,2020-06-19 11:15:00
"1487","FRCH",363.077361650765,2020-06-19 11:30:00,64.2517023320656,73.6545454545455,14.9536363636364,25.296627497656,0.274142857142857,363.077361650765,2020-06-19 11:30:00
"1488","FRCH",362.81831844151,2020-06-19 11:45:00,64.4452996379229,73.6636363636364,14.9336363636364,25.2706668237056,0.273564285714286,362.81831844151,2020-06-19 11:45:00
"1489","FRCH",363.077361650765,2020-06-19 12:00:00,64.4722987727814,73.6636363636364,13.8645454545455,25.2404963107362,0.2749,363.077361650765,2020-06-19 12:00:00
"1490","FRCH",362.759288247675,2020-06-19 12:15:00,64.3909855000406,73.6454545454545,14.6409090909091,25.2306733530252,0.272942857142857,362.759288247675,2020-06-19 12:15:00
"1491","FRCH",362.406439106911,2020-06-19 12:30:00,64.4903662592501,73.6727272727273,20.5218181818182,25.2159389164588,0.273885714285714,362.406439106911,2020-06-19 12:30:00
"1492","FRCH",362.179205104709,2020-06-19 12:45:00,64.4993159822833,73.6636363636364,14.1672727272727,25.1955913612004,0.27225,362.179205104709,2020-06-19 12:45:00
"1493","FRCH",362.334879282862,2020-06-19 13:00:00,64.4867592506115,73.6454545454545,13.1154545454545,25.1857684034895,0.274435714285714,362.334879282862,2020-06-19 13:00:00
"1494","FRCH",362.213229358196,2020-06-19 13:15:00,64.5158992598865,73.6363636363636,13.02,25.1429683734631,0.275621428571429,362.213229358196,2020-06-19 13:15:00
"1495","FRCH",361.89007358253,2020-06-19 13:30:00,64.5183140813742,73.6363636363636,13.7345454545455,25.1555978905201,0.275028571428571,361.89007358253,2020-06-19 13:30:00
"1496","FRCH",362.042884752154,2020-06-19 13:45:00,64.6723583740306,73.6090909090909,14.1581818181818,25.1113945808208,0.275192857142857,362.042884752154,2020-06-19 13:45:00
"1497","FRCH",361.635241765529,2020-06-19 14:00:00,64.7657754910734,73.5636363636364,15.4090909090909,25.1022732629463,0.276757142857143,361.635241765529,2020-06-19 14:00:00
"1498","FRCH",361.692634295672,2020-06-19 14:15:00,64.8978888184368,73.5454545454545,13.3518181818182,25.0264961606046,0.277392857142857,361.692634295672,2020-06-19 14:15:00
"1499","FRCH",361.80479773134,2020-06-19 14:30:00,65.2069122538628,73.5454545454545,15.0709090909091,24.8889747526512,0.279821428571429,361.80479773134,2020-06-19 14:30:00
"1500","FRCH",361.429863531142,2020-06-19 14:45:00,65.3819773902236,73.5363636363636,14.6309090909091,24.9233551046395,0.278957142857143,361.429863531142,2020-06-19 14:45:00
"1501","FRCH",361.704015009105,2020-06-19 15:00:00,65.3039703427977,73.4818181818182,15.3409090909091,24.9514206980994,0.281228571428571,361.704015009105,2020-06-19 15:00:00
"1502","FRCH",361.516316991299,2020-06-19 15:15:00,65.8364207199533,73.4636363636364,16.0418181818182,24.922653464803,0.284021428571429,361.516316991299,2020-06-19 15:15:00
"1503","FRCH",361.653727117926,2020-06-19 15:30:00,65.983621341251,73.4363636363636,15.3345454545455,24.9093223079096,0.284778571428571,361.653727117926,2020-06-19 15:30:00
"1504","FRCH",361.553698014468,2020-06-19 15:45:00,66.2634054282162,73.3909090909091,16.0890909090909,24.8461747226249,0.285864285714286,361.553698014468,2020-06-19 15:45:00
"1505","FRCH",361.872568558902,2020-06-19 16:00:00,66.6047227397764,73.3454545454545,17.6845454545455,24.8524894811533,0.286307142857143,361.872568558902,2020-06-19 16:00:00
"1506","FRCH",361.62085442245,2020-06-19 16:15:00,66.9662776990172,73.3181818181818,14.8036363636364,24.7956566543971,0.287442857142857,361.62085442245,2020-06-19 16:15:00
"1507","FRCH",361.428658202291,2020-06-19 16:30:00,67.3006027862597,73.2454545454545,15.5636363636364,24.7577681032263,0.290378571428571,361.428658202291,2020-06-19 16:30:00
"1508","FRCH",361.682670693845,2020-06-19 16:45:00,67.6333462979476,73.2363636363636,17.3909090909091,24.7339123487854,0.294057142857143,361.682670693845,2020-06-19 16:45:00
"1509","FRCH",361.800963092595,2020-06-19 17:00:00,67.9286907261332,73.2272727272727,14.97,24.6819910008845,0.293964285714286,361.800963092595,2020-06-19 17:00:00
"1510","FRCH",361.800963092595,2020-06-19 17:15:00,68.3365224623388,73.2,16.9563636363636,24.692515598432,0.296892857142857,361.800963092595,2020-06-19 17:15:00
"1511","FRCH",362.259602494538,2020-06-19 17:30:00,68.6263622066031,73.1727272727273,17.2272727272727,24.6307712928203,0.298278571428571,362.259602494538,2020-06-19 17:30:00
"1512","FRCH",362.199259333313,2020-06-19 17:45:00,68.9211355935908,73.1272727272727,23.48,24.6167384960903,0.299892857142857,362.199259333313,2020-06-19 17:45:00
"1513","FRCH",361.785480532795,2020-06-19 18:00:00,69.4367842781119,73.0818181818182,16.5018181818182,24.568325347372,0.302257142857143,361.785480532795,2020-06-19 18:00:00
"1514","FRCH",362.066049940884,2020-06-19 18:15:00,69.881902455553,73.0454545454545,16.8418181818182,24.5255253173457,0.305614285714286,362.066049940884,2020-06-19 18:15:00
"1515","FRCH",362.474279064685,2020-06-19 18:30:00,70.4156989417045,72.9909090909091,16.5954545454545,24.4967580840493,0.308235714285714,362.474279064685,2020-06-19 18:30:00
"1516","FRCH",362.580948546529,2020-06-19 18:45:00,70.6308117096859,72.9636363636364,20.3409090909091,24.4764105287909,0.311135714285714,362.580948546529,2020-06-19 18:45:00
"1517","FRCH",362.828725736588,2020-06-19 19:00:00,71.0188812579082,72.9181818181818,17.12,24.4420301768026,0.312971428571429,362.828725736588,2020-06-19 19:00:00
"1518","FRCH",362.691457163543,2020-06-19 19:15:00,71.3885904769194,72.8727272727273,18.5309090909091,24.4230859012171,0.315564285714286,362.691457163543,2020-06-19 19:15:00
"1519","FRCH",363.309730730951,2020-06-19 19:30:00,71.6516533161672,72.8454545454545,18.35,24.4118596638332,0.31875,363.309730730951,2020-06-19 19:30:00
"1520","FRCH",363.541692111641,2020-06-19 19:45:00,71.8580803856654,72.8,18.7618181818182,24.3999317866128,0.321028571428571,363.541692111641,2020-06-19 19:45:00
"1521","FRCH",363.782696798444,2020-06-19 20:00:00,72.1695924807041,72.7454545454545,20.6927272727273,24.3613415956053,0.324142857142857,363.782696798444,2020-06-19 20:00:00
"1522","FRCH",363.735222950578,2020-06-19 20:15:00,72.3315127427899,72.7,22.5990909090909,24.3760760321718,0.325392857142857,363.735222950578,2020-06-19 20:15:00
"1523","FRCH",363.727181978524,2020-06-19 20:30:00,72.7081325511883,72.6363636363636,18.9636363636364,24.3627448752784,0.327014285714286,363.727181978524,2020-06-19 20:30:00
"1524","FRCH",364.251631096005,2020-06-19 20:45:00,72.9523104977282,72.5727272727273,27.9118181818182,24.3402924005105,0.327885714285714,364.251631096005,2020-06-19 20:45:00
"1525","FRCH",364.960362382233,2020-06-19 21:00:00,73.0176999018948,72.5,28.6263636363636,24.3662530744608,0.330007142857143,364.960362382233,2020-06-19 21:00:00
"1526","FRCH",364.528938490897,2020-06-19 21:15:00,73.1530570561214,72.4181818181818,24.0481818181818,24.3578333964229,0.332092857142857,364.528938490897,2020-06-19 21:15:00
"1527","FRCH",364.832902126014,2020-06-19 21:30:00,73.0942547557057,72.3454545454545,23.64,24.345203879366,0.336464285714286,364.832902126014,2020-06-19 21:30:00
"1528","FRCH",365.296243198216,2020-06-19 21:45:00,73.0345321683109,72.2818181818182,19.6272727272727,24.3571317565864,0.338985714285714,365.296243198216,2020-06-19 21:45:00
"1529","FRCH",365.904485616833,2020-06-19 22:00:00,73.2522290528385,72.1818181818182,20.9427272727273,24.3192432054156,0.341285714285714,365.904485616833,2020-06-19 22:00:00
"1530","FRCH",365.813989710063,2020-06-19 22:15:00,73.4771797657591,72.1,19.54,24.340994040347,0.34195,365.813989710063,2020-06-19 22:15:00
"1531","FRCH",366.275550376624,2020-06-19 22:30:00,73.4437387038856,72.0454545454545,21.5545454545455,24.2953874509747,0.341921428571429,366.275550376624,2020-06-19 22:30:00
"1532","FRCH",365.769218008965,2020-06-19 22:45:00,73.7771449425532,71.9636363636364,22.2690909090909,24.3711645533163,0.345428571428571,365.769218008965,2020-06-19 22:45:00
"1533","FRCH",366.603617768735,2020-06-19 23:00:00,73.8778970428847,71.9090909090909,24.4409090909091,24.3809875110273,0.350814285714286,366.603617768735,2020-06-19 23:00:00
"1534","FRCH",365.989436037838,2020-06-19 23:15:00,73.9522374207856,71.8727272727273,22.9172727272727,24.3059120485221,0.3504,365.989436037838,2020-06-19 23:15:00
"1535","FRCH",366.30999115482,2020-06-19 23:30:00,73.658302197938,71.8363636363636,26.1345454545455,24.1585676828578,0.354378571428571,366.30999115482,2020-06-19 23:30:00
"1536","FRCH",366.350555893034,2020-06-19 23:45:00,74.0188471020251,71.7272727272727,22.6718181818182,24.2792497347352,0.352728571428571,366.350555893034,2020-06-19 23:45:00
"1537","FRCH",367.70789925009,2020-06-20 00:00:00,74.1486395094336,71.6272727272727,25.5136363636364,24.2631120184958,0.353914285714286,367.70789925009,2020-06-20 00:00:00
"1538","FRCH",367.207388799638,2020-06-20 00:15:00,74.3203672714036,71.5636363636364,21.8863636363636,24.2673218575148,0.354957142857143,367.207388799638,2020-06-20 00:15:00
"1539","FRCH",367.257139500231,2020-06-20 00:30:00,74.2049080658874,71.4818181818182,24.1227272727273,24.2308365860169,0.355442857142857,367.257139500231,2020-06-20 00:30:00
"1540","FRCH",367.754587963223,2020-06-20 00:45:00,74.3952934934122,71.4363636363636,22.2654545454545,24.2083841112491,0.355028571428571,367.754587963223,2020-06-20 00:45:00
"1541","FRCH",367.357294969261,2020-06-20 01:00:00,74.3532248176275,71.3636363636364,23.1390909090909,24.213997229941,0.356142857142857,367.357294969261,2020-06-20 01:00:00
"1542","FRCH",367.207388799638,2020-06-20 01:15:00,74.4255207407892,71.3181818181818,23.8563636363636,24.1992627933745,0.358007142857143,367.207388799638,2020-06-20 01:15:00
"1543","FRCH",365.739536821842,2020-06-20 01:30:00,74.574928566361,71.2454545454545,24.9945454545455,24.1936496746826,0.358835714285714,365.739536821842,2020-06-20 01:30:00
"1544","FRCH",366.845474101603,2020-06-20 01:45:00,74.7829079436717,71.2272727272727,21.9772727272727,24.1915447551731,0.358728571428571,366.845474101603,2020-06-20 01:45:00
"1545","FRCH",366.513650555164,2020-06-20 02:00:00,74.907700389603,71.1818181818182,23.4745454545455,24.1824234372987,0.360692857142857,366.513650555164,2020-06-20 02:00:00
"1546","FRCH",366.513650555164,2020-06-20 02:15:00,74.8150597063609,71.1727272727273,21.5309090909091,24.1592693226943,0.361264285714286,366.513650555164,2020-06-20 02:15:00
"1547","FRCH",366.536229409277,2020-06-20 02:30:00,74.8596438147152,71.1545454545455,29.0527272727273,24.1396234072724,0.362264285714286,366.536229409277,2020-06-20 02:30:00
"1548","FRCH",366.189339298755,2020-06-20 02:45:00,74.7767874197386,71.1363636363636,23.74,24.0736692626416,0.362814285714286,366.189339298755,2020-06-20 02:45:00
"1549","FRCH",366.030000776052,2020-06-20 03:00:00,75.0380884997965,71.1090909090909,23.3645454545455,24.0392889106532,0.362621428571429,366.030000776052,2020-06-20 03:00:00
"1550","FRCH",366.678623285145,2020-06-20 03:15:00,74.9143727815607,71.0909090909091,26.4972727272727,23.9873675627525,0.362071428571429,366.678623285145,2020-06-20 03:15:00
"1551","FRCH",367.014202982187,2020-06-20 03:30:00,74.9370158987363,71.0818181818182,23.0490909090909,23.9354462148517,0.362057142857143,367.014202982187,2020-06-20 03:30:00
"1552","FRCH",366.350555893034,2020-06-20 03:45:00,74.9897654479673,71.0818181818182,23.1672727272727,23.9143970197567,0.364642857142857,366.350555893034,2020-06-20 03:45:00
"1553","FRCH",366.008952911943,2020-06-20 04:00:00,75.0356973038415,71.0727272727273,22.2736363636364,23.9003642230268,0.364271428571429,366.008952911943,2020-06-20 04:00:00
"1554","FRCH",366.008952911943,2020-06-20 04:15:00,74.9792709284231,71.0818181818182,26.6572727272727,23.848442875126,0.365364285714286,366.008952911943,2020-06-20 04:15:00
"1555","FRCH",366.455099929124,2020-06-20 04:30:00,75.0272178726124,71.0818181818182,22.2627272727273,23.8428297564341,0.367964285714286,366.455099929124,2020-06-20 04:30:00
"1556","FRCH",366.47308581695,2020-06-20 04:45:00,74.9361158792407,71.0727272727273,23.5163636363636,23.7916100483697,0.36585,366.47308581695,2020-06-20 04:45:00
"1557","FRCH",366.438645038754,2020-06-20 05:00:00,74.8735931991131,71.0545454545454,22.5781818181818,23.7838920101683,0.365757142857143,366.438645038754,2020-06-20 05:00:00
"1558","FRCH",365.504703044891,2020-06-20 05:15:00,75.0321905121572,71.0454545454545,22.3845454545455,23.7481083785069,0.364964285714286,365.504703044891,2020-06-20 05:15:00
"1559","FRCH",366.235371649265,2020-06-20 05:30:00,75.2231909774699,71.0454545454545,23.9,23.722849344393,0.364485714285714,366.235371649265,2020-06-20 05:30:00
"1560","FRCH",365.459931343794,2020-06-20 05:45:00,75.2091677510651,71.0454545454545,21.2063636363636,23.6695247168193,0.363335714285714,365.459931343794,2020-06-20 05:45:00
"1561","FRCH",365.971450150013,2020-06-20 06:00:00,75.2343102917205,71.0454545454545,23.0445454545455,23.6302328859754,0.364035714285714,365.971450150013,2020-06-20 06:00:00
"1562","FRCH",365.940071359277,2020-06-20 06:15:00,75.2791727803043,71.0363636363636,20.3927272727273,23.616901729082,0.363135714285714,365.940071359277,2020-06-20 06:15:00
