"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime"
"1","FRCH",2020-09-07 02:45:00,413.408233381619,2020-09-06 08:00:00,61.23,91.8454545454545,11.0109090909091,29.5724206612691,413.408233381619,2020-09-07 02:45:00
"2","FRCH",2020-09-07 03:00:00,412.997312606181,2020-09-06 08:00:00,61.2545454545455,91.8545454545455,11.0145454545455,29.5654042629042,412.997312606181,2020-09-07 03:00:00
"3","FRCH",2020-09-07 03:15:00,405.68119753286,2020-09-06 08:00:00,61.2290909090909,91.8727272727273,11.9027272727273,29.6053977335845,405.68119753286,2020-09-07 03:15:00
"4","FRCH",2020-09-07 03:30:00,407.746146584381,2020-09-06 08:00:00,61.2963636363636,91.9272727272727,11.0145454545455,29.5864534579991,407.746146584381,2020-09-07 03:30:00
"5","FRCH",2020-09-07 03:45:00,410.577189983029,2020-09-06 08:00:00,61.4709090909091,91.9363636363636,11.8709090909091,29.6117124921129,410.577189983029,2020-09-07 03:45:00
"6","FRCH",2020-09-07 04:00:00,415.473182433198,2020-09-06 08:00:00,61.8527272727273,91.9272727272727,12.3509090909091,29.5731223011056,415.473182433198,2020-09-07 04:00:00
"7","FRCH",2020-09-07 04:15:00,419.630954138207,2020-09-06 08:00:00,61.9409090909091,91.9272727272727,12.3227272727273,29.5583878645391,419.630954138207,2020-09-07 04:15:00
"8","FRCH",2020-09-07 04:30:00,425.648214507048,2020-09-06 08:00:00,62.0445454545455,91.9454545454546,12.3027272727273,29.5183943938588,425.648214507048,2020-09-07 04:30:00
"9","FRCH",2020-09-07 04:45:00,432.07639565134,2020-09-06 08:00:00,62.0345454545455,91.9636363636364,14.3690909090909,29.5499681865012,432.07639565134,2020-09-07 04:45:00
"10","FRCH",2020-09-07 05:00:00,438.299116407899,2020-09-06 08:00:00,62.2118181818182,91.9363636363636,12.67,29.5071681564749,438.299116407899,2020-09-07 05:00:00
"11","FRCH",2020-09-07 05:15:00,444.904884338001,2020-09-06 08:00:00,62.2463636363636,91.9454545454546,14.5390909090909,29.5113779954939,444.904884338001,2020-09-07 05:15:00
"12","FRCH",2020-09-07 05:30:00,449.240242828848,2020-09-06 08:00:00,62.4727272727273,91.9454545454546,15.2563636363636,29.5429517881362,449.240242828848,2020-09-07 05:30:00
